municipality,group,variable,month,Cesáreas,TOTAL
SAN BORJA,atencion de partos en servicios,cesareas,2011-10-01,28,28
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-10-01,6,6
SAN CARLOS,atencion de partos en servicios,cesareas,2011-10-01,7,7
SAN IGNACIO,atencion de partos en servicios,cesareas,2011-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-10-01,29,29
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-10-01,4,4
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-10-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-10-01,13,13
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-10-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2011-10-01,7,7
SAN LUCAS,atencion de partos en servicios,cesareas,2011-10-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2011-10-01,3,3
SANTA ANA,atencion de partos en servicios,cesareas,2011-10-01,13,13
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-10-01,1439,1439
SANTA ROSA,atencion de partos en servicios,cesareas,2011-10-01,3,3
SHINAOTA,atencion de partos en servicios,cesareas,2011-10-01,4,4
SOPACHUY,atencion de partos en servicios,cesareas,2011-10-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2011-10-01,207,207
TARABUCO,atencion de partos en servicios,cesareas,2011-10-01,3,3
TARIJA,atencion de partos en servicios,cesareas,2011-10-01,172,172
TARVITA,atencion de partos en servicios,cesareas,2011-10-01,1,1
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-10-01,21,21
TOTORA(CBBA),atencion de partos en servicios,cesareas,2011-10-01,1,1
TRINIDAD,atencion de partos en servicios,cesareas,2011-10-01,81,81
TUPIZA,atencion de partos en servicios,cesareas,2011-10-01,7,7
UYUNI,atencion de partos en servicios,cesareas,2011-10-01,18,18
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-10-01,8,8
VILLA MONTES,atencion de partos en servicios,cesareas,2011-10-01,30,30
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-10-01,51,51
VILLAZON,atencion de partos en servicios,cesareas,2011-10-01,3,3
VINTO,atencion de partos en servicios,cesareas,2011-10-01,11,11
WARNES,atencion de partos en servicios,cesareas,2011-10-01,22,22
YACUIBA,atencion de partos en servicios,cesareas,2011-10-01,58,58
YAPACANI,atencion de partos en servicios,cesareas,2011-10-01,16,16
YOTALA,atencion de partos en servicios,cesareas,2011-10-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2011-11-01,3,3
AIQUILE,atencion de partos en servicios,cesareas,2011-11-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-11-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,cesareas,2011-11-01,1,1
AZURDUY,atencion de partos en servicios,cesareas,2011-11-01,2,2
BAURES,atencion de partos en servicios,cesareas,2011-11-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2011-11-01,24,24
CAMARGO,atencion de partos en servicios,cesareas,2011-11-01,10,10
CAMIRI,atencion de partos en servicios,cesareas,2011-11-01,51,51
CARANAVI,atencion de partos en servicios,cesareas,2011-11-01,19,19
CHALLAPATA,atencion de partos en servicios,cesareas,2011-11-01,6,6
CHARAGUA,atencion de partos en servicios,cesareas,2011-11-01,18,18
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-11-01,6,6
CLIZA,atencion de partos en servicios,cesareas,2011-11-01,1,1
COBIJA,atencion de partos en servicios,cesareas,2011-11-01,61,61
COCHABAMBA,atencion de partos en servicios,cesareas,2011-11-01,745,745
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-11-01,14,14
COMARAPA,atencion de partos en servicios,cesareas,2011-11-01,12,12
CONCEPCION,atencion de partos en servicios,cesareas,2011-11-01,6,6
COROICO,atencion de partos en servicios,cesareas,2011-11-01,6,6
COTOCA,atencion de partos en servicios,cesareas,2011-11-01,2,2
CULPINA,atencion de partos en servicios,cesareas,2011-11-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2011-11-01,254,254
EL TORNO,atencion de partos en servicios,cesareas,2011-11-01,15,15
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2011-11-01,3,3
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-11-01,40,40
HUANUNI,atencion de partos en servicios,cesareas,2011-11-01,9,9
HUARACAJE,atencion de partos en servicios,cesareas,2011-11-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2011-11-01,632,632
LLALLAGUA,atencion de partos en servicios,cesareas,2011-11-01,10,10
MAGDALENA,atencion de partos en servicios,cesareas,2011-11-01,7,7
MAIRANA,atencion de partos en servicios,cesareas,2011-11-01,10,10
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-11-01,14,14
MONTERO,atencion de partos en servicios,cesareas,2011-11-01,98,98
OCURI,atencion de partos en servicios,cesareas,2011-11-01,1,1
ORURO,atencion de partos en servicios,cesareas,2011-11-01,256,256
PADILLA,atencion de partos en servicios,cesareas,2011-11-01,4,4
PAILON,atencion de partos en servicios,cesareas,2011-11-01,4,4
PATACAMAYA,atencion de partos en servicios,cesareas,2011-11-01,4,4
PORTACHUELO,atencion de partos en servicios,cesareas,2011-11-01,17,17
POTOSI,atencion de partos en servicios,cesareas,2011-11-01,101,101
PUERTO QUIJARRO,atencion de partos en servicios,cesareas,2011-11-01,4,4
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-11-01,21,21
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-11-01,18,18
PUNATA,atencion de partos en servicios,cesareas,2011-11-01,25,25
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-11-01,49,49
REYES,atencion de partos en servicios,cesareas,2011-11-01,3,3
RIBERALTA,atencion de partos en servicios,cesareas,2011-11-01,68,68
ROBORE,atencion de partos en servicios,cesareas,2011-11-01,10,10
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-11-01,15,15
SACABA,atencion de partos en servicios,cesareas,2011-11-01,39,39
SAMAIPATA,atencion de partos en servicios,cesareas,2011-11-01,4,4
SAN BORJA,atencion de partos en servicios,cesareas,2011-11-01,19,19
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-11-01,2,2
SAN CARLOS,atencion de partos en servicios,cesareas,2011-11-01,12,12
SAN IGNACIO,atencion de partos en servicios,cesareas,2011-11-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-11-01,28,28
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-11-01,5,5
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-11-01,14,14
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-11-01,17,17
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-11-01,1,1
SAN JULIAN,atencion de partos en servicios,cesareas,2011-11-01,4,4
SAN RAMON BENI,atencion de partos en servicios,cesareas,2011-11-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,cesareas,2011-11-01,1,1
SANTA ANA,atencion de partos en servicios,cesareas,2011-11-01,17,17
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-11-01,1423,1423
SANTA ROSA,atencion de partos en servicios,cesareas,2011-11-01,1,1
SHINAOTA,atencion de partos en servicios,cesareas,2011-11-01,4,4
SOPACHUY,atencion de partos en servicios,cesareas,2011-11-01,1,1
SUCRE,atencion de partos en servicios,cesareas,2011-11-01,123,123
TARABUCO,atencion de partos en servicios,cesareas,2011-11-01,6,6
TARIJA,atencion de partos en servicios,cesareas,2011-11-01,184,184
TARVITA,atencion de partos en servicios,cesareas,2011-11-01,3,3
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-11-01,26,26
TOTORA(CBBA),atencion de partos en servicios,cesareas,2011-11-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2011-11-01,72,72
TUPIZA,atencion de partos en servicios,cesareas,2011-11-01,5,5
UYUNI,atencion de partos en servicios,cesareas,2011-11-01,22,22
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-11-01,12,12
VILLA MONTES,atencion de partos en servicios,cesareas,2011-11-01,30,30
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-11-01,55,55
VILLAZON,atencion de partos en servicios,cesareas,2011-11-01,9,9
VINTO,atencion de partos en servicios,cesareas,2011-11-01,9,9
WARNES,atencion de partos en servicios,cesareas,2011-11-01,17,17
YACUIBA,atencion de partos en servicios,cesareas,2011-11-01,63,63
YAPACANI,atencion de partos en servicios,cesareas,2011-11-01,8,8
YOTALA,atencion de partos en servicios,cesareas,2011-11-01,1,1
ACHACACHI,atencion de partos en servicios,cesareas,2011-12-01,2,2
AIQUILE,atencion de partos en servicios,cesareas,2011-12-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicios,cesareas,2011-12-01,9,9
AZURDUY,atencion de partos en servicios,cesareas,2011-12-01,1,1
BAURES,atencion de partos en servicios,cesareas,2011-12-01,1,1
BERMEJO,atencion de partos en servicios,cesareas,2011-12-01,16,16
CAMARGO,atencion de partos en servicios,cesareas,2011-12-01,13,13
CAMIRI,atencion de partos en servicios,cesareas,2011-12-01,52,52
CARANAVI,atencion de partos en servicios,cesareas,2011-12-01,16,16
CHALLAPATA,atencion de partos en servicios,cesareas,2011-12-01,7,7
CHARAGUA,atencion de partos en servicios,cesareas,2011-12-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,cesareas,2011-12-01,6,6
CLIZA,atencion de partos en servicios,cesareas,2011-12-01,1,1
COBIJA,atencion de partos en servicios,cesareas,2011-12-01,64,64
COCHABAMBA,atencion de partos en servicios,cesareas,2011-12-01,788,788
COLCAPIRHUA,atencion de partos en servicios,cesareas,2011-12-01,21,21
COMARAPA,atencion de partos en servicios,cesareas,2011-12-01,11,11
CONCEPCION,atencion de partos en servicios,cesareas,2011-12-01,4,4
COROICO,atencion de partos en servicios,cesareas,2011-12-01,11,11
COTOCA,atencion de partos en servicios,cesareas,2011-12-01,7,7
CULPINA,atencion de partos en servicios,cesareas,2011-12-01,2,2
EL ALTO,atencion de partos en servicios,cesareas,2011-12-01,247,247
EL TORNO,atencion de partos en servicios,cesareas,2011-12-01,10,10
ENTRE RIOS TRJ,atencion de partos en servicios,cesareas,2011-12-01,2,2
GUAYARAMERIN,atencion de partos en servicios,cesareas,2011-12-01,38,38
HUANUNI,atencion de partos en servicios,cesareas,2011-12-01,12,12
HUARACAJE,atencion de partos en servicios,cesareas,2011-12-01,1,1
LA PAZ,atencion de partos en servicios,cesareas,2011-12-01,589,589
LLALLAGUA,atencion de partos en servicios,cesareas,2011-12-01,5,5
MAGDALENA,atencion de partos en servicios,cesareas,2011-12-01,7,7
MAIRANA,atencion de partos en servicios,cesareas,2011-12-01,14,14
MONTEAGUDO,atencion de partos en servicios,cesareas,2011-12-01,24,24
MONTERO,atencion de partos en servicios,cesareas,2011-12-01,79,79
ORURO,atencion de partos en servicios,cesareas,2011-12-01,266,266
PADILLA,atencion de partos en servicios,cesareas,2011-12-01,8,8
PAILON,atencion de partos en servicios,cesareas,2011-12-01,9,9
PATACAMAYA,atencion de partos en servicios,cesareas,2011-12-01,5,5
PORTACHUELO,atencion de partos en servicios,cesareas,2011-12-01,25,25
POTOSI,atencion de partos en servicios,cesareas,2011-12-01,98,98
PUERTO SUAREZ,atencion de partos en servicios,cesareas,2011-12-01,19,19
PUERTO VILLARROEL,atencion de partos en servicios,cesareas,2011-12-01,29,29
PUNATA,atencion de partos en servicios,cesareas,2011-12-01,20,20
QUILLACOLLO,atencion de partos en servicios,cesareas,2011-12-01,56,56
REYES,atencion de partos en servicios,cesareas,2011-12-01,8,8
RIBERALTA,atencion de partos en servicios,cesareas,2011-12-01,102,102
ROBORE,atencion de partos en servicios,cesareas,2011-12-01,3,3
RURRENABAQUE,atencion de partos en servicios,cesareas,2011-12-01,16,16
SACABA,atencion de partos en servicios,cesareas,2011-12-01,47,47
SAMAIPATA,atencion de partos en servicios,cesareas,2011-12-01,7,7
SAN BORJA,atencion de partos en servicios,cesareas,2011-12-01,24,24
SAN BUENA VENTURA,atencion de partos en servicios,cesareas,2011-12-01,3,3
SAN CARLOS,atencion de partos en servicios,cesareas,2011-12-01,9,9
SAN IGNACIO,atencion de partos en servicios,cesareas,2011-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,cesareas,2011-12-01,28,28
SAN JAVIER(STC),atencion de partos en servicios,cesareas,2011-12-01,3,3
SAN JOAQUIN,atencion de partos en servicios,cesareas,2011-12-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,cesareas,2011-12-01,3,3
SAN JUAN DE YAPACANI,atencion de partos en servicios,cesareas,2011-12-01,3,3
SAN JULIAN,atencion de partos en servicios,cesareas,2011-12-01,4,4
SAN LUCAS,atencion de partos en servicios,cesareas,2011-12-01,1,1
SAN RAMON BENI,atencion de partos en servicios,cesareas,2011-12-01,7,7
SANTA ANA,atencion de partos en servicios,cesareas,2011-12-01,26,26
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,cesareas,2011-12-01,1471,1471
SANTA ROSA,atencion de partos en servicios,cesareas,2011-12-01,6,6
SHINAOTA,atencion de partos en servicios,cesareas,2011-12-01,4,4
SOPACHUY,atencion de partos en servicios,cesareas,2011-12-01,2,2
SUCRE,atencion de partos en servicios,cesareas,2011-12-01,212,212
TARIJA,atencion de partos en servicios,cesareas,2011-12-01,192,192
TIQUIPAYA,atencion de partos en servicios,cesareas,2011-12-01,22,22
TOTORA(CBBA),atencion de partos en servicios,cesareas,2011-12-01,4,4
TRINIDAD,atencion de partos en servicios,cesareas,2011-12-01,87,87
TUPIZA,atencion de partos en servicios,cesareas,2011-12-01,10,10
UYUNI,atencion de partos en servicios,cesareas,2011-12-01,24,24
VALLEGRANDE,atencion de partos en servicios,cesareas,2011-12-01,9,9
VILLA MONTES,atencion de partos en servicios,cesareas,2011-12-01,40,40
VILLA TUNARI,atencion de partos en servicios,cesareas,2011-12-01,48,48
VILLAZON,atencion de partos en servicios,cesareas,2011-12-01,8,8
VINTO,atencion de partos en servicios,cesareas,2011-12-01,10,10
WARNES,atencion de partos en servicios,cesareas,2011-12-01,20,20
YACUIBA,atencion de partos en servicios,cesareas,2011-12-01,75,75
YAPACANI,atencion de partos en servicios,cesareas,2011-12-01,7,7
