municipality,group,variable,month,Nacidos vivos,TOTAL
PRESTO,atencion de partos en servicios,nacidos vivos,2011-06-01,4,4
PUCARA,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
PUCARANI,atencion de partos en servicios,nacidos vivos,2011-06-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
PUERTO PEREZ,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2011-06-01,15,15
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2011-06-01,41,41
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2011-06-01,109,109
PUNA,atencion de partos en servicios,nacidos vivos,2011-06-01,26,26
PUNATA,atencion de partos en servicios,nacidos vivos,2011-06-01,81,81
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2011-06-01,141,141
QUIME,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
RAVELO,atencion de partos en servicios,nacidos vivos,2011-06-01,12,12
REYES,atencion de partos en servicios,nacidos vivos,2011-06-01,28,28
RIBERALTA,atencion de partos en servicios,nacidos vivos,2011-06-01,279,279
ROBORE,atencion de partos en servicios,nacidos vivos,2011-06-01,28,28
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2011-06-01,42,42
SABAYA,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos,2011-06-01,203,203
SACACA,atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
SAIPINA,atencion de partos en servicios,nacidos vivos,2011-06-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2011-06-01,5,5
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2011-06-01,15,15
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2011-06-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2011-06-01,5,5
SAN BENITO,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
SAN BORJA,atencion de partos en servicios,nacidos vivos,2011-06-01,68,68
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2011-06-01,23,23
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2011-06-01,33,33
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2011-06-01,43,43
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-06-01,133,133
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2011-06-01,34,34
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2011-06-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2011-06-01,11,11
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2011-06-01,87,87
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2011-06-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2011-06-01,9,9
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2011-06-01,26,26
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2011-06-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-06-01,19,19
SAN PABLO DE LIPEZ,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2011-06-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-06-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2011-06-01,4,4
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2011-06-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2011-06-01,24,24
SANTA ANA,atencion de partos en servicios,nacidos vivos,2011-06-01,33,33
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2011-06-01,2813,2813
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2011-06-01,22,22
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2011-06-01,14,14
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2011-06-01,9,9
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2011-06-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2011-06-01,4,4
SENA,atencion de partos en servicios,nacidos vivos,2011-06-01,6,6
SHINAOTA,atencion de partos en servicios,nacidos vivos,2011-06-01,63,63
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2011-06-01,15,15
SICAYA,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2011-06-01,36,36
SOPACHUY,atencion de partos en servicios,nacidos vivos,2011-06-01,11,11
SORACACHI,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
SORATA,atencion de partos en servicios,nacidos vivos,2011-06-01,14,14
SUCRE,atencion de partos en servicios,nacidos vivos,2011-06-01,578,578
TACACHI,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
TACACOMA,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
TACOPAYA,atencion de partos en servicios,nacidos vivos,2011-06-01,4,4
TAPACARI,atencion de partos en servicios,nacidos vivos,2011-06-01,9,9
TARABUCO,atencion de partos en servicios,nacidos vivos,2011-06-01,22,22
TARACO,atencion de partos en servicios,nacidos vivos,2011-06-01,4,4
TARATA,atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
TARIJA,atencion de partos en servicios,nacidos vivos,2011-06-01,388,388
TARVITA,atencion de partos en servicios,nacidos vivos,2011-06-01,20,20
TEOPONTE,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
TIAWANACU,atencion de partos en servicios,nacidos vivos,2011-06-01,12,12
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
TIPUANI,atencion de partos en servicios,nacidos vivos,2011-06-01,17,17
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2011-06-01,75,75
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2011-06-01,29,29
TOCO,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
TOLATA,atencion de partos en servicios,nacidos vivos,2011-06-01,5,5
TOLEDO,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
TOMAVE,atencion de partos en servicios,nacidos vivos,2011-06-01,2,2
TOMINA,atencion de partos en servicios,nacidos vivos,2011-06-01,11,11
TORO TORO,atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2011-06-01,21,21
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
TRINIDAD,atencion de partos en servicios,nacidos vivos,2011-06-01,295,295
TUPIZA,atencion de partos en servicios,nacidos vivos,2011-06-01,62,62
TURCO,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
UNCIA,atencion de partos en servicios,nacidos vivos,2011-06-01,19,19
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
URUBICHA,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
UYUNI,atencion de partos en servicios,nacidos vivos,2011-06-01,45,45
VACAS,atencion de partos en servicios,nacidos vivos,2011-06-01,5,5
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2011-06-01,36,36
VIACHA,atencion de partos en servicios,nacidos vivos,2011-06-01,41,41
VILA VILA,atencion de partos en servicios,nacidos vivos,2011-06-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2011-06-01,24,24
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2011-06-01,72,72
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2011-06-01,164,164
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2011-06-01,15,15
VILLAZON,atencion de partos en servicios,nacidos vivos,2011-06-01,73,73
VINTO,atencion de partos en servicios,nacidos vivos,2011-06-01,54,54
VITICHI,atencion de partos en servicios,nacidos vivos,2011-06-01,4,4
WARNES,atencion de partos en servicios,nacidos vivos,2011-06-01,108,108
YACO,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
YACUIBA,atencion de partos en servicios,nacidos vivos,2011-06-01,165,165
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2011-06-01,7,7
YANACACHI,atencion de partos en servicios,nacidos vivos,2011-06-01,5,5
YAPACANI,atencion de partos en servicios,nacidos vivos,2011-06-01,80,80
YOCALLA,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
YOTALA,atencion de partos en servicios,nacidos vivos,2011-06-01,8,8
YUNCHARA,atencion de partos en servicios,nacidos vivos,2011-06-01,3,3
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2011-06-01,9,9
ACACIO,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
ACHACACHI,atencion de partos en servicios,nacidos vivos,2011-07-01,34,34
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
AIQUILE,atencion de partos en servicios,nacidos vivos,2011-07-01,38,38
ALALAY,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
ALCALA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
ALTO BENI,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
ANZALDO,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
APOLO,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos,2011-07-01,13,13
ARBIETO,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
ARQUE,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2011-07-01,58,58
ATOCHA,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
AYO AYO,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2011-07-01,19,19
AZURDUY,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
BATALLAS,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
BAURES,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2011-07-01,69,69
BETANZOS,atencion de partos en servicios,nacidos vivos,2011-07-01,22,22
BOLIVAR,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
BOYUIBE,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
CABEZAS,atencion de partos en servicios,nacidos vivos,2011-07-01,26,26
CAIROMA,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
CAJUATA,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
CALACOTO,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
CAMARGO,atencion de partos en servicios,nacidos vivos,2011-07-01,34,34
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos,2011-07-01,79,79
CAPINOTA,atencion de partos en servicios,nacidos vivos,2011-07-01,21,21
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos,2011-07-01,13,13
CARANAVI,atencion de partos en servicios,nacidos vivos,2011-07-01,71,71
CARAPARI,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
CARIPUYO,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2011-07-01,39,39
CHAQUI,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
CHARAGUA,atencion de partos en servicios,nacidos vivos,2011-07-01,62,62
CHARAÑA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
CHAYANTA,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
CHIMORE,atencion de partos en servicios,nacidos vivos,2011-07-01,20,20
CHIPAYA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2011-07-01,30,30
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
CKOCHAS,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
CLIZA,atencion de partos en servicios,nacidos vivos,2011-07-01,29,29
COBIJA,atencion de partos en servicios,nacidos vivos,2011-07-01,150,150
COCAPATA,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2011-07-01,1638,1638
COIPASA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2011-07-01,64,64
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos,2011-07-01,34,34
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2011-07-01,13,13
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
COLQUIRI,atencion de partos en servicios,nacidos vivos,2011-07-01,12,12
COMARAPA,atencion de partos en servicios,nacidos vivos,2011-07-01,43,43
CONCEPCION,atencion de partos en servicios,nacidos vivos,2011-07-01,33,33
COPACABANA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
CORIPATA,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
CORO CORO,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
COROICO,atencion de partos en servicios,nacidos vivos,2011-07-01,27,27
CORQUE,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
COTAGAITA,atencion de partos en servicios,nacidos vivos,2011-07-01,14,14
COTOCA,atencion de partos en servicios,nacidos vivos,2011-07-01,65,65
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
CUEVO,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2011-07-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
EL ALTO,atencion de partos en servicios,nacidos vivos,2011-07-01,1220,1220
EL CHORO,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2011-07-01,15,15
EL TORNO,atencion de partos en servicios,nacidos vivos,2011-07-01,49,49
EL VILLAR,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2011-07-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2011-07-01,31,31
ESCOMA,atencion de partos en servicios,nacidos vivos,2011-07-01,15,15
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
EXALTACION,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2011-07-01,15,15
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos,2011-07-01,19,19
GUAQUI,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2011-07-01,116,116
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
HUACARETA,atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
HUANUNI,atencion de partos en servicios,nacidos vivos,2011-07-01,25,25
HUARACAJE,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
HUMANATA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
ICLA,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
INCAHUASI,atencion de partos en servicios,nacidos vivos,2011-07-01,15,15
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
IXIAMAS,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2011-07-01,29,29
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2011-07-01,58,58
LA PAZ,atencion de partos en servicios,nacidos vivos,2011-07-01,1713,1713
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
LAJA,atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2011-07-01,74,74
LLICA,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
LORETO,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
MACHARETI,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
MAGDALENA,atencion de partos en servicios,nacidos vivos,2011-07-01,14,14
MAIRANA,atencion de partos en servicios,nacidos vivos,2011-07-01,30,30
MAPIRI,atencion de partos en servicios,nacidos vivos,2011-07-01,22,22
MECAPACA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
MINEROS,atencion de partos en servicios,nacidos vivos,2011-07-01,28,28
MIZQUE,atencion de partos en servicios,nacidos vivos,2011-07-01,33,33
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2011-07-01,53,53
MONTERO,atencion de partos en servicios,nacidos vivos,2011-07-01,212,212
MOROCHATA,atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
NAZACARA DE PACAJES,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
OCURI,atencion de partos en servicios,nacidos vivos,2011-07-01,14,14
OKINAWA,atencion de partos en servicios,nacidos vivos,2011-07-01,13,13
OMEREQUE,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
ORURO,atencion de partos en servicios,nacidos vivos,2011-07-01,590,590
PADCAYA,atencion de partos en servicios,nacidos vivos,2011-07-01,13,13
PADILLA,atencion de partos en servicios,nacidos vivos,2011-07-01,14,14
PAILON,atencion de partos en servicios,nacidos vivos,2011-07-01,39,39
PALCA,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2011-07-01,46,46
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
PASORAPA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2011-07-01,31,31
PAZÑA,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
PELECHUCO,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2011-07-01,14,14
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
POOPO,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
PORCO,atencion de partos en servicios,nacidos vivos,2011-07-01,12,12
POROMA,atencion de partos en servicios,nacidos vivos,2011-07-01,18,18
PORONGO,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2011-07-01,47,47
PORVENIR,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
POTOSI,atencion de partos en servicios,nacidos vivos,2011-07-01,380,380
PRESTO,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
PUCARA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
PUCARANI,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
PUERTO PEREZ,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2011-07-01,26,26
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2011-07-01,12,12
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2011-07-01,44,44
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2011-07-01,114,114
PUNA,atencion de partos en servicios,nacidos vivos,2011-07-01,16,16
PUNATA,atencion de partos en servicios,nacidos vivos,2011-07-01,74,74
QUIABAYA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2011-07-01,141,141
QUIME,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
RAVELO,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
REYES,atencion de partos en servicios,nacidos vivos,2011-07-01,20,20
RIBERALTA,atencion de partos en servicios,nacidos vivos,2011-07-01,264,264
ROBORE,atencion de partos en servicios,nacidos vivos,2011-07-01,21,21
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2011-07-01,47,47
SABAYA,atencion de partos en servicios,nacidos vivos,2011-07-01,3,3
SACABA,atencion de partos en servicios,nacidos vivos,2011-07-01,190,190
SACABAMBA,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
SACACA,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
SAIPINA,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2011-07-01,18,18
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2011-07-01,6,6
SAN BENITO,atencion de partos en servicios,nacidos vivos,2011-07-01,8,8
SAN BORJA,atencion de partos en servicios,nacidos vivos,2011-07-01,76,76
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2011-07-01,11,11
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2011-07-01,52,52
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2011-07-01,22,22
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-07-01,126,126
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2011-07-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2011-07-01,28,28
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2011-07-01,17,17
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2011-07-01,33,33
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2011-07-01,16,16
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2011-07-01,62,62
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2011-07-01,10,10
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2011-07-01,19,19
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2011-07-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-07-01,17,17
SAN PABLO DE LIPEZ,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2011-07-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-07-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2011-07-01,7,7
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2011-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2011-07-01,17,17
SANTA ANA,atencion de partos en servicios,nacidos vivos,2011-07-01,36,36
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2011-07-01,2881,2881
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2011-07-01,19,19
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2011-07-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2011-07-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2011-07-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2011-07-01,2,2
