municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,14,14
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,10,10
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,20,20
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,46,46
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,136,136
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,40,40
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,14,14
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,28,28
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,29,29
REYES,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,10,10
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,42,42
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,22,22
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,5,5
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,133,133
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,23,23
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,15,15
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,8,8
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,5,5
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,12,12
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,8,8
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,74,74
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,29,29
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,31,31
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,19,19
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,62,62
SAN JAVIER(STC),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,32,32
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,17,17
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,22,22
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,21,21
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,64,64
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,20,20
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,5,5
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,19,19
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,11,11
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,32,32
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,817,817
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,14,14
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,6,6
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,5,5
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,12,12
SENA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,13,13
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,13,13
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,28,28
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,17,17
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,12,12
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,21,21
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,240,240
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,8,8
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,5,5
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,14,14
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,65,65
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,44,44
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,12,12
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,12,12
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,165,165
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,36,36
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,8,8
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,11,11
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,12,12
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,10,10
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,34,34
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,47,47
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,8,8
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,9,9
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,26,26
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,11,11
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,220,220
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,62,62
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,45,45
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,6,6
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,17,17
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,30,30
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,25,25
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,13,13
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,26,26
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,1,1
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,11,11
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,3,3
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,6,6
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,69,69
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,13,13
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,41,41
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,19,19
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,45,45
YACO,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,7,7
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,141,141
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,16,16
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,2,2
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,50,50
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,10,10
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,4,4
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2007-02-01,10,10
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,7,7
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,55,55
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,39,39
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,7,7
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,22,22
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,12,12
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,34,34
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,12,12
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,69,69
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,18,18
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,44,44
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,20,20
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,25,25
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,37,37
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,22,22
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,44,44
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,22,22
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,10,10
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,26,26
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,37,37
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,27,27
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,34,34
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,81,81
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,13,13
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,42,42
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,46,46
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,29,29
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,26,26
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,18,18
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,39,39
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,836,836
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,63,63
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,35,35
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,71,71
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,28,28
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,12,12
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,3,3
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,25,25
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,34,34
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,45,45
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,14,14
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,22,22
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,669,669
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,47,47
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,39,39
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,25,25
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,45,45
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,21,21
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
HUACHACALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,25,25
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,3,3
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,13,13
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,37,37
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,17,17
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,8,8
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,17,17
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,54,54
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,87,87
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1258,1258
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,57,57
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,12,12
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,25,25
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,32,32
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,29,29
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,52,52
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,156,156
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,26,26
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,3,3
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,24,24
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,3,3
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,415,415
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,13,13
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,27,27
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,51,51
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,7,7
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,17,17
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,5,5
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,29,29
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,24,24
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,10,10
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,16,16
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,10,10
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,34,34
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,4,4
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,240,240
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,17,17
PUCARA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,2,2
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,19,19
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,20,20
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,12,12
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,14,14
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,3,3
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,25,25
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,9,9
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,34,34
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,66,66
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,43,43
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,21,21
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,3,3
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,34,34
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,6,6
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,31,31
REYES,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,11,11
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2007-03-01,10,10
