municipality,group,variable,month,Nacidos vivos,TOTAL
COLOMI,atencion de partos en servicio,nacidos vivos,2007-04-01,34,34
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2007-04-01,9,9
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
COLQUIRI,atencion de partos en servicio,nacidos vivos,2007-04-01,9,9
COMARAPA,atencion de partos en servicio,nacidos vivos,2007-04-01,24,24
CONCEPCION,atencion de partos en servicio,nacidos vivos,2007-04-01,35,35
COPACABANA,atencion de partos en servicio,nacidos vivos,2007-04-01,15,15
CORIPATA,atencion de partos en servicio,nacidos vivos,2007-04-01,16,16
CORO CORO,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
COROICO,atencion de partos en servicio,nacidos vivos,2007-04-01,23,23
COTAGAITA,atencion de partos en servicio,nacidos vivos,2007-04-01,22,22
COTOCA,atencion de partos en servicio,nacidos vivos,2007-04-01,60,60
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2007-04-01,20,20
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
CUEVO,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
CULPINA,atencion de partos en servicio,nacidos vivos,2007-04-01,25,25
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
CURVA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
EL ALTO,atencion de partos en servicio,nacidos vivos,2007-04-01,1093,1093
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
EL TORNO,atencion de partos en servicio,nacidos vivos,2007-04-01,42,42
EL VILLAR,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2007-04-01,13,13
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2007-04-01,21,21
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
EXALTACION,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2007-04-01,15,15
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
GUANAY,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
GUAQUI,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2007-04-01,103,103
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2007-04-01,13,13
HUACARETA,atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
HUANUNI,atencion de partos en servicio,nacidos vivos,2007-04-01,35,35
HUARACAJE,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
INCAHUASI,atencion de partos en servicio,nacidos vivos,2007-04-01,23,23
INQUISIVI,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
IXIAMAS,atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2007-04-01,17,17
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2007-04-01,64,64
LA PAZ,atencion de partos en servicio,nacidos vivos,2007-04-01,1481,1481
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
LAJA,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2007-04-01,57,57
LLICA,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
LURIBAY,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
MACHARETI,atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
MAGDALENA,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
MAIRANA,atencion de partos en servicio,nacidos vivos,2007-04-01,27,27
MAPIRI,atencion de partos en servicio,nacidos vivos,2007-04-01,12,12
MECAPACA,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
MINEROS,atencion de partos en servicio,nacidos vivos,2007-04-01,20,20
MIZQUE,atencion de partos en servicio,nacidos vivos,2007-04-01,27,27
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2007-04-01,49,49
MONTERO,atencion de partos en servicio,nacidos vivos,2007-04-01,268,268
MORO MORO,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
MOROCHATA,atencion de partos en servicio,nacidos vivos,2007-04-01,13,13
OCURI,atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
OKINAWA,atencion de partos en servicio,nacidos vivos,2007-04-01,15,15
OMEREQUE,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
ORURO,atencion de partos en servicio,nacidos vivos,2007-04-01,511,511
PADCAYA,atencion de partos en servicio,nacidos vivos,2007-04-01,17,17
PADILLA,atencion de partos en servicio,nacidos vivos,2007-04-01,20,20
PAILON,atencion de partos en servicio,nacidos vivos,2007-04-01,27,27
PALCA,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2007-04-01,21,21
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
PASORAPA,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
PAZÑA,atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
POCOATA,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
POCONA,atencion de partos en servicio,nacidos vivos,2007-04-01,17,17
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
POOPO,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
PORCO,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
POROMA,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
PORONGO,atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2007-04-01,41,41
PORVENIR,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
POTOSI,atencion de partos en servicio,nacidos vivos,2007-04-01,299,299
PUCARANI,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2007-04-01,21,21
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2007-04-01,36,36
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2007-04-01,109,109
PUNA,atencion de partos en servicio,nacidos vivos,2007-04-01,14,14
PUNATA,atencion de partos en servicio,nacidos vivos,2007-04-01,62,62
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2007-04-01,154,154
QUIME,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
RAVELO,atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
REYES,atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
RIBERALTA,atencion de partos en servicio,nacidos vivos,2007-04-01,231,231
ROBORE,atencion de partos en servicio,nacidos vivos,2007-04-01,30,30
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2007-04-01,32,32
SACABA,atencion de partos en servicio,nacidos vivos,2007-04-01,157,157
SACABAMBA,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
SACACA,atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
SAIPINA,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
SAN AGUSTIN,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2007-04-01,12,12
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
SAN BENITO,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
SAN BORJA,atencion de partos en servicio,nacidos vivos,2007-04-01,52,52
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2007-04-01,24,24
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2007-04-01,82,82
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2007-04-01,50,50
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2007-04-01,93,93
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2007-04-01,23,23
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2007-04-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2007-04-01,23,23
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2007-04-01,89,89
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2007-04-01,20,20
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2007-04-01,26,26
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2007-04-01,19,19
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2007-04-01,22,22
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2007-04-01,9,9
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
SAN RAMON,atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
SAN RAMON,atencion de partos en servicio,nacidos vivos,2007-04-01,21,21
SANTA ANA,atencion de partos en servicio,nacidos vivos,2007-04-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2007-04-01,2750,2750
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2007-04-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2007-04-01,23,23
SANTIAGO DE CALLAPA,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
SAPAHAQUI,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
SENA,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
SICAYA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2007-04-01,37,37
SOPACHUY,atencion de partos en servicio,nacidos vivos,2007-04-01,5,5
SORACACHI,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
SORATA,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
SUCRE,atencion de partos en servicio,nacidos vivos,2007-04-01,448,448
TACACHI,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
TACACOMA,atencion de partos en servicio,nacidos vivos,2007-04-01,12,12
TACOPAYA,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
TAHUA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
TAPACARI,atencion de partos en servicio,nacidos vivos,2007-04-01,20,20
TARABUCO,atencion de partos en servicio,nacidos vivos,2007-04-01,22,22
TARACO,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
TARATA,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
TARIJA,atencion de partos en servicio,nacidos vivos,2007-04-01,329,329
TARVITA,atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
TEOPONTE,atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
TIAWANACU,atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
TINGUIPAYA,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
TIPUANI,atencion de partos en servicio,nacidos vivos,2007-04-01,14,14
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2007-04-01,40,40
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2007-04-01,78,78
TOCO,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
TOLATA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
TOLEDO,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
TOMAVE,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
TOMINA,atencion de partos en servicio,nacidos vivos,2007-04-01,9,9
TORO TORO,atencion de partos en servicio,nacidos vivos,2007-04-01,3,3
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2007-04-01,18,18
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2007-04-01,8,8
TRIGAL,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos,2007-04-01,313,313
TUPIZA,atencion de partos en servicio,nacidos vivos,2007-04-01,45,45
TURCO,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
UNCIA,atencion de partos en servicio,nacidos vivos,2007-04-01,47,47
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2007-04-01,11,11
URUBICHA,atencion de partos en servicio,nacidos vivos,2007-04-01,16,16
UYUNI,atencion de partos en servicio,nacidos vivos,2007-04-01,45,45
VACAS,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2007-04-01,17,17
VIACHA,atencion de partos en servicio,nacidos vivos,2007-04-01,22,22
VILA VILA,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2007-04-01,67,67
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,nacidos vivos,2007-04-01,7,7
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2007-04-01,2,2
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2007-04-01,86,86
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2007-04-01,9,9
VILLAZON,atencion de partos en servicio,nacidos vivos,2007-04-01,57,57
VINTO,atencion de partos en servicio,nacidos vivos,2007-04-01,39,39
VITICHI,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
WARNES,atencion de partos en servicio,nacidos vivos,2007-04-01,97,97
YACUIBA,atencion de partos en servicio,nacidos vivos,2007-04-01,140,140
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2007-04-01,12,12
YANACACHI,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos,2007-04-01,47,47
YOCALLA,atencion de partos en servicio,nacidos vivos,2007-04-01,4,4
YOTALA,atencion de partos en servicio,nacidos vivos,2007-04-01,6,6
YUNCHARA,atencion de partos en servicio,nacidos vivos,2007-04-01,1,1
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2007-04-01,10,10
ACACIO,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
ACHACACHI,atencion de partos en servicio,nacidos vivos,2007-05-01,20,20
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
AIQUILE,atencion de partos en servicio,nacidos vivos,2007-05-01,25,25
ALALAY,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
ALCALA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
ANCORAIMES,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
ANZALDO,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
APOLO,atencion de partos en servicio,nacidos vivos,2007-05-01,8,8
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
ARANI,atencion de partos en servicio,nacidos vivos,2007-05-01,7,7
ARBIETO,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
ARQUE,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2007-05-01,51,51
ATOCHA,atencion de partos en servicio,nacidos vivos,2007-05-01,15,15
AYO AYO,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2007-05-01,18,18
AZURDUY,atencion de partos en servicio,nacidos vivos,2007-05-01,10,10
BATALLAS,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
BAURES,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
BERMEJO,atencion de partos en servicio,nacidos vivos,2007-05-01,41,41
BETANZOS,atencion de partos en servicio,nacidos vivos,2007-05-01,20,20
BOLIVAR,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
BOYUIBE,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2007-05-01,15,15
CABEZAS,atencion de partos en servicio,nacidos vivos,2007-05-01,17,17
CAIROMA,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2007-05-01,8,8
CAJUATA,atencion de partos en servicio,nacidos vivos,2007-05-01,9,9
CALACOTO,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
CALAMARCA,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
CAMARGO,atencion de partos en servicio,nacidos vivos,2007-05-01,21,21
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
CAMIRI,atencion de partos en servicio,nacidos vivos,2007-05-01,64,64
CAPINOTA,atencion de partos en servicio,nacidos vivos,2007-05-01,25,25
CARACOLLO,atencion de partos en servicio,nacidos vivos,2007-05-01,23,23
CARANAVI,atencion de partos en servicio,nacidos vivos,2007-05-01,79,79
CARAPARI,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2007-05-01,28,28
CHAQUI,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
CHARAGUA,atencion de partos en servicio,nacidos vivos,2007-05-01,44,44
CHARAÑA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
CHAYANTA,atencion de partos en servicio,nacidos vivos,2007-05-01,9,9
CHIMORE,atencion de partos en servicio,nacidos vivos,2007-05-01,21,21
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2007-05-01,25,25
CLIZA,atencion de partos en servicio,nacidos vivos,2007-05-01,16,16
COBIJA,atencion de partos en servicio,nacidos vivos,2007-05-01,109,109
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2007-05-01,1369,1369
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2007-05-01,45,45
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
COLLANA,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
COLOMI,atencion de partos en servicio,nacidos vivos,2007-05-01,37,37
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2007-05-01,12,12
COLQUIRI,atencion de partos en servicio,nacidos vivos,2007-05-01,14,14
COMARAPA,atencion de partos en servicio,nacidos vivos,2007-05-01,36,36
CONCEPCION,atencion de partos en servicio,nacidos vivos,2007-05-01,24,24
COPACABANA,atencion de partos en servicio,nacidos vivos,2007-05-01,8,8
CORIPATA,atencion de partos en servicio,nacidos vivos,2007-05-01,11,11
COROICO,atencion de partos en servicio,nacidos vivos,2007-05-01,17,17
COTAGAITA,atencion de partos en servicio,nacidos vivos,2007-05-01,19,19
COTOCA,atencion de partos en servicio,nacidos vivos,2007-05-01,63,63
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2007-05-01,45,45
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
CUEVO,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
CULPINA,atencion de partos en servicio,nacidos vivos,2007-05-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
EL ALTO,atencion de partos en servicio,nacidos vivos,2007-05-01,1040,1040
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2007-05-01,17,17
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2007-05-01,7,7
EL TORNO,atencion de partos en servicio,nacidos vivos,2007-05-01,59,59
EL VILLAR,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2007-05-01,15,15
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2007-05-01,14,14
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
EXALTACION,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2007-05-01,21,21
FILADELFIA,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2007-05-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
GUANAY,atencion de partos en servicio,nacidos vivos,2007-05-01,13,13
GUAQUI,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2007-05-01,74,74
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
HUACARETA,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
HUACHACALLA,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos,2007-05-01,26,26
HUARACAJE,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
ICHOCA,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
ICLA,atencion de partos en servicio,nacidos vivos,2007-05-01,8,8
INCAHUASI,atencion de partos en servicio,nacidos vivos,2007-05-01,32,32
INGAVI (HUMAITA),atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
INQUISIVI,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
IXIAMAS,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2007-05-01,30,30
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2007-05-01,43,43
LA PAZ,atencion de partos en servicio,nacidos vivos,2007-05-01,1499,1499
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2007-05-01,7,7
LAJA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2007-05-01,55,55
LLICA,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
LORETO,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
LURIBAY,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2007-05-01,7,7
MACHARETI,atencion de partos en servicio,nacidos vivos,2007-05-01,6,6
MAGDALENA,atencion de partos en servicio,nacidos vivos,2007-05-01,16,16
MAIRANA,atencion de partos en servicio,nacidos vivos,2007-05-01,13,13
MAPIRI,atencion de partos en servicio,nacidos vivos,2007-05-01,16,16
MECAPACA,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
MINEROS,atencion de partos en servicio,nacidos vivos,2007-05-01,23,23
MIZQUE,atencion de partos en servicio,nacidos vivos,2007-05-01,25,25
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2007-05-01,60,60
MONTERO,atencion de partos en servicio,nacidos vivos,2007-05-01,257,257
MORO MORO,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
MOROCHATA,atencion de partos en servicio,nacidos vivos,2007-05-01,9,9
OCURI,atencion de partos en servicio,nacidos vivos,2007-05-01,9,9
OKINAWA,atencion de partos en servicio,nacidos vivos,2007-05-01,17,17
OMEREQUE,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
ORURO,atencion de partos en servicio,nacidos vivos,2007-05-01,515,515
PADCAYA,atencion de partos en servicio,nacidos vivos,2007-05-01,11,11
PADILLA,atencion de partos en servicio,nacidos vivos,2007-05-01,20,20
PAILON,atencion de partos en servicio,nacidos vivos,2007-05-01,23,23
PALCA,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2007-05-01,24,24
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2007-05-01,2,2
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
PASORAPA,atencion de partos en servicio,nacidos vivos,2007-05-01,1,1
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2007-05-01,16,16
PAZÑA,atencion de partos en servicio,nacidos vivos,2007-05-01,3,3
POCOATA,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
POCONA,atencion de partos en servicio,nacidos vivos,2007-05-01,20,20
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2007-05-01,11,11
POOPO,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
PORCO,atencion de partos en servicio,nacidos vivos,2007-05-01,14,14
POROMA,atencion de partos en servicio,nacidos vivos,2007-05-01,16,16
PORONGO,atencion de partos en servicio,nacidos vivos,2007-05-01,4,4
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2007-05-01,54,54
PORVENIR,atencion de partos en servicio,nacidos vivos,2007-05-01,5,5
