,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
BETANZOS,internaciones,egresos,2017-04-01,2,24,2,24,26
BOYUIBE,internaciones,egresos,2017-04-01,7,17,7,17,24
BUENA VISTA,internaciones,egresos,2017-04-01,4,21,4,21,25
CABEZAS,internaciones,egresos,2017-04-01,9,19,9,19,28
CAJUATA,internaciones,egresos,2017-04-01,0,6,0,6,6
CALACOTO,internaciones,egresos,2017-04-01,0,5,0,5,5
CALAMARCA,internaciones,egresos,2017-04-01,0,8,0,8,8
CAMARGO,internaciones,egresos,2017-04-01,21,60,21,60,81
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2017-04-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2017-04-01,205,402,205,402,607
CAPINOTA,internaciones,egresos,2017-04-01,18,34,18,34,52
CARACOLLO,internaciones,egresos,2017-04-01,6,5,6,5,11
CARANAVI,internaciones,egresos,2017-04-01,23,119,23,119,142
CARIPUYO,internaciones,egresos,2017-04-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2017-04-01,6,16,6,16,22
CHALLAPATA,internaciones,egresos,2017-04-01,25,86,25,86,111
CHAQUI,internaciones,egresos,2017-04-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2017-04-01,36,96,36,96,132
CHAYANTA,internaciones,egresos,2017-04-01,0,14,0,14,14
CHIMORE,internaciones,egresos,2017-04-01,2,31,2,31,33
CHIPAYA,internaciones,egresos,2017-04-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2017-04-01,44,95,44,95,139
CHUMA,internaciones,egresos,2017-04-01,0,6,0,6,6
CKOCHAS,internaciones,egresos,2017-04-01,0,2,0,2,2
CLIZA,internaciones,egresos,2017-04-01,27,77,27,77,104
COBIJA,internaciones,egresos,2017-04-01,142,326,142,326,468
COCAPATA,internaciones,egresos,2017-04-01,1,16,1,16,17
COCHABAMBA,internaciones,egresos,2017-04-01,2878,5387,2878,5387,8265
COLCAPIRHUA,internaciones,egresos,2017-04-01,20,66,20,66,86
"COLCHA ""K""",internaciones,egresos,2017-04-01,3,2,3,2,5
COLOMI,internaciones,egresos,2017-04-01,0,19,0,19,19
COLPA BELGICA,internaciones,egresos,2017-04-01,6,18,6,18,24
COLQUECHACA,internaciones,egresos,2017-04-01,0,7,0,7,7
COLQUENCHA,internaciones,egresos,2017-04-01,0,9,0,9,9
COLQUIRI,internaciones,egresos,2017-04-01,0,4,0,4,4
COMANCHE,internaciones,egresos,2017-04-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2017-04-01,11,54,11,54,65
CONCEPCION,internaciones,egresos,2017-04-01,6,51,6,51,57
COPACABANA,internaciones,egresos,2017-04-01,1,7,1,7,8
CORIPATA,internaciones,egresos,2017-04-01,0,16,0,16,16
COROICO,internaciones,egresos,2017-04-01,22,74,22,74,96
COTAGAITA,internaciones,egresos,2017-04-01,9,13,9,13,22
CUATRO CAÑADAS,internaciones,egresos,2017-04-01,1,4,1,4,5
CUEVO,internaciones,egresos,2017-04-01,1,5,1,5,6
CULPINA,internaciones,egresos,2017-04-01,8,37,8,37,45
CURAHUARA DE CARANGAS,internaciones,egresos,2017-04-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2017-04-01,0,9,0,9,9
EL ALTO,internaciones,egresos,2017-04-01,1023,2962,1023,2962,3985
EL PUENTE(STC),internaciones,egresos,2017-04-01,7,65,7,65,72
EL TORNO,internaciones,egresos,2017-04-01,102,285,102,285,387
EL VILLAR,internaciones,egresos,2017-04-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2017-04-01,10,22,10,22,32
ENTRE RIOS CBBA,internaciones,egresos,2017-04-01,2,47,2,47,49
ESCOMA,internaciones,egresos,2017-04-01,1,10,1,10,11
EUCALIPTUS,internaciones,egresos,2017-04-01,0,4,0,4,4
EXALTACION,internaciones,egresos,2017-04-01,1,0,1,0,1
FERNANDEZ ALONSO,internaciones,egresos,2017-04-01,8,19,8,19,27
FILADELFIA,internaciones,egresos,2017-04-01,2,9,2,9,11
GENERAL SAAVEDRA,internaciones,egresos,2017-04-01,6,18,6,18,24
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2017-04-01,0,2,0,2,2
GUANAY,internaciones,egresos,2017-04-01,10,28,10,28,38
GUAQUI,internaciones,egresos,2017-04-01,0,1,0,1,1
GUAYARAMERIN,internaciones,egresos,2017-04-01,126,327,126,327,453
GUTIERREZ,internaciones,egresos,2017-04-01,7,22,7,22,29
HUACARETA,internaciones,egresos,2017-04-01,7,11,7,11,18
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2017-04-01,1,3,1,3,4
HUANUNI,internaciones,egresos,2017-04-01,97,81,97,81,178
HUARACAJE,internaciones,egresos,2017-04-01,9,18,9,18,27
HUARINA,internaciones,egresos,2017-04-01,0,4,0,4,4
HUAYLLAMARCA,internaciones,egresos,2017-04-01,2,3,2,3,5
HUMANATA,internaciones,egresos,2017-04-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2017-04-01,0,4,0,4,4
ICLA,internaciones,egresos,2017-04-01,0,7,0,7,7
INCAHUASI,internaciones,egresos,2017-04-01,11,0,11,0,11
IRUPANA (VILLA DE LANZA),internaciones,egresos,2017-04-01,13,29,13,29,42
IXIAMAS,internaciones,egresos,2017-04-01,9,26,9,26,35
JESUS DE MACHACA,internaciones,egresos,2017-04-01,0,2,0,2,2
LA ASUNTA,internaciones,egresos,2017-04-01,3,56,3,56,59
LA GUARDIA,internaciones,egresos,2017-04-01,37,130,37,130,167
LA PAZ,internaciones,egresos,2017-04-01,2113,3815,2113,3815,5928
LAGUNILLAS,internaciones,egresos,2017-04-01,0,2,0,2,2
LAJA,internaciones,egresos,2017-04-01,0,10,0,10,10
LAS CARRERAS,internaciones,egresos,2017-04-01,1,3,1,3,4
LICOMA PAMPA,internaciones,egresos,2017-04-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2017-04-01,103,192,103,192,295
MACHARETI,internaciones,egresos,2017-04-01,1,13,1,13,14
MAGDALENA,internaciones,egresos,2017-04-01,42,57,42,57,99
MAIRANA,internaciones,egresos,2017-04-01,3,42,3,42,45
MAPIRI,internaciones,egresos,2017-04-01,3,33,3,33,36
MECAPACA,internaciones,egresos,2017-04-01,0,2,0,2,2
MINEROS,internaciones,egresos,2017-04-01,5,24,5,24,29
MIZQUE,internaciones,egresos,2017-04-01,14,59,14,59,73
MOCOMOCO,internaciones,egresos,2017-04-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2017-04-01,1,5,1,5,6
MONTEAGUDO,internaciones,egresos,2017-04-01,58,108,58,108,166
MONTERO,internaciones,egresos,2017-04-01,270,666,270,666,936
MOROCHATA,internaciones,egresos,2017-04-01,0,8,0,8,8
OCURI,internaciones,egresos,2017-04-01,0,9,0,9,9
OKINAWA,internaciones,egresos,2017-04-01,5,11,5,11,16
OMEREQUE,internaciones,egresos,2017-04-01,3,16,3,16,19
ORURO,internaciones,egresos,2017-04-01,931,1979,931,1979,2910
PADILLA,internaciones,egresos,2017-04-01,43,59,43,59,102
PAILON,internaciones,egresos,2017-04-01,21,89,21,89,110
PALCA,internaciones,egresos,2017-04-01,0,6,0,6,6
PALOS BLANCOS,internaciones,egresos,2017-04-01,8,51,8,51,59
PAMPA GRANDE,internaciones,egresos,2017-04-01,0,8,0,8,8
PASORAPA,internaciones,egresos,2017-04-01,0,4,0,4,4
PATACAMAYA,internaciones,egresos,2017-04-01,4,54,4,54,58
POCONA,internaciones,egresos,2017-04-01,0,5,0,5,5
POJO (CBBA),internaciones,egresos,2017-04-01,4,19,4,19,23
POOPO,internaciones,egresos,2017-04-01,0,3,0,3,3
POROMA,internaciones,egresos,2017-04-01,0,9,0,9,9
PORONGO,internaciones,egresos,2017-04-01,3,8,3,8,11
PORTACHUELO,internaciones,egresos,2017-04-01,53,131,53,131,184
POSTRER VALLE,internaciones,egresos,2017-04-01,0,1,0,1,1
POTOSI,internaciones,egresos,2017-04-01,703,1492,703,1492,2195
PRESTO,internaciones,egresos,2017-04-01,1,9,1,9,10
PUCARANI,internaciones,egresos,2017-04-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,egresos,2017-04-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,egresos,2017-04-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,egresos,2017-04-01,0,2,0,2,2
PUERTO PEREZ,internaciones,egresos,2017-04-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,egresos,2017-04-01,21,44,21,44,65
PUERTO RICO,internaciones,egresos,2017-04-01,4,20,4,20,24
PUERTO SILES,internaciones,egresos,2017-04-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,egresos,2017-04-01,59,115,59,115,174
PUERTO VILLARROEL,internaciones,egresos,2017-04-01,84,207,84,207,291
PUNA,internaciones,egresos,2017-04-01,1,10,1,10,11
PUNATA,internaciones,egresos,2017-04-01,118,229,118,229,347
QUIABAYA,internaciones,egresos,2017-04-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2017-04-01,38,391,38,391,429
QUIME,internaciones,egresos,2017-04-01,0,10,0,10,10
QUIRUSILLAS,internaciones,egresos,2017-04-01,0,4,0,4,4
RAVELO,internaciones,egresos,2017-04-01,0,5,0,5,5
REYES,internaciones,egresos,2017-04-01,2,21,2,21,23
RIBERALTA,internaciones,egresos,2017-04-01,211,660,211,660,871
ROBORE,internaciones,egresos,2017-04-01,45,105,45,105,150
RURRENABAQUE,internaciones,egresos,2017-04-01,41,117,41,117,158
SACABA,internaciones,egresos,2017-04-01,184,549,184,549,733
SACABAMBA,internaciones,egresos,2017-04-01,2,9,2,9,11
SACACA,internaciones,egresos,2017-04-01,2,12,2,12,14
SAIPINA,internaciones,egresos,2017-04-01,0,6,0,6,6
SALINAS DE GARCI MENDOZA,internaciones,egresos,2017-04-01,0,11,0,11,11
SAMAIPATA,internaciones,egresos,2017-04-01,6,17,6,17,23
SAN ANDRES,internaciones,egresos,2017-04-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2017-04-01,2,13,2,13,15
SAN BENITO,internaciones,egresos,2017-04-01,0,6,0,6,6
SAN BORJA,internaciones,egresos,2017-04-01,42,134,42,134,176
SAN BUENA VENTURA,internaciones,egresos,2017-04-01,24,65,24,65,89
SAN CARLOS,internaciones,egresos,2017-04-01,0,6,0,6,6
SAN IGNACIO,internaciones,egresos,2017-04-01,29,78,29,78,107
SAN IGNACIO DE VELASCO,internaciones,egresos,2017-04-01,111,314,111,314,425
SAN JAVIER(STC),internaciones,egresos,2017-04-01,38,80,38,80,118
SAN JOAQUIN,internaciones,egresos,2017-04-01,8,25,8,25,33
SAN JOSE DE CHIQUITOS,internaciones,egresos,2017-04-01,64,131,64,131,195
SAN JUAN DE YAPACANI,internaciones,egresos,2017-04-01,0,7,0,7,7
SAN JULIAN,internaciones,egresos,2017-04-01,40,139,40,139,179
SAN LORENZO(TJA),internaciones,egresos,2017-04-01,0,5,0,5,5
SAN LUCAS,internaciones,egresos,2017-04-01,10,44,10,44,54
SAN MATIAS,internaciones,egresos,2017-04-01,22,57,22,57,79
SAN MIGUEL DE VELASCO,internaciones,egresos,2017-04-01,5,24,5,24,29
SAN PEDRO,internaciones,egresos,2017-04-01,16,29,16,29,45
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2017-04-01,0,15,0,15,15
SAN PEDRO DE CURAHUARA,internaciones,egresos,2017-04-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,internaciones,egresos,2017-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2017-04-01,4,20,4,20,24
SAN RAMON BENI,internaciones,egresos,2017-04-01,15,20,15,20,35
SAN RAMON SCZ,internaciones,egresos,2017-04-01,7,32,7,32,39
SANTA ANA,internaciones,egresos,2017-04-01,23,89,23,89,112
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2017-04-01,4407,8051,4407,8051,12458
SANTA ROSA,internaciones,egresos,2017-04-01,12,54,12,54,66
SANTA ROSA DEL SARA,internaciones,egresos,2017-04-01,15,24,15,24,39
SANTIAGO DE HUARI,internaciones,egresos,2017-04-01,0,2,0,2,2
SANTIAGO DE HUATA,internaciones,egresos,2017-04-01,1,2,1,2,3
SANTIAGO DE MACHACA,internaciones,egresos,2017-04-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2017-04-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,egresos,2017-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2017-04-01,0,2,0,2,2
SENA,internaciones,egresos,2017-04-01,1,12,1,12,13
SHINAOTA,internaciones,egresos,2017-04-01,12,56,12,56,68
SICA SICA (VILLA AROMA),internaciones,egresos,2017-04-01,0,3,0,3,3
SICAYA,internaciones,egresos,2017-04-01,0,2,0,2,2
SIPE SIPE,internaciones,egresos,2017-04-01,0,43,0,43,43
SOPACHUY,internaciones,egresos,2017-04-01,5,12,5,12,17
SORACACHI,internaciones,egresos,2017-04-01,0,1,0,1,1
SORATA,internaciones,egresos,2017-04-01,1,13,1,13,14
SUCRE,internaciones,egresos,2017-04-01,1385,2369,1385,2369,3754
TACACHI,internaciones,egresos,2017-04-01,0,1,0,1,1
TACACOMA,internaciones,egresos,2017-04-01,0,9,0,9,9
TACOPAYA,internaciones,egresos,2017-04-01,0,4,0,4,4
TAPACARI,internaciones,egresos,2017-04-01,0,3,0,3,3
TARABUCO,internaciones,egresos,2017-04-01,19,41,19,41,60
TARATA,internaciones,egresos,2017-04-01,0,4,0,4,4
TARIJA,internaciones,egresos,2017-04-01,781,1415,781,1415,2196
TARVITA,internaciones,egresos,2017-04-01,11,26,11,26,37
TEOPONTE,internaciones,egresos,2017-04-01,0,10,0,10,10
TIAWANACU,internaciones,egresos,2017-04-01,1,3,1,3,4
TIPUANI,internaciones,egresos,2017-04-01,4,15,4,15,19
TIQUIPAYA,internaciones,egresos,2017-04-01,23,184,23,184,207
TIRAQUE (CBBA),internaciones,egresos,2017-04-01,0,12,0,12,12
TOCO,internaciones,egresos,2017-04-01,0,4,0,4,4
TOLATA,internaciones,egresos,2017-04-01,1,3,1,3,4
TOLEDO,internaciones,egresos,2017-04-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2017-04-01,1,3,1,3,4
TOMINA,internaciones,egresos,2017-04-01,0,6,0,6,6
TORO TORO,internaciones,egresos,2017-04-01,0,5,0,5,5
TOTORA(CBBA),internaciones,egresos,2017-04-01,3,29,3,29,32
TOTORA(ORR),internaciones,egresos,2017-04-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2017-04-01,6,2,6,2,8
TRINIDAD,internaciones,egresos,2017-04-01,408,932,408,932,1340
TUPIZA,internaciones,egresos,2017-04-01,121,192,121,192,313
TURCO,internaciones,egresos,2017-04-01,0,1,0,1,1
UMALA,internaciones,egresos,2017-04-01,0,1,0,1,1
UNCIA,internaciones,egresos,2017-04-01,3,15,3,15,18
URUBICHA,internaciones,egresos,2017-04-01,6,19,6,19,25
UYUNI,internaciones,egresos,2017-04-01,43,109,43,109,152
VACAS,internaciones,egresos,2017-04-01,0,1,0,1,1
VALLEGRANDE,internaciones,egresos,2017-04-01,54,88,54,88,142
VIACHA,internaciones,egresos,2017-04-01,20,78,20,78,98
VILA VILA,internaciones,egresos,2017-04-01,2,2,2,2,4
VILLA CHARCAS,internaciones,egresos,2017-04-01,2,17,2,17,19
VILLA MONTES,internaciones,egresos,2017-04-01,64,182,64,182,246
VILLA RIVERO,internaciones,egresos,2017-04-01,0,6,0,6,6
VILLA TUNARI,internaciones,egresos,2017-04-01,36,184,36,184,220
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2017-04-01,15,31,15,31,46
VILLAZON,internaciones,egresos,2017-04-01,55,153,55,153,208
VINTO,internaciones,egresos,2017-04-01,38,93,38,93,131
WARNES,internaciones,egresos,2017-04-01,53,147,53,147,200
YACUIBA,internaciones,egresos,2017-04-01,223,477,223,477,700
YAMPARAEZ,internaciones,egresos,2017-04-01,0,3,0,3,3
YANACACHI,internaciones,egresos,2017-04-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2017-04-01,90,221,90,221,311
YOCALLA,internaciones,egresos,2017-04-01,0,2,0,2,2
YOTALA,internaciones,egresos,2017-04-01,1,17,1,17,18
ZUDAÑEZ,internaciones,egresos,2017-04-01,5,17,5,17,22
ACHACACHI,internaciones,egresos,2017-05-01,11,48,11,48,59
ACHOCALLA,internaciones,egresos,2017-05-01,0,5,0,5,5
AIQUILE,internaciones,egresos,2017-05-01,10,67,10,67,77
ALCALA,internaciones,egresos,2017-05-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2017-05-01,0,9,0,9,9
ANCORAIMES,internaciones,egresos,2017-05-01,0,1,0,1,1
ANDAMARCA,internaciones,egresos,2017-05-01,0,3,0,3,3
ANTEQUERA,internaciones,egresos,2017-05-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2017-05-01,8,7,8,7,15
APOLO,internaciones,egresos,2017-05-01,4,22,4,22,26
ARAMPAMPA,internaciones,egresos,2017-05-01,0,2,0,2,2
ARANI,internaciones,egresos,2017-05-01,0,9,0,9,9
ARQUE,internaciones,egresos,2017-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2017-05-01,63,153,63,153,216
ATOCHA,internaciones,egresos,2017-05-01,60,53,60,53,113
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2017-05-01,11,37,11,37,48
AZURDUY,internaciones,egresos,2017-05-01,7,15,7,15,22
BATALLAS,internaciones,egresos,2017-05-01,0,10,0,10,10
BAURES,internaciones,egresos,2017-05-01,7,17,7,17,24
BELLA FLOR,internaciones,egresos,2017-05-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2017-05-01,107,202,107,202,309
BETANZOS,internaciones,egresos,2017-05-01,1,19,1,19,20
BOLIVAR,internaciones,egresos,2017-05-01,0,1,0,1,1
BOYUIBE,internaciones,egresos,2017-05-01,3,10,3,10,13
BUENA VISTA,internaciones,egresos,2017-05-01,7,13,7,13,20
CABEZAS,internaciones,egresos,2017-05-01,3,21,3,21,24
"CAIZA ""D""",internaciones,egresos,2017-05-01,0,1,0,1,1
CAJUATA,internaciones,egresos,2017-05-01,0,8,0,8,8
CALACOTO,internaciones,egresos,2017-05-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2017-05-01,0,7,0,7,7
CAMARGO,internaciones,egresos,2017-05-01,47,79,47,79,126
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2017-05-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2017-05-01,154,376,154,376,530
CAPINOTA,internaciones,egresos,2017-05-01,16,36,16,36,52
CAQUIAVIRI,internaciones,egresos,2017-05-01,0,4,0,4,4
CARACOLLO,internaciones,egresos,2017-05-01,11,35,11,35,46
CARANAVI,internaciones,egresos,2017-05-01,26,129,26,129,155
CARAPARI,internaciones,egresos,2017-05-01,0,8,0,8,8
CARMEN RIVERO TORREZ,internaciones,egresos,2017-05-01,11,13,11,13,24
CHALLAPATA,internaciones,egresos,2017-05-01,19,104,19,104,123
CHAQUI,internaciones,egresos,2017-05-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2017-05-01,35,80,35,80,115
CHAYANTA,internaciones,egresos,2017-05-01,5,9,5,9,14
CHIMORE,internaciones,egresos,2017-05-01,4,29,4,29,33
CHIPAYA,internaciones,egresos,2017-05-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2017-05-01,42,82,42,82,124
CHUMA,internaciones,egresos,2017-05-01,2,5,2,5,7
CKOCHAS,internaciones,egresos,2017-05-01,0,1,0,1,1
CLIZA,internaciones,egresos,2017-05-01,17,66,17,66,83
COBIJA,internaciones,egresos,2017-05-01,179,352,179,352,531
COCAPATA,internaciones,egresos,2017-05-01,2,15,2,15,17
COCHABAMBA,internaciones,egresos,2017-05-01,3184,5539,3184,5539,8723
COLCAPIRHUA,internaciones,egresos,2017-05-01,19,98,19,98,117
"COLCHA ""K""",internaciones,egresos,2017-05-01,2,2,2,2,4
COLOMI,internaciones,egresos,2017-05-01,3,21,3,21,24
COLPA BELGICA,internaciones,egresos,2017-05-01,4,23,4,23,27
COLQUECHACA,internaciones,egresos,2017-05-01,0,10,0,10,10
COLQUENCHA,internaciones,egresos,2017-05-01,0,7,0,7,7
COLQUIRI,internaciones,egresos,2017-05-01,2,6,2,6,8
COMARAPA,internaciones,egresos,2017-05-01,5,48,5,48,53
CONCEPCION,internaciones,egresos,2017-05-01,15,59,15,59,74
COPACABANA,internaciones,egresos,2017-05-01,0,12,0,12,12
CORIPATA,internaciones,egresos,2017-05-01,0,13,0,13,13
CORO CORO,internaciones,egresos,2017-05-01,0,4,0,4,4
COROICO,internaciones,egresos,2017-05-01,20,64,20,64,84
COTAGAITA,internaciones,egresos,2017-05-01,6,18,6,18,24
COTOCA,internaciones,egresos,2017-05-01,29,153,29,153,182
CUATRO CAÑADAS,internaciones,egresos,2017-05-01,3,4,3,4,7
CUEVO,internaciones,egresos,2017-05-01,1,4,1,4,5
CULPINA,internaciones,egresos,2017-05-01,10,29,10,29,39
CURAHUARA DE CARANGAS,internaciones,egresos,2017-05-01,0,6,0,6,6
DESAGUADERO,internaciones,egresos,2017-05-01,0,6,0,6,6
EL ALTO,internaciones,egresos,2017-05-01,1036,2940,1036,2940,3976
EL CHORO,internaciones,egresos,2017-05-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2017-05-01,8,18,8,18,26
EL TORNO,internaciones,egresos,2017-05-01,178,383,178,383,561
ENTRE RIOS TRJ,internaciones,egresos,2017-05-01,4,29,4,29,33
ENTRE RIOS CBBA,internaciones,egresos,2017-05-01,15,37,15,37,52
ESCOMA,internaciones,egresos,2017-05-01,0,6,0,6,6
EUCALIPTUS,internaciones,egresos,2017-05-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2017-05-01,4,3,4,3,7
FERNANDEZ ALONSO,internaciones,egresos,2017-05-01,6,15,6,15,21
FILADELFIA,internaciones,egresos,2017-05-01,9,5,9,5,14
GENERAL SAAVEDRA,internaciones,egresos,2017-05-01,8,32,8,32,40
GUANAY,internaciones,egresos,2017-05-01,9,24,9,24,33
GUAQUI,internaciones,egresos,2017-05-01,0,5,0,5,5
GUAYARAMERIN,internaciones,egresos,2017-05-01,144,352,144,352,496
GUTIERREZ,internaciones,egresos,2017-05-01,1,12,1,12,13
HUACARETA,internaciones,egresos,2017-05-01,5,16,5,16,21
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2017-05-01,0,5,0,5,5
HUACHACALLA,internaciones,egresos,2017-05-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2017-05-01,95,92,95,92,187
HUARACAJE,internaciones,egresos,2017-05-01,3,8,3,8,11
HUARINA,internaciones,egresos,2017-05-01,0,3,0,3,3
HUATAJATA,internaciones,egresos,2017-05-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,egresos,2017-05-01,6,1,6,1,7
HUMANATA,internaciones,egresos,2017-05-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2017-05-01,0,8,0,8,8
ICLA,internaciones,egresos,2017-05-01,0,4,0,4,4
INCAHUASI,internaciones,egresos,2017-05-01,2,7,2,7,9
IRUPANA (VILLA DE LANZA),internaciones,egresos,2017-05-01,16,21,16,21,37
IXIAMAS,internaciones,egresos,2017-05-01,7,19,7,19,26
JESUS DE MACHACA,internaciones,egresos,2017-05-01,0,4,0,4,4
LA ASUNTA,internaciones,egresos,2017-05-01,12,56,12,56,68
LA GUARDIA,internaciones,egresos,2017-05-01,29,144,29,144,173
LA PAZ,internaciones,egresos,2017-05-01,2116,3843,2116,3843,5959
LAGUNILLAS,internaciones,egresos,2017-05-01,4,9,4,9,13
LAJA,internaciones,egresos,2017-05-01,0,6,0,6,6
LICOMA PAMPA,internaciones,egresos,2017-05-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2017-05-01,89,208,89,208,297
LLICA,internaciones,egresos,2017-05-01,0,3,0,3,3
LORETO,internaciones,egresos,2017-05-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2017-05-01,4,16,4,16,20
MAGDALENA,internaciones,egresos,2017-05-01,29,41,29,41,70
MAIRANA,internaciones,egresos,2017-05-01,4,30,4,30,34
MAPIRI,internaciones,egresos,2017-05-01,8,29,8,29,37
MECAPACA,internaciones,egresos,2017-05-01,0,2,0,2,2
MINEROS,internaciones,egresos,2017-05-01,1,24,1,24,25
MIZQUE,internaciones,egresos,2017-05-01,16,48,16,48,64
MOCOMOCO,internaciones,egresos,2017-05-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2017-05-01,1,11,1,11,12
MONTEAGUDO,internaciones,egresos,2017-05-01,43,110,43,110,153
MONTERO,internaciones,egresos,2017-05-01,373,746,373,746,1119
MORO MORO,internaciones,egresos,2017-05-01,1,1,1,1,2
MOROCHATA,internaciones,egresos,2017-05-01,0,12,0,12,12
OCURI,internaciones,egresos,2017-05-01,0,13,0,13,13
OKINAWA,internaciones,egresos,2017-05-01,1,5,1,5,6
OMEREQUE,internaciones,egresos,2017-05-01,6,3,6,3,9
ORURO,internaciones,egresos,2017-05-01,914,1896,914,1896,2810
PADILLA,internaciones,egresos,2017-05-01,24,59,24,59,83
PAILON,internaciones,egresos,2017-05-01,28,82,28,82,110
PALCA,internaciones,egresos,2017-05-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2017-05-01,9,51,9,51,60
PAMPA GRANDE,internaciones,egresos,2017-05-01,0,13,0,13,13
PASORAPA,internaciones,egresos,2017-05-01,1,1,1,1,2
PATACAMAYA,internaciones,egresos,2017-05-01,7,59,7,59,66
PELECHUCO,internaciones,egresos,2017-05-01,0,1,0,1,1
POCOATA,internaciones,egresos,2017-05-01,0,5,0,5,5
POCONA,internaciones,egresos,2017-05-01,1,7,1,7,8
POJO (CBBA),internaciones,egresos,2017-05-01,2,15,2,15,17
POOPO,internaciones,egresos,2017-05-01,0,4,0,4,4
PORCO,internaciones,egresos,2017-05-01,0,5,0,5,5
POROMA,internaciones,egresos,2017-05-01,0,6,0,6,6
PORONGO,internaciones,egresos,2017-05-01,4,8,4,8,12
PORTACHUELO,internaciones,egresos,2017-05-01,54,119,54,119,173
PORVENIR,internaciones,egresos,2017-05-01,0,3,0,3,3
POSTRER VALLE,internaciones,egresos,2017-05-01,1,6,1,6,7
POTOSI,internaciones,egresos,2017-05-01,760,1428,760,1428,2188
PRESTO,internaciones,egresos,2017-05-01,1,5,1,5,6
PUCARANI,internaciones,egresos,2017-05-01,0,8,0,8,8
PUERTO ACOSTA,internaciones,egresos,2017-05-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,egresos,2017-05-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2017-05-01,2,9,2,9,11
PUERTO QUIJARRO,internaciones,egresos,2017-05-01,19,33,19,33,52
PUERTO RICO,internaciones,egresos,2017-05-01,9,25,9,25,34
PUERTO SILES,internaciones,egresos,2017-05-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,egresos,2017-05-01,42,96,42,96,138
PUERTO VILLARROEL,internaciones,egresos,2017-05-01,71,222,71,222,293
PUNA,internaciones,egresos,2017-05-01,0,13,0,13,13
PUNATA,internaciones,egresos,2017-05-01,103,204,103,204,307
QUIABAYA,internaciones,egresos,2017-05-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2017-05-01,58,413,58,413,471
QUIME,internaciones,egresos,2017-05-01,0,6,0,6,6
