,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2017-06-01,4217,6340,4217,6340,10557
SANTA ROSA,internaciones,ingresos espontaneos,2017-06-01,11,32,11,32,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2017-06-01,13,35,13,35,48
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2017-06-01,0,3,0,3,3
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2017-06-01,0,6,0,6,6
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2017-06-01,0,9,0,9,9
SENA,internaciones,ingresos espontaneos,2017-06-01,5,6,5,6,11
SHINAOTA,internaciones,ingresos espontaneos,2017-06-01,9,84,9,84,93
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2017-06-01,0,5,0,5,5
SICAYA,internaciones,ingresos espontaneos,2017-06-01,0,3,0,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2017-06-01,0,35,0,35,35
SOPACHUY,internaciones,ingresos espontaneos,2017-06-01,3,10,3,10,13
SORACACHI,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2017-06-01,1,14,1,14,15
SUCRE,internaciones,ingresos espontaneos,2017-06-01,1096,2022,1096,2022,3118
TACACHI,internaciones,ingresos espontaneos,2017-06-01,1,0,1,0,1
TACACOMA,internaciones,ingresos espontaneos,2017-06-01,0,2,0,2,2
TACOBAMBA,internaciones,ingresos espontaneos,2017-06-01,1,3,1,3,4
TACOPAYA,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
TAPACARI,internaciones,ingresos espontaneos,2017-06-01,0,8,0,8,8
TARABUCO,internaciones,ingresos espontaneos,2017-06-01,19,45,19,45,64
TARACO,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
TARATA,internaciones,ingresos espontaneos,2017-06-01,1,6,1,6,7
TARIJA,internaciones,ingresos espontaneos,2017-06-01,892,1136,892,1136,2028
TARVITA,internaciones,ingresos espontaneos,2017-06-01,4,16,4,16,20
TEOPONTE,internaciones,ingresos espontaneos,2017-06-01,0,15,0,15,15
TIAWANACU,internaciones,ingresos espontaneos,2017-06-01,0,9,0,9,9
TIPUANI,internaciones,ingresos espontaneos,2017-06-01,2,10,2,10,12
TIQUIPAYA,internaciones,ingresos espontaneos,2017-06-01,32,172,32,172,204
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2017-06-01,0,23,0,23,23
TOLATA,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
TOLEDO,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2017-06-01,1,4,1,4,5
TOMINA,internaciones,ingresos espontaneos,2017-06-01,0,4,0,4,4
TORO TORO,internaciones,ingresos espontaneos,2017-06-01,0,2,0,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2017-06-01,3,32,3,32,35
TOTORA(ORR),internaciones,ingresos espontaneos,2017-06-01,0,3,0,3,3
TRIGAL,internaciones,ingresos espontaneos,2017-06-01,1,3,1,3,4
TRINIDAD,internaciones,ingresos espontaneos,2017-06-01,357,763,357,763,1120
TUPIZA,internaciones,ingresos espontaneos,2017-06-01,93,178,93,178,271
TURCO,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
UMALA,internaciones,ingresos espontaneos,2017-06-01,0,3,0,3,3
UNCIA,internaciones,ingresos espontaneos,2017-06-01,0,15,0,15,15
URUBICHA,internaciones,ingresos espontaneos,2017-06-01,6,14,6,14,20
UYUNI,internaciones,ingresos espontaneos,2017-06-01,27,90,27,90,117
VACAS,internaciones,ingresos espontaneos,2017-06-01,0,8,0,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2017-06-01,38,82,38,82,120
VIACHA,internaciones,ingresos espontaneos,2017-06-01,30,77,30,77,107
VILA VILA,internaciones,ingresos espontaneos,2017-06-01,0,4,0,4,4
VILLA CHARCAS,internaciones,ingresos espontaneos,2017-06-01,2,15,2,15,17
VILLA MONTES,internaciones,ingresos espontaneos,2017-06-01,46,133,46,133,179
VILLA RIVERO,internaciones,ingresos espontaneos,2017-06-01,1,6,1,6,7
VILLA SERRANO,internaciones,ingresos espontaneos,2017-06-01,1,4,1,4,5
VILLA TUNARI,internaciones,ingresos espontaneos,2017-06-01,79,242,79,242,321
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2017-06-01,15,23,15,23,38
VILLAZON,internaciones,ingresos espontaneos,2017-06-01,66,158,66,158,224
VINTO,internaciones,ingresos espontaneos,2017-06-01,55,90,55,90,145
VITICHI,internaciones,ingresos espontaneos,2017-06-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2017-06-01,44,121,44,121,165
YACUIBA,internaciones,ingresos espontaneos,2017-06-01,189,398,189,398,587
YAMPARAEZ,internaciones,ingresos espontaneos,2017-06-01,0,5,0,5,5
YANACACHI,internaciones,ingresos espontaneos,2017-06-01,0,7,0,7,7
YAPACANI,internaciones,ingresos espontaneos,2017-06-01,91,221,91,221,312
YOCALLA,internaciones,ingresos espontaneos,2017-06-01,0,1,0,1,1
YOTALA,internaciones,ingresos espontaneos,2017-06-01,0,6,0,6,6
ZUDAÑEZ,internaciones,ingresos espontaneos,2017-06-01,6,10,6,10,16
ACACIO,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2017-07-01,8,49,8,49,57
ACHOCALLA,internaciones,ingresos espontaneos,2017-07-01,6,0,6,0,6
AIQUILE,internaciones,ingresos espontaneos,2017-07-01,20,51,20,51,71
ALCALA,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
ALTO BENI,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
ANDAMARCA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2017-07-01,7,13,7,13,20
APOLO,internaciones,ingresos espontaneos,2017-07-01,7,18,7,18,25
ARAMPAMPA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
ARANI,internaciones,ingresos espontaneos,2017-07-01,0,9,0,9,9
ARQUE,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2017-07-01,35,136,35,136,171
ATOCHA,internaciones,ingresos espontaneos,2017-07-01,44,48,44,48,92
AUCAPATA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2017-07-01,6,40,6,40,46
AZURDUY,internaciones,ingresos espontaneos,2017-07-01,3,17,3,17,20
BATALLAS,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
BAURES,internaciones,ingresos espontaneos,2017-07-01,7,22,7,22,29
BELLA FLOR,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2017-07-01,106,163,106,163,269
BETANZOS,internaciones,ingresos espontaneos,2017-07-01,0,28,0,28,28
BOLIVAR,internaciones,ingresos espontaneos,2017-07-01,1,7,1,7,8
BOYUIBE,internaciones,ingresos espontaneos,2017-07-01,4,8,4,8,12
BUENA VISTA,internaciones,ingresos espontaneos,2017-07-01,1,3,1,3,4
CABEZAS,internaciones,ingresos espontaneos,2017-07-01,3,11,3,11,14
CAJUATA,internaciones,ingresos espontaneos,2017-07-01,0,15,0,15,15
CALACOTO,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
CALAMARCA,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
CAMARGO,internaciones,ingresos espontaneos,2017-07-01,36,60,36,60,96
CAMIRI,internaciones,ingresos espontaneos,2017-07-01,111,240,111,240,351
CAPINOTA,internaciones,ingresos espontaneos,2017-07-01,9,44,9,44,53
CAQUIAVIRI,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
CARACOLLO,internaciones,ingresos espontaneos,2017-07-01,7,29,7,29,36
CARANAVI,internaciones,ingresos espontaneos,2017-07-01,42,162,42,162,204
CARAPARI,internaciones,ingresos espontaneos,2017-07-01,0,9,0,9,9
CARIPUYO,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2017-07-01,11,20,11,20,31
CHALLAPATA,internaciones,ingresos espontaneos,2017-07-01,15,79,15,79,94
CHAQUI,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2017-07-01,26,67,26,67,93
CHAYANTA,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
CHIMORE,internaciones,ingresos espontaneos,2017-07-01,5,27,5,27,32
CHIPAYA,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2017-07-01,30,70,30,70,100
CHUMA,internaciones,ingresos espontaneos,2017-07-01,1,2,1,2,3
CKOCHAS,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
CLIZA,internaciones,ingresos espontaneos,2017-07-01,15,75,15,75,90
COBIJA,internaciones,ingresos espontaneos,2017-07-01,178,297,178,297,475
COCAPATA,internaciones,ingresos espontaneos,2017-07-01,1,6,1,6,7
COCHABAMBA,internaciones,ingresos espontaneos,2017-07-01,3188,5311,3188,5311,8499
COLCAPIRHUA,internaciones,ingresos espontaneos,2017-07-01,23,78,23,78,101
"COLCHA ""K""",internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2017-07-01,0,28,0,28,28
COLPA BELGICA,internaciones,ingresos espontaneos,2017-07-01,7,23,7,23,30
COLQUECHACA,internaciones,ingresos espontaneos,2017-07-01,2,10,2,10,12
COLQUENCHA,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
COLQUIRI,internaciones,ingresos espontaneos,2017-07-01,2,14,2,14,16
COMARAPA,internaciones,ingresos espontaneos,2017-07-01,9,58,9,58,67
CONCEPCION,internaciones,ingresos espontaneos,2017-07-01,11,54,11,54,65
COPACABANA,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
CORIPATA,internaciones,ingresos espontaneos,2017-07-01,0,10,0,10,10
COROICO,internaciones,ingresos espontaneos,2017-07-01,22,54,22,54,76
COTAGAITA,internaciones,ingresos espontaneos,2017-07-01,4,21,4,21,25
COTOCA,internaciones,ingresos espontaneos,2017-07-01,39,174,39,174,213
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2017-07-01,21,35,21,35,56
CUEVO,internaciones,ingresos espontaneos,2017-07-01,3,7,3,7,10
CULPINA,internaciones,ingresos espontaneos,2017-07-01,13,30,13,30,43
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2017-07-01,1,3,1,3,4
DESAGUADERO,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2017-07-01,950,2083,950,2083,3033
EL CHORO,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2017-07-01,14,19,14,19,33
EL TORNO,internaciones,ingresos espontaneos,2017-07-01,263,411,263,411,674
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2017-07-01,3,21,3,21,24
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2017-07-01,11,43,11,43,54
ESCOMA,internaciones,ingresos espontaneos,2017-07-01,3,7,3,7,10
EUCALIPTUS,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
EXALTACION,internaciones,ingresos espontaneos,2017-07-01,0,10,0,10,10
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2017-07-01,27,27,27,27,54
FILADELFIA,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2017-07-01,9,18,9,18,27
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2017-07-01,2,24,2,24,26
GUAQUI,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2017-07-01,154,292,154,292,446
GUTIERREZ,internaciones,ingresos espontaneos,2017-07-01,8,31,8,31,39
HUACARETA,internaciones,ingresos espontaneos,2017-07-01,4,13,4,13,17
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2017-07-01,2,5,2,5,7
HUANUNI,internaciones,ingresos espontaneos,2017-07-01,79,104,79,104,183
HUARACAJE,internaciones,ingresos espontaneos,2017-07-01,4,9,4,9,13
HUARINA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
HUATAJATA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,ingresos espontaneos,2017-07-01,1,2,1,2,3
HUMANATA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
ICHOCA,internaciones,ingresos espontaneos,2017-07-01,0,6,0,6,6
ICLA,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
INCAHUASI,internaciones,ingresos espontaneos,2017-07-01,1,16,1,16,17
INQUISIVI,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2017-07-01,5,9,5,9,14
IXIAMAS,internaciones,ingresos espontaneos,2017-07-01,3,24,3,24,27
JESUS DE MACHACA,internaciones,ingresos espontaneos,2017-07-01,0,9,0,9,9
LA ASUNTA,internaciones,ingresos espontaneos,2017-07-01,2,62,2,62,64
LA GUARDIA,internaciones,ingresos espontaneos,2017-07-01,36,129,36,129,165
LA PAZ,internaciones,ingresos espontaneos,2017-07-01,2024,4260,2024,4260,6284
LAGUNILLAS,internaciones,ingresos espontaneos,2017-07-01,3,4,3,4,7
LAJA,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
LICOMA PAMPA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2017-07-01,101,219,101,219,320
LORETO,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
MACHARETI,internaciones,ingresos espontaneos,2017-07-01,9,10,9,10,19
MAGDALENA,internaciones,ingresos espontaneos,2017-07-01,20,49,20,49,69
MAIRANA,internaciones,ingresos espontaneos,2017-07-01,6,25,6,25,31
MAPIRI,internaciones,ingresos espontaneos,2017-07-01,2,18,2,18,20
MECAPACA,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
MINEROS,internaciones,ingresos espontaneos,2017-07-01,1,18,1,18,19
MIZQUE,internaciones,ingresos espontaneos,2017-07-01,21,44,21,44,65
MOJOCOYA,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
MONTEAGUDO,internaciones,ingresos espontaneos,2017-07-01,57,134,57,134,191
MONTERO,internaciones,ingresos espontaneos,2017-07-01,309,491,309,491,800
MOROCHATA,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
OCURI,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
OKINAWA,internaciones,ingresos espontaneos,2017-07-01,3,3,3,3,6
OMEREQUE,internaciones,ingresos espontaneos,2017-07-01,1,11,1,11,12
ORURO,internaciones,ingresos espontaneos,2017-07-01,609,1478,609,1478,2087
PADILLA,internaciones,ingresos espontaneos,2017-07-01,15,37,15,37,52
PAILON,internaciones,ingresos espontaneos,2017-07-01,13,76,13,76,89
PALOS BLANCOS,internaciones,ingresos espontaneos,2017-07-01,9,37,9,37,46
PAMPA GRANDE,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
PASORAPA,internaciones,ingresos espontaneos,2017-07-01,7,4,7,4,11
PATACAMAYA,internaciones,ingresos espontaneos,2017-07-01,10,35,10,35,45
POCONA,internaciones,ingresos espontaneos,2017-07-01,0,13,0,13,13
POJO (CBBA),internaciones,ingresos espontaneos,2017-07-01,3,8,3,8,11
POOPO,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
POROMA,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
PORONGO,internaciones,ingresos espontaneos,2017-07-01,4,10,4,10,14
PORTACHUELO,internaciones,ingresos espontaneos,2017-07-01,34,128,34,128,162
POSTRER VALLE,internaciones,ingresos espontaneos,2017-07-01,1,1,1,1,2
POTOSI,internaciones,ingresos espontaneos,2017-07-01,741,1365,741,1365,2106
PRESTO,internaciones,ingresos espontaneos,2017-07-01,5,12,5,12,17
PUCARANI,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
PUERTO ACOSTA,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
PUERTO PEREZ,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2017-07-01,14,22,14,22,36
PUERTO RICO,internaciones,ingresos espontaneos,2017-07-01,18,26,18,26,44
PUERTO SILES,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos espontaneos,2017-07-01,41,82,41,82,123
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2017-07-01,81,171,81,171,252
PUNA,internaciones,ingresos espontaneos,2017-07-01,0,6,0,6,6
PUNATA,internaciones,ingresos espontaneos,2017-07-01,59,118,59,118,177
QUIABAYA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
QUILLACOLLO,internaciones,ingresos espontaneos,2017-07-01,13,283,13,283,296
QUIME,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
RAVELO,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2017-07-01,12,34,12,34,46
RIBERALTA,internaciones,ingresos espontaneos,2017-07-01,263,565,263,565,828
ROBORE,internaciones,ingresos espontaneos,2017-07-01,30,52,30,52,82
RURRENABAQUE,internaciones,ingresos espontaneos,2017-07-01,35,84,35,84,119
SACABA,internaciones,ingresos espontaneos,2017-07-01,127,480,127,480,607
SACABAMBA,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
SACACA,internaciones,ingresos espontaneos,2017-07-01,1,12,1,12,13
SAIPINA,internaciones,ingresos espontaneos,2017-07-01,1,4,1,4,5
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2017-07-01,0,15,0,15,15
SAMAIPATA,internaciones,ingresos espontaneos,2017-07-01,0,17,0,17,17
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2017-07-01,4,6,4,6,10
SAN BENITO,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
SAN BORJA,internaciones,ingresos espontaneos,2017-07-01,29,135,29,135,164
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2017-07-01,27,53,27,53,80
SAN CARLOS,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
SAN IGNACIO,internaciones,ingresos espontaneos,2017-07-01,12,70,12,70,82
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2017-07-01,114,253,114,253,367
SAN JAVIER(STC),internaciones,ingresos espontaneos,2017-07-01,6,42,6,42,48
SAN JOAQUIN,internaciones,ingresos espontaneos,2017-07-01,10,30,10,30,40
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2017-07-01,15,25,15,25,40
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2017-07-01,21,40,21,40,61
SAN JULIAN,internaciones,ingresos espontaneos,2017-07-01,41,134,41,134,175
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2017-07-01,0,9,0,9,9
SAN LUCAS,internaciones,ingresos espontaneos,2017-07-01,11,36,11,36,47
SAN MATIAS,internaciones,ingresos espontaneos,2017-07-01,20,48,20,48,68
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2017-07-01,9,19,9,19,28
SAN PEDRO,internaciones,ingresos espontaneos,2017-07-01,5,20,5,20,25
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2017-07-01,0,19,0,19,19
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2017-07-01,2,14,2,14,16
SAN RAMON BENI,internaciones,ingresos espontaneos,2017-07-01,5,23,5,23,28
SAN RAMON SCZ,internaciones,ingresos espontaneos,2017-07-01,7,23,7,23,30
SANTA ANA,internaciones,ingresos espontaneos,2017-07-01,22,92,22,92,114
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2017-07-01,4428,6484,4428,6484,10912
SANTA ROSA,internaciones,ingresos espontaneos,2017-07-01,8,35,8,35,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2017-07-01,7,18,7,18,25
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
SENA,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
SHINAOTA,internaciones,ingresos espontaneos,2017-07-01,23,56,23,56,79
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
SICAYA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2017-07-01,0,37,0,37,37
SOPACHUY,internaciones,ingresos espontaneos,2017-07-01,2,15,2,15,17
SORACACHI,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
SORATA,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
SUCRE,internaciones,ingresos espontaneos,2017-07-01,1054,1881,1054,1881,2935
TACACOMA,internaciones,ingresos espontaneos,2017-07-01,1,7,1,7,8
TACOPAYA,internaciones,ingresos espontaneos,2017-07-01,1,5,1,5,6
TAHUA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
TAPACARI,internaciones,ingresos espontaneos,2017-07-01,0,7,0,7,7
TARABUCO,internaciones,ingresos espontaneos,2017-07-01,48,44,48,44,92
TARACO,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
TARATA,internaciones,ingresos espontaneos,2017-07-01,0,8,0,8,8
TARIJA,internaciones,ingresos espontaneos,2017-07-01,604,1039,604,1039,1643
TARVITA,internaciones,ingresos espontaneos,2017-07-01,5,20,5,20,25
TEOPONTE,internaciones,ingresos espontaneos,2017-07-01,0,12,0,12,12
TIAWANACU,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
TIPUANI,internaciones,ingresos espontaneos,2017-07-01,3,9,3,9,12
TIQUIPAYA,internaciones,ingresos espontaneos,2017-07-01,33,194,33,194,227
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2017-07-01,0,23,0,23,23
TOCO,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
TOLATA,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
TOMINA,internaciones,ingresos espontaneos,2017-07-01,0,11,0,11,11
TORO TORO,internaciones,ingresos espontaneos,2017-07-01,1,5,1,5,6
TOTORA(CBBA),internaciones,ingresos espontaneos,2017-07-01,0,18,0,18,18
TRIGAL,internaciones,ingresos espontaneos,2017-07-01,1,4,1,4,5
TRINIDAD,internaciones,ingresos espontaneos,2017-07-01,375,822,375,822,1197
TUPIZA,internaciones,ingresos espontaneos,2017-07-01,109,172,109,172,281
TURCO,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
UMALA,internaciones,ingresos espontaneos,2017-07-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2017-07-01,0,13,0,13,13
URUBICHA,internaciones,ingresos espontaneos,2017-07-01,14,21,14,21,35
UYUNI,internaciones,ingresos espontaneos,2017-07-01,36,98,36,98,134
VACAS,internaciones,ingresos espontaneos,2017-07-01,0,6,0,6,6
VALLEGRANDE,internaciones,ingresos espontaneos,2017-07-01,41,94,41,94,135
VIACHA,internaciones,ingresos espontaneos,2017-07-01,25,104,25,104,129
VILA VILA,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
VILLA CHARCAS,internaciones,ingresos espontaneos,2017-07-01,0,9,0,9,9
VILLA MONTES,internaciones,ingresos espontaneos,2017-07-01,39,155,39,155,194
VILLA RIVERO,internaciones,ingresos espontaneos,2017-07-01,2,3,2,3,5
VILLA SERRANO,internaciones,ingresos espontaneos,2017-07-01,0,6,0,6,6
VILLA TUNARI,internaciones,ingresos espontaneos,2017-07-01,66,239,66,239,305
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2017-07-01,20,29,20,29,49
VILLAZON,internaciones,ingresos espontaneos,2017-07-01,62,141,62,141,203
VINTO,internaciones,ingresos espontaneos,2017-07-01,28,106,28,106,134
VITICHI,internaciones,ingresos espontaneos,2017-07-01,0,3,0,3,3
WARNES,internaciones,ingresos espontaneos,2017-07-01,56,130,56,130,186
YACO,internaciones,ingresos espontaneos,2017-07-01,1,1,1,1,2
YACUIBA,internaciones,ingresos espontaneos,2017-07-01,178,388,178,388,566
YAMPARAEZ,internaciones,ingresos espontaneos,2017-07-01,0,4,0,4,4
YANACACHI,internaciones,ingresos espontaneos,2017-07-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2017-07-01,96,315,96,315,411
YOTALA,internaciones,ingresos espontaneos,2017-07-01,0,5,0,5,5
ZUDAÑEZ,internaciones,ingresos espontaneos,2017-07-01,2,16,2,16,18
ACHACACHI,internaciones,ingresos espontaneos,2017-08-01,2,30,2,30,32
ACHOCALLA,internaciones,ingresos espontaneos,2017-08-01,0,1,0,1,1
AIQUILE,internaciones,ingresos espontaneos,2017-08-01,24,45,24,45,69
ALCALA,internaciones,ingresos espontaneos,2017-08-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2017-08-01,0,5,0,5,5
ANCORAIMES,internaciones,ingresos espontaneos,2017-08-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2017-08-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2017-08-01,11,7,11,7,18
APOLO,internaciones,ingresos espontaneos,2017-08-01,9,21,9,21,30
ARANI,internaciones,ingresos espontaneos,2017-08-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2017-08-01,37,138,37,138,175
ATOCHA,internaciones,ingresos espontaneos,2017-08-01,48,69,48,69,117
AUCAPATA,internaciones,ingresos espontaneos,2017-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2017-08-01,9,29,9,29,38
