,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
YANACACHI,internaciones,egresos,2022-06-01,0,2,0,2,2
YAPACANI,internaciones,egresos,2022-06-01,77,169,77,169,246
YOTALA,internaciones,egresos,2022-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,egresos,2022-06-01,5,11,5,11,16
ACACIO,internaciones,egresos,2022-07-01,0,1,0,1,1
ACHACACHI,internaciones,egresos,2022-07-01,12,73,12,73,85
ACHOCALLA,internaciones,egresos,2022-07-01,0,11,0,11,11
AIQUILE,internaciones,egresos,2022-07-01,24,47,24,47,71
ALALAY,internaciones,egresos,2022-07-01,0,1,0,1,1
ALCALA,internaciones,egresos,2022-07-01,0,3,0,3,3
ALTO BENI,internaciones,egresos,2022-07-01,1,9,1,9,10
ANCORAIMES,internaciones,egresos,2022-07-01,0,2,0,2,2
ANDAMARCA,internaciones,egresos,2022-07-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2022-07-01,8,14,8,14,22
APOLO,internaciones,egresos,2022-07-01,0,9,0,9,9
ARAMPAMPA,internaciones,egresos,2022-07-01,0,2,0,2,2
ARANI,internaciones,egresos,2022-07-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2022-07-01,0,8,0,8,8
ARQUE,internaciones,egresos,2022-07-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2022-07-01,75,202,75,202,277
ATOCHA,internaciones,egresos,2022-07-01,42,54,42,54,96
AYATA,internaciones,egresos,2022-07-01,0,3,0,3,3
AYO AYO,internaciones,egresos,2022-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2022-07-01,7,20,7,20,27
AZURDUY,internaciones,egresos,2022-07-01,10,7,10,7,17
BATALLAS,internaciones,egresos,2022-07-01,0,4,0,4,4
BAURES,internaciones,egresos,2022-07-01,7,17,7,17,24
BERMEJO,internaciones,egresos,2022-07-01,81,111,81,111,192
BETANZOS,internaciones,egresos,2022-07-01,0,30,0,30,30
BOLIVAR,internaciones,egresos,2022-07-01,2,3,2,3,5
BOYUIBE,internaciones,egresos,2022-07-01,3,22,3,22,25
BUENA VISTA,internaciones,egresos,2022-07-01,24,33,24,33,57
CABEZAS,internaciones,egresos,2022-07-01,5,11,5,11,16
CAIROMA,internaciones,egresos,2022-07-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2022-07-01,0,3,0,3,3
CAJUATA,internaciones,egresos,2022-07-01,2,15,2,15,17
CALAMARCA,internaciones,egresos,2022-07-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2022-07-01,25,55,25,55,80
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2022-07-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2022-07-01,88,210,88,210,298
CAPINOTA,internaciones,egresos,2022-07-01,12,26,12,26,38
CAQUIAVIRI,internaciones,egresos,2022-07-01,1,1,1,1,2
CARACOLLO,internaciones,egresos,2022-07-01,0,17,0,17,17
CARANAVI,internaciones,egresos,2022-07-01,38,142,38,142,180
CARIPUYO,internaciones,egresos,2022-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2022-07-01,21,31,21,31,52
CHALLAPATA,internaciones,egresos,2022-07-01,18,84,18,84,102
CHAQUI,internaciones,egresos,2022-07-01,0,4,0,4,4
CHARAGUA,internaciones,egresos,2022-07-01,26,53,26,53,79
CHAYANTA,internaciones,egresos,2022-07-01,0,3,0,3,3
CHIMORE,internaciones,egresos,2022-07-01,11,39,11,39,50
CHIPAYA,internaciones,egresos,2022-07-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2022-07-01,23,33,23,33,56
CHUMA,internaciones,egresos,2022-07-01,3,1,3,1,4
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2022-07-01,0,1,0,1,1
CKOCHAS,internaciones,egresos,2022-07-01,1,4,1,4,5
CLIZA,internaciones,egresos,2022-07-01,6,34,6,34,40
COBIJA,internaciones,egresos,2022-07-01,231,424,231,424,655
COCAPATA,internaciones,egresos,2022-07-01,1,7,1,7,8
COCHABAMBA,internaciones,egresos,2022-07-01,3155,5034,3155,5034,8189
COIPASA,internaciones,egresos,2022-07-01,0,1,0,1,1
COLCAPIRHUA,internaciones,egresos,2022-07-01,40,124,40,124,164
"COLCHA ""K""",internaciones,egresos,2022-07-01,5,11,5,11,16
COLLANA,internaciones,egresos,2022-07-01,0,1,0,1,1
COLOMI,internaciones,egresos,2022-07-01,0,21,0,21,21
COLPA BELGICA,internaciones,egresos,2022-07-01,1,4,1,4,5
COLQUECHACA,internaciones,egresos,2022-07-01,0,12,0,12,12
COLQUENCHA,internaciones,egresos,2022-07-01,0,6,0,6,6
COLQUIRI,internaciones,egresos,2022-07-01,0,5,0,5,5
COMANCHE,internaciones,egresos,2022-07-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2022-07-01,5,41,5,41,46
COMBAYA,internaciones,egresos,2022-07-01,1,0,1,0,1
CONCEPCION,internaciones,egresos,2022-07-01,24,52,24,52,76
COPACABANA,internaciones,egresos,2022-07-01,0,7,0,7,7
CORIPATA,internaciones,egresos,2022-07-01,0,13,0,13,13
CORO CORO,internaciones,egresos,2022-07-01,0,1,0,1,1
COROICO,internaciones,egresos,2022-07-01,21,47,21,47,68
COTAGAITA,internaciones,egresos,2022-07-01,4,11,4,11,15
COTOCA,internaciones,egresos,2022-07-01,104,272,104,272,376
CUATRO CAÑADAS,internaciones,egresos,2022-07-01,14,18,14,18,32
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2022-07-01,1,1,1,1,2
CULPINA,internaciones,egresos,2022-07-01,8,31,8,31,39
CURAHUARA DE CARANGAS,internaciones,egresos,2022-07-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2022-07-01,0,5,0,5,5
EL ALTO,internaciones,egresos,2022-07-01,984,2346,984,2346,3330
EL PUENTE(STC),internaciones,egresos,2022-07-01,24,39,24,39,63
EL PUENTE(TJA),internaciones,egresos,2022-07-01,0,4,0,4,4
EL TORNO,internaciones,egresos,2022-07-01,55,144,55,144,199
EL VILLAR,internaciones,egresos,2022-07-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,egresos,2022-07-01,6,31,6,31,37
ENTRE RIOS CBBA,internaciones,egresos,2022-07-01,5,47,5,47,52
ESCOMA,internaciones,egresos,2022-07-01,8,18,8,18,26
EUCALIPTUS,internaciones,egresos,2022-07-01,0,1,0,1,1
EXALTACION,internaciones,egresos,2022-07-01,1,0,1,0,1
FERNANDEZ ALONSO,internaciones,egresos,2022-07-01,8,18,8,18,26
GENERAL SAAVEDRA,internaciones,egresos,2022-07-01,1,19,1,19,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2022-07-01,1,1,1,1,2
GUANAY,internaciones,egresos,2022-07-01,4,28,4,28,32
GUAQUI,internaciones,egresos,2022-07-01,0,1,0,1,1
GUAYARAMERIN,internaciones,egresos,2022-07-01,68,167,68,167,235
GUTIERREZ,internaciones,egresos,2022-07-01,17,44,17,44,61
HUACARETA,internaciones,egresos,2022-07-01,5,7,5,7,12
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2022-07-01,0,2,0,2,2
HUANUNI,internaciones,egresos,2022-07-01,63,95,63,95,158
HUARACAJE,internaciones,egresos,2022-07-01,10,12,10,12,22
HUARINA,internaciones,egresos,2022-07-01,0,3,0,3,3
HUATAJATA,internaciones,egresos,2022-07-01,0,1,0,1,1
ICLA,internaciones,egresos,2022-07-01,1,6,1,6,7
INCAHUASI,internaciones,egresos,2022-07-01,0,3,0,3,3
INQUISIVI,internaciones,egresos,2022-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2022-07-01,10,19,10,19,29
IXIAMAS,internaciones,egresos,2022-07-01,2,11,2,11,13
JESUS DE MACHACA,internaciones,egresos,2022-07-01,0,8,0,8,8
LA ASUNTA,internaciones,egresos,2022-07-01,7,59,7,59,66
LA GUARDIA,internaciones,egresos,2022-07-01,68,124,68,124,192
LA PAZ,internaciones,egresos,2022-07-01,3230,5017,3230,5017,8247
LAGUNILLAS,internaciones,egresos,2022-07-01,0,1,0,1,1
LAJA,internaciones,egresos,2022-07-01,0,6,0,6,6
LICOMA PAMPA,internaciones,egresos,2022-07-01,0,3,0,3,3
LLALLAGUA,internaciones,egresos,2022-07-01,95,207,95,207,302
LLICA,internaciones,egresos,2022-07-01,0,3,0,3,3
LURIBAY,internaciones,egresos,2022-07-01,0,7,0,7,7
MACHACAMARCA,internaciones,egresos,2022-07-01,1,2,1,2,3
MACHARETI,internaciones,egresos,2022-07-01,3,6,3,6,9
MAGDALENA,internaciones,egresos,2022-07-01,26,39,26,39,65
MAIRANA,internaciones,egresos,2022-07-01,2,25,2,25,27
MAPIRI,internaciones,egresos,2022-07-01,2,39,2,39,41
MECAPACA,internaciones,egresos,2022-07-01,0,4,0,4,4
MINEROS,internaciones,egresos,2022-07-01,13,16,13,16,29
MIZQUE,internaciones,egresos,2022-07-01,8,57,8,57,65
MOCOMOCO,internaciones,egresos,2022-07-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2022-07-01,0,5,0,5,5
MONTEAGUDO,internaciones,egresos,2022-07-01,75,134,75,134,209
MONTERO,internaciones,egresos,2022-07-01,322,559,322,559,881
MORO MORO,internaciones,egresos,2022-07-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2022-07-01,0,4,0,4,4
OCURI,internaciones,egresos,2022-07-01,2,9,2,9,11
OMEREQUE,internaciones,egresos,2022-07-01,4,8,4,8,12
ORURO,internaciones,egresos,2022-07-01,1078,1887,1078,1887,2965
PADILLA,internaciones,egresos,2022-07-01,34,58,34,58,92
PAILON,internaciones,egresos,2022-07-01,23,78,23,78,101
PALCA,internaciones,egresos,2022-07-01,0,3,0,3,3
PALOS BLANCOS,internaciones,egresos,2022-07-01,8,40,8,40,48
PAMPA AULLAGAS,internaciones,egresos,2022-07-01,2,5,2,5,7
PAMPA GRANDE,internaciones,egresos,2022-07-01,0,5,0,5,5
PAPEL PAMPA,internaciones,egresos,2022-07-01,0,1,0,1,1
PATACAMAYA,internaciones,egresos,2022-07-01,4,37,4,37,41
POCOATA,internaciones,egresos,2022-07-01,0,11,0,11,11
POCONA,internaciones,egresos,2022-07-01,1,3,1,3,4
POJO (CBBA),internaciones,egresos,2022-07-01,2,7,2,7,9
PORCO,internaciones,egresos,2022-07-01,2,17,2,17,19
POROMA,internaciones,egresos,2022-07-01,2,9,2,9,11
PORONGO,internaciones,egresos,2022-07-01,37,18,37,18,55
PORTACHUELO,internaciones,egresos,2022-07-01,53,101,53,101,154
PORVENIR,internaciones,egresos,2022-07-01,0,1,0,1,1
POSTRER VALLE,internaciones,egresos,2022-07-01,1,0,1,0,1
POTOSI,internaciones,egresos,2022-07-01,586,1094,586,1094,1680
PRESTO,internaciones,egresos,2022-07-01,6,10,6,10,16
PUCARANI,internaciones,egresos,2022-07-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,egresos,2022-07-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2022-07-01,0,2,0,2,2
PUERTO PEREZ,internaciones,egresos,2022-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,egresos,2022-07-01,16,31,16,31,47
PUERTO RICO,internaciones,egresos,2022-07-01,3,14,3,14,17
PUERTO SUAREZ,internaciones,egresos,2022-07-01,56,72,56,72,128
PUERTO VILLARROEL,internaciones,egresos,2022-07-01,81,222,81,222,303
PUNA,internaciones,egresos,2022-07-01,0,10,0,10,10
PUNATA,internaciones,egresos,2022-07-01,117,273,117,273,390
QUIABAYA,internaciones,egresos,2022-07-01,0,4,0,4,4
QUILLACOLLO,internaciones,egresos,2022-07-01,146,442,146,442,588
QUIME,internaciones,egresos,2022-07-01,0,3,0,3,3
RAQAYPAMPA(ETA),internaciones,egresos,2022-07-01,1,2,1,2,3
RAVELO,internaciones,egresos,2022-07-01,0,7,0,7,7
REYES,internaciones,egresos,2022-07-01,12,30,12,30,42
RIBERALTA,internaciones,egresos,2022-07-01,152,465,152,465,617
ROBORE,internaciones,egresos,2022-07-01,44,77,44,77,121
RURRENABAQUE,internaciones,egresos,2022-07-01,31,83,31,83,114
SABAYA,internaciones,egresos,2022-07-01,0,3,0,3,3
SACABA,internaciones,egresos,2022-07-01,204,575,204,575,779
SACABAMBA,internaciones,egresos,2022-07-01,2,3,2,3,5
SACACA,internaciones,egresos,2022-07-01,0,4,0,4,4
SAIPINA,internaciones,egresos,2022-07-01,1,10,1,10,11
SALINAS DE GARCI MENDOZA,internaciones,egresos,2022-07-01,0,6,0,6,6
SAMAIPATA,internaciones,egresos,2022-07-01,2,10,2,10,12
SAN ANDRES,internaciones,egresos,2022-07-01,0,2,0,2,2
SAN ANDRES DE MACHACA,internaciones,egresos,2022-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2022-07-01,4,11,4,11,15
SAN BENITO,internaciones,egresos,2022-07-01,0,5,0,5,5
SAN BORJA,internaciones,egresos,2022-07-01,49,149,49,149,198
SAN BUENA VENTURA,internaciones,egresos,2022-07-01,13,59,13,59,72
SAN CARLOS,internaciones,egresos,2022-07-01,0,2,0,2,2
SAN IGNACIO,internaciones,egresos,2022-07-01,14,61,14,61,75
SAN IGNACIO DE VELASCO,internaciones,egresos,2022-07-01,103,214,103,214,317
SAN JAVIER(BNI),internaciones,egresos,2022-07-01,2,6,2,6,8
SAN JAVIER(STC),internaciones,egresos,2022-07-01,12,49,12,49,61
SAN JOAQUIN,internaciones,egresos,2022-07-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,egresos,2022-07-01,74,125,74,125,199
SAN JUAN DE YAPACANI,internaciones,egresos,2022-07-01,4,7,4,7,11
SAN JULIAN,internaciones,egresos,2022-07-01,112,178,112,178,290
SAN LORENZO(PND),internaciones,egresos,2022-07-01,2,3,2,3,5
SAN LORENZO(TJA),internaciones,egresos,2022-07-01,0,11,0,11,11
SAN LUCAS,internaciones,egresos,2022-07-01,18,53,18,53,71
SAN MATIAS,internaciones,egresos,2022-07-01,37,62,37,62,99
SAN MIGUEL DE VELASCO,internaciones,egresos,2022-07-01,7,17,7,17,24
SAN PEDRO,internaciones,egresos,2022-07-01,21,27,21,27,48
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2022-07-01,1,16,1,16,17
SAN PEDRO DE MACHA,internaciones,egresos,2022-07-01,0,17,0,17,17
SAN RAFAEL,internaciones,egresos,2022-07-01,6,18,6,18,24
SAN RAMON BENI,internaciones,egresos,2022-07-01,1,7,1,7,8
SAN RAMON SCZ,internaciones,egresos,2022-07-01,13,34,13,34,47
SANTA ANA,internaciones,egresos,2022-07-01,17,74,17,74,91
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2022-07-01,4517,7713,4517,7713,12230
SANTA ROSA,internaciones,egresos,2022-07-01,6,23,6,23,29
SANTA ROSA DEL SARA,internaciones,egresos,2022-07-01,7,12,7,12,19
SANTIAGO DE HUARI,internaciones,egresos,2022-07-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2022-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2022-07-01,0,4,0,4,4
SENA,internaciones,egresos,2022-07-01,2,9,2,9,11
SHINAOTA,internaciones,egresos,2022-07-01,30,68,30,68,98
SICA SICA (VILLA AROMA),internaciones,egresos,2022-07-01,0,2,0,2,2
SICAYA,internaciones,egresos,2022-07-01,0,5,0,5,5
SIPE SIPE,internaciones,egresos,2022-07-01,0,48,0,48,48
SOPACHUY,internaciones,egresos,2022-07-01,3,16,3,16,19
SORATA,internaciones,egresos,2022-07-01,2,12,2,12,14
SUCRE,internaciones,egresos,2022-07-01,896,1768,896,1768,2664
TACACOMA,internaciones,egresos,2022-07-01,0,4,0,4,4
TACOPAYA,internaciones,egresos,2022-07-01,2,6,2,6,8
TAPACARI,internaciones,egresos,2022-07-01,0,5,0,5,5
TARABUCO,internaciones,egresos,2022-07-01,36,77,36,77,113
TARACO,internaciones,egresos,2022-07-01,0,2,0,2,2
TARATA,internaciones,egresos,2022-07-01,0,7,0,7,7
TARIJA,internaciones,egresos,2022-07-01,798,1326,798,1326,2124
TARVITA,internaciones,egresos,2022-07-01,9,21,9,21,30
TEOPONTE,internaciones,egresos,2022-07-01,0,8,0,8,8
TIAHUANACU,internaciones,egresos,2022-07-01,0,7,0,7,7
TINGUIPAYA,internaciones,egresos,2022-07-01,0,3,0,3,3
TIPUANI,internaciones,egresos,2022-07-01,2,6,2,6,8
TIQUIPAYA,internaciones,egresos,2022-07-01,38,175,38,175,213
TIRAQUE (CBBA),internaciones,egresos,2022-07-01,0,14,0,14,14
TOCO,internaciones,egresos,2022-07-01,0,5,0,5,5
TOLATA,internaciones,egresos,2022-07-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2022-07-01,0,1,0,1,1
TOMAVE,internaciones,egresos,2022-07-01,0,1,0,1,1
TOMINA,internaciones,egresos,2022-07-01,0,7,0,7,7
TORO TORO,internaciones,egresos,2022-07-01,0,3,0,3,3
TOTORA(CBBA),internaciones,egresos,2022-07-01,2,20,2,20,22
TOTORA(ORR),internaciones,egresos,2022-07-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2022-07-01,2,1,2,1,3
TRINIDAD,internaciones,egresos,2022-07-01,456,771,456,771,1227
TUPIZA,internaciones,egresos,2022-07-01,73,141,73,141,214
UMALA,internaciones,egresos,2022-07-01,0,1,0,1,1
UNCIA,internaciones,egresos,2022-07-01,0,5,0,5,5
UYUNI,internaciones,egresos,2022-07-01,49,114,49,114,163
VACAS,internaciones,egresos,2022-07-01,0,3,0,3,3
VALLEGRANDE,internaciones,egresos,2022-07-01,62,107,62,107,169
VIACHA,internaciones,egresos,2022-07-01,33,130,33,130,163
VILLA CHARCAS,internaciones,egresos,2022-07-01,0,5,0,5,5
VILLA MONTES,internaciones,egresos,2022-07-01,53,149,53,149,202
VILLA RIVERO,internaciones,egresos,2022-07-01,0,5,0,5,5
VILLA SERRANO,internaciones,egresos,2022-07-01,0,1,0,1,1
VILLA TUNARI,internaciones,egresos,2022-07-01,77,259,77,259,336
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2022-07-01,1,6,1,6,7
VILLAZON,internaciones,egresos,2022-07-01,53,126,53,126,179
VINTO,internaciones,egresos,2022-07-01,19,117,19,117,136
VITICHI,internaciones,egresos,2022-07-01,0,3,0,3,3
WARNES,internaciones,egresos,2022-07-01,31,170,31,170,201
YACUIBA,internaciones,egresos,2022-07-01,210,373,210,373,583
YAMPARAEZ,internaciones,egresos,2022-07-01,1,5,1,5,6
YANACACHI,internaciones,egresos,2022-07-01,3,0,3,0,3
YAPACANI,internaciones,egresos,2022-07-01,94,167,94,167,261
ZUDAÑEZ,internaciones,egresos,2022-07-01,7,23,7,23,30
ACACIO,internaciones,egresos,2022-08-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2022-08-01,13,67,13,67,80
ACHOCALLA,internaciones,egresos,2022-08-01,0,17,0,17,17
AIQUILE,internaciones,egresos,2022-08-01,23,54,23,54,77
ALCALA,internaciones,egresos,2022-08-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2022-08-01,0,6,0,6,6
ANZALDO,internaciones,egresos,2022-08-01,5,5,5,5,10
APOLO,internaciones,egresos,2022-08-01,2,18,2,18,20
ARAMPAMPA,internaciones,egresos,2022-08-01,0,2,0,2,2
ARANI,internaciones,egresos,2022-08-01,0,1,0,1,1
ARBIETO,internaciones,egresos,2022-08-01,0,7,0,7,7
ARQUE,internaciones,egresos,2022-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,egresos,2022-08-01,97,198,97,198,295
ATOCHA,internaciones,egresos,2022-08-01,53,59,53,59,112
AUCAPATA,internaciones,egresos,2022-08-01,0,2,0,2,2
AYATA,internaciones,egresos,2022-08-01,1,1,1,1,2
AYO AYO,internaciones,egresos,2022-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2022-08-01,2,29,2,29,31
AZURDUY,internaciones,egresos,2022-08-01,5,21,5,21,26
BAURES,internaciones,egresos,2022-08-01,9,17,9,17,26
BERMEJO,internaciones,egresos,2022-08-01,96,133,96,133,229
BETANZOS,internaciones,egresos,2022-08-01,0,19,0,19,19
BOLIVAR,internaciones,egresos,2022-08-01,1,1,1,1,2
BOYUIBE,internaciones,egresos,2022-08-01,2,14,2,14,16
BUENA VISTA,internaciones,egresos,2022-08-01,13,22,13,22,35
CABEZAS,internaciones,egresos,2022-08-01,2,11,2,11,13
CAIROMA,internaciones,egresos,2022-08-01,0,7,0,7,7
"CAIZA ""D""",internaciones,egresos,2022-08-01,1,2,1,2,3
CAJUATA,internaciones,egresos,2022-08-01,2,13,2,13,15
CALAMARCA,internaciones,egresos,2022-08-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2022-08-01,25,77,25,77,102
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2022-08-01,0,6,0,6,6
CAMIRI,internaciones,egresos,2022-08-01,86,205,86,205,291
CAPINOTA,internaciones,egresos,2022-08-01,4,27,4,27,31
CAQUIAVIRI,internaciones,egresos,2022-08-01,1,2,1,2,3
CARACOLLO,internaciones,egresos,2022-08-01,1,26,1,26,27
CARANAVI,internaciones,egresos,2022-08-01,51,147,51,147,198
CARIPUYO,internaciones,egresos,2022-08-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,egresos,2022-08-01,12,30,12,30,42
CHALLAPATA,internaciones,egresos,2022-08-01,21,90,21,90,111
CHAQUI,internaciones,egresos,2022-08-01,0,6,0,6,6
CHARAGUA,internaciones,egresos,2022-08-01,35,78,35,78,113
CHAYANTA,internaciones,egresos,2022-08-01,0,12,0,12,12
CHIMORE,internaciones,egresos,2022-08-01,13,49,13,49,62
CHOQUE COTA,internaciones,egresos,2022-08-01,0,1,0,1,1
CHUA COCANI,internaciones,egresos,2022-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2022-08-01,34,37,34,37,71
CHUMA,internaciones,egresos,2022-08-01,2,5,2,5,7
CKOCHAS,internaciones,egresos,2022-08-01,1,4,1,4,5
CLIZA,internaciones,egresos,2022-08-01,5,36,5,36,41
COBIJA,internaciones,egresos,2022-08-01,211,431,211,431,642
COCAPATA,internaciones,egresos,2022-08-01,0,8,0,8,8
COCHABAMBA,internaciones,egresos,2022-08-01,3118,5163,3118,5163,8281
COIPASA,internaciones,egresos,2022-08-01,2,0,2,0,2
COLCAPIRHUA,internaciones,egresos,2022-08-01,38,109,38,109,147
"COLCHA ""K""",internaciones,egresos,2022-08-01,1,3,1,3,4
COLOMI,internaciones,egresos,2022-08-01,0,21,0,21,21
COLPA BELGICA,internaciones,egresos,2022-08-01,1,3,1,3,4
COLQUECHACA,internaciones,egresos,2022-08-01,2,11,2,11,13
COLQUENCHA,internaciones,egresos,2022-08-01,2,4,2,4,6
COLQUIRI,internaciones,egresos,2022-08-01,0,6,0,6,6
COMARAPA,internaciones,egresos,2022-08-01,43,2,43,2,45
CONCEPCION,internaciones,egresos,2022-08-01,2,42,2,42,44
COPACABANA,internaciones,egresos,2022-08-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2022-08-01,0,15,0,15,15
CORO CORO,internaciones,egresos,2022-08-01,0,1,0,1,1
COROICO,internaciones,egresos,2022-08-01,27,43,27,43,70
COTAGAITA,internaciones,egresos,2022-08-01,3,18,3,18,21
COTOCA,internaciones,egresos,2022-08-01,168,303,168,303,471
CUATRO CAÑADAS,internaciones,egresos,2022-08-01,17,33,17,33,50
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2022-08-01,1,2,1,2,3
CULPINA,internaciones,egresos,2022-08-01,14,34,14,34,48
CURAHUARA DE CARANGAS,internaciones,egresos,2022-08-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2022-08-01,1,1,1,1,2
EL ALTO,internaciones,egresos,2022-08-01,987,2417,987,2417,3404
EL PUENTE(STC),internaciones,egresos,2022-08-01,18,32,18,32,50
EL PUENTE(TJA),internaciones,egresos,2022-08-01,0,5,0,5,5
EL TORNO,internaciones,egresos,2022-08-01,45,136,45,136,181
EL VILLAR,internaciones,egresos,2022-08-01,0,5,0,5,5
ENTRE RIOS TRJ,internaciones,egresos,2022-08-01,6,20,6,20,26
ENTRE RIOS CBBA,internaciones,egresos,2022-08-01,8,56,8,56,64
ESCOMA,internaciones,egresos,2022-08-01,10,27,10,27,37
EUCALIPTUS,internaciones,egresos,2022-08-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2022-08-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,egresos,2022-08-01,6,14,6,14,20
FILADELFIA,internaciones,egresos,2022-08-01,0,2,0,2,2
GAIOC JATUN AYLLU YURA,internaciones,egresos,2022-08-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,egresos,2022-08-01,7,18,7,18,25
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2022-08-01,0,2,0,2,2
GUANAY,internaciones,egresos,2022-08-01,5,26,5,26,31
GUAQUI,internaciones,egresos,2022-08-01,0,4,0,4,4
GUAYARAMERIN,internaciones,egresos,2022-08-01,67,168,67,168,235
GUTIERREZ,internaciones,egresos,2022-08-01,10,38,10,38,48
HUACARETA,internaciones,egresos,2022-08-01,5,15,5,15,20
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2022-08-01,1,4,1,4,5
HUANUNI,internaciones,egresos,2022-08-01,68,99,68,99,167
HUARACAJE,internaciones,egresos,2022-08-01,2,11,2,11,13
HUARINA,internaciones,egresos,2022-08-01,0,5,0,5,5
ICHOCA,internaciones,egresos,2022-08-01,0,2,0,2,2
ICLA,internaciones,egresos,2022-08-01,2,9,2,9,11
INCAHUASI,internaciones,egresos,2022-08-01,0,7,0,7,7
INQUISIVI,internaciones,egresos,2022-08-01,0,4,0,4,4
IRUPANA (VILLA DE LANZA),internaciones,egresos,2022-08-01,8,34,8,34,42
IXIAMAS,internaciones,egresos,2022-08-01,2,15,2,15,17
JESUS DE MACHACA,internaciones,egresos,2022-08-01,0,3,0,3,3
LA ASUNTA,internaciones,egresos,2022-08-01,5,63,5,63,68
LA GUARDIA,internaciones,egresos,2022-08-01,53,135,53,135,188
LA PAZ,internaciones,egresos,2022-08-01,3135,4924,3135,4924,8059
LAJA,internaciones,egresos,2022-08-01,0,4,0,4,4
LAS CARRERAS,internaciones,egresos,2022-08-01,0,3,0,3,3
LICOMA PAMPA,internaciones,egresos,2022-08-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2022-08-01,108,216,108,216,324
LURIBAY,internaciones,egresos,2022-08-01,0,4,0,4,4
MACHACAMARCA,internaciones,egresos,2022-08-01,0,2,0,2,2
MACHARETI,internaciones,egresos,2022-08-01,4,13,4,13,17
MAGDALENA,internaciones,egresos,2022-08-01,34,58,34,58,92
MAIRANA,internaciones,egresos,2022-08-01,10,22,10,22,32
MAPIRI,internaciones,egresos,2022-08-01,5,29,5,29,34
MECAPACA,internaciones,egresos,2022-08-01,0,4,0,4,4
MINEROS,internaciones,egresos,2022-08-01,32,33,32,33,65
MIZQUE,internaciones,egresos,2022-08-01,21,40,21,40,61
MOJOCOYA,internaciones,egresos,2022-08-01,0,3,0,3,3
MONTEAGUDO,internaciones,egresos,2022-08-01,66,113,66,113,179
MONTERO,internaciones,egresos,2022-08-01,438,582,438,582,1020
MORO MORO,internaciones,egresos,2022-08-01,0,2,0,2,2
MOROCHATA,internaciones,egresos,2022-08-01,0,3,0,3,3
