,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,3,1,3,1,4
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,21,18,21,18,39
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,0,2,0,2,2
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,1,1,1,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,7,2,7,2,9
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,7,8,7,8,15
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,1,1,1,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,3,5,3,5,8
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,3,1,3,1,4
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,2,1,2,1,3
REYES,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,6,3,6,3,9
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,3,2,3,2,5
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,0,1,0,1
SAN JOAQUIN,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,0,1,0,1,1
SAN MATIAS,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,34,27,34,27,61
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,12,12,12,12,24
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,11,14,11,14,25
TOMINA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,6,0,6,0,6
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,1,2,1,2,3
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,3,1,3,1,4
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,0,0,0,0,0
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,4,5,4,5,9
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2022-06-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,4,2,4,2,6
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,6,3,6,3,9
BOLIVAR,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,2,2,2,4
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,2,1,2,3
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,1,2,1,3
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,40,36,40,36,76
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,1,1,1,2
COROICO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
CULPINA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,23,15,23,15,38
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,1,2,1,3
HUARACAJE,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,1,1,1,2
IXIAMAS,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,1,2,1,3
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,25,28,25,28,53
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,0,2,0,2
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,0,0,0,0
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,7,6,7,6,13
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,13,14,13,14,27
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,2,2,2,4
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,10,6,10,6,16
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,3,2,3,2,5
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,0,2,0,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,4,6,4,6,10
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,0,2,0,2
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,2,1,2,3
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,4,1,4,1,5
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,2,0,2,2
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,45,31,45,31,76
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,11,15,11,15,26
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,22,14,22,14,36
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,5,6,5,6,11
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,2,2,2,2,4
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,2,1,2,3
WARNES,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,8,3,8,3,11
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2022-07-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,0,0,0,0
APOLO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
CAJUATA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,2,0,2,2
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,1,1,1,2
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,37,25,37,25,62
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,3,2,3,2,5
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,14,13,14,13,27
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,0,1,0,1
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,4,1,4,1,5
HUACARETA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,1,1,1,2
HUANUNI,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,2,1,2,3
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,22,25,22,25,47
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,0,0,0,0
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,6,2,6,2,8
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,14,11,14,11,25
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,9,11,9,11,20
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,3,2,3,5
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,6,0,6,0,6
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,1,1,1,2
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,0,1,0,1
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,53,43,53,43,96
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,2,0,2,2
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,12,8,12,8,20
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,21,16,21,16,37
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,5,2,5,2,7
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,4,3,4,3,7
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,2,0,2,0,2
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,2,1,2,3
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-08-01,1,8,1,8,9
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,3,1,3,4
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,2,1,2,1,3
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,4,0,4,0,4
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,1,1,1,2
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,4,4,4,4,8
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,35,28,35,28,63
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,3,0,3,0,3
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,20,17,20,17,37
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
ENTRE RIOS CBBA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,2,1,2,3
HUACAYA (VILLA DE HUACAYA),internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
HUANUNI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,3,2,3,2,5
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,30,20,30,20,50
MACHARETI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,1,1,1,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,11,3,11,3,14
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,14,5,14,5,19
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,9,3,9,3,12
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,1,1,1,2
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,2,2,2,2,4
REYES,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,2,0,2,0,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,1,1,1,2
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,3,1,3,1,4
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,31,40,31,40,71
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,16,10,16,10,26
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,16,13,16,13,29
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,5,4,5,4,9
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,2,0,2,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,1,2,1,2,3
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,2,0,2,0,2
WARNES,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,3,3,3,3,6
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2022-09-01,3,1,3,1,4
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,4,1,4,1,5
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,2,1,2,1,3
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
CHIMORE,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,33,36,33,36,69
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,2,0,2,0,2
CUATRO CAÑADAS,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,13,6,13,6,19
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,2,0,2,2
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,14,14,14,14,28
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,2,0,2,2
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,1,1,1,2
MIZQUE,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,17,7,17,7,24
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,10,14,10,14,24
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,19,21,19,21,40
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,3,1,3,1,4
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,2,3,2,3,5
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,3,0,3,3
REYES,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,4,1,4,1,5
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,2,1,2,1,3
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,1,1,1,2
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,5,3,5,3,8
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,1,1,1,2
SAN JULIAN,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,36,32,36,32,68
SANTA ROSA DEL SARA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,13,14,13,14,27
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,21,16,21,16,37
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,4,2,4,2,6
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,2,0,2,0,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,1,0,1,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,2,1,2,3
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,5,2,5,2,7
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2022-10-01,1,1,1,1,2
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
ATOCHA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,4,3,4,3,7
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,2,0,2,2
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,2,0,2,2
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,35,34,35,34,69
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,19,19,19,19,38
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,4,6,4,6,10
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,8,20,8,20,28
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,18,22,18,22,40
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,1,1,1,2
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,7,3,7,3,10
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,10,12,10,12,22
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,9,7,9,7,16
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,2,1,2,3
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,1,2,1,3
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,3,1,3,4
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,4,3,4,3,7
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,4,1,4,5
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
SAN JULIAN,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,0,1,0,1
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,44,37,44,37,81
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,13,12,13,12,25
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,13,9,13,9,22
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,1,1,1,2
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,1,3,1,3,4
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,3,6,3,6,9
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,0,1,0,1,1
