,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,0,1,0,1,1
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,0,1,0,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,5,3,5,3,8
SAMAIPATA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,2,0,2,0,2
SAN JAVIER(STC),internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,78,59,78,59,137
SORATA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,0,1,0,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,34,23,34,23,57
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,20,32,20,32,52
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,11,9,11,9,20
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,0,1,0,1
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,3,1,3,1,4
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,2,2,2,2,4
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,5,0,5,0,5
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-06-01,1,1,1,1,2
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,1,0,1,1
ANZALDO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,4,1,4,5
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,4,2,4,2,6
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,86,50,86,50,136
COLCAPIRHUA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,2,0,2,2
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,0,2,0,2
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,19,21,19,21,40
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,1,2,1,3
ENTRE RIOS TRJ,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,2,1,2,3
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,3,2,3,5
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,67,65,67,65,132
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,4,0,4,0,4
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,4,5,4,5,9
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,29,20,29,20,49
PALOS BLANCOS,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,2,1,2,3
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,7,8,7,8,15
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,1,2,1,3
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,2,2,2,4
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,4,2,4,6
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,4,3,4,3,7
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,2,1,2,3
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
SAN JUAN DE YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,122,94,122,94,216
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,33,21,33,21,54
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,21,16,21,16,37
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,7,9,7,9,16
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,2,1,2,3
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,2,0,2,2
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,0,0,0,0,0
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,2,0,2,0,2
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,4,2,4,2,6
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-07-01,4,5,4,5,9
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
AZURDUY,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,2,2,2,2,4
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,3,1,3,4
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
CHIMORE,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,6,0,6,0,6
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,74,71,74,71,145
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,2,0,2,2
CUATRO CAÑADAS,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
DESAGUADERO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,28,26,28,26,54
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,1,1,1,2
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,4,1,4,1,5
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,3,0,3,0,3
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,84,53,84,53,137
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,4,0,4,4
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,10,5,10,5,15
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,28,34,28,34,62
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,6,5,6,5,11
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,2,2,2,2,4
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,6,5,6,5,11
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,3,0,3,3
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,5,0,5,0,5
SAN LUCAS,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,102,73,102,73,175
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,29,33,29,33,62
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,27,32,27,32,59
TARVITA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,7,4,7,4,11
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,2,0,2,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,2,3,2,3,5
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,0,1,0,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,0,6,0,6,6
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-08-01,2,2,2,2,4
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,2,0,2,0,2
AZURDUY,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,3,1,3,1,4
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,2,2,2,2,4
CAPINOTA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,1,0,1,1
CHARAGUA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,2,0,2,0,2
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,3,1,3,1,4
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,68,61,68,61,129
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,30,13,30,13,43
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,1,1,1,2
ENTRE RIOS TRJ,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,1,1,1,2
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,1,1,1,2
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,2,0,2,2
LA ASUNTA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,4,2,4,2,6
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,48,50,48,50,98
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,3,7,3,7,10
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,20,21,20,21,41
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,1,0,1,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,8,6,8,6,14
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,2,0,2,0,2
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,8,4,8,4,12
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,3,1,3,4
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,1,1,1,2
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
SAN MATIAS,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,2,0,2,0,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,105,84,105,84,189
SANTA ROSA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,0,1,0,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,23,29,23,29,52
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,17,19,17,19,36
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,7,4,7,4,11
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,2,0,2,0,2
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,4,0,4,0,4
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,1,1,1,2
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,0,0,0,0
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,5,0,5,0,5
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-09-01,1,3,1,3,4
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,0,0,0,0
ANZALDO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,2,0,2,2
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,1,2,1,3
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,1,1,1,2
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,3,1,3,1,4
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,0,2,0,2
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,5,1,5,1,6
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,76,67,76,67,143
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,0,2,0,2
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,4,3,4,3,7
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,16,20,16,20,36
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,2,2,2,4
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,1,1,1,2
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,2,1,2,3
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,47,53,47,53,100
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,1,2,1,3
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,18,9,18,9,27
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,33,27,33,27,60
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,0,2,0,2
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,18,43,18,43,61
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,3,1,3,1,4
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,3,1,3,4
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,3,1,3,4
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,8,6,8,6,14
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,0,1,0,1
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,1,0,1,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,2,0,2,2
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,1,2,1,3
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,2,1,2,1,3
SAN RAMON BENI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,120,73,120,73,193
SANTA ROSA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,1,0,1,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,27,36,27,36,63
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,14,15,14,15,29
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,5,5,5,5,10
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,2,1,2,3
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,0,1,0,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,1,0,1,0,1
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,4,3,4,3,7
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-10-01,6,2,6,2,8
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,1,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,2,2,2,4
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,6,1,6,1,7
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,62,64,62,64,126
COLCAPIRHUA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,2,1,2,3
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,1,0,1,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,0,2,0,2
CUATRO CAÑADAS,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,0,2,0,2
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,24,27,24,27,51
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,3,1,3,4
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,3,2,3,2,5
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,1,0,1,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,4,1,4,1,5
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,53,60,53,60,113
MAGDALENA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,0,2,0,2
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,7,3,7,3,10
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,36,24,36,24,60
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,0,2,0,2
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,2,1,2,3
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,10,13,10,13,23
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,1,1,1,2
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,3,0,3,3
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,7,0,7,0,7
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,3,2,3,5
SAN ANDRES,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,2,0,2,2
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,0,2,0,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,68,48,68,48,116
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,23,25,23,25,48
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,17,17,17,17,34
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,9,9,9,9,18
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,2,0,2,2
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,2,0,2,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,2,1,2,3
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,5,0,5,0,5
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,0,1,0,1
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,3,1,3,1,4
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-11-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,1,0,1,1
ANZALDO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,2,2,2,2,4
BOYUIBE,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,5,6,5,6,11
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,79,65,79,65,144
COLCAPIRHUA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,1,0,1,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,5,0,5,5
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,20,23,20,23,43
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,2,2,2,2,4
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,4,2,4,2,6
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,50,59,50,59,109
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,5,8,5,8,13
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,39,28,39,28,67
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,1,1,1,2
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,13,7,13,7,20
