,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
VINTO,internaciones,ingresos espontaneos,2022-06-01,29,100,29,100,129
VITICHI,internaciones,ingresos espontaneos,2022-06-01,0,6,0,6,6
WARNES,internaciones,ingresos espontaneos,2022-06-01,36,154,36,154,190
YACO,internaciones,ingresos espontaneos,2022-06-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2022-06-01,160,401,160,401,561
YAMPARAEZ,internaciones,ingresos espontaneos,2022-06-01,0,5,0,5,5
YANACACHI,internaciones,ingresos espontaneos,2022-06-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2022-06-01,86,187,86,187,273
YOTALA,internaciones,ingresos espontaneos,2022-06-01,0,1,0,1,1
ZUDAÑEZ,internaciones,ingresos espontaneos,2022-06-01,5,11,5,11,16
ACACIO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos espontaneos,2022-07-01,9,59,9,59,68
ACHOCALLA,internaciones,ingresos espontaneos,2022-07-01,0,11,0,11,11
AIQUILE,internaciones,ingresos espontaneos,2022-07-01,26,45,26,45,71
ALALAY,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
ALCALA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
ALTO BENI,internaciones,ingresos espontaneos,2022-07-01,1,9,1,9,10
ANCORAIMES,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
ANDAMARCA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2022-07-01,8,15,8,15,23
APOLO,internaciones,ingresos espontaneos,2022-07-01,0,9,0,9,9
ARAMPAMPA,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
ARANI,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
ARBIETO,internaciones,ingresos espontaneos,2022-07-01,0,8,0,8,8
ARQUE,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2022-07-01,89,189,89,189,278
ATOCHA,internaciones,ingresos espontaneos,2022-07-01,11,6,11,6,17
AYATA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
AYO AYO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2022-07-01,7,20,7,20,27
AZURDUY,internaciones,ingresos espontaneos,2022-07-01,8,5,8,5,13
BAURES,internaciones,ingresos espontaneos,2022-07-01,9,18,9,18,27
BERMEJO,internaciones,ingresos espontaneos,2022-07-01,60,64,60,64,124
BETANZOS,internaciones,ingresos espontaneos,2022-07-01,0,29,0,29,29
BOLIVAR,internaciones,ingresos espontaneos,2022-07-01,2,2,2,2,4
BOYUIBE,internaciones,ingresos espontaneos,2022-07-01,3,22,3,22,25
BUENA VISTA,internaciones,ingresos espontaneos,2022-07-01,24,33,24,33,57
CABEZAS,internaciones,ingresos espontaneos,2022-07-01,5,11,5,11,16
CAIROMA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
CAJUATA,internaciones,ingresos espontaneos,2022-07-01,2,15,2,15,17
CALAMARCA,internaciones,ingresos espontaneos,2022-07-01,0,6,0,6,6
CAMARGO,internaciones,ingresos espontaneos,2022-07-01,17,38,17,38,55
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2022-07-01,63,148,63,148,211
CAPINOTA,internaciones,ingresos espontaneos,2022-07-01,11,21,11,21,32
CAQUIAVIRI,internaciones,ingresos espontaneos,2022-07-01,1,1,1,1,2
CARACOLLO,internaciones,ingresos espontaneos,2022-07-01,0,17,0,17,17
CARANAVI,internaciones,ingresos espontaneos,2022-07-01,23,86,23,86,109
CARAPARI,internaciones,ingresos espontaneos,2022-07-01,2,0,2,0,2
CARIPUYO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2022-07-01,21,31,21,31,52
CHALLAPATA,internaciones,ingresos espontaneos,2022-07-01,16,72,16,72,88
CHAQUI,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
CHARAGUA,internaciones,ingresos espontaneos,2022-07-01,21,34,21,34,55
CHAYANTA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
CHIMORE,internaciones,ingresos espontaneos,2022-07-01,11,39,11,39,50
CHIPAYA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2022-07-01,15,24,15,24,39
CHUMA,internaciones,ingresos espontaneos,2022-07-01,3,1,3,1,4
CKOCHAS,internaciones,ingresos espontaneos,2022-07-01,1,4,1,4,5
CLIZA,internaciones,ingresos espontaneos,2022-07-01,6,28,6,28,34
COBIJA,internaciones,ingresos espontaneos,2022-07-01,207,365,207,365,572
COCAPATA,internaciones,ingresos espontaneos,2022-07-01,1,7,1,7,8
COCHABAMBA,internaciones,ingresos espontaneos,2022-07-01,2934,4455,2934,4455,7389
COIPASA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
COLCAPIRHUA,internaciones,ingresos espontaneos,2022-07-01,43,133,43,133,176
"COLCHA ""K""",internaciones,ingresos espontaneos,2022-07-01,5,11,5,11,16
COLLANA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2022-07-01,0,20,0,20,20
COLPA BELGICA,internaciones,ingresos espontaneos,2022-07-01,1,4,1,4,5
COLQUECHACA,internaciones,ingresos espontaneos,2022-07-01,0,12,0,12,12
COLQUENCHA,internaciones,ingresos espontaneos,2022-07-01,0,6,0,6,6
COLQUIRI,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
COMANCHE,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
COMARAPA,internaciones,ingresos espontaneos,2022-07-01,6,33,6,33,39
COMBAYA,internaciones,ingresos espontaneos,2022-07-01,1,0,1,0,1
CONCEPCION,internaciones,ingresos espontaneos,2022-07-01,24,51,24,51,75
COPACABANA,internaciones,ingresos espontaneos,2022-07-01,0,7,0,7,7
CORIPATA,internaciones,ingresos espontaneos,2022-07-01,0,13,0,13,13
CORO CORO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2022-07-01,17,29,17,29,46
COTAGAITA,internaciones,ingresos espontaneos,2022-07-01,3,10,3,10,13
COTOCA,internaciones,ingresos espontaneos,2022-07-01,120,288,120,288,408
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2022-07-01,16,21,16,21,37
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2022-07-01,1,1,1,1,2
CULPINA,internaciones,ingresos espontaneos,2022-07-01,5,23,5,23,28
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
EL ALTO,internaciones,ingresos espontaneos,2022-07-01,871,1874,871,1874,2745
EL PUENTE(STC),internaciones,ingresos espontaneos,2022-07-01,24,39,24,39,63
EL PUENTE(TJA),internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
EL TORNO,internaciones,ingresos espontaneos,2022-07-01,63,149,63,149,212
EL VILLAR,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2022-07-01,6,29,6,29,35
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2022-07-01,4,46,4,46,50
ESCOMA,internaciones,ingresos espontaneos,2022-07-01,7,17,7,17,24
EUCALIPTUS,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
EXALTACION,internaciones,ingresos espontaneos,2022-07-01,1,0,1,0,1
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2022-07-01,8,18,8,18,26
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2022-07-01,1,15,1,15,16
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2022-07-01,1,1,1,1,2
GUANAY,internaciones,ingresos espontaneos,2022-07-01,4,28,4,28,32
GUAQUI,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2022-07-01,65,132,65,132,197
GUTIERREZ,internaciones,ingresos espontaneos,2022-07-01,17,44,17,44,61
HUACARETA,internaciones,ingresos espontaneos,2022-07-01,4,6,4,6,10
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2022-07-01,65,88,65,88,153
HUARACAJE,internaciones,ingresos espontaneos,2022-07-01,10,12,10,12,22
HUARINA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
HUATAJATA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2022-07-01,1,6,1,6,7
INCAHUASI,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
INQUISIVI,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2022-07-01,9,18,9,18,27
IXIAMAS,internaciones,ingresos espontaneos,2022-07-01,2,12,2,12,14
JESUS DE MACHACA,internaciones,ingresos espontaneos,2022-07-01,0,8,0,8,8
LA ASUNTA,internaciones,ingresos espontaneos,2022-07-01,7,59,7,59,66
LA GUARDIA,internaciones,ingresos espontaneos,2022-07-01,77,128,77,128,205
LA PAZ,internaciones,ingresos espontaneos,2022-07-01,3007,4556,3007,4556,7563
LAGUNILLAS,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
LAJA,internaciones,ingresos espontaneos,2022-07-01,0,6,0,6,6
LICOMA PAMPA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2022-07-01,94,190,94,190,284
LLICA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
LURIBAY,internaciones,ingresos espontaneos,2022-07-01,0,6,0,6,6
MACHACAMARCA,internaciones,ingresos espontaneos,2022-07-01,1,2,1,2,3
MACHARETI,internaciones,ingresos espontaneos,2022-07-01,3,6,3,6,9
MAGDALENA,internaciones,ingresos espontaneos,2022-07-01,21,36,21,36,57
MAIRANA,internaciones,ingresos espontaneos,2022-07-01,1,22,1,22,23
MAPIRI,internaciones,ingresos espontaneos,2022-07-01,2,36,2,36,38
MECAPACA,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
MINEROS,internaciones,ingresos espontaneos,2022-07-01,11,14,11,14,25
MIZQUE,internaciones,ingresos espontaneos,2022-07-01,12,50,12,50,62
MOCOMOCO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
MONTEAGUDO,internaciones,ingresos espontaneos,2022-07-01,57,103,57,103,160
MONTERO,internaciones,ingresos espontaneos,2022-07-01,266,387,266,387,653
MORO MORO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
OCURI,internaciones,ingresos espontaneos,2022-07-01,2,9,2,9,11
OKINAWA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
OMEREQUE,internaciones,ingresos espontaneos,2022-07-01,4,8,4,8,12
ORURO,internaciones,ingresos espontaneos,2022-07-01,974,1436,974,1436,2410
PADILLA,internaciones,ingresos espontaneos,2022-07-01,9,22,9,22,31
PAILON,internaciones,ingresos espontaneos,2022-07-01,23,78,23,78,101
PALCA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2022-07-01,5,35,5,35,40
PAMPA GRANDE,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
PAPEL PAMPA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2022-07-01,4,33,4,33,37
POCOATA,internaciones,ingresos espontaneos,2022-07-01,0,11,0,11,11
POCONA,internaciones,ingresos espontaneos,2022-07-01,1,3,1,3,4
POJO (CBBA),internaciones,ingresos espontaneos,2022-07-01,2,7,2,7,9
PORCO,internaciones,ingresos espontaneos,2022-07-01,2,17,2,17,19
POROMA,internaciones,ingresos espontaneos,2022-07-01,2,9,2,9,11
PORONGO,internaciones,ingresos espontaneos,2022-07-01,37,18,37,18,55
PORTACHUELO,internaciones,ingresos espontaneos,2022-07-01,50,92,50,92,142
PORVENIR,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
POSTRER VALLE,internaciones,ingresos espontaneos,2022-07-01,1,0,1,0,1
POTOSI,internaciones,ingresos espontaneos,2022-07-01,522,723,522,723,1245
PRESTO,internaciones,ingresos espontaneos,2022-07-01,5,9,5,9,14
PUCARANI,internaciones,ingresos espontaneos,2022-07-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
PUERTO PEREZ,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2022-07-01,18,34,18,34,52
PUERTO RICO,internaciones,ingresos espontaneos,2022-07-01,2,12,2,12,14
PUERTO SUAREZ,internaciones,ingresos espontaneos,2022-07-01,57,73,57,73,130
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2022-07-01,54,142,54,142,196
PUNA,internaciones,ingresos espontaneos,2022-07-01,0,10,0,10,10
PUNATA,internaciones,ingresos espontaneos,2022-07-01,79,157,79,157,236
QUIABAYA,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
QUILLACOLLO,internaciones,ingresos espontaneos,2022-07-01,150,425,150,425,575
QUIME,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2022-07-01,1,2,1,2,3
RAVELO,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2022-07-01,15,32,15,32,47
RIBERALTA,internaciones,ingresos espontaneos,2022-07-01,136,323,136,323,459
ROBORE,internaciones,ingresos espontaneos,2022-07-01,39,80,39,80,119
RURRENABAQUE,internaciones,ingresos espontaneos,2022-07-01,35,63,35,63,98
SABAYA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
SACABA,internaciones,ingresos espontaneos,2022-07-01,199,584,199,584,783
SACABAMBA,internaciones,ingresos espontaneos,2022-07-01,2,3,2,3,5
SACACA,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
SAIPINA,internaciones,ingresos espontaneos,2022-07-01,1,10,1,10,11
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2022-07-01,0,6,0,6,6
SAMAIPATA,internaciones,ingresos espontaneos,2022-07-01,2,10,2,10,12
SAN ANDRES,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2022-07-01,4,11,4,11,15
SAN BENITO,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
SAN BORJA,internaciones,ingresos espontaneos,2022-07-01,46,144,46,144,190
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2022-07-01,6,48,6,48,54
SAN CARLOS,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
SAN IGNACIO,internaciones,ingresos espontaneos,2022-07-01,15,62,15,62,77
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2022-07-01,89,202,89,202,291
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2022-07-01,2,6,2,6,8
SAN JAVIER(STC),internaciones,ingresos espontaneos,2022-07-01,12,49,12,49,61
SAN JOAQUIN,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2022-07-01,75,138,75,138,213
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2022-07-01,21,21,21,21,42
SAN JULIAN,internaciones,ingresos espontaneos,2022-07-01,113,178,113,178,291
SAN LORENZO(PND),internaciones,ingresos espontaneos,2022-07-01,2,3,2,3,5
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2022-07-01,0,11,0,11,11
SAN LUCAS,internaciones,ingresos espontaneos,2022-07-01,12,43,12,43,55
SAN MATIAS,internaciones,ingresos espontaneos,2022-07-01,37,62,37,62,99
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2022-07-01,7,17,7,17,24
SAN PEDRO,internaciones,ingresos espontaneos,2022-07-01,21,27,21,27,48
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2022-07-01,1,16,1,16,17
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2022-07-01,0,17,0,17,17
SAN RAFAEL,internaciones,ingresos espontaneos,2022-07-01,6,18,6,18,24
SAN RAMON BENI,internaciones,ingresos espontaneos,2022-07-01,1,7,1,7,8
SAN RAMON SCZ,internaciones,ingresos espontaneos,2022-07-01,15,34,15,34,49
SANTA ANA,internaciones,ingresos espontaneos,2022-07-01,16,75,16,75,91
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2022-07-01,3434,6082,3434,6082,9516
SANTA ROSA,internaciones,ingresos espontaneos,2022-07-01,7,23,7,23,30
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2022-07-01,12,22,12,22,34
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
SENA,internaciones,ingresos espontaneos,2022-07-01,2,9,2,9,11
SHINAOTA,internaciones,ingresos espontaneos,2022-07-01,30,68,30,68,98
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
SICAYA,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
SIPE SIPE,internaciones,ingresos espontaneos,2022-07-01,0,48,0,48,48
SOPACHUY,internaciones,ingresos espontaneos,2022-07-01,2,15,2,15,17
SORATA,internaciones,ingresos espontaneos,2022-07-01,2,12,2,12,14
SUCRE,internaciones,ingresos espontaneos,2022-07-01,813,1606,813,1606,2419
TACACOMA,internaciones,ingresos espontaneos,2022-07-01,0,4,0,4,4
TACOPAYA,internaciones,ingresos espontaneos,2022-07-01,2,6,2,6,8
TAPACARI,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
TARABUCO,internaciones,ingresos espontaneos,2022-07-01,31,64,31,64,95
TARACO,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
TARATA,internaciones,ingresos espontaneos,2022-07-01,0,7,0,7,7
TARIJA,internaciones,ingresos espontaneos,2022-07-01,706,1165,706,1165,1871
TARVITA,internaciones,ingresos espontaneos,2022-07-01,3,11,3,11,14
TEOPONTE,internaciones,ingresos espontaneos,2022-07-01,0,8,0,8,8
TIAHUANACU,internaciones,ingresos espontaneos,2022-07-01,0,7,0,7,7
TINGUIPAYA,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
TIPUANI,internaciones,ingresos espontaneos,2022-07-01,2,6,2,6,8
TIQUIPAYA,internaciones,ingresos espontaneos,2022-07-01,34,173,34,173,207
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2022-07-01,0,14,0,14,14
TOCO,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
TOLATA,internaciones,ingresos espontaneos,2022-07-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
TOMINA,internaciones,ingresos espontaneos,2022-07-01,0,7,0,7,7
TORO TORO,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
TOTORA(CBBA),internaciones,ingresos espontaneos,2022-07-01,2,21,2,21,23
TOTORA(ORR),internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2022-07-01,2,1,2,1,3
TRINIDAD,internaciones,ingresos espontaneos,2022-07-01,434,754,434,754,1188
TUPIZA,internaciones,ingresos espontaneos,2022-07-01,51,76,51,76,127
UMALA,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
UYUNI,internaciones,ingresos espontaneos,2022-07-01,53,108,53,108,161
VACAS,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
VALLEGRANDE,internaciones,ingresos espontaneos,2022-07-01,60,103,60,103,163
VIACHA,internaciones,ingresos espontaneos,2022-07-01,19,78,19,78,97
VILLA CHARCAS,internaciones,ingresos espontaneos,2022-07-01,0,15,0,15,15
VILLA MONTES,internaciones,ingresos espontaneos,2022-07-01,45,137,45,137,182
VILLA RIVERO,internaciones,ingresos espontaneos,2022-07-01,0,5,0,5,5
VILLA SERRANO,internaciones,ingresos espontaneos,2022-07-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos espontaneos,2022-07-01,55,143,55,143,198
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2022-07-01,1,6,1,6,7
VILLAZON,internaciones,ingresos espontaneos,2022-07-01,56,106,56,106,162
VINTO,internaciones,ingresos espontaneos,2022-07-01,18,116,18,116,134
VITICHI,internaciones,ingresos espontaneos,2022-07-01,0,3,0,3,3
WARNES,internaciones,ingresos espontaneos,2022-07-01,25,152,25,152,177
YACUIBA,internaciones,ingresos espontaneos,2022-07-01,161,323,161,323,484
YAMPARAEZ,internaciones,ingresos espontaneos,2022-07-01,1,5,1,5,6
YANACACHI,internaciones,ingresos espontaneos,2022-07-01,2,0,2,0,2
YAPACANI,internaciones,ingresos espontaneos,2022-07-01,123,200,123,200,323
ZUDAÑEZ,internaciones,ingresos espontaneos,2022-07-01,7,23,7,23,30
ACACIO,internaciones,ingresos espontaneos,2022-08-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2022-08-01,9,53,9,53,62
ACHOCALLA,internaciones,ingresos espontaneos,2022-08-01,0,16,0,16,16
AIQUILE,internaciones,ingresos espontaneos,2022-08-01,21,55,21,55,76
ALCALA,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2022-08-01,0,6,0,6,6
ANZALDO,internaciones,ingresos espontaneos,2022-08-01,5,5,5,5,10
APOLO,internaciones,ingresos espontaneos,2022-08-01,2,19,2,19,21
ARAMPAMPA,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
ARBIETO,internaciones,ingresos espontaneos,2022-08-01,0,7,0,7,7
ARQUE,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2022-08-01,111,200,111,200,311
ATOCHA,internaciones,ingresos espontaneos,2022-08-01,7,15,7,15,22
AUCAPATA,internaciones,ingresos espontaneos,2022-08-01,0,2,0,2,2
AYATA,internaciones,ingresos espontaneos,2022-08-01,1,1,1,1,2
AYO AYO,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2022-08-01,2,29,2,29,31
AZURDUY,internaciones,ingresos espontaneos,2022-08-01,4,17,4,17,21
BAURES,internaciones,ingresos espontaneos,2022-08-01,8,16,8,16,24
BERMEJO,internaciones,ingresos espontaneos,2022-08-01,65,74,65,74,139
BETANZOS,internaciones,ingresos espontaneos,2022-08-01,0,19,0,19,19
BOLIVAR,internaciones,ingresos espontaneos,2022-08-01,1,1,1,1,2
BOYUIBE,internaciones,ingresos espontaneos,2022-08-01,2,14,2,14,16
BUENA VISTA,internaciones,ingresos espontaneos,2022-08-01,14,23,14,23,37
CABEZAS,internaciones,ingresos espontaneos,2022-08-01,2,11,2,11,13
CAIROMA,internaciones,ingresos espontaneos,2022-08-01,0,7,0,7,7
"CAIZA ""D""",internaciones,ingresos espontaneos,2022-08-01,1,3,1,3,4
CAJUATA,internaciones,ingresos espontaneos,2022-08-01,2,14,2,14,16
CALAMARCA,internaciones,ingresos espontaneos,2022-08-01,0,4,0,4,4
CAMARGO,internaciones,ingresos espontaneos,2022-08-01,27,59,27,59,86
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2022-08-01,0,6,0,6,6
CAMIRI,internaciones,ingresos espontaneos,2022-08-01,84,160,84,160,244
CAPINOTA,internaciones,ingresos espontaneos,2022-08-01,4,25,4,25,29
CAQUIAVIRI,internaciones,ingresos espontaneos,2022-08-01,1,2,1,2,3
CARACOLLO,internaciones,ingresos espontaneos,2022-08-01,1,26,1,26,27
CARANAVI,internaciones,ingresos espontaneos,2022-08-01,39,97,39,97,136
CARIPUYO,internaciones,ingresos espontaneos,2022-08-01,0,3,0,3,3
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2022-08-01,12,29,12,29,41
CHALLAPATA,internaciones,ingresos espontaneos,2022-08-01,21,76,21,76,97
CHAQUI,internaciones,ingresos espontaneos,2022-08-01,0,6,0,6,6
CHARAGUA,internaciones,ingresos espontaneos,2022-08-01,28,52,28,52,80
CHAYANTA,internaciones,ingresos espontaneos,2022-08-01,0,8,0,8,8
CHIMORE,internaciones,ingresos espontaneos,2022-08-01,13,49,13,49,62
CHOQUE COTA,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
CHUA COCANI,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2022-08-01,29,34,29,34,63
CHUMA,internaciones,ingresos espontaneos,2022-08-01,2,5,2,5,7
CKOCHAS,internaciones,ingresos espontaneos,2022-08-01,1,4,1,4,5
CLIZA,internaciones,ingresos espontaneos,2022-08-01,7,35,7,35,42
COBIJA,internaciones,ingresos espontaneos,2022-08-01,203,380,203,380,583
COCAPATA,internaciones,ingresos espontaneos,2022-08-01,0,8,0,8,8
COCHABAMBA,internaciones,ingresos espontaneos,2022-08-01,2994,4621,2994,4621,7615
COIPASA,internaciones,ingresos espontaneos,2022-08-01,2,0,2,0,2
COLCAPIRHUA,internaciones,ingresos espontaneos,2022-08-01,38,115,38,115,153
"COLCHA ""K""",internaciones,ingresos espontaneos,2022-08-01,1,3,1,3,4
COLOMI,internaciones,ingresos espontaneos,2022-08-01,0,19,0,19,19
COLPA BELGICA,internaciones,ingresos espontaneos,2022-08-01,1,3,1,3,4
COLQUECHACA,internaciones,ingresos espontaneos,2022-08-01,2,11,2,11,13
COLQUENCHA,internaciones,ingresos espontaneos,2022-08-01,2,4,2,4,6
COLQUIRI,internaciones,ingresos espontaneos,2022-08-01,0,6,0,6,6
COMARAPA,internaciones,ingresos espontaneos,2022-08-01,3,44,3,44,47
CONCEPCION,internaciones,ingresos espontaneos,2022-08-01,7,46,7,46,53
COPACABANA,internaciones,ingresos espontaneos,2022-08-01,0,1,0,1,1
