,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,1,2,1,3
CAJUATA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,0,2,0,2
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,3,1,3,4
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,40,33,40,33,73
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
COTOCA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,4,9,4,9,13
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,1,1,1,2
ESCOMA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,0,0,0,0
GENERAL SAAVEDRA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,3,0,3,3
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,29,34,29,34,63
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,1,2,1,3
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,3,1,3,4
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,1,1,1,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,1,0,1,1
ORURO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,12,11,12,11,23
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,0,2,0,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,11,10,11,10,21
PUERTO RICO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,17,0,17,17
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,6,1,6,7
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,2,2,2,4
REYES,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,3,4,3,4,7
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,0,2,0,2
SAN MATIAS,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,31,24,31,24,55
SHINAOTA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,18,10,18,10,28
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,18,14,18,14,32
TIQUIPAYA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,5,9,5,9,14
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,2,2,2,4
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,0,1,0,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,2,0,2,0,2
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,8,3,8,3,11
ZUDAÑEZ,internaciones,fallecidos antes de las 48 hrs.,2019-12-01,0,1,0,1,1
