,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
BOYUIBE,internaciones,egresos,2019-04-01,9,18,9,18,27
BUENA VISTA,internaciones,egresos,2019-04-01,24,27,24,27,51
CABEZAS,internaciones,egresos,2019-04-01,9,21,9,21,30
CAIROMA,internaciones,egresos,2019-04-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2019-04-01,0,3,0,3,3
CAJUATA,internaciones,egresos,2019-04-01,0,15,0,15,15
CALACOTO,internaciones,egresos,2019-04-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2019-04-01,0,4,0,4,4
CAMARGO,internaciones,egresos,2019-04-01,36,67,36,67,103
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2019-04-01,1,2,1,2,3
CAMIRI,internaciones,egresos,2019-04-01,113,257,113,257,370
CAPINOTA,internaciones,egresos,2019-04-01,15,53,15,53,68
CAQUIAVIRI,internaciones,egresos,2019-04-01,0,2,0,2,2
CARACOLLO,internaciones,egresos,2019-04-01,0,19,0,19,19
CARANAVI,internaciones,egresos,2019-04-01,50,152,50,152,202
CARIPUYO,internaciones,egresos,2019-04-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,egresos,2019-04-01,10,22,10,22,32
CHALLAPATA,internaciones,egresos,2019-04-01,31,104,31,104,135
CHAQUI,internaciones,egresos,2019-04-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2019-04-01,36,80,36,80,116
CHAYANTA,internaciones,egresos,2019-04-01,0,5,0,5,5
CHIMORE,internaciones,egresos,2019-04-01,10,38,10,38,48
CHUA COCANI,internaciones,egresos,2019-04-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2019-04-01,38,78,38,78,116
CHUMA,internaciones,egresos,2019-04-01,2,3,2,3,5
CKOCHAS,internaciones,egresos,2019-04-01,0,2,0,2,2
CLIZA,internaciones,egresos,2019-04-01,14,67,14,67,81
COBIJA,internaciones,egresos,2019-04-01,225,421,225,421,646
COCAPATA,internaciones,egresos,2019-04-01,1,11,1,11,12
COCHABAMBA,internaciones,egresos,2019-04-01,3345,5660,3345,5660,9005
COLCAPIRHUA,internaciones,egresos,2019-04-01,43,148,43,148,191
"COLCHA ""K""",internaciones,egresos,2019-04-01,2,2,2,2,4
COLLANA,internaciones,egresos,2019-04-01,0,2,0,2,2
COLOMI,internaciones,egresos,2019-04-01,1,24,1,24,25
COLPA BELGICA,internaciones,egresos,2019-04-01,5,19,5,19,24
COLQUECHACA,internaciones,egresos,2019-04-01,0,19,0,19,19
COLQUENCHA,internaciones,egresos,2019-04-01,1,1,1,1,2
COLQUIRI,internaciones,egresos,2019-04-01,0,2,0,2,2
COMARAPA,internaciones,egresos,2019-04-01,3,56,3,56,59
CONCEPCION,internaciones,egresos,2019-04-01,16,52,16,52,68
COPACABANA,internaciones,egresos,2019-04-01,0,5,0,5,5
CORIPATA,internaciones,egresos,2019-04-01,0,7,0,7,7
CORO CORO,internaciones,egresos,2019-04-01,0,1,0,1,1
COROICO,internaciones,egresos,2019-04-01,30,52,30,52,82
COTAGAITA,internaciones,egresos,2019-04-01,10,21,10,21,31
COTOCA,internaciones,egresos,2019-04-01,57,197,57,197,254
CUATRO CAÑADAS,internaciones,egresos,2019-04-01,11,22,11,22,33
CUEVO,internaciones,egresos,2019-04-01,2,4,2,4,6
CULPINA,internaciones,egresos,2019-04-01,4,33,4,33,37
CURAHUARA DE CARANGAS,internaciones,egresos,2019-04-01,0,4,0,4,4
DESAGUADERO,internaciones,egresos,2019-04-01,0,9,0,9,9
EL ALTO,internaciones,egresos,2019-04-01,986,2855,986,2855,3841
EL PUENTE(STC),internaciones,egresos,2019-04-01,20,26,20,26,46
EL PUENTE(TJA),internaciones,egresos,2019-04-01,0,2,0,2,2
EL TORNO,internaciones,egresos,2019-04-01,192,321,192,321,513
EL VILLAR,internaciones,egresos,2019-04-01,0,4,0,4,4
ENTRE RIOS TRJ,internaciones,egresos,2019-04-01,7,13,7,13,20
ENTRE RIOS CBBA,internaciones,egresos,2019-04-01,4,57,4,57,61
ESCOMA,internaciones,egresos,2019-04-01,0,6,0,6,6
EUCALIPTUS,internaciones,egresos,2019-04-01,0,3,0,3,3
EXALTACION,internaciones,egresos,2019-04-01,4,4,4,4,8
FERNANDEZ ALONSO,internaciones,egresos,2019-04-01,3,13,3,13,16
FILADELFIA,internaciones,egresos,2019-04-01,1,2,1,2,3
GENERAL SAAVEDRA,internaciones,egresos,2019-04-01,12,31,12,31,43
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2019-04-01,0,1,0,1,1
GUANAY,internaciones,egresos,2019-04-01,17,35,17,35,52
GUAQUI,internaciones,egresos,2019-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2019-04-01,119,259,119,259,378
GUTIERREZ,internaciones,egresos,2019-04-01,11,31,11,31,42
HUACARETA,internaciones,egresos,2019-04-01,4,15,4,15,19
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2019-04-01,0,2,0,2,2
HUACHACALLA,internaciones,egresos,2019-04-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2019-04-01,121,106,121,106,227
HUARACAJE,internaciones,egresos,2019-04-01,10,9,10,9,19
HUARINA,internaciones,egresos,2019-04-01,0,3,0,3,3
HUAYLLAMARCA,internaciones,egresos,2019-04-01,1,5,1,5,6
ICLA,internaciones,egresos,2019-04-01,0,2,0,2,2
INCAHUASI,internaciones,egresos,2019-04-01,0,12,0,12,12
INQUISIVI,internaciones,egresos,2019-04-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),internaciones,egresos,2019-04-01,16,19,16,19,35
IXIAMAS,internaciones,egresos,2019-04-01,6,14,6,14,20
JESUS DE MACHACA,internaciones,egresos,2019-04-01,0,2,0,2,2
LA ASUNTA,internaciones,egresos,2019-04-01,16,55,16,55,71
LA GUARDIA,internaciones,egresos,2019-04-01,35,90,35,90,125
LA PAZ,internaciones,egresos,2019-04-01,2900,5266,2900,5266,8166
LAGUNILLAS,internaciones,egresos,2019-04-01,2,2,2,2,4
LAJA,internaciones,egresos,2019-04-01,0,2,0,2,2
LAS CARRERAS,internaciones,egresos,2019-04-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2019-04-01,91,199,91,199,290
LLICA,internaciones,egresos,2019-04-01,0,1,0,1,1
LURIBAY,internaciones,egresos,2019-04-01,0,7,0,7,7
MACHARETI,internaciones,egresos,2019-04-01,8,15,8,15,23
MAGDALENA,internaciones,egresos,2019-04-01,19,54,19,54,73
MAIRANA,internaciones,egresos,2019-04-01,6,29,6,29,35
MAPIRI,internaciones,egresos,2019-04-01,13,31,13,31,44
MINEROS,internaciones,egresos,2019-04-01,6,28,6,28,34
MIZQUE,internaciones,egresos,2019-04-01,12,58,12,58,70
MOCOMOCO,internaciones,egresos,2019-04-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2019-04-01,1,4,1,4,5
MONTEAGUDO,internaciones,egresos,2019-04-01,52,128,52,128,180
MONTERO,internaciones,egresos,2019-04-01,377,753,377,753,1130
MORO MORO,internaciones,egresos,2019-04-01,0,2,0,2,2
MOROCHATA,internaciones,egresos,2019-04-01,1,8,1,8,9
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2019-04-01,0,1,0,1,1
OCURI,internaciones,egresos,2019-04-01,3,8,3,8,11
OMEREQUE,internaciones,egresos,2019-04-01,3,8,3,8,11
ORURO,internaciones,egresos,2019-04-01,1099,2099,1099,2099,3198
PADILLA,internaciones,egresos,2019-04-01,37,74,37,74,111
PAILON,internaciones,egresos,2019-04-01,27,87,27,87,114
PALCA,internaciones,egresos,2019-04-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2019-04-01,17,56,17,56,73
PAMPA AULLAGAS,internaciones,egresos,2019-04-01,0,1,0,1,1
PAMPA GRANDE,internaciones,egresos,2019-04-01,0,11,0,11,11
PAPEL PAMPA,internaciones,egresos,2019-04-01,0,1,0,1,1
PASORAPA,internaciones,egresos,2019-04-01,2,5,2,5,7
PATACAMAYA,internaciones,egresos,2019-04-01,9,59,9,59,68
POCOATA,internaciones,egresos,2019-04-01,0,7,0,7,7
POCONA,internaciones,egresos,2019-04-01,3,7,3,7,10
POJO (CBBA),internaciones,egresos,2019-04-01,2,10,2,10,12
POOPO,internaciones,egresos,2019-04-01,0,4,0,4,4
PORCO,internaciones,egresos,2019-04-01,0,7,0,7,7
POROMA,internaciones,egresos,2019-04-01,0,14,0,14,14
PORONGO,internaciones,egresos,2019-04-01,2,10,2,10,12
PORTACHUELO,internaciones,egresos,2019-04-01,48,125,48,125,173
PORVENIR,internaciones,egresos,2019-04-01,1,3,1,3,4
POSTRER VALLE,internaciones,egresos,2019-04-01,2,5,2,5,7
POTOSI,internaciones,egresos,2019-04-01,988,1370,988,1370,2358
PRESTO,internaciones,egresos,2019-04-01,7,6,7,6,13
PUCARANI,internaciones,egresos,2019-04-01,0,7,0,7,7
PUERTO ACOSTA,internaciones,egresos,2019-04-01,0,4,0,4,4
PUERTO CARABUCO,internaciones,egresos,2019-04-01,0,5,0,5,5
PUERTO GONZALO MORENO,internaciones,egresos,2019-04-01,1,2,1,2,3
PUERTO QUIJARRO,internaciones,egresos,2019-04-01,11,19,11,19,30
PUERTO RICO,internaciones,egresos,2019-04-01,2,16,2,16,18
PUERTO SUAREZ,internaciones,egresos,2019-04-01,54,91,54,91,145
PUERTO VILLARROEL,internaciones,egresos,2019-04-01,105,245,105,245,350
PUNA,internaciones,egresos,2019-04-01,0,6,0,6,6
PUNATA,internaciones,egresos,2019-04-01,73,207,73,207,280
QUIABAYA,internaciones,egresos,2019-04-01,0,4,0,4,4
QUILLACOLLO,internaciones,egresos,2019-04-01,77,374,77,374,451
QUIME,internaciones,egresos,2019-04-01,0,7,0,7,7
QUIRUSILLAS,internaciones,egresos,2019-04-01,0,3,0,3,3
RAVELO,internaciones,egresos,2019-04-01,0,2,0,2,2
REYES,internaciones,egresos,2019-04-01,10,34,10,34,44
RIBERALTA,internaciones,egresos,2019-04-01,179,522,179,522,701
ROBORE,internaciones,egresos,2019-04-01,41,91,41,91,132
RURRENABAQUE,internaciones,egresos,2019-04-01,48,102,48,102,150
SABAYA,internaciones,egresos,2019-04-01,1,0,1,0,1
SACABA,internaciones,egresos,2019-04-01,152,469,152,469,621
SACABAMBA,internaciones,egresos,2019-04-01,2,7,2,7,9
SACACA,internaciones,egresos,2019-04-01,0,8,0,8,8
SAIPINA,internaciones,egresos,2019-04-01,2,8,2,8,10
SALINAS DE GARCI MENDOZA,internaciones,egresos,2019-04-01,3,14,3,14,17
SAMAIPATA,internaciones,egresos,2019-04-01,3,9,3,9,12
SAN ANDRES,internaciones,egresos,2019-04-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2019-04-01,4,14,4,14,18
SAN BENITO,internaciones,egresos,2019-04-01,0,2,0,2,2
SAN BORJA,internaciones,egresos,2019-04-01,43,155,43,155,198
SAN BUENA VENTURA,internaciones,egresos,2019-04-01,14,46,14,46,60
SAN CARLOS,internaciones,egresos,2019-04-01,0,3,0,3,3
SAN IGNACIO,internaciones,egresos,2019-04-01,30,72,30,72,102
SAN IGNACIO DE VELASCO,internaciones,egresos,2019-04-01,125,310,125,310,435
SAN JAVIER(STC),internaciones,egresos,2019-04-01,6,43,6,43,49
SAN JOAQUIN,internaciones,egresos,2019-04-01,16,36,16,36,52
SAN JOSE DE CHIQUITOS,internaciones,egresos,2019-04-01,75,181,75,181,256
SAN JUAN DE YAPACANI,internaciones,egresos,2019-04-01,0,4,0,4,4
SAN JULIAN,internaciones,egresos,2019-04-01,97,163,97,163,260
SAN LORENZO(TJA),internaciones,egresos,2019-04-01,0,8,0,8,8
SAN LUCAS,internaciones,egresos,2019-04-01,22,51,22,51,73
SAN MATIAS,internaciones,egresos,2019-04-01,13,55,13,55,68
SAN MIGUEL DE VELASCO,internaciones,egresos,2019-04-01,3,22,3,22,25
SAN PEDRO,internaciones,egresos,2019-04-01,11,35,11,35,46
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2019-04-01,0,11,0,11,11
SAN PEDRO DE CURAHUARA,internaciones,egresos,2019-04-01,0,4,0,4,4
SAN RAFAEL,internaciones,egresos,2019-04-01,7,15,7,15,22
SAN RAMON BENI,internaciones,egresos,2019-04-01,4,24,4,24,28
SAN RAMON SCZ,internaciones,egresos,2019-04-01,10,29,10,29,39
SANTA ANA,internaciones,egresos,2019-04-01,23,97,23,97,120
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2019-04-01,4466,7756,4466,7756,12222
SANTA ROSA,internaciones,egresos,2019-04-01,10,42,10,42,52
SANTA ROSA DEL SARA,internaciones,egresos,2019-04-01,52,63,52,63,115
SANTIAGO DE HUATA,internaciones,egresos,2019-04-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2019-04-01,0,2,0,2,2
SANTIVAÑES,internaciones,egresos,2019-04-01,0,6,0,6,6
SAPAHAQUI,internaciones,egresos,2019-04-01,0,5,0,5,5
SENA,internaciones,egresos,2019-04-01,0,6,0,6,6
SHINAOTA,internaciones,egresos,2019-04-01,12,55,12,55,67
SICA SICA (VILLA AROMA),internaciones,egresos,2019-04-01,0,7,0,7,7
SIPE SIPE,internaciones,egresos,2019-04-01,0,50,0,50,50
SOPACHUY,internaciones,egresos,2019-04-01,4,29,4,29,33
SORATA,internaciones,egresos,2019-04-01,2,15,2,15,17
SUCRE,internaciones,egresos,2019-04-01,1169,2268,1169,2268,3437
TACACOMA,internaciones,egresos,2019-04-01,0,3,0,3,3
TACOBAMBA,internaciones,egresos,2019-04-01,0,1,0,1,1
TACOPAYA,internaciones,egresos,2019-04-01,3,7,3,7,10
TAPACARI,internaciones,egresos,2019-04-01,0,5,0,5,5
TARABUCO,internaciones,egresos,2019-04-01,45,74,45,74,119
TARACO,internaciones,egresos,2019-04-01,0,1,0,1,1
TARIJA,internaciones,egresos,2019-04-01,739,1634,739,1634,2373
TARVITA,internaciones,egresos,2019-04-01,8,24,8,24,32
TEOPONTE,internaciones,egresos,2019-04-01,0,15,0,15,15
TIAHUANACU,internaciones,egresos,2019-04-01,0,8,0,8,8
TIPUANI,internaciones,egresos,2019-04-01,1,8,1,8,9
TIQUIPAYA,internaciones,egresos,2019-04-01,12,65,12,65,77
TIRAQUE (CBBA),internaciones,egresos,2019-04-01,0,16,0,16,16
TOCO,internaciones,egresos,2019-04-01,0,6,0,6,6
TOLATA,internaciones,egresos,2019-04-01,0,4,0,4,4
TOLEDO,internaciones,egresos,2019-04-01,0,4,0,4,4
TOMAVE,internaciones,egresos,2019-04-01,6,9,6,9,15
TOMINA,internaciones,egresos,2019-04-01,0,10,0,10,10
TOTORA(CBBA),internaciones,egresos,2019-04-01,9,29,9,29,38
TOTORA(ORR),internaciones,egresos,2019-04-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2019-04-01,0,1,0,1,1
TRINIDAD,internaciones,egresos,2019-04-01,465,926,465,926,1391
TUPIZA,internaciones,egresos,2019-04-01,129,209,129,209,338
UMALA,internaciones,egresos,2019-04-01,0,4,0,4,4
UNCIA,internaciones,egresos,2019-04-01,0,5,0,5,5
URUBICHA,internaciones,egresos,2019-04-01,1,6,1,6,7
UYUNI,internaciones,egresos,2019-04-01,38,118,38,118,156
VACAS,internaciones,egresos,2019-04-01,0,10,0,10,10
VALLEGRANDE,internaciones,egresos,2019-04-01,44,85,44,85,129
VIACHA,internaciones,egresos,2019-04-01,60,148,60,148,208
VILA VILA,internaciones,egresos,2019-04-01,0,1,0,1,1
VILLA CHARCAS,internaciones,egresos,2019-04-01,0,11,0,11,11
VILLA MONTES,internaciones,egresos,2019-04-01,59,162,59,162,221
VILLA RIVERO,internaciones,egresos,2019-04-01,0,9,0,9,9
VILLA SERRANO,internaciones,egresos,2019-04-01,1,9,1,9,10
VILLA TUNARI,internaciones,egresos,2019-04-01,110,279,110,279,389
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2019-04-01,6,18,6,18,24
VILLAZON,internaciones,egresos,2019-04-01,52,127,52,127,179
VINTO,internaciones,egresos,2019-04-01,29,85,29,85,114
VITICHI,internaciones,egresos,2019-04-01,0,2,0,2,2
WALDO BALLIVIAN,internaciones,egresos,2019-04-01,0,1,0,1,1
WARNES,internaciones,egresos,2019-04-01,30,153,30,153,183
YACO,internaciones,egresos,2019-04-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2019-04-01,261,534,261,534,795
YAMPARAEZ,internaciones,egresos,2019-04-01,0,10,0,10,10
YANACACHI,internaciones,egresos,2019-04-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2019-04-01,108,211,108,211,319
YOTALA,internaciones,egresos,2019-04-01,0,13,0,13,13
ZUDAÑEZ,internaciones,egresos,2019-04-01,10,10,10,10,20
ACACIO,internaciones,egresos,2019-05-01,0,5,0,5,5
ACHACACHI,internaciones,egresos,2019-05-01,4,28,4,28,32
AIQUILE,internaciones,egresos,2019-05-01,24,62,24,62,86
ALALAY,internaciones,egresos,2019-05-01,0,2,0,2,2
ALCALA,internaciones,egresos,2019-05-01,1,1,1,1,2
ALTO BENI,internaciones,egresos,2019-05-01,0,9,0,9,9
ANCORAIMES,internaciones,egresos,2019-05-01,1,2,1,2,3
ANZALDO,internaciones,egresos,2019-05-01,7,9,7,9,16
APOLO,internaciones,egresos,2019-05-01,0,14,0,14,14
ARBIETO,internaciones,egresos,2019-05-01,0,6,0,6,6
ARQUE,internaciones,egresos,2019-05-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2019-05-01,78,155,78,155,233
ATOCHA,internaciones,egresos,2019-05-01,14,25,14,25,39
AUCAPATA,internaciones,egresos,2019-05-01,1,2,1,2,3
AYATA,internaciones,egresos,2019-05-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2019-05-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2019-05-01,9,23,9,23,32
BATALLAS,internaciones,egresos,2019-05-01,0,4,0,4,4
BAURES,internaciones,egresos,2019-05-01,6,21,6,21,27
BELLA FLOR,internaciones,egresos,2019-05-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2019-05-01,59,184,59,184,243
BETANZOS,internaciones,egresos,2019-05-01,0,16,0,16,16
BOLIVAR,internaciones,egresos,2019-05-01,0,3,0,3,3
BOLPEBRA,internaciones,egresos,2019-05-01,0,2,0,2,2
BOYUIBE,internaciones,egresos,2019-05-01,11,20,11,20,31
BUENA VISTA,internaciones,egresos,2019-05-01,13,20,13,20,33
CABEZAS,internaciones,egresos,2019-05-01,2,19,2,19,21
"CAIZA ""D""",internaciones,egresos,2019-05-01,0,5,0,5,5
CAJUATA,internaciones,egresos,2019-05-01,0,14,0,14,14
CALAMARCA,internaciones,egresos,2019-05-01,1,8,1,8,9
CAMARGO,internaciones,egresos,2019-05-01,29,58,29,58,87
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2019-05-01,0,3,0,3,3
CAMIRI,internaciones,egresos,2019-05-01,135,278,135,278,413
CAPINOTA,internaciones,egresos,2019-05-01,9,49,9,49,58
CAQUIAVIRI,internaciones,egresos,2019-05-01,1,3,1,3,4
CARACOLLO,internaciones,egresos,2019-05-01,0,19,0,19,19
CARANAVI,internaciones,egresos,2019-05-01,43,172,43,172,215
CARAPARI,internaciones,egresos,2019-05-01,0,1,0,1,1
CARIPUYO,internaciones,egresos,2019-05-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,egresos,2019-05-01,9,15,9,15,24
CHALLAPATA,internaciones,egresos,2019-05-01,17,120,17,120,137
CHAQUI,internaciones,egresos,2019-05-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2019-05-01,42,97,42,97,139
CHIMORE,internaciones,egresos,2019-05-01,9,23,9,23,32
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2019-05-01,27,54,27,54,81
CHUMA,internaciones,egresos,2019-05-01,3,4,3,4,7
CKOCHAS,internaciones,egresos,2019-05-01,0,7,0,7,7
CLIZA,internaciones,egresos,2019-05-01,7,82,7,82,89
COBIJA,internaciones,egresos,2019-05-01,234,472,234,472,706
COCAPATA,internaciones,egresos,2019-05-01,0,10,0,10,10
COCHABAMBA,internaciones,egresos,2019-05-01,3159,5736,3159,5736,8895
COLCAPIRHUA,internaciones,egresos,2019-05-01,47,151,47,151,198
COLLANA,internaciones,egresos,2019-05-01,0,2,0,2,2
COLOMI,internaciones,egresos,2019-05-01,6,22,6,22,28
COLQUECHACA,internaciones,egresos,2019-05-01,0,21,0,21,21
COLQUENCHA,internaciones,egresos,2019-05-01,0,6,0,6,6
COLQUIRI,internaciones,egresos,2019-05-01,3,7,3,7,10
COMARAPA,internaciones,egresos,2019-05-01,1,56,1,56,57
CONCEPCION,internaciones,egresos,2019-05-01,6,62,6,62,68
COPACABANA,internaciones,egresos,2019-05-01,0,7,0,7,7
CORIPATA,internaciones,egresos,2019-05-01,0,14,0,14,14
CORO CORO,internaciones,egresos,2019-05-01,0,1,0,1,1
COROICO,internaciones,egresos,2019-05-01,18,38,18,38,56
COTAGAITA,internaciones,egresos,2019-05-01,4,15,4,15,19
COTOCA,internaciones,egresos,2019-05-01,57,508,57,508,565
CUATRO CAÑADAS,internaciones,egresos,2019-05-01,12,26,12,26,38
CULPINA,internaciones,egresos,2019-05-01,3,33,3,33,36
CURAHUARA DE CARANGAS,internaciones,egresos,2019-05-01,0,2,0,2,2
CURVA,internaciones,egresos,2019-05-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2019-05-01,0,6,0,6,6
EL ALTO,internaciones,egresos,2019-05-01,988,2941,988,2941,3929
EL PUENTE(STC),internaciones,egresos,2019-05-01,14,25,14,25,39
EL TORNO,internaciones,egresos,2019-05-01,162,205,162,205,367
EL VILLAR,internaciones,egresos,2019-05-01,0,3,0,3,3
ENTRE RIOS TRJ,internaciones,egresos,2019-05-01,7,16,7,16,23
ENTRE RIOS CBBA,internaciones,egresos,2019-05-01,2,37,2,37,39
ESCOMA,internaciones,egresos,2019-05-01,0,3,0,3,3
EUCALIPTUS,internaciones,egresos,2019-05-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2019-05-01,1,5,1,5,6
FERNANDEZ ALONSO,internaciones,egresos,2019-05-01,7,21,7,21,28
FILADELFIA,internaciones,egresos,2019-05-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2019-05-01,7,18,7,18,25
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2019-05-01,0,1,0,1,1
GUANAY,internaciones,egresos,2019-05-01,25,31,25,31,56
GUAQUI,internaciones,egresos,2019-05-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2019-05-01,154,293,154,293,447
GUTIERREZ,internaciones,egresos,2019-05-01,12,47,12,47,59
HUACARETA,internaciones,egresos,2019-05-01,5,5,5,5,10
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2019-05-01,0,3,0,3,3
HUANUNI,internaciones,egresos,2019-05-01,103,112,103,112,215
HUARACAJE,internaciones,egresos,2019-05-01,6,21,6,21,27
HUARINA,internaciones,egresos,2019-05-01,0,2,0,2,2
HUATAJATA,internaciones,egresos,2019-05-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2019-05-01,1,4,1,4,5
ICHOCA,internaciones,egresos,2019-05-01,0,1,0,1,1
ICLA,internaciones,egresos,2019-05-01,11,16,11,16,27
INCAHUASI,internaciones,egresos,2019-05-01,3,11,3,11,14
INQUISIVI,internaciones,egresos,2019-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2019-05-01,10,14,10,14,24
IXIAMAS,internaciones,egresos,2019-05-01,7,20,7,20,27
JESUS DE MACHACA,internaciones,egresos,2019-05-01,0,6,0,6,6
LA ASUNTA,internaciones,egresos,2019-05-01,12,59,12,59,71
LA GUARDIA,internaciones,egresos,2019-05-01,24,72,24,72,96
LA PAZ,internaciones,egresos,2019-05-01,3344,5474,3344,5474,8818
LAGUNILLAS,internaciones,egresos,2019-05-01,3,8,3,8,11
LAJA,internaciones,egresos,2019-05-01,0,5,0,5,5
LAS CARRERAS,internaciones,egresos,2019-05-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2019-05-01,116,189,116,189,305
LLICA,internaciones,egresos,2019-05-01,0,1,0,1,1
LURIBAY,internaciones,egresos,2019-05-01,1,2,1,2,3
MACHARETI,internaciones,egresos,2019-05-01,6,12,6,12,18
MAGDALENA,internaciones,egresos,2019-05-01,21,54,21,54,75
MAIRANA,internaciones,egresos,2019-05-01,5,21,5,21,26
MAPIRI,internaciones,egresos,2019-05-01,9,40,9,40,49
MECAPACA,internaciones,egresos,2019-05-01,0,1,0,1,1
MINEROS,internaciones,egresos,2019-05-01,9,42,9,42,51
MIZQUE,internaciones,egresos,2019-05-01,12,54,12,54,66
MOCOMOCO,internaciones,egresos,2019-05-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2019-05-01,0,8,0,8,8
MONTEAGUDO,internaciones,egresos,2019-05-01,34,103,34,103,137
MONTERO,internaciones,egresos,2019-05-01,321,722,321,722,1043
MORO MORO,internaciones,egresos,2019-05-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2019-05-01,0,9,0,9,9
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2019-05-01,0,1,0,1,1
OCURI,internaciones,egresos,2019-05-01,0,8,0,8,8
OMEREQUE,internaciones,egresos,2019-05-01,2,8,2,8,10
ORURO,internaciones,egresos,2019-05-01,1185,1747,1185,1747,2932
PADILLA,internaciones,egresos,2019-05-01,21,63,21,63,84
PAILON,internaciones,egresos,2019-05-01,29,116,29,116,145
PALCA,internaciones,egresos,2019-05-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2019-05-01,23,52,23,52,75
PAMPA AULLAGAS,internaciones,egresos,2019-05-01,0,4,0,4,4
PAMPA GRANDE,internaciones,egresos,2019-05-01,0,10,0,10,10
PAPEL PAMPA,internaciones,egresos,2019-05-01,1,2,1,2,3
PASORAPA,internaciones,egresos,2019-05-01,1,4,1,4,5
PATACAMAYA,internaciones,egresos,2019-05-01,0,20,0,20,20
PELECHUCO,internaciones,egresos,2019-05-01,0,2,0,2,2
POCOATA,internaciones,egresos,2019-05-01,0,13,0,13,13
POCONA,internaciones,egresos,2019-05-01,0,7,0,7,7
POJO (CBBA),internaciones,egresos,2019-05-01,1,14,1,14,15
POOPO,internaciones,egresos,2019-05-01,0,2,0,2,2
PORCO,internaciones,egresos,2019-05-01,5,9,5,9,14
POROMA,internaciones,egresos,2019-05-01,0,4,0,4,4
PORONGO,internaciones,egresos,2019-05-01,2,4,2,4,6
PORTACHUELO,internaciones,egresos,2019-05-01,76,129,76,129,205
PORVENIR,internaciones,egresos,2019-05-01,0,4,0,4,4
POSTRER VALLE,internaciones,egresos,2019-05-01,1,2,1,2,3
POTOSI,internaciones,egresos,2019-05-01,813,1536,813,1536,2349
PRESTO,internaciones,egresos,2019-05-01,1,3,1,3,4
PUCARA,internaciones,egresos,2019-05-01,0,1,0,1,1
PUCARANI,internaciones,egresos,2019-05-01,0,4,0,4,4
PUERTO ACOSTA,internaciones,egresos,2019-05-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,egresos,2019-05-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,egresos,2019-05-01,5,4,5,4,9
PUERTO QUIJARRO,internaciones,egresos,2019-05-01,12,29,12,29,41
PUERTO RICO,internaciones,egresos,2019-05-01,6,20,6,20,26
