,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
VINTO,internaciones,ingresos espontaneos,2019-06-01,37,73,37,73,110
VITICHI,internaciones,ingresos espontaneos,2019-06-01,0,1,0,1,1
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2019-06-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2019-06-01,57,167,57,167,224
YACO,internaciones,ingresos espontaneos,2019-06-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2019-06-01,163,374,163,374,537
YAMPARAEZ,internaciones,ingresos espontaneos,2019-06-01,0,3,0,3,3
YANACACHI,internaciones,ingresos espontaneos,2019-06-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2019-06-01,68,273,68,273,341
YOTALA,internaciones,ingresos espontaneos,2019-06-01,0,6,0,6,6
YUNCHARA,internaciones,ingresos espontaneos,2019-06-01,0,2,0,2,2
ZUDAÑEZ,internaciones,ingresos espontaneos,2019-06-01,4,8,4,8,12
ACACIO,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2019-07-01,10,31,10,31,41
AIQUILE,internaciones,ingresos espontaneos,2019-07-01,22,53,22,53,75
ALALAY,internaciones,ingresos espontaneos,2019-07-01,2,2,2,2,4
ALCALA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2019-07-01,0,8,0,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2019-07-01,6,9,6,9,15
APOLO,internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
ARANI,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
ARBIETO,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
ARQUE,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2019-07-01,58,150,58,150,208
ATOCHA,internaciones,ingresos espontaneos,2019-07-01,29,47,29,47,76
AUCAPATA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
AYATA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
AYO AYO,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2019-07-01,10,35,10,35,45
AZURDUY,internaciones,ingresos espontaneos,2019-07-01,8,17,8,17,25
BATALLAS,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
BAURES,internaciones,ingresos espontaneos,2019-07-01,9,15,9,15,24
BELLA FLOR,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
BERMEJO,internaciones,ingresos espontaneos,2019-07-01,84,154,84,154,238
BETANZOS,internaciones,ingresos espontaneos,2019-07-01,0,22,0,22,22
BOLIVAR,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos espontaneos,2019-07-01,8,21,8,21,29
BUENA VISTA,internaciones,ingresos espontaneos,2019-07-01,20,32,20,32,52
CABEZAS,internaciones,ingresos espontaneos,2019-07-01,0,25,0,25,25
"CAIZA ""D""",internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
CAJUATA,internaciones,ingresos espontaneos,2019-07-01,1,11,1,11,12
CALAMARCA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
CAMARGO,internaciones,ingresos espontaneos,2019-07-01,28,45,28,45,73
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2019-07-01,127,221,127,221,348
CAPINOTA,internaciones,ingresos espontaneos,2019-07-01,15,37,15,37,52
CARACOLLO,internaciones,ingresos espontaneos,2019-07-01,0,15,0,15,15
CARANAVI,internaciones,ingresos espontaneos,2019-07-01,36,118,36,118,154
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2019-07-01,11,3,11,3,14
CHALLAPATA,internaciones,ingresos espontaneos,2019-07-01,20,90,20,90,110
CHAQUI,internaciones,ingresos espontaneos,2019-07-01,0,4,0,4,4
CHARAGUA,internaciones,ingresos espontaneos,2019-07-01,35,84,35,84,119
CHAYANTA,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
CHIMORE,internaciones,ingresos espontaneos,2019-07-01,2,26,2,26,28
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2019-07-01,20,28,20,28,48
CHUMA,internaciones,ingresos espontaneos,2019-07-01,2,2,2,2,4
CKOCHAS,internaciones,ingresos espontaneos,2019-07-01,2,3,2,3,5
CLIZA,internaciones,ingresos espontaneos,2019-07-01,11,34,11,34,45
COBIJA,internaciones,ingresos espontaneos,2019-07-01,120,184,120,184,304
COCAPATA,internaciones,ingresos espontaneos,2019-07-01,2,4,2,4,6
COCHABAMBA,internaciones,ingresos espontaneos,2019-07-01,3237,5486,3237,5486,8723
COLCAPIRHUA,internaciones,ingresos espontaneos,2019-07-01,45,133,45,133,178
"COLCHA ""K""",internaciones,ingresos espontaneos,2019-07-01,5,1,5,1,6
COLLANA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2019-07-01,0,31,0,31,31
COLPA BELGICA,internaciones,ingresos espontaneos,2019-07-01,11,6,11,6,17
COLQUECHACA,internaciones,ingresos espontaneos,2019-07-01,1,34,1,34,35
COLQUENCHA,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
COLQUIRI,internaciones,ingresos espontaneos,2019-07-01,0,7,0,7,7
COMARAPA,internaciones,ingresos espontaneos,2019-07-01,6,54,6,54,60
CONCEPCION,internaciones,ingresos espontaneos,2019-07-01,11,59,11,59,70
COPACABANA,internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
CORIPATA,internaciones,ingresos espontaneos,2019-07-01,0,11,0,11,11
CORO CORO,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2019-07-01,17,40,17,40,57
COTAGAITA,internaciones,ingresos espontaneos,2019-07-01,7,15,7,15,22
COTOCA,internaciones,ingresos espontaneos,2019-07-01,68,207,68,207,275
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2019-07-01,12,33,12,33,45
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
CUEVO,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
CULPINA,internaciones,ingresos espontaneos,2019-07-01,6,35,6,35,41
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2019-07-01,873,2304,873,2304,3177
EL PUENTE(STC),internaciones,ingresos espontaneos,2019-07-01,14,17,14,17,31
EL PUENTE(TJA),internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
EL TORNO,internaciones,ingresos espontaneos,2019-07-01,185,334,185,334,519
EL VILLAR,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2019-07-01,14,22,14,22,36
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2019-07-01,1,34,1,34,35
ESCOMA,internaciones,ingresos espontaneos,2019-07-01,1,9,1,9,10
EUCALIPTUS,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
EXALTACION,internaciones,ingresos espontaneos,2019-07-01,3,4,3,4,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2019-07-01,7,14,7,14,21
FILADELFIA,internaciones,ingresos espontaneos,2019-07-01,4,2,4,2,6
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2019-07-01,1,13,1,13,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2019-07-01,1,1,1,1,2
GUANAY,internaciones,ingresos espontaneos,2019-07-01,13,29,13,29,42
GUAYARAMERIN,internaciones,ingresos espontaneos,2019-07-01,128,297,128,297,425
GUTIERREZ,internaciones,ingresos espontaneos,2019-07-01,1,2,1,2,3
HUACARETA,internaciones,ingresos espontaneos,2019-07-01,7,12,7,12,19
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2019-07-01,1,3,1,3,4
HUACHACALLA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2019-07-01,82,127,82,127,209
HUARACAJE,internaciones,ingresos espontaneos,2019-07-01,5,8,5,8,13
HUARINA,internaciones,ingresos espontaneos,2019-07-01,1,1,1,1,2
HUATAJATA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
HUAYLLAMARCA,internaciones,ingresos espontaneos,2019-07-01,1,2,1,2,3
HUMANATA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2019-07-01,9,17,9,17,26
INCAHUASI,internaciones,ingresos espontaneos,2019-07-01,1,13,1,13,14
INQUISIVI,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2019-07-01,6,7,6,7,13
IXIAMAS,internaciones,ingresos espontaneos,2019-07-01,6,14,6,14,20
JESUS DE MACHACA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2019-07-01,10,46,10,46,56
LA GUARDIA,internaciones,ingresos espontaneos,2019-07-01,38,90,38,90,128
LA PAZ,internaciones,ingresos espontaneos,2019-07-01,1687,2973,1687,2973,4660
LAGUNILLAS,internaciones,ingresos espontaneos,2019-07-01,3,8,3,8,11
LAJA,internaciones,ingresos espontaneos,2019-07-01,0,8,0,8,8
LAS CARRERAS,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2019-07-01,100,213,100,213,313
LLICA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
LORETO,internaciones,ingresos espontaneos,2019-07-01,1,1,1,1,2
LURIBAY,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
MACHACAMARCA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
MACHARETI,internaciones,ingresos espontaneos,2019-07-01,3,19,3,19,22
MAGDALENA,internaciones,ingresos espontaneos,2019-07-01,7,30,7,30,37
MAIRANA,internaciones,ingresos espontaneos,2019-07-01,2,33,2,33,35
MAPIRI,internaciones,ingresos espontaneos,2019-07-01,4,32,4,32,36
MINEROS,internaciones,ingresos espontaneos,2019-07-01,12,26,12,26,38
MIZQUE,internaciones,ingresos espontaneos,2019-07-01,14,52,14,52,66
MOCOMOCO,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2019-07-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos espontaneos,2019-07-01,42,94,42,94,136
MONTERO,internaciones,ingresos espontaneos,2019-07-01,353,682,353,682,1035
MOROCHATA,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
OCURI,internaciones,ingresos espontaneos,2019-07-01,0,8,0,8,8
OKINAWA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
OMEREQUE,internaciones,ingresos espontaneos,2019-07-01,2,8,2,8,10
ORURO,internaciones,ingresos espontaneos,2019-07-01,869,1778,869,1778,2647
PADILLA,internaciones,ingresos espontaneos,2019-07-01,16,35,16,35,51
PAILON,internaciones,ingresos espontaneos,2019-07-01,30,106,30,106,136
PALOS BLANCOS,internaciones,ingresos espontaneos,2019-07-01,12,46,12,46,58
PAMPA GRANDE,internaciones,ingresos espontaneos,2019-07-01,1,7,1,7,8
PASORAPA,internaciones,ingresos espontaneos,2019-07-01,1,1,1,1,2
PATACAMAYA,internaciones,ingresos espontaneos,2019-07-01,7,32,7,32,39
PELECHUCO,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2019-07-01,1,6,1,6,7
POCONA,internaciones,ingresos espontaneos,2019-07-01,0,6,0,6,6
POJO (CBBA),internaciones,ingresos espontaneos,2019-07-01,1,15,1,15,16
POOPO,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
PORCO,internaciones,ingresos espontaneos,2019-07-01,3,8,3,8,11
POROMA,internaciones,ingresos espontaneos,2019-07-01,0,6,0,6,6
PORONGO,internaciones,ingresos espontaneos,2019-07-01,4,9,4,9,13
PORTACHUELO,internaciones,ingresos espontaneos,2019-07-01,51,121,51,121,172
POSTRER VALLE,internaciones,ingresos espontaneos,2019-07-01,2,1,2,1,3
POTOSI,internaciones,ingresos espontaneos,2019-07-01,813,1562,813,1562,2375
PRESTO,internaciones,ingresos espontaneos,2019-07-01,4,7,4,7,11
PUCARA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
PUCARANI,internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
PUERTO CARABUCO,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2019-07-01,8,5,8,5,13
PUERTO RICO,internaciones,ingresos espontaneos,2019-07-01,10,24,10,24,34
PUERTO SILES,internaciones,ingresos espontaneos,2019-07-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos espontaneos,2019-07-01,20,62,20,62,82
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2019-07-01,59,154,59,154,213
PUNATA,internaciones,ingresos espontaneos,2019-07-01,78,148,78,148,226
QUIABAYA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2019-07-01,90,418,90,418,508
QUIME,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
QUIRUSILLAS,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2019-07-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2019-07-01,12,24,12,24,36
RIBERALTA,internaciones,ingresos espontaneos,2019-07-01,220,504,220,504,724
ROBORE,internaciones,ingresos espontaneos,2019-07-01,31,71,31,71,102
RURRENABAQUE,internaciones,ingresos espontaneos,2019-07-01,26,69,26,69,95
SACABA,internaciones,ingresos espontaneos,2019-07-01,179,586,179,586,765
SACABAMBA,internaciones,ingresos espontaneos,2019-07-01,1,5,1,5,6
SACACA,internaciones,ingresos espontaneos,2019-07-01,0,8,0,8,8
SAIPINA,internaciones,ingresos espontaneos,2019-07-01,1,4,1,4,5
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2019-07-01,1,10,1,10,11
SAMAIPATA,internaciones,ingresos espontaneos,2019-07-01,2,7,2,7,9
SAN ANDRES,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2019-07-01,3,7,3,7,10
SAN BORJA,internaciones,ingresos espontaneos,2019-07-01,38,121,38,121,159
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2019-07-01,14,35,14,35,49
SAN CARLOS,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
SAN IGNACIO,internaciones,ingresos espontaneos,2019-07-01,38,63,38,63,101
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2019-07-01,113,254,113,254,367
SAN JAVIER(STC),internaciones,ingresos espontaneos,2019-07-01,11,36,11,36,47
SAN JOAQUIN,internaciones,ingresos espontaneos,2019-07-01,13,31,13,31,44
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2019-07-01,78,143,78,143,221
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos espontaneos,2019-07-01,88,174,88,174,262
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
SAN LUCAS,internaciones,ingresos espontaneos,2019-07-01,6,21,6,21,27
SAN MATIAS,internaciones,ingresos espontaneos,2019-07-01,10,31,10,31,41
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2019-07-01,8,19,8,19,27
SAN PEDRO,internaciones,ingresos espontaneos,2019-07-01,7,27,7,27,34
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2019-07-01,1,2,1,2,3
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2019-07-01,0,4,0,4,4
SAN RAFAEL,internaciones,ingresos espontaneos,2019-07-01,4,9,4,9,13
SAN RAMON BENI,internaciones,ingresos espontaneos,2019-07-01,9,26,9,26,35
SAN RAMON SCZ,internaciones,ingresos espontaneos,2019-07-01,9,26,9,26,35
SANTA ANA,internaciones,ingresos espontaneos,2019-07-01,29,63,29,63,92
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2019-07-01,4024,7103,4024,7103,11127
SANTA ROSA,internaciones,ingresos espontaneos,2019-07-01,5,25,5,25,30
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2019-07-01,26,33,26,33,59
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
SENA,internaciones,ingresos espontaneos,2019-07-01,1,5,1,5,6
SHINAOTA,internaciones,ingresos espontaneos,2019-07-01,15,35,15,35,50
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2019-07-01,0,6,0,6,6
SICAYA,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
SIPE SIPE,internaciones,ingresos espontaneos,2019-07-01,0,48,0,48,48
SOPACHUY,internaciones,ingresos espontaneos,2019-07-01,1,8,1,8,9
SORATA,internaciones,ingresos espontaneos,2019-07-01,3,19,3,19,22
SUCRE,internaciones,ingresos espontaneos,2019-07-01,1198,2143,1198,2143,3341
TACACOMA,internaciones,ingresos espontaneos,2019-07-01,0,3,0,3,3
TACOPAYA,internaciones,ingresos espontaneos,2019-07-01,2,6,2,6,8
TAPACARI,internaciones,ingresos espontaneos,2019-07-01,0,4,0,4,4
TARABUCO,internaciones,ingresos espontaneos,2019-07-01,28,55,28,55,83
TARACO,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
TARIJA,internaciones,ingresos espontaneos,2019-07-01,1163,1013,1163,1013,2176
TARVITA,internaciones,ingresos espontaneos,2019-07-01,9,20,9,20,29
TEOPONTE,internaciones,ingresos espontaneos,2019-07-01,0,12,0,12,12
TIAHUANACU,internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
TIPUANI,internaciones,ingresos espontaneos,2019-07-01,1,6,1,6,7
TIQUIPAYA,internaciones,ingresos espontaneos,2019-07-01,37,182,37,182,219
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
TOCO,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
TOMINA,internaciones,ingresos espontaneos,2019-07-01,0,9,0,9,9
TORO TORO,internaciones,ingresos espontaneos,2019-07-01,0,4,0,4,4
TOTORA(CBBA),internaciones,ingresos espontaneos,2019-07-01,10,49,10,49,59
TOTORA(ORR),internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2019-07-01,1,0,1,0,1
TRINIDAD,internaciones,ingresos espontaneos,2019-07-01,380,767,380,767,1147
TUPIZA,internaciones,ingresos espontaneos,2019-07-01,291,490,291,490,781
UMALA,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
UNCIA,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
URUBICHA,internaciones,ingresos espontaneos,2019-07-01,8,21,8,21,29
UYUNI,internaciones,ingresos espontaneos,2019-07-01,46,119,46,119,165
VACAS,internaciones,ingresos espontaneos,2019-07-01,0,6,0,6,6
VALLEGRANDE,internaciones,ingresos espontaneos,2019-07-01,50,100,50,100,150
VIACHA,internaciones,ingresos espontaneos,2019-07-01,57,170,57,170,227
VILA VILA,internaciones,ingresos espontaneos,2019-07-01,1,1,1,1,2
VILLA CHARCAS,internaciones,ingresos espontaneos,2019-07-01,0,11,0,11,11
VILLA MONTES,internaciones,ingresos espontaneos,2019-07-01,48,112,48,112,160
VILLA RIVERO,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
VILLA SERRANO,internaciones,ingresos espontaneos,2019-07-01,0,5,0,5,5
VILLA TUNARI,internaciones,ingresos espontaneos,2019-07-01,72,178,72,178,250
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2019-07-01,11,23,11,23,34
VILLAZON,internaciones,ingresos espontaneos,2019-07-01,42,128,42,128,170
VINTO,internaciones,ingresos espontaneos,2019-07-01,35,90,35,90,125
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2019-07-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2019-07-01,32,182,32,182,214
YACO,internaciones,ingresos espontaneos,2019-07-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2019-07-01,180,404,180,404,584
YAMPARAEZ,internaciones,ingresos espontaneos,2019-07-01,0,6,0,6,6
YAPACANI,internaciones,ingresos espontaneos,2019-07-01,70,244,70,244,314
YOTALA,internaciones,ingresos espontaneos,2019-07-01,2,12,2,12,14
ZUDAÑEZ,internaciones,ingresos espontaneos,2019-07-01,8,15,8,15,23
ACHACACHI,internaciones,ingresos espontaneos,2019-08-01,1,29,1,29,30
AIQUILE,internaciones,ingresos espontaneos,2019-08-01,30,53,30,53,83
ALALAY,internaciones,ingresos espontaneos,2019-08-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2019-08-01,0,4,0,4,4
ANCORAIMES,internaciones,ingresos espontaneos,2019-08-01,0,1,0,1,1
ANDAMARCA,internaciones,ingresos espontaneos,2019-08-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2019-08-01,8,9,8,9,17
APOLO,internaciones,ingresos espontaneos,2019-08-01,0,8,0,8,8
ARANI,internaciones,ingresos espontaneos,2019-08-01,0,4,0,4,4
ARBIETO,internaciones,ingresos espontaneos,2019-08-01,0,7,0,7,7
ARQUE,internaciones,ingresos espontaneos,2019-08-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2019-08-01,67,111,67,111,178
ATOCHA,internaciones,ingresos espontaneos,2019-08-01,37,61,37,61,98
AUCAPATA,internaciones,ingresos espontaneos,2019-08-01,1,2,1,2,3
AYATA,internaciones,ingresos espontaneos,2019-08-01,0,1,0,1,1
AYO AYO,internaciones,ingresos espontaneos,2019-08-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2019-08-01,6,27,6,27,33
AZURDUY,internaciones,ingresos espontaneos,2019-08-01,12,28,12,28,40
BAURES,internaciones,ingresos espontaneos,2019-08-01,11,15,11,15,26
BERMEJO,internaciones,ingresos espontaneos,2019-08-01,59,151,59,151,210
BETANZOS,internaciones,ingresos espontaneos,2019-08-01,0,24,0,24,24
BOLIVAR,internaciones,ingresos espontaneos,2019-08-01,2,0,2,0,2
BOYUIBE,internaciones,ingresos espontaneos,2019-08-01,3,13,3,13,16
BUENA VISTA,internaciones,ingresos espontaneos,2019-08-01,26,35,26,35,61
CABEZAS,internaciones,ingresos espontaneos,2019-08-01,14,18,14,18,32
CAIROMA,internaciones,ingresos espontaneos,2019-08-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2019-08-01,0,3,0,3,3
CAJUATA,internaciones,ingresos espontaneos,2019-08-01,0,10,0,10,10
CALAMARCA,internaciones,ingresos espontaneos,2019-08-01,0,4,0,4,4
CAMARGO,internaciones,ingresos espontaneos,2019-08-01,26,59,26,59,85
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2019-08-01,0,3,0,3,3
CAMIRI,internaciones,ingresos espontaneos,2019-08-01,93,263,93,263,356
CAPINOTA,internaciones,ingresos espontaneos,2019-08-01,16,44,16,44,60
CARACOLLO,internaciones,ingresos espontaneos,2019-08-01,0,23,0,23,23
CARANAVI,internaciones,ingresos espontaneos,2019-08-01,16,75,16,75,91
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2019-08-01,9,13,9,13,22
CHALLAPATA,internaciones,ingresos espontaneos,2019-08-01,28,89,28,89,117
CHAQUI,internaciones,ingresos espontaneos,2019-08-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2019-08-01,42,90,42,90,132
CHAYANTA,internaciones,ingresos espontaneos,2019-08-01,0,6,0,6,6
CHIMORE,internaciones,ingresos espontaneos,2019-08-01,2,37,2,37,39
CHUA COCANI,internaciones,ingresos espontaneos,2019-08-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2019-08-01,13,21,13,21,34
CHUMA,internaciones,ingresos espontaneos,2019-08-01,0,4,0,4,4
CKOCHAS,internaciones,ingresos espontaneos,2019-08-01,1,2,1,2,3
CLIZA,internaciones,ingresos espontaneos,2019-08-01,15,54,15,54,69
COBIJA,internaciones,ingresos espontaneos,2019-08-01,129,230,129,230,359
COCAPATA,internaciones,ingresos espontaneos,2019-08-01,1,5,1,5,6
COCHABAMBA,internaciones,ingresos espontaneos,2019-08-01,2945,5143,2945,5143,8088
COLCAPIRHUA,internaciones,ingresos espontaneos,2019-08-01,37,135,37,135,172
COLOMI,internaciones,ingresos espontaneos,2019-08-01,0,22,0,22,22
COLPA BELGICA,internaciones,ingresos espontaneos,2019-08-01,10,15,10,15,25
COLQUECHACA,internaciones,ingresos espontaneos,2019-08-01,0,24,0,24,24
COLQUENCHA,internaciones,ingresos espontaneos,2019-08-01,0,7,0,7,7
COLQUIRI,internaciones,ingresos espontaneos,2019-08-01,0,2,0,2,2
COMARAPA,internaciones,ingresos espontaneos,2019-08-01,6,43,6,43,49
CONCEPCION,internaciones,ingresos espontaneos,2019-08-01,15,63,15,63,78
COPACABANA,internaciones,ingresos espontaneos,2019-08-01,0,7,0,7,7
CORIPATA,internaciones,ingresos espontaneos,2019-08-01,0,13,0,13,13
COROICO,internaciones,ingresos espontaneos,2019-08-01,21,44,21,44,65
COTAGAITA,internaciones,ingresos espontaneos,2019-08-01,2,18,2,18,20
COTOCA,internaciones,ingresos espontaneos,2019-08-01,61,291,61,291,352
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2019-08-01,14,43,14,43,57
CUEVO,internaciones,ingresos espontaneos,2019-08-01,3,4,3,4,7
CULPINA,internaciones,ingresos espontaneos,2019-08-01,11,37,11,37,48
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2019-08-01,0,3,0,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2019-08-01,0,5,0,5,5
EL ALTO,internaciones,ingresos espontaneos,2019-08-01,786,2111,786,2111,2897
EL PUENTE(STC),internaciones,ingresos espontaneos,2019-08-01,16,22,16,22,38
EL PUENTE(TJA),internaciones,ingresos espontaneos,2019-08-01,0,8,0,8,8
EL TORNO,internaciones,ingresos espontaneos,2019-08-01,227,371,227,371,598
