,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,17,9,17,9,26
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
ESCOMA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,0,0,0,0
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,2,0,2,0,2
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,100,82,100,82,182
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,0,1,0,1
MAGDALENA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,2,1,2,1,3
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,4,5,4,5,9
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,31,21,31,21,52
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,3,1,3,4
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,7,13,7,13,20
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,1,1,1,2
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,2,1,2,1,3
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,8,3,8,3,11
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,124,82,124,82,206
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,21,29,21,29,50
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,36,12,36,12,48
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,11,7,11,7,18
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,3,3,3,3,6
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,2,0,2,0,2
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,0,0,0,0
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,1,1,1,1,2
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,2,0,2,0,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,2,2,2,2,4
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2019-07-01,0,1,0,1,1
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,4,2,4,2,6
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,1,1,1,2
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,2,0,2,0,2
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,1,0,1,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,2,6,2,6,8
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,73,80,73,80,153
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
CULPINA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,18,18,18,18,36
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,3,1,3,1,4
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,2,1,2,1,3
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,61,72,61,72,133
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
MINEROS,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,3,1,3,4
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,5,6,5,6,11
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,26,28,26,28,54
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,2,1,2,3
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,3,7,3,7,10
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,4,2,4,2,6
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,2,2,2,2,4
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,11,5,11,5,16
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,2,1,2,1,3
SAIPINA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
SAN PEDRO,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,102,89,102,89,191
SORATA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,0,0,0,0
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,25,21,25,21,46
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,28,18,28,18,46
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,7,7,7,7,14
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,2,0,2,2
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,0,2,0,2,2
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,2,0,2,0,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2019-08-01,5,4,5,4,9
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,2,2,2,2,4
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,3,1,3,1,4
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,2,0,2,0,2
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,79,65,79,65,144
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,9,6,9,6,15
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,3,1,3,1,4
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,59,58,59,58,117
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
MIZQUE,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,3,2,3,2,5
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,6,6,6,6,12
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,23,20,23,20,43
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,2,1,2,1,3
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,9,4,9,4,13
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,1,3,1,3,4
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,4,6,4,6,10
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,2,0,2,0,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,82,88,82,88,170
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,31,19,31,19,50
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,32,15,32,15,47
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,8,7,8,7,15
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,2,0,2,2
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,0,0,0,0
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,2,0,2,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,2,1,2,1,3
YANACACHI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,0,1,0,1,1
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2019-09-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,3,3,3,3,6
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,2,0,2,0,2
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,4,5,4,5,9
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,73,83,73,83,156
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,10,12,10,12,22
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,1,1,1,2
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,3,0,3,0,3
GUTIERREZ,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
HUARACAJE,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,53,63,53,63,116
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,4,1,4,1,5
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,26,29,26,29,55
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,2,0,2,0,2
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,2,0,2,0,2
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,13,9,13,9,22
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,2,1,2,3
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,2,0,2,2
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,8,4,8,4,12
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,90,74,90,74,164
SANTA ROSA DEL SARA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,28,28,28,28,56
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,17,28,17,28,45
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,6,8,6,8,14
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,2,2,2,2,4
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,0,1,0,1
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,1,1,1,1,2
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,3,0,3,3
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2019-10-01,4,0,4,0,4
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,0,0,0,0
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,0,0,0,0
AZURDUY,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
BAURES,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,2,1,2,3
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,4,0,4,4
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
CARMEN RIVERO TORREZ,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,4,2,4,2,6
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,82,89,82,89,171
CONCEPCION,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,17,15,17,15,32
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,2,3,2,3,5
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,1,1,1,2
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,2,0,2,0,2
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,67,72,67,72,139
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,1,1,1,2
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,78,17,78,17,95
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,28,23,28,23,51
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,2,1,2,1,3
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,14,5,14,5,19
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,3,1,3,4
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,5,5,5,5,10
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,89,72,89,72,161
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,30,19,30,19,49
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,17,24,17,24,41
TARVITA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,7,12,7,12,19
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,0,1,0,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,1,2,1,2,3
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,0,2,0,2,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2019-11-01,20,9,20,9,29
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,0,0,0,0
AIQUILE,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,0,0,0,0
AYOPAYA (V. DE INDEPENDENCIA),internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,0,0,0,0
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,2,0,2,2
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,1,0,1,1
CHARAGUA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,3,2,3,2,5
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,73,71,73,71,144
COTOCA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,5,1,5,1,6
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,24,12,24,12,36
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,1,1,1,2
ESCOMA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,0,0,0,0
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,61,66,61,66,127
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,3,1,3,1,4
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,6,0,6,0,6
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,35,31,35,31,66
PATACAMAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,2,0,2,2
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,10,12,10,12,22
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,4,1,4,1,5
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,2,0,2,2
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,2,5,2,5,7
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,2,1,2,3
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,1,0,1,1
SAN MATIAS,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,51,45,51,45,96
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,32,34,32,34,66
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,21,21,21,21,42
TIQUIPAYA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,0,0,0,0
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,12,6,12,6,18
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,2,1,2,3
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,0,2,0,2,2
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,2,1,2,1,3
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2019-12-01,3,0,3,0,3
