municipality,group,variable,month,RN con alojamiento conjunto,TOTAL
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,5,5
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,3,3
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,32,32
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,1,1
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,1,1
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,353,353
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,1,1
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,12,12
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,304,304
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,9,9
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,63,63
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,2,2
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,4,4
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,6,6
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,9,9
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,3,3
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,181,181
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,55,55
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,21,21
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,29,29
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,25,25
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,46,46
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,3,3
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,65,65
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,68,68
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,4,4
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,35,35
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,57,57
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,1,1
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,104,104
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,112,112
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,1,1
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,87,87
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-04-01,1,1
ACACIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,34,34
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,26,26
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,49,49
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,8,8
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,41,41
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,16,16
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,18,18
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,20,20
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,18,18
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,82,82
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
CARIPUYO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,46,46
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
CHARAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
CHOQUE COTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,21,21
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,26,26
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,91,91
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1127,1127
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,34,34
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,9,9
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,25,25
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,31,31
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,24,24
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,87,87
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,23,23
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,11,11
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,832,832
EL CHORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,90,90
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,14,14
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,7,7
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,30,30
HUACARAJE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,11,11
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,23,23
HUAYLLAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
ICLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
INGAVI (HUMAITA),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
IXIAMAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,76,76
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1032,1032
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,56,56
LLICA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,9,9
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,8,8
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,9,9
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,44,44
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,40,40
OCURI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,8,8
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,518,518
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,8,8
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,44,44
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,25,25
PAZÑA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
POOPO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,7,7
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,25,25
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,417,417
PRESTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
PUERTO ACOSTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,24,24
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,114,114
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,8,8
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,45,45
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,202,202
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,7,7
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,10,10
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,246,246
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,20,20
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,33,33
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,215,215
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,47,47
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,12,12
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,26,26
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,66,66
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,37,37
SAN JULIAN,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
SAN LORENZO(PND),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
SAN LUCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,20,20
SAN MATIAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,17,17
SAN PEDRO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
SAN RAMON SCZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,11,11
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1977,1977
SANTA ROSA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
SENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,9,9
SHINAOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,33,33
SICAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
SOPACHUY,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
SUCRE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,392,392
TACOPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
TARABUCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
TARIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,325,325
TARVITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,9,9
TIQUIPAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,64,64
TOLEDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
TOMAVE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
TOMINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
TORO TORO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
TOTORA(CBBA),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,17,17
TOTORA(ORR),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
TRIGAL,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
TRINIDAD,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,207,207
TUPIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,58,58
UNCIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,18,18
URUBICHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
UYUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,32,32
VALLEGRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,41,41
VIACHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,56,56
VILA VILA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,12,12
VILLA MONTES,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,55,55
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
VILLA SERRANO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,91,91
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,9,9
VILLAZON,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,38,38
VINTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,35,35
VITICHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,7,7
WARNES,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,114,114
YACUIBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,133,133
YAMPARAEZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,3,3
YAPACANI,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,90,90
YOCALLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,1,1
YOTALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,5,5
ZUDAÑEZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-05-01,2,2
ACHACACHI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,34,34
AIQUILE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,15,15
ALCALA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
ANDAMARCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
ARQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,54,54
ATOCHA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,9,9
BAURES,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
BERMEJO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,30,30
BETANZOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,17,17
BOYUIBE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,10,10
CABEZAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,21,21
"CAIZA ""D""",atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
CAMARGO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
CAMIRI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
CAPINOTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,9,9
CARACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
CARANAVI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,84,84
CARAPARI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
CHALLAPATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,42,42
CHAQUI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
CHOQUE COTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,14,14
CKOCHAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,10,10
CLIZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,23,23
COBIJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,75,75
COCHABAMBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1163,1163
COLCAPIRHUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,40,40
"COLCHA ""K""",atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
COLQUECHACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,9,9
COMARAPA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,19,19
CONCEPCION,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,31,31
COROICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,23,23
CORQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
COTAGAITA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
COTOCA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,82,82
CUATRO CAÑADAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,22,22
CULPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
EL ALTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,775,775
EL PUENTE(STC),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,10,10
EL TORNO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,79,79
ENTRE RIOS TRJ,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,14,14
ENTRE RIOS CBBA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,17,17
ESCOMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,11,11
FERNANDEZ ALONSO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
FILADELFIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
GUAYARAMERIN,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,50,50
HUACARAJE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
HUACARETA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
HUANUNI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,11,11
HUMANATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
ICLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
INCAHUASI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
LA GUARDIA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,96,96
LA PAZ,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,690,690
LAGUNILLAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
LAS CARRERAS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
LLALLAGUA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,80,80
LORETO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
MACHARETI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
MAGDALENA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,10,10
MAIRANA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
MIZQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,15,15
MOCOMOCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
MONTEAGUDO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,35,35
MONTERO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,36,36
ORURO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,509,509
PADILLA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
PAILON,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,32,32
PAMPA GRANDE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,30,30
PORCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
POROMA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,9,9
PORTACHUELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,27,27
PORVENIR,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
POTOSI,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,403,403
PRESTO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
PUERTO QUIJARRO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,36,36
PUERTO RICO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,8,8
PUERTO SILES,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,1,1
PUERTO VILLARROEL,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,141,141
PUNA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,8,8
PUNATA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,39,39
QUILLACOLLO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,219,219
RAVELO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
REYES,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,8,8
RIBERALTA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,233,233
ROBORE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,25,25
RURRENABAQUE,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,34,34
SABAYA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
SACABA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,234,234
SACACA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
SAIPINA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,3,3
SAN ANDRES,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
SAN BORJA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,63,63
SAN BUENA VENTURA,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,16,16
SAN CARLOS,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,5,5
SAN IGNACIO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,68,68
SAN JAVIER(STC),atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,26,26
SAN JOAQUIN,atencion de partos en servicios,rn con alojamiento conjunto,2023-06-01,7,7
