municipality,group,variable,month,Días camas disponibles otros servicios,TOTAL
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,56424,56424
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,7130,7130
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,527,527
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,217,217
COLPA BELGICA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,496,496
COLQUIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,372,372
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1023,1023
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,31,31
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,434,434
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,340,340
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1767,1767
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,434,434
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,372,372
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,30,30
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,341,341
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,279,279
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,25558,25558
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1085,1085
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,713,713
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,248,248
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,175,175
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
GUAQUI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1767,1767
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,620,620
HUACARAJE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,713,713
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,279,279
HUACHACALLA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1736,1736
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,153,153
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,461,461
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,527,527
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,372,372
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,180,180
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,589,589
LA ASUNTA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1,1
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,3813,3813
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,90669,90669
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,27,27
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,372,372
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1085,1085
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,23,23
LORETO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,36,36
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,403,403
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,552,552
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,899,899
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,2542,2542
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,10053,10053
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,713,713
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,372,372
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,20903,20903
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,172,172
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,61,61
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,129,129
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,123,123
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,775,775
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,434,434
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,30,30
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1023,1023
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,2542,2542
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,19375,19375
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,527,527
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,651,651
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,31,31
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,201,201
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,537,537
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,370,370
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,4,4
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,2511,2511
PUNA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,462,462
PUNATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,3131,3131
QUILLACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,3931,3931
QUIME,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
RAVELO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,713,713
REYES,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
RIBERALTA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,3861,3861
ROBORE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1480,1480
RURRENABAQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,620,620
SABAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
SACABA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,4712,4712
SACABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,117,117
SACACA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,434,434
SAIPINA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,248,248
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,217,217
SAMAIPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
SAN AGUSTIN,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,90,90
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,91,91
SAN BORJA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,707,707
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1085,1085
SAN CARLOS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,31,31
SAN IGNACIO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,775,775
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,2821,2821
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,29,29
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,270,270
SAN JOAQUIN,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,125,125
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,856,856
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,611,611
SAN JULIAN,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,2639,2639
SAN LUCAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1240,1240
SAN MATIAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,652,652
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
SAN PEDRO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,313,313
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,94,94
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,434,434
SAN RAFAEL,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
SANTA ANA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,651,651
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,83131,83131
SANTA ROSA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,403,403
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,310,310
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,31,31
SANTIVAÑES,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,279,279
SENA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,84,84
SHINAOTA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,806,806
SOPACHUY,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,403,403
SORATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,248,248
SUCRE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,40600,40600
TACOBAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,123,123
TACOPAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,589,589
TARABUCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,712,712
TARATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
TARIJA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,17391,17391
TARVITA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,868,868
TINGUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,6,6
TIPUANI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
TIQUIPAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,932,932
TOCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
TOLATA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,60,60
TOMAVE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,60,60
TOMINA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,589,589
TORO TORO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,340,340
TOTORA(CBBA),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,899,899
TOTORA(ORR),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,155,155
TRINIDAD,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,6534,6534
TUPIZA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,2996,2996
TURCO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,370,370
URUBICHA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
UYUNI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1246,1246
VACAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,124,124
VALLEGRANDE,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1109,1109
VIACHA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1209,1209
VILA VILA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,217,217
VILLA CHARCAS,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,217,217
VILLA MONTES,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1302,1302
VILLA RIVERO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,372,372
VILLA TUNARI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,4287,4287
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,186,186
VILLAZON,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1798,1798
VINTO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,1612,1612
VITICHI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
WARNES,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,775,775
YACO,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,9069,9069
YAMPARAEZ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,217,217
YAPACANI,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,957,957
YOTALA,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,403,403
ZUDAÑEZ,internaciones dias camas,dias camas disponibles otros servicios,2023-07-01,248,248
ACACIO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
ACHACACHI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,589,589
AIQUILE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,837,837
ALALAY,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,124,124
ALCALA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,93,93
ALTO BENI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,93,93
ANTEQUERA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,281,281
APOLO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,279,279
ARAMPAMPA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
ARANI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
ARBIETO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,372,372
ARQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,93,93
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,2139,2139
ATOCHA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,930,930
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,744,744
AZURDUY,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,744,744
BAURES,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
BERMEJO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,2677,2677
BETANZOS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,124,124
BOYUIBE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,496,496
BUENA VISTA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,350,350
CABEZAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
CAIROMA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,224,224
"CAIZA ""D""",internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
CAJUATA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,186,186
CAMARGO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1085,1085
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,2599,2599
CAPINOTA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,837,837
CAQUIAVIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
CARACOLLO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,217,217
CARANAVI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,868,868
CARAPARI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,558,558
CARIPUYO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,341,341
CHALLAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1862,1862
CHAQUI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,217,217
CHARAGUA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,775,775
CHARAÑA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,806,806
CHOQUE COTA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,806,806
CHUMA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,248,248
CKOCHAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,157,157
CLIZA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,496,496
COBIJA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,5770,5770
COCAPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
COCHABAMBA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,56740,56740
COLCAPIRHUA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,7130,7130
"COLCHA ""K""",internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,527,527
COLLANA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
COLOMI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,217,217
COLQUECHACA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,496,496
COMARAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,434,434
CONCEPCION,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1023,1023
CORIPATA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
COROICO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,992,992
CORQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,434,434
COTAGAITA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,341,341
COTOCA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1767,1767
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,496,496
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,372,372
CUEVO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,22,22
CULPINA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,341,341
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,279,279
CURVA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,31,31
EL ALTO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,25037,25037
EL PUENTE(STC),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1994,1994
EL VILLAR,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,248,248
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,496,496
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,744,744
ESCOMA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,248,248
EUCALIPTUS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
EXALTACION,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,93,93
GUANAY,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,124,124
GUAYARAMERIN,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,2480,2480
GUTIERREZ,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,620,620
HUACARAJE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
HUACARETA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,711,711
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,279,279
HUANUNI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1736,1736
HUARINA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,153,153
ICLA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,465,465
INCAHUASI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,464,464
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,403,403
IXIAMAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,180,180
LA GUARDIA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,3813,3813
LA PAZ,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,90044,90044
LAGUNILLAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,26,26
LAS CARRERAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,248,248
LLALLAGUA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1085,1085
LLICA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,29,29
LORETO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,27,27
LURIBAY,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,155,155
MACHARETI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,403,403
MAGDALENA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,248,248
MAIRANA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,155,155
MAPIRI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
MINEROS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,554,554
MIZQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,899,899
MOCOMOCO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
MOJOCOYA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
MONTEAGUDO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,2387,2387
MONTERO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,5802,5802
MOROCHATA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
OCURI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,713,713
OKINAWA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,372,372
OMEREQUE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,186,186
ORURO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,17088,17088
PADILLA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,589,589
PAILON,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,122,122
PALCA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,87,87
PALOS BLANCOS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,87,87
PAMPA GRANDE,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,153,153
PAZÑA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,124,124
POCOATA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,775,775
POCONA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,403,403
POJO (CBBA),internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
POOPO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,93,93
PORCO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,90,90
POROMA,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,1023,1023
PORONGO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,360,360
PORTACHUELO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,2542,2542
PORVENIR,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,124,124
POTOSI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,19623,19623
PRESTO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,527,527
PUCARANI,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,651,651
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,112,112
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,310,310
PUERTO RICO,internaciones dias camas,dias camas disponibles otros servicios,2023-08-01,225,225
