municipality,group,variable,month,Días camas ocupadas otros servicios,TOTAL
BETANZOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,42,42
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,51,51
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,93,93
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,3,3
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,14,14
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,203,203
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,977,977
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,106,106
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,24,24
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,348,348
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,97,97
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,66,66
CATACORA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,481,481
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,224,224
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,173,173
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,249,249
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,217,217
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2194,2194
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,32059,32059
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4510,4510
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,10,10
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,6,6
COLQUECHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,3,3
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,28,28
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,234,234
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,148,148
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,347,347
COTAGAITA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,10,10
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1063,1063
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,157,157
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,5,5
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,59,59
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,15275,15275
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,55,55
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,585,585
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,92,92
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,122,122
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,38,38
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,50,50
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,18,18
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,36,36
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,779,779
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,67,67
HUACARAJE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,18,18
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,38,38
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,435,435
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,10,10
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,53,53
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,13,13
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,41,41
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,967,967
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,54902,54902
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,3,3
LAS CARRERAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,585,585
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,7,7
LORETO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,5,5
LURIBAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,14,14
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,39,39
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,233,233
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,87,87
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,104,104
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,713,713
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4985,4985
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,6,6
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,7,7
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,13,13
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,11,11
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,12366,12366
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,113,113
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,254,254
PALCA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,66,66
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,3,3
PASORAPA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,119,119
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
POJO (CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,104,104
POROMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,461,461
POSTRER VALLE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,8858,8858
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,45,45
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,23,23
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,7,7
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,249,249
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,16,16
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,337,337
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,887,887
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1030,1030
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1243,1243
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4,4
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,13,13
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,58,58
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2873,2873
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,266,266
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,347,347
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,20,20
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2033,2033
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,9,9
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,62,62
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,41,41
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,33,33
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,372,372
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,260,260
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,26,26
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,184,184
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1176,1176
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,32,32
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,35,35
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,219,219
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,156,156
SAN JULIAN,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,840,840
SAN LORENZO(TJA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
SAN LUCAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,109,109
SAN MATIAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,220,220
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,21,21
SAN PEDRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,54,54
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,3,3
SAN RAFAEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,48,48
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,116,116
SANTA ANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,138,138
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,58860,58860
SANTA ROSA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,113,113
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,34,34
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
SENA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,6,6
SHINAOTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,125,125
SOPACHUY,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,46,46
SORATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,7,7
SUCRE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,25180,25180
TACACOMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
TACOPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,3,3
TARABUCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,293,293
TARIJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,11084,11084
TARVITA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,90,90
TIPUANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,5,5
TIQUIPAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,154,154
TOMAVE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
TOMINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,8,8
TORO TORO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2,2
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,4550,4550
TUPIZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1115,1115
UNCIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
URUBICHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,31,31
UYUNI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,379,379
VALLEGRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,550,550
VIACHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,356,356
VILLA MONTES,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,395,395
VILLA SERRANO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,5,5
VILLA TUNARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1054,1054
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
VILLAZON,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,555,555
VINTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,437,437
WARNES,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,627,627
YACUIBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,2717,2717
YAPACANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,870,870
YOTALA,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,1,1
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-07-01,9,9
ACHACACHI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,136,136
AIQUILE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,192,192
ALTO BENI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,10,10
ANTEQUERA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,65,65
APOLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,20,20
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1106,1106
ATOCHA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,187,187
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,30,30
AZURDUY,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,45,45
BAURES,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,85,85
BERMEJO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,774,774
BOLIVAR,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
BOYUIBE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,47,47
BUENA VISTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,84,84
CABEZAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,63,63
CAIROMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
CAJUATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,13,13
CAMARGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,355,355
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1188,1188
CAPINOTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,104,104
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
CARACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,20,20
CARANAVI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,285,285
CARAPARI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,113,113
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,46,46
CHALLAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,412,412
CHARAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,244,244
CHIMORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,159,159
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,206,206
CHUMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,6,6
CLIZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,116,116
COBIJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2415,2415
COCAPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,5,5
COCHABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,31008,31008
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,4277,4277
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,16,16
COLOMI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
COLPA BELGICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,7,7
COLQUIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,168,168
CONCEPCION,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,198,198
COROICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,319,319
COTOCA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1292,1292
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,213,213
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
CUEVO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,9,9
CULPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,68,68
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,6,6
CURVA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
EL ALTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,17148,17148
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,85,85
EL TORNO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,770,770
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,83,83
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,160,160
ESCOMA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,59,59
EXALTACION,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,64,64
FILADELFIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,52,52
GUANAY,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,49,49
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,883,883
GUTIERREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,103,103
HUACARAJE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,59,59
HUACARETA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,41,41
HUANUNI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,582,582
HUARINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
ICLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,40,40
INCAHUASI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,17,17
IXIAMAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,5,5
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
LA ASUNTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,12,12
LA GUARDIA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1016,1016
LA PAZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,58621,58621
LAGUNILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,606,606
LLICA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
LORETO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,4,4
MACHARETI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,11,11
MAGDALENA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,135,135
MAIRANA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,179,179
MAPIRI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,15,15
MINEROS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,93,93
MIZQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,136,136
MOCOMOCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
MOJOCOYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
MONTEAGUDO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,762,762
MONTERO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3871,3871
MORO MORO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,3,3
OCURI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
OKINAWA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,4,4
OMEREQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,23,23
ORURO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,12631,12631
PADILLA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,262,262
PAILON,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,241,241
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,87,87
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,5,5
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,23,23
PATACAMAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,95,95
POCOATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
POCONA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,32,32
POOPO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,32,32
PORCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
PORONGO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,97,97
PORTACHUELO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,305,305
POTOSI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,8803,8803
PRESTO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,29,29
PUCARA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
PUCARANI,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,8,8
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,10,10
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,222,222
PUERTO RICO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,75,75
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,368,368
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1064,1064
PUNATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1082,1082
QUILLACOLLO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1655,1655
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,25,25
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,10,10
RAVELO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
REYES,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,118,118
RIBERALTA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2793,2793
ROBORE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,400,400
RURRENABAQUE,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,434,434
SABAYA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,12,12
SACABA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1983,1983
SACABAMBA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,10,10
SACACA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
SAIPINA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,53,53
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,2,2
SAMAIPATA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,69,69
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,48,48
SAN BORJA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,451,451
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,200,200
SAN CARLOS,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,16,16
SAN IGNACIO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,226,226
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1081,1081
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas otros servicios,2023-08-01,1,1
