,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,2,0,2,0,2
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,14,5,14,5,19
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,0,1,0,1,1
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,6,4,6,4,10
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,2,0,2,0,2
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,0,2,0,2,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,60,53,60,53,113
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,16,24,16,24,40
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,25,18,25,18,43
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,3,5,3,5,8
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,1,1,1,2
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,1,0,1,0,1
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,2,1,2,1,3
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,0,1,0,1,1
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,2,0,2,0,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,2,2,2,2,4
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2015-08-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,0,0,0,0
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,0,2,0,2
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,3,2,3,5
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,2,2,2,4
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,57,69,57,69,126
COROICO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
CULPINA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,14,5,14,5,19
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,2,0,2,2
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,1,2,1,3
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,1,1,1,2
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,70,75,70,75,145
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,2,0,2,2
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,3,0,3,3
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,9,2,9,2,11
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,4,13,4,13,17
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,0,1,0,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,7,6,7,6,13
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,4,1,4,5
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,0,2,0,2
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,1,1,1,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,69,68,69,68,137
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,26,13,26,13,39
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,15,12,15,12,27
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,9,6,9,6,15
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,3,1,3,1,4
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,2,2,2,2,4
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,0,1,0,1
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,0,1,0,1,1
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2015-09-01,4,0,4,0,4
ACHACACHI,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,3,0,3,0,3
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,2,0,2,2
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,2,0,2,2
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,51,54,51,54,105
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,12,8,12,8,20
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,2,1,2,3
HUANUNI,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,3,0,3,0,3
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,95,78,95,78,173
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,2,0,2,2
MAGDALENA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,3,9,3,9,12
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,11,15,11,15,26
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,1,1,1,2
PALOS BLANCOS,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,9,11,9,11,20
PUERTO QUIJARRO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,1,1,1,2
REYES,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,8,3,8,3,11
ROBORE,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,57,86,57,86,143
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,26,13,26,13,39
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,23,19,23,19,42
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,11,13,11,13,24
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,2,1,2,1,3
UNCIA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,2,1,2,3
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,3,0,3,0,3
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2015-10-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
CAMARGO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,3,1,3,4
CARANAVI,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,1,1,1,2
CHALLAPATA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,3,1,3,1,4
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,58,51,58,51,109
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,8,8,8,8,16
GUAYARAMERIN,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,1,1,1,2
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,79,72,79,72,151
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,6,2,6,2,8
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,15,20,15,20,35
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,3,1,3,1,4
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,12,6,12,6,18
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,4,5,4,5,9
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,2,0,2,2
SAN IGNACIO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,2,0,2,0,2
SAN JAVIER(STC),internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,1,1,1,2
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,93,66,93,66,159
SANTA ROSA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,1,1,1,2
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,16,12,16,12,28
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,15,14,15,14,29
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,8,9,8,9,17
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,2,1,2,1,3
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,3,0,3,0,3
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
VIACHA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,2,0,2,0,2
VILLAZON,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,1,1,1,1,2
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,2,0,2,0,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,2,4,2,4,6
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2015-11-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,3,0,3,3
COBIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,4,0,4,4
COCHABAMBA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,61,44,61,44,105
EL ALTO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,4,11,4,11,15
EL TORNO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,2,0,2,2
LA GUARDIA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,53,56,53,56,109
LLALLAGUA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,0,1,0,1
MOCOMOCO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,0,1,0,1
MONTERO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,7,5,7,5,12
ORURO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,21,18,21,18,39
PADILLA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,0,1,0,1
PALOS BLANCOS,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,2,1,2,3
PORTACHUELO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,3,0,3,3
POTOSI,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,14,10,14,10,24
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,2,0,2,2
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,5,3,5,3,8
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,75,57,75,57,132
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,17,15,17,15,32
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,12,16,12,16,28
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,10,6,10,6,16
TUPIZA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,3,1,3,4
UYUNI,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,2,1,2,1,3
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,1,1,1,1,2
VINTO,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,4,0,4,0,4
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2015-12-01,0,3,0,3,3
