,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
CLIZA,internaciones,egresos,2015-04-01,21,58,21,58,79
COBIJA,internaciones,egresos,2015-04-01,199,473,199,473,672
COCAPATA,internaciones,egresos,2015-04-01,0,4,0,4,4
COCHABAMBA,internaciones,egresos,2015-04-01,2712,5275,2712,5275,7987
COLCAPIRHUA,internaciones,egresos,2015-04-01,25,66,25,66,91
COLLANA,internaciones,egresos,2015-04-01,0,4,0,4,4
COLOMI,internaciones,egresos,2015-04-01,0,24,0,24,24
COLPA BELGICA,internaciones,egresos,2015-04-01,17,25,17,25,42
COLQUECHACA,internaciones,egresos,2015-04-01,0,7,0,7,7
COMANCHE,internaciones,egresos,2015-04-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2015-04-01,12,54,12,54,66
COMBAYA,internaciones,egresos,2015-04-01,0,1,0,1,1
CONCEPCION,internaciones,egresos,2015-04-01,7,46,7,46,53
COPACABANA,internaciones,egresos,2015-04-01,12,0,12,0,12
CORIPATA,internaciones,egresos,2015-04-01,1,2,1,2,3
CORO CORO,internaciones,egresos,2015-04-01,0,3,0,3,3
COROICO,internaciones,egresos,2015-04-01,26,62,26,62,88
CORQUE,internaciones,egresos,2015-04-01,0,3,0,3,3
COTAGAITA,internaciones,egresos,2015-04-01,0,8,0,8,8
COTOCA,internaciones,egresos,2015-04-01,52,217,52,217,269
CUATRO CAÑADAS,internaciones,egresos,2015-04-01,20,59,20,59,79
CUEVO,internaciones,egresos,2015-04-01,2,5,2,5,7
CULPINA,internaciones,egresos,2015-04-01,4,29,4,29,33
CURAHUARA DE CARANGAS,internaciones,egresos,2015-04-01,0,3,0,3,3
DESAGUADERO,internaciones,egresos,2015-04-01,0,5,0,5,5
EL ALTO,internaciones,egresos,2015-04-01,1074,2884,1074,2884,3958
EL CHORO,internaciones,egresos,2015-04-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2015-04-01,16,24,16,24,40
EL TORNO,internaciones,egresos,2015-04-01,272,393,272,393,665
EL VILLAR,internaciones,egresos,2015-04-01,0,7,0,7,7
ENTRE RIOS TRJ,internaciones,egresos,2015-04-01,2,29,2,29,31
ENTRE RIOS CBBA,internaciones,egresos,2015-04-01,15,29,15,29,44
ESCOMA,internaciones,egresos,2015-04-01,2,11,2,11,13
EUCALIPTUS,internaciones,egresos,2015-04-01,1,4,1,4,5
EXALTACION,internaciones,egresos,2015-04-01,4,3,4,3,7
FERNANDEZ ALONSO,internaciones,egresos,2015-04-01,4,5,4,5,9
FILADELFIA,internaciones,egresos,2015-04-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,egresos,2015-04-01,10,21,10,21,31
GUANAY,internaciones,egresos,2015-04-01,2,21,2,21,23
GUAQUI,internaciones,egresos,2015-04-01,0,3,0,3,3
GUAYARAMERIN,internaciones,egresos,2015-04-01,169,398,169,398,567
GUTIERREZ,internaciones,egresos,2015-04-01,9,18,9,18,27
HUACARETA,internaciones,egresos,2015-04-01,3,8,3,8,11
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2015-04-01,2,4,2,4,6
HUANUNI,internaciones,egresos,2015-04-01,76,103,76,103,179
HUARACAJE,internaciones,egresos,2015-04-01,5,17,5,17,22
HUAYLLAMARCA,internaciones,egresos,2015-04-01,7,4,7,4,11
ICLA,internaciones,egresos,2015-04-01,0,15,0,15,15
INCAHUASI,internaciones,egresos,2015-04-01,2,14,2,14,16
INQUISIVI,internaciones,egresos,2015-04-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2015-04-01,6,29,6,29,35
IXIAMAS,internaciones,egresos,2015-04-01,13,24,13,24,37
JESUS DE MACHACA,internaciones,egresos,2015-04-01,0,5,0,5,5
LA ASUNTA,internaciones,egresos,2015-04-01,6,75,6,75,81
LA GUARDIA,internaciones,egresos,2015-04-01,50,150,50,150,200
LA PAZ,internaciones,egresos,2015-04-01,3704,7071,3704,7071,10775
LAJA,internaciones,egresos,2015-04-01,0,12,0,12,12
LLALLAGUA,internaciones,egresos,2015-04-01,74,191,74,191,265
MACHACAMARCA,internaciones,egresos,2015-04-01,1,2,1,2,3
MACHARETI,internaciones,egresos,2015-04-01,3,13,3,13,16
MAGDALENA,internaciones,egresos,2015-04-01,44,62,44,62,106
MAIRANA,internaciones,egresos,2015-04-01,8,26,8,26,34
MAPIRI,internaciones,egresos,2015-04-01,3,43,3,43,46
MECAPACA,internaciones,egresos,2015-04-01,0,4,0,4,4
MINEROS,internaciones,egresos,2015-04-01,17,38,17,38,55
MIZQUE,internaciones,egresos,2015-04-01,10,34,10,34,44
MOCOMOCO,internaciones,egresos,2015-04-01,0,1,0,1,1
MOJINETE,internaciones,egresos,2015-04-01,0,1,0,1,1
MOJOCOYA,internaciones,egresos,2015-04-01,0,10,0,10,10
MONTEAGUDO,internaciones,egresos,2015-04-01,62,117,62,117,179
MONTERO,internaciones,egresos,2015-04-01,358,767,358,767,1125
MORO MORO,internaciones,egresos,2015-04-01,0,2,0,2,2
MOROCHATA,internaciones,egresos,2015-04-01,1,4,1,4,5
OCURI,internaciones,egresos,2015-04-01,2,13,2,13,15
OMEREQUE,internaciones,egresos,2015-04-01,4,8,4,8,12
ORURO,internaciones,egresos,2015-04-01,1148,2238,1148,2238,3386
PADILLA,internaciones,egresos,2015-04-01,37,68,37,68,105
PAILON,internaciones,egresos,2015-04-01,52,103,52,103,155
PALCA,internaciones,egresos,2015-04-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2015-04-01,7,44,7,44,51
PAMPA AULLAGAS,internaciones,egresos,2015-04-01,0,4,0,4,4
PAMPA GRANDE,internaciones,egresos,2015-04-01,3,16,3,16,19
PAPEL PAMPA,internaciones,egresos,2015-04-01,0,3,0,3,3
PASORAPA,internaciones,egresos,2015-04-01,5,13,5,13,18
PATACAMAYA,internaciones,egresos,2015-04-01,8,37,8,37,45
PAZÑA,internaciones,egresos,2015-04-01,0,2,0,2,2
PELECHUCO,internaciones,egresos,2015-04-01,0,1,0,1,1
POCOATA,internaciones,egresos,2015-04-01,1,9,1,9,10
POCONA,internaciones,egresos,2015-04-01,0,8,0,8,8
POJO (CBBA),internaciones,egresos,2015-04-01,3,19,3,19,22
POOPO,internaciones,egresos,2015-04-01,0,4,0,4,4
POROMA,internaciones,egresos,2015-04-01,1,8,1,8,9
PORTACHUELO,internaciones,egresos,2015-04-01,95,158,95,158,253
PORVENIR,internaciones,egresos,2015-04-01,2,5,2,5,7
POTOSI,internaciones,egresos,2015-04-01,497,1222,497,1222,1719
PRESTO,internaciones,egresos,2015-04-01,2,3,2,3,5
PUCARANI,internaciones,egresos,2015-04-01,1,10,1,10,11
PUERTO ACOSTA,internaciones,egresos,2015-04-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,egresos,2015-04-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,egresos,2015-04-01,1,8,1,8,9
PUERTO QUIJARRO,internaciones,egresos,2015-04-01,42,69,42,69,111
PUERTO RICO,internaciones,egresos,2015-04-01,15,17,15,17,32
PUERTO SUAREZ,internaciones,egresos,2015-04-01,23,86,23,86,109
PUERTO VILLARROEL,internaciones,egresos,2015-04-01,82,206,82,206,288
PUNA,internaciones,egresos,2015-04-01,0,7,0,7,7
PUNATA,internaciones,egresos,2015-04-01,99,221,99,221,320
QUIABAYA,internaciones,egresos,2015-04-01,0,4,0,4,4
QUILLACOLLO,internaciones,egresos,2015-04-01,33,337,33,337,370
QUIME,internaciones,egresos,2015-04-01,1,6,1,6,7
QUIRUSILLAS,internaciones,egresos,2015-04-01,0,1,0,1,1
RAVELO,internaciones,egresos,2015-04-01,0,6,0,6,6
REYES,internaciones,egresos,2015-04-01,12,41,12,41,53
RIBERALTA,internaciones,egresos,2015-04-01,388,710,388,710,1098
ROBORE,internaciones,egresos,2015-04-01,49,70,49,70,119
RURRENABAQUE,internaciones,egresos,2015-04-01,45,144,45,144,189
SACABA,internaciones,egresos,2015-04-01,111,446,111,446,557
SACABAMBA,internaciones,egresos,2015-04-01,5,13,5,13,18
SACACA,internaciones,egresos,2015-04-01,5,12,5,12,17
SAIPINA,internaciones,egresos,2015-04-01,3,8,3,8,11
SALINAS DE GARCI MENDOZA,internaciones,egresos,2015-04-01,0,4,0,4,4
SAMAIPATA,internaciones,egresos,2015-04-01,7,17,7,17,24
SAN ANTONIO DE LOMERIO,internaciones,egresos,2015-04-01,0,7,0,7,7
SAN BENITO,internaciones,egresos,2015-04-01,0,7,0,7,7
SAN BORJA,internaciones,egresos,2015-04-01,38,168,38,168,206
SAN BUENA VENTURA,internaciones,egresos,2015-04-01,17,32,17,32,49
SAN CARLOS,internaciones,egresos,2015-04-01,0,9,0,9,9
SAN IGNACIO,internaciones,egresos,2015-04-01,21,75,21,75,96
SAN IGNACIO DE VELASCO,internaciones,egresos,2015-04-01,96,276,96,276,372
SAN JAVIER(STC),internaciones,egresos,2015-04-01,6,44,6,44,50
SAN JOAQUIN,internaciones,egresos,2015-04-01,5,33,5,33,38
SAN JOSE DE CHIQUITOS,internaciones,egresos,2015-04-01,60,147,60,147,207
SAN JUAN DE YAPACANI,internaciones,egresos,2015-04-01,2,9,2,9,11
SAN JULIAN,internaciones,egresos,2015-04-01,65,213,65,213,278
SAN LORENZO(PND),internaciones,egresos,2015-04-01,3,4,3,4,7
SAN LORENZO(TJA),internaciones,egresos,2015-04-01,0,10,0,10,10
SAN LUCAS,internaciones,egresos,2015-04-01,31,52,31,52,83
SAN MATIAS,internaciones,egresos,2015-04-01,20,62,20,62,82
SAN MIGUEL DE VELASCO,internaciones,egresos,2015-04-01,7,37,7,37,44
SAN PEDRO,internaciones,egresos,2015-04-01,45,62,45,62,107
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2015-04-01,2,5,2,5,7
SAN PEDRO DE TIQUINA,internaciones,egresos,2015-04-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2015-04-01,8,22,8,22,30
SAN RAMON BENI,internaciones,egresos,2015-04-01,13,25,13,25,38
SAN RAMON SCZ,internaciones,egresos,2015-04-01,8,21,8,21,29
SANTA ANA,internaciones,egresos,2015-04-01,40,125,40,125,165
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2015-04-01,3490,7481,3490,7481,10971
SANTA ROSA,internaciones,egresos,2015-04-01,5,23,5,23,28
SANTA ROSA DEL SARA,internaciones,egresos,2015-04-01,13,24,13,24,37
SANTIAGO DE CALLAPA,internaciones,egresos,2015-04-01,0,6,0,6,6
SANTIAGO DE HUARI,internaciones,egresos,2015-04-01,0,6,0,6,6
SANTIAGO DE MACHACA,internaciones,egresos,2015-04-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2015-04-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,egresos,2015-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,egresos,2015-04-01,0,3,0,3,3
SENA,internaciones,egresos,2015-04-01,11,19,11,19,30
SHINAOTA,internaciones,egresos,2015-04-01,27,74,27,74,101
SICA SICA (VILLA AROMA),internaciones,egresos,2015-04-01,0,4,0,4,4
SICAYA,internaciones,egresos,2015-04-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2015-04-01,0,35,0,35,35
SOPACHUY,internaciones,egresos,2015-04-01,5,11,5,11,16
SORACACHI,internaciones,egresos,2015-04-01,0,2,0,2,2
SORATA,internaciones,egresos,2015-04-01,4,12,4,12,16
SUCRE,internaciones,egresos,2015-04-01,1453,2613,1453,2613,4066
TACOPAYA,internaciones,egresos,2015-04-01,0,3,0,3,3
TAPACARI,internaciones,egresos,2015-04-01,0,6,0,6,6
TARABUCO,internaciones,egresos,2015-04-01,19,47,19,47,66
TARACO,internaciones,egresos,2015-04-01,0,3,0,3,3
TARATA,internaciones,egresos,2015-04-01,0,6,0,6,6
TARIJA,internaciones,egresos,2015-04-01,658,1456,658,1456,2114
TARVITA,internaciones,egresos,2015-04-01,6,11,6,11,17
TEOPONTE,internaciones,egresos,2015-04-01,0,16,0,16,16
TIAWANACU,internaciones,egresos,2015-04-01,0,1,0,1,1
TIPUANI,internaciones,egresos,2015-04-01,7,10,7,10,17
TIQUIPAYA,internaciones,egresos,2015-04-01,22,163,22,163,185
TIRAQUE (CBBA),internaciones,egresos,2015-04-01,1,22,1,22,23
TOCO,internaciones,egresos,2015-04-01,0,3,0,3,3
TOLATA,internaciones,egresos,2015-04-01,4,6,4,6,10
TOMINA,internaciones,egresos,2015-04-01,3,15,3,15,18
TORO TORO,internaciones,egresos,2015-04-01,0,3,0,3,3
TOTORA(CBBA),internaciones,egresos,2015-04-01,8,38,8,38,46
TOTORA(ORR),internaciones,egresos,2015-04-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2015-04-01,4,6,4,6,10
TRINIDAD,internaciones,egresos,2015-04-01,356,801,356,801,1157
TUPIZA,internaciones,egresos,2015-04-01,73,222,73,222,295
UMALA,internaciones,egresos,2015-04-01,0,2,0,2,2
UNCIA,internaciones,egresos,2015-04-01,1,18,1,18,19
URUBICHA,internaciones,egresos,2015-04-01,3,15,3,15,18
UYUNI,internaciones,egresos,2015-04-01,35,121,35,121,156
VACAS,internaciones,egresos,2015-04-01,0,9,0,9,9
VALLEGRANDE,internaciones,egresos,2015-04-01,59,106,59,106,165
VIACHA,internaciones,egresos,2015-04-01,31,99,31,99,130
VILA VILA,internaciones,egresos,2015-04-01,0,8,0,8,8
VILLA CHARCAS,internaciones,egresos,2015-04-01,0,5,0,5,5
VILLA MONTES,internaciones,egresos,2015-04-01,84,291,84,291,375
VILLA RIVERO,internaciones,egresos,2015-04-01,0,1,0,1,1
VILLA SERRANO,internaciones,egresos,2015-04-01,0,3,0,3,3
VILLA TUNARI,internaciones,egresos,2015-04-01,106,369,106,369,475
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2015-04-01,4,7,4,7,11
VILLAZON,internaciones,egresos,2015-04-01,68,167,68,167,235
VINTO,internaciones,egresos,2015-04-01,31,110,31,110,141
WARNES,internaciones,egresos,2015-04-01,77,138,77,138,215
YACO,internaciones,egresos,2015-04-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2015-04-01,323,656,323,656,979
YAMPARAEZ,internaciones,egresos,2015-04-01,0,5,0,5,5
YANACACHI,internaciones,egresos,2015-04-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2015-04-01,78,95,78,95,173
YOTALA,internaciones,egresos,2015-04-01,3,9,3,9,12
ZUDAÑEZ,internaciones,egresos,2015-04-01,1,13,1,13,14
ACACIO,internaciones,egresos,2015-05-01,0,4,0,4,4
ACHACACHI,internaciones,egresos,2015-05-01,31,82,31,82,113
ACHOCALLA,internaciones,egresos,2015-05-01,0,8,0,8,8
AIQUILE,internaciones,egresos,2015-05-01,27,70,27,70,97
ALCALA,internaciones,egresos,2015-05-01,1,3,1,3,4
ALTO BENI,internaciones,egresos,2015-05-01,0,5,0,5,5
ANZALDO,internaciones,egresos,2015-05-01,9,7,9,7,16
APOLO,internaciones,egresos,2015-05-01,5,10,5,10,15
ARAMPAMPA,internaciones,egresos,2015-05-01,2,3,2,3,5
ARANI,internaciones,egresos,2015-05-01,0,7,0,7,7
ARBIETO,internaciones,egresos,2015-05-01,0,11,0,11,11
ARQUE,internaciones,egresos,2015-05-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2015-05-01,42,144,42,144,186
ATOCHA,internaciones,egresos,2015-05-01,15,8,15,8,23
AYATA,internaciones,egresos,2015-05-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2015-05-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2015-05-01,6,44,6,44,50
BAURES,internaciones,egresos,2015-05-01,6,17,6,17,23
BELLA FLOR,internaciones,egresos,2015-05-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2015-05-01,111,198,111,198,309
BETANZOS,internaciones,egresos,2015-05-01,0,33,0,33,33
BOLIVAR,internaciones,egresos,2015-05-01,0,2,0,2,2
BOYUIBE,internaciones,egresos,2015-05-01,16,29,16,29,45
BUENA VISTA,internaciones,egresos,2015-05-01,8,21,8,21,29
CABEZAS,internaciones,egresos,2015-05-01,6,14,6,14,20
CAIROMA,internaciones,egresos,2015-05-01,4,9,4,9,13
"CAIZA ""D""",internaciones,egresos,2015-05-01,0,7,0,7,7
CAJUATA,internaciones,egresos,2015-05-01,0,18,0,18,18
CALAMARCA,internaciones,egresos,2015-05-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2015-05-01,52,87,52,87,139
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2015-05-01,0,1,0,1,1
CAMIRI,internaciones,egresos,2015-05-01,200,359,200,359,559
CAPINOTA,internaciones,egresos,2015-05-01,9,28,9,28,37
CARACOLLO,internaciones,egresos,2015-05-01,4,27,4,27,31
CARANAVI,internaciones,egresos,2015-05-01,52,184,52,184,236
CARAPARI,internaciones,egresos,2015-05-01,0,2,0,2,2
CARIPUYO,internaciones,egresos,2015-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,egresos,2015-05-01,15,34,15,34,49
CHALLAPATA,internaciones,egresos,2015-05-01,32,123,32,123,155
CHARAGUA,internaciones,egresos,2015-05-01,12,24,12,24,36
CHAYANTA,internaciones,egresos,2015-05-01,3,10,3,10,13
CHIMORE,internaciones,egresos,2015-05-01,0,6,0,6,6
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2015-05-01,79,34,79,34,113
CHUMA,internaciones,egresos,2015-05-01,4,1,4,1,5
CKOCHAS,internaciones,egresos,2015-05-01,0,1,0,1,1
CLIZA,internaciones,egresos,2015-05-01,19,19,19,19,38
COBIJA,internaciones,egresos,2015-05-01,168,345,168,345,513
COCAPATA,internaciones,egresos,2015-05-01,1,2,1,2,3
COCHABAMBA,internaciones,egresos,2015-05-01,2860,5194,2860,5194,8054
COIPASA,internaciones,egresos,2015-05-01,0,1,0,1,1
COLCAPIRHUA,internaciones,egresos,2015-05-01,19,66,19,66,85
COLLANA,internaciones,egresos,2015-05-01,0,5,0,5,5
COLOMI,internaciones,egresos,2015-05-01,0,23,0,23,23
COLPA BELGICA,internaciones,egresos,2015-05-01,32,30,32,30,62
COLQUECHACA,internaciones,egresos,2015-05-01,0,10,0,10,10
COLQUENCHA,internaciones,egresos,2015-05-01,0,6,0,6,6
COMARAPA,internaciones,egresos,2015-05-01,4,50,4,50,54
CONCEPCION,internaciones,egresos,2015-05-01,5,39,5,39,44
CORIPATA,internaciones,egresos,2015-05-01,0,14,0,14,14
COROICO,internaciones,egresos,2015-05-01,21,59,21,59,80
COTAGAITA,internaciones,egresos,2015-05-01,2,10,2,10,12
COTOCA,internaciones,egresos,2015-05-01,42,79,42,79,121
CUATRO CAÑADAS,internaciones,egresos,2015-05-01,20,26,20,26,46
CUEVO,internaciones,egresos,2015-05-01,1,5,1,5,6
CULPINA,internaciones,egresos,2015-05-01,11,40,11,40,51
CURAHUARA DE CARANGAS,internaciones,egresos,2015-05-01,0,5,0,5,5
DESAGUADERO,internaciones,egresos,2015-05-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2015-05-01,896,2889,896,2889,3785
EL CHORO,internaciones,egresos,2015-05-01,0,4,0,4,4
EL PUENTE(STC),internaciones,egresos,2015-05-01,9,15,9,15,24
EL TORNO,internaciones,egresos,2015-05-01,349,589,349,589,938
EL VILLAR,internaciones,egresos,2015-05-01,0,4,0,4,4
ENTRE RIOS CBBA,internaciones,egresos,2015-05-01,9,39,9,39,48
ESCOMA,internaciones,egresos,2015-05-01,4,9,4,9,13
EUCALIPTUS,internaciones,egresos,2015-05-01,0,4,0,4,4
EXALTACION,internaciones,egresos,2015-05-01,0,6,0,6,6
FERNANDEZ ALONSO,internaciones,egresos,2015-05-01,4,5,4,5,9
FILADELFIA,internaciones,egresos,2015-05-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,egresos,2015-05-01,8,25,8,25,33
GUANAY,internaciones,egresos,2015-05-01,17,46,17,46,63
GUAQUI,internaciones,egresos,2015-05-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2015-05-01,159,381,159,381,540
GUTIERREZ,internaciones,egresos,2015-05-01,10,16,10,16,26
HUACARETA,internaciones,egresos,2015-05-01,15,27,15,27,42
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2015-05-01,1,4,1,4,5
HUANUNI,internaciones,egresos,2015-05-01,59,112,59,112,171
HUARACAJE,internaciones,egresos,2015-05-01,2,10,2,10,12
HUATAJATA,internaciones,egresos,2015-05-01,0,3,0,3,3
HUAYLLAMARCA,internaciones,egresos,2015-05-01,3,8,3,8,11
ICLA,internaciones,egresos,2015-05-01,0,8,0,8,8
INCAHUASI,internaciones,egresos,2015-05-01,0,10,0,10,10
IRUPANA (VILLA DE LANZA),internaciones,egresos,2015-05-01,8,22,8,22,30
IXIAMAS,internaciones,egresos,2015-05-01,3,29,3,29,32
JESUS DE MACHACA,internaciones,egresos,2015-05-01,0,3,0,3,3
LA ASUNTA,internaciones,egresos,2015-05-01,0,28,0,28,28
LA GUARDIA,internaciones,egresos,2015-05-01,64,103,64,103,167
LA PAZ,internaciones,egresos,2015-05-01,3370,6955,3370,6955,10325
LAGUNILLAS,internaciones,egresos,2015-05-01,1,2,1,2,3
LAJA,internaciones,egresos,2015-05-01,0,6,0,6,6
LLALLAGUA,internaciones,egresos,2015-05-01,84,206,84,206,290
LLICA,internaciones,egresos,2015-05-01,0,3,0,3,3
LORETO,internaciones,egresos,2015-05-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2015-05-01,4,9,4,9,13
MAGDALENA,internaciones,egresos,2015-05-01,32,54,32,54,86
MAIRANA,internaciones,egresos,2015-05-01,3,35,3,35,38
MAPIRI,internaciones,egresos,2015-05-01,9,35,9,35,44
MECAPACA,internaciones,egresos,2015-05-01,0,2,0,2,2
MINEROS,internaciones,egresos,2015-05-01,17,46,17,46,63
MIZQUE,internaciones,egresos,2015-05-01,15,24,15,24,39
MOCOMOCO,internaciones,egresos,2015-05-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2015-05-01,3,10,3,10,13
MONTEAGUDO,internaciones,egresos,2015-05-01,83,180,83,180,263
MONTERO,internaciones,egresos,2015-05-01,380,825,380,825,1205
MORO MORO,internaciones,egresos,2015-05-01,2,5,2,5,7
MOROCHATA,internaciones,egresos,2015-05-01,0,11,0,11,11
NACEBE (SANTA ROSA DEL ABUNA),internaciones,egresos,2015-05-01,0,2,0,2,2
OCURI,internaciones,egresos,2015-05-01,0,3,0,3,3
OKINAWA,internaciones,egresos,2015-05-01,19,20,19,20,39
OMEREQUE,internaciones,egresos,2015-05-01,4,8,4,8,12
ORURO,internaciones,egresos,2015-05-01,1053,1985,1053,1985,3038
PADILLA,internaciones,egresos,2015-05-01,33,83,33,83,116
PAILON,internaciones,egresos,2015-05-01,23,91,23,91,114
PALCA,internaciones,egresos,2015-05-01,0,5,0,5,5
PALOS BLANCOS,internaciones,egresos,2015-05-01,10,48,10,48,58
PAMPA GRANDE,internaciones,egresos,2015-05-01,5,23,5,23,28
PAPEL PAMPA,internaciones,egresos,2015-05-01,0,2,0,2,2
PASORAPA,internaciones,egresos,2015-05-01,3,7,3,7,10
PATACAMAYA,internaciones,egresos,2015-05-01,3,59,3,59,62
PAZÑA,internaciones,egresos,2015-05-01,0,1,0,1,1
PELECHUCO,internaciones,egresos,2015-05-01,0,1,0,1,1
POCOATA,internaciones,egresos,2015-05-01,0,3,0,3,3
POCONA,internaciones,egresos,2015-05-01,0,8,0,8,8
POJO (CBBA),internaciones,egresos,2015-05-01,1,17,1,17,18
POROMA,internaciones,egresos,2015-05-01,0,16,0,16,16
PORONGO,internaciones,egresos,2015-05-01,0,4,0,4,4
PORTACHUELO,internaciones,egresos,2015-05-01,60,141,60,141,201
PORVENIR,internaciones,egresos,2015-05-01,3,6,3,6,9
POSTRER VALLE,internaciones,egresos,2015-05-01,0,1,0,1,1
POTOSI,internaciones,egresos,2015-05-01,705,1180,705,1180,1885
PUCARANI,internaciones,egresos,2015-05-01,1,14,1,14,15
PUERTO ACOSTA,internaciones,egresos,2015-05-01,0,5,0,5,5
PUERTO CARABUCO,internaciones,egresos,2015-05-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2015-05-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,egresos,2015-05-01,36,38,36,38,74
PUERTO RICO,internaciones,egresos,2015-05-01,4,26,4,26,30
PUERTO SILES,internaciones,egresos,2015-05-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,egresos,2015-05-01,39,104,39,104,143
PUERTO VILLARROEL,internaciones,egresos,2015-05-01,83,208,83,208,291
PUNA,internaciones,egresos,2015-05-01,0,13,0,13,13
PUNATA,internaciones,egresos,2015-05-01,80,237,80,237,317
QUIABAYA,internaciones,egresos,2015-05-01,0,4,0,4,4
QUILLACOLLO,internaciones,egresos,2015-05-01,95,367,95,367,462
RAVELO,internaciones,egresos,2015-05-01,0,7,0,7,7
REYES,internaciones,egresos,2015-05-01,7,42,7,42,49
RIBERALTA,internaciones,egresos,2015-05-01,154,530,154,530,684
ROBORE,internaciones,egresos,2015-05-01,35,77,35,77,112
RURRENABAQUE,internaciones,egresos,2015-05-01,62,113,62,113,175
SABAYA,internaciones,egresos,2015-05-01,0,2,0,2,2
SACABA,internaciones,egresos,2015-05-01,164,445,164,445,609
SACABAMBA,internaciones,egresos,2015-05-01,2,9,2,9,11
SACACA,internaciones,egresos,2015-05-01,3,9,3,9,12
SAIPINA,internaciones,egresos,2015-05-01,1,5,1,5,6
SALINAS DE GARCI MENDOZA,internaciones,egresos,2015-05-01,0,3,0,3,3
SAMAIPATA,internaciones,egresos,2015-05-01,4,11,4,11,15
SAN ANDRES,internaciones,egresos,2015-05-01,9,16,9,16,25
SAN ANDRES DE MACHACA,internaciones,egresos,2015-05-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2015-05-01,0,6,0,6,6
SAN BENITO,internaciones,egresos,2015-05-01,0,8,0,8,8
SAN BORJA,internaciones,egresos,2015-05-01,45,119,45,119,164
SAN BUENA VENTURA,internaciones,egresos,2015-05-01,12,40,12,40,52
SAN CARLOS,internaciones,egresos,2015-05-01,0,7,0,7,7
SAN IGNACIO,internaciones,egresos,2015-05-01,22,88,22,88,110
SAN IGNACIO DE VELASCO,internaciones,egresos,2015-05-01,76,250,76,250,326
SAN JAVIER(STC),internaciones,egresos,2015-05-01,13,46,13,46,59
SAN JOAQUIN,internaciones,egresos,2015-05-01,9,22,9,22,31
SAN JOSE DE CHIQUITOS,internaciones,egresos,2015-05-01,56,133,56,133,189
SAN JUAN DE YAPACANI,internaciones,egresos,2015-05-01,2,24,2,24,26
SAN JULIAN,internaciones,egresos,2015-05-01,89,205,89,205,294
SAN LORENZO(PND),internaciones,egresos,2015-05-01,2,2,2,2,4
SAN LORENZO(TJA),internaciones,egresos,2015-05-01,0,11,0,11,11
SAN LUCAS,internaciones,egresos,2015-05-01,14,46,14,46,60
SAN MATIAS,internaciones,egresos,2015-05-01,28,76,28,76,104
SAN MIGUEL DE VELASCO,internaciones,egresos,2015-05-01,9,26,9,26,35
SAN PEDRO,internaciones,egresos,2015-05-01,6,16,6,16,22
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2015-05-01,1,8,1,8,9
SAN RAFAEL,internaciones,egresos,2015-05-01,10,14,10,14,24
SAN RAMON BENI,internaciones,egresos,2015-05-01,19,37,19,37,56
SAN RAMON SCZ,internaciones,egresos,2015-05-01,6,23,6,23,29
SANTA ANA,internaciones,egresos,2015-05-01,36,108,36,108,144
