,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
ACACIO,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
ACHACACHI,internaciones,ingresos espontaneos,2015-04-01,12,57,12,57,69
ACHOCALLA,internaciones,ingresos espontaneos,2015-04-01,0,10,0,10,10
AIQUILE,internaciones,ingresos espontaneos,2015-04-01,29,98,29,98,127
ALCALA,internaciones,ingresos espontaneos,2015-04-01,1,1,1,1,2
ALTO BENI,internaciones,ingresos espontaneos,2015-04-01,0,9,0,9,9
ANCORAIMES,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
ANZALDO,internaciones,ingresos espontaneos,2015-04-01,12,4,12,4,16
APOLO,internaciones,ingresos espontaneos,2015-04-01,4,20,4,20,24
ARAMPAMPA,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
ARANI,internaciones,ingresos espontaneos,2015-04-01,0,16,0,16,16
ARBIETO,internaciones,ingresos espontaneos,2015-04-01,0,9,0,9,9
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2015-04-01,74,136,74,136,210
ATOCHA,internaciones,ingresos espontaneos,2015-04-01,10,31,10,31,41
AUCAPATA,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
AYO AYO,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2015-04-01,8,32,8,32,40
AZURDUY,internaciones,ingresos espontaneos,2015-04-01,3,21,3,21,24
BAURES,internaciones,ingresos espontaneos,2015-04-01,11,13,11,13,24
BELLA FLOR,internaciones,ingresos espontaneos,2015-04-01,2,2,2,2,4
BERMEJO,internaciones,ingresos espontaneos,2015-04-01,4,2,4,2,6
BETANZOS,internaciones,ingresos espontaneos,2015-04-01,0,35,0,35,35
BOYUIBE,internaciones,ingresos espontaneos,2015-04-01,13,33,13,33,46
BUENA VISTA,internaciones,ingresos espontaneos,2015-04-01,14,23,14,23,37
CABEZAS,internaciones,ingresos espontaneos,2015-04-01,2,17,2,17,19
CAIROMA,internaciones,ingresos espontaneos,2015-04-01,3,7,3,7,10
"CAIZA ""D""",internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
CAJUATA,internaciones,ingresos espontaneos,2015-04-01,0,15,0,15,15
CALAMARCA,internaciones,ingresos espontaneos,2015-04-01,0,11,0,11,11
CAMARGO,internaciones,ingresos espontaneos,2015-04-01,76,1,76,1,77
CAMIRI,internaciones,ingresos espontaneos,2015-04-01,208,409,208,409,617
CAPINOTA,internaciones,ingresos espontaneos,2015-04-01,7,31,7,31,38
CAQUIAVIRI,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos espontaneos,2015-04-01,3,21,3,21,24
CARANAVI,internaciones,ingresos espontaneos,2015-04-01,35,139,35,139,174
CARAPARI,internaciones,ingresos espontaneos,2015-04-01,3,7,3,7,10
CARIPUYO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2015-04-01,8,20,8,20,28
CHALLAPATA,internaciones,ingresos espontaneos,2015-04-01,27,72,27,72,99
CHAQUI,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2015-04-01,20,40,20,40,60
CHAYANTA,internaciones,ingresos espontaneos,2015-04-01,1,26,1,26,27
CHIMORE,internaciones,ingresos espontaneos,2015-04-01,0,11,0,11,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2015-04-01,28,58,28,58,86
CHUMA,internaciones,ingresos espontaneos,2015-04-01,0,5,0,5,5
CLIZA,internaciones,ingresos espontaneos,2015-04-01,21,40,21,40,61
COBIJA,internaciones,ingresos espontaneos,2015-04-01,113,177,113,177,290
COCAPATA,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
COCHABAMBA,internaciones,ingresos espontaneos,2015-04-01,2703,4992,2703,4992,7695
COLCAPIRHUA,internaciones,ingresos espontaneos,2015-04-01,28,69,28,69,97
COLLANA,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
COLOMI,internaciones,ingresos espontaneos,2015-04-01,0,24,0,24,24
COLPA BELGICA,internaciones,ingresos espontaneos,2015-04-01,17,25,17,25,42
COLQUECHACA,internaciones,ingresos espontaneos,2015-04-01,0,7,0,7,7
COMANCHE,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
COMARAPA,internaciones,ingresos espontaneos,2015-04-01,8,52,8,52,60
COMBAYA,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos espontaneos,2015-04-01,10,56,10,56,66
COPACABANA,internaciones,ingresos espontaneos,2015-04-01,12,0,12,0,12
CORIPATA,internaciones,ingresos espontaneos,2015-04-01,1,2,1,2,3
CORO CORO,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
COROICO,internaciones,ingresos espontaneos,2015-04-01,63,27,63,27,90
CORQUE,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
COTAGAITA,internaciones,ingresos espontaneos,2015-04-01,0,9,0,9,9
COTOCA,internaciones,ingresos espontaneos,2015-04-01,1,17,1,17,18
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2015-04-01,20,59,20,59,79
CUEVO,internaciones,ingresos espontaneos,2015-04-01,2,5,2,5,7
CULPINA,internaciones,ingresos espontaneos,2015-04-01,3,27,3,27,30
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
DESAGUADERO,internaciones,ingresos espontaneos,2015-04-01,0,5,0,5,5
EL ALTO,internaciones,ingresos espontaneos,2015-04-01,1011,2450,1011,2450,3461
EL CHORO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2015-04-01,16,24,16,24,40
EL TORNO,internaciones,ingresos espontaneos,2015-04-01,273,433,273,433,706
EL VILLAR,internaciones,ingresos espontaneos,2015-04-01,0,7,0,7,7
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2015-04-01,2,29,2,29,31
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2015-04-01,15,29,15,29,44
ESCOMA,internaciones,ingresos espontaneos,2015-04-01,2,3,2,3,5
EUCALIPTUS,internaciones,ingresos espontaneos,2015-04-01,1,4,1,4,5
EXALTACION,internaciones,ingresos espontaneos,2015-04-01,4,3,4,3,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2015-04-01,7,10,7,10,17
FILADELFIA,internaciones,ingresos espontaneos,2015-04-01,3,1,3,1,4
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2015-04-01,10,21,10,21,31
GUANAY,internaciones,ingresos espontaneos,2015-04-01,2,21,2,21,23
GUAQUI,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2015-04-01,160,380,160,380,540
GUTIERREZ,internaciones,ingresos espontaneos,2015-04-01,9,18,9,18,27
HUACARETA,internaciones,ingresos espontaneos,2015-04-01,16,14,16,14,30
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2015-04-01,1,5,1,5,6
HUANUNI,internaciones,ingresos espontaneos,2015-04-01,72,102,72,102,174
HUARACAJE,internaciones,ingresos espontaneos,2015-04-01,5,17,5,17,22
HUAYLLAMARCA,internaciones,ingresos espontaneos,2015-04-01,7,4,7,4,11
ICLA,internaciones,ingresos espontaneos,2015-04-01,0,14,0,14,14
INCAHUASI,internaciones,ingresos espontaneos,2015-04-01,2,15,2,15,17
INQUISIVI,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2015-04-01,7,29,7,29,36
IXIAMAS,internaciones,ingresos espontaneos,2015-04-01,12,23,12,23,35
JESUS DE MACHACA,internaciones,ingresos espontaneos,2015-04-01,0,5,0,5,5
LA ASUNTA,internaciones,ingresos espontaneos,2015-04-01,6,75,6,75,81
LA GUARDIA,internaciones,ingresos espontaneos,2015-04-01,50,155,50,155,205
LA PAZ,internaciones,ingresos espontaneos,2015-04-01,2470,4073,2470,4073,6543
LAGUNILLAS,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
LAJA,internaciones,ingresos espontaneos,2015-04-01,0,12,0,12,12
LAS CARRERAS,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
LLALLAGUA,internaciones,ingresos espontaneos,2015-04-01,74,189,74,189,263
LLICA,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
MACHACAMARCA,internaciones,ingresos espontaneos,2015-04-01,1,2,1,2,3
MACHARETI,internaciones,ingresos espontaneos,2015-04-01,3,10,3,10,13
MAGDALENA,internaciones,ingresos espontaneos,2015-04-01,41,56,41,56,97
MAIRANA,internaciones,ingresos espontaneos,2015-04-01,8,29,8,29,37
MAPIRI,internaciones,ingresos espontaneos,2015-04-01,3,43,3,43,46
MECAPACA,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
MINEROS,internaciones,ingresos espontaneos,2015-04-01,17,39,17,39,56
MIZQUE,internaciones,ingresos espontaneos,2015-04-01,9,31,9,31,40
MOCOMOCO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
MOJINETE,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2015-04-01,0,10,0,10,10
MONTEAGUDO,internaciones,ingresos espontaneos,2015-04-01,63,102,63,102,165
MONTERO,internaciones,ingresos espontaneos,2015-04-01,336,620,336,620,956
MORO MORO,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
MOROCHATA,internaciones,ingresos espontaneos,2015-04-01,1,4,1,4,5
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2015-04-01,2,13,2,13,15
OMEREQUE,internaciones,ingresos espontaneos,2015-04-01,4,8,4,8,12
ORURO,internaciones,ingresos espontaneos,2015-04-01,1125,2176,1125,2176,3301
PADILLA,internaciones,ingresos espontaneos,2015-04-01,40,70,40,70,110
PAILON,internaciones,ingresos espontaneos,2015-04-01,55,105,55,105,160
PALCA,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2015-04-01,5,38,5,38,43
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
PAMPA GRANDE,internaciones,ingresos espontaneos,2015-04-01,3,16,3,16,19
PAPEL PAMPA,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
PASORAPA,internaciones,ingresos espontaneos,2015-04-01,5,13,5,13,18
PATACAMAYA,internaciones,ingresos espontaneos,2015-04-01,8,37,8,37,45
PAZÑA,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
PELECHUCO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2015-04-01,1,9,1,9,10
POCONA,internaciones,ingresos espontaneos,2015-04-01,0,8,0,8,8
POJO (CBBA),internaciones,ingresos espontaneos,2015-04-01,3,19,3,19,22
POOPO,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
POROMA,internaciones,ingresos espontaneos,2015-04-01,1,8,1,8,9
PORTACHUELO,internaciones,ingresos espontaneos,2015-04-01,80,159,80,159,239
PORVENIR,internaciones,ingresos espontaneos,2015-04-01,2,5,2,5,7
POTOSI,internaciones,ingresos espontaneos,2015-04-01,711,1208,711,1208,1919
PRESTO,internaciones,ingresos espontaneos,2015-04-01,3,4,3,4,7
PUCARANI,internaciones,ingresos espontaneos,2015-04-01,1,10,1,10,11
PUERTO ACOSTA,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2015-04-01,1,6,1,6,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2015-04-01,42,69,42,69,111
PUERTO RICO,internaciones,ingresos espontaneos,2015-04-01,17,18,17,18,35
PUERTO SUAREZ,internaciones,ingresos espontaneos,2015-04-01,24,87,24,87,111
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2015-04-01,75,197,75,197,272
PUNA,internaciones,ingresos espontaneos,2015-04-01,0,7,0,7,7
PUNATA,internaciones,ingresos espontaneos,2015-04-01,69,144,69,144,213
QUIABAYA,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
QUILLACOLLO,internaciones,ingresos espontaneos,2015-04-01,33,335,33,335,368
QUIME,internaciones,ingresos espontaneos,2015-04-01,1,3,1,3,4
QUIRUSILLAS,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2015-04-01,0,6,0,6,6
REYES,internaciones,ingresos espontaneos,2015-04-01,10,41,10,41,51
RIBERALTA,internaciones,ingresos espontaneos,2015-04-01,372,593,372,593,965
ROBORE,internaciones,ingresos espontaneos,2015-04-01,51,69,51,69,120
RURRENABAQUE,internaciones,ingresos espontaneos,2015-04-01,41,121,41,121,162
SACABA,internaciones,ingresos espontaneos,2015-04-01,98,393,98,393,491
SACABAMBA,internaciones,ingresos espontaneos,2015-04-01,5,13,5,13,18
SACACA,internaciones,ingresos espontaneos,2015-04-01,5,12,5,12,17
SAIPINA,internaciones,ingresos espontaneos,2015-04-01,3,8,3,8,11
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
SAMAIPATA,internaciones,ingresos espontaneos,2015-04-01,9,18,9,18,27
SAN ANDRES,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2015-04-01,1,7,1,7,8
SAN BENITO,internaciones,ingresos espontaneos,2015-04-01,0,7,0,7,7
SAN BORJA,internaciones,ingresos espontaneos,2015-04-01,33,61,33,61,94
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2015-04-01,14,31,14,31,45
SAN CARLOS,internaciones,ingresos espontaneos,2015-04-01,0,9,0,9,9
SAN IGNACIO,internaciones,ingresos espontaneos,2015-04-01,20,73,20,73,93
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2015-04-01,93,274,93,274,367
SAN JAVIER(STC),internaciones,ingresos espontaneos,2015-04-01,8,44,8,44,52
SAN JOAQUIN,internaciones,ingresos espontaneos,2015-04-01,5,33,5,33,38
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2015-04-01,58,147,58,147,205
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2015-04-01,24,37,24,37,61
SAN JULIAN,internaciones,ingresos espontaneos,2015-04-01,35,214,35,214,249
SAN LORENZO(PND),internaciones,ingresos espontaneos,2015-04-01,3,4,3,4,7
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2015-04-01,0,10,0,10,10
SAN LUCAS,internaciones,ingresos espontaneos,2015-04-01,13,55,13,55,68
SAN MATIAS,internaciones,ingresos espontaneos,2015-04-01,20,62,20,62,82
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2015-04-01,7,37,7,37,44
SAN PEDRO,internaciones,ingresos espontaneos,2015-04-01,40,63,40,63,103
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2015-04-01,2,5,2,5,7
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2015-04-01,8,22,8,22,30
SAN RAMON BENI,internaciones,ingresos espontaneos,2015-04-01,13,25,13,25,38
SAN RAMON SCZ,internaciones,ingresos espontaneos,2015-04-01,7,21,7,21,28
SANTA ANA,internaciones,ingresos espontaneos,2015-04-01,40,125,40,125,165
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2015-04-01,3335,6851,3335,6851,10186
SANTA ROSA,internaciones,ingresos espontaneos,2015-04-01,5,20,5,20,25
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2015-04-01,13,24,13,24,37
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2015-04-01,0,6,0,6,6
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2015-04-01,0,6,0,6,6
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
SAPAHAQUI,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
SENA,internaciones,ingresos espontaneos,2015-04-01,11,19,11,19,30
SHINAOTA,internaciones,ingresos espontaneos,2015-04-01,25,74,25,74,99
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
SICAYA,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2015-04-01,0,35,0,35,35
SOPACHUY,internaciones,ingresos espontaneos,2015-04-01,5,11,5,11,16
SORACACHI,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
SORATA,internaciones,ingresos espontaneos,2015-04-01,3,13,3,13,16
SUCRE,internaciones,ingresos espontaneos,2015-04-01,1497,2339,1497,2339,3836
TACOPAYA,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
TAPACARI,internaciones,ingresos espontaneos,2015-04-01,0,4,0,4,4
TARABUCO,internaciones,ingresos espontaneos,2015-04-01,11,45,11,45,56
TARACO,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
TARATA,internaciones,ingresos espontaneos,2015-04-01,0,6,0,6,6
TARIJA,internaciones,ingresos espontaneos,2015-04-01,703,1284,703,1284,1987
TARVITA,internaciones,ingresos espontaneos,2015-04-01,3,9,3,9,12
TEOPONTE,internaciones,ingresos espontaneos,2015-04-01,0,15,0,15,15
TIAWANACU,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
TIPUANI,internaciones,ingresos espontaneos,2015-04-01,7,10,7,10,17
TIQUIPAYA,internaciones,ingresos espontaneos,2015-04-01,23,169,23,169,192
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2015-04-01,1,22,1,22,23
TOCO,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
TOLATA,internaciones,ingresos espontaneos,2015-04-01,4,6,4,6,10
TOMINA,internaciones,ingresos espontaneos,2015-04-01,3,17,3,17,20
TORO TORO,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2015-04-01,8,38,8,38,46
TOTORA(ORR),internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
TRIGAL,internaciones,ingresos espontaneos,2015-04-01,4,6,4,6,10
TRINIDAD,internaciones,ingresos espontaneos,2015-04-01,406,1088,406,1088,1494
TUPIZA,internaciones,ingresos espontaneos,2015-04-01,64,161,64,161,225
UMALA,internaciones,ingresos espontaneos,2015-04-01,0,2,0,2,2
UNCIA,internaciones,ingresos espontaneos,2015-04-01,1,19,1,19,20
URUBICHA,internaciones,ingresos espontaneos,2015-04-01,3,15,3,15,18
UYUNI,internaciones,ingresos espontaneos,2015-04-01,38,119,38,119,157
VACAS,internaciones,ingresos espontaneos,2015-04-01,0,9,0,9,9
VALLEGRANDE,internaciones,ingresos espontaneos,2015-04-01,58,123,58,123,181
VIACHA,internaciones,ingresos espontaneos,2015-04-01,33,101,33,101,134
VILA VILA,internaciones,ingresos espontaneos,2015-04-01,0,8,0,8,8
VILLA CHARCAS,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2015-04-01,69,249,69,249,318
VILLA RIVERO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
VILLA SERRANO,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
VILLA TUNARI,internaciones,ingresos espontaneos,2015-04-01,107,283,107,283,390
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2015-04-01,2,7,2,7,9
VILLAZON,internaciones,ingresos espontaneos,2015-04-01,68,165,68,165,233
VINTO,internaciones,ingresos espontaneos,2015-04-01,31,111,31,111,142
WARNES,internaciones,ingresos espontaneos,2015-04-01,73,139,73,139,212
YACO,internaciones,ingresos espontaneos,2015-04-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2015-04-01,315,632,315,632,947
YAMPARAEZ,internaciones,ingresos espontaneos,2015-04-01,0,5,0,5,5
YANACACHI,internaciones,ingresos espontaneos,2015-04-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2015-04-01,74,76,74,76,150
YOTALA,internaciones,ingresos espontaneos,2015-04-01,2,9,2,9,11
ZUDAÑEZ,internaciones,ingresos espontaneos,2015-04-01,1,13,1,13,14
ACACIO,internaciones,ingresos espontaneos,2015-05-01,0,3,0,3,3
ACHACACHI,internaciones,ingresos espontaneos,2015-05-01,27,69,27,69,96
ACHOCALLA,internaciones,ingresos espontaneos,2015-05-01,0,8,0,8,8
AIQUILE,internaciones,ingresos espontaneos,2015-05-01,26,67,26,67,93
ALCALA,internaciones,ingresos espontaneos,2015-05-01,1,3,1,3,4
ALTO BENI,internaciones,ingresos espontaneos,2015-05-01,0,5,0,5,5
ANZALDO,internaciones,ingresos espontaneos,2015-05-01,11,9,11,9,20
APOLO,internaciones,ingresos espontaneos,2015-05-01,5,10,5,10,15
ARAMPAMPA,internaciones,ingresos espontaneos,2015-05-01,2,3,2,3,5
ARANI,internaciones,ingresos espontaneos,2015-05-01,0,7,0,7,7
ARBIETO,internaciones,ingresos espontaneos,2015-05-01,0,11,0,11,11
ARQUE,internaciones,ingresos espontaneos,2015-05-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2015-05-01,43,136,43,136,179
ATOCHA,internaciones,ingresos espontaneos,2015-05-01,18,23,18,23,41
AYATA,internaciones,ingresos espontaneos,2015-05-01,0,2,0,2,2
AYO AYO,internaciones,ingresos espontaneos,2015-05-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2015-05-01,6,41,6,41,47
AZURDUY,internaciones,ingresos espontaneos,2015-05-01,10,15,10,15,25
BAURES,internaciones,ingresos espontaneos,2015-05-01,8,17,8,17,25
BELLA FLOR,internaciones,ingresos espontaneos,2015-05-01,0,2,0,2,2
BERMEJO,internaciones,ingresos espontaneos,2015-05-01,103,193,103,193,296
BETANZOS,internaciones,ingresos espontaneos,2015-05-01,0,26,0,26,26
BOYUIBE,internaciones,ingresos espontaneos,2015-05-01,16,30,16,30,46
BUENA VISTA,internaciones,ingresos espontaneos,2015-05-01,8,20,8,20,28
CABEZAS,internaciones,ingresos espontaneos,2015-05-01,6,14,6,14,20
CAIROMA,internaciones,ingresos espontaneos,2015-05-01,4,9,4,9,13
"CAIZA ""D""",internaciones,ingresos espontaneos,2015-05-01,0,7,0,7,7
CAJUATA,internaciones,ingresos espontaneos,2015-05-01,0,17,0,17,17
CALAMARCA,internaciones,ingresos espontaneos,2015-05-01,0,6,0,6,6
CAMARGO,internaciones,ingresos espontaneos,2015-05-01,70,83,70,83,153
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2015-05-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2015-05-01,171,363,171,363,534
CAPINOTA,internaciones,ingresos espontaneos,2015-05-01,7,27,7,27,34
CARACOLLO,internaciones,ingresos espontaneos,2015-05-01,4,27,4,27,31
CARANAVI,internaciones,ingresos espontaneos,2015-05-01,28,137,28,137,165
CARAPARI,internaciones,ingresos espontaneos,2015-05-01,0,2,0,2,2
CARIPUYO,internaciones,ingresos espontaneos,2015-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2015-05-01,15,34,15,34,49
CHALLAPATA,internaciones,ingresos espontaneos,2015-05-01,31,117,31,117,148
CHARAGUA,internaciones,ingresos espontaneos,2015-05-01,12,22,12,22,34
CHAYANTA,internaciones,ingresos espontaneos,2015-05-01,3,10,3,10,13
CHIMORE,internaciones,ingresos espontaneos,2015-05-01,0,6,0,6,6
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2015-05-01,87,37,87,37,124
CHUMA,internaciones,ingresos espontaneos,2015-05-01,4,1,4,1,5
CKOCHAS,internaciones,ingresos espontaneos,2015-05-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2015-05-01,17,54,17,54,71
COBIJA,internaciones,ingresos espontaneos,2015-05-01,150,190,150,190,340
COCAPATA,internaciones,ingresos espontaneos,2015-05-01,1,2,1,2,3
COCHABAMBA,internaciones,ingresos espontaneos,2015-05-01,2887,5027,2887,5027,7914
COIPASA,internaciones,ingresos espontaneos,2015-05-01,0,1,0,1,1
COLCAPIRHUA,internaciones,ingresos espontaneos,2015-05-01,20,69,20,69,89
COLLANA,internaciones,ingresos espontaneos,2015-05-01,0,5,0,5,5
COLOMI,internaciones,ingresos espontaneos,2015-05-01,0,23,0,23,23
COLPA BELGICA,internaciones,ingresos espontaneos,2015-05-01,32,30,32,30,62
COLQUECHACA,internaciones,ingresos espontaneos,2015-05-01,0,10,0,10,10
COLQUENCHA,internaciones,ingresos espontaneos,2015-05-01,0,6,0,6,6
COMARAPA,internaciones,ingresos espontaneos,2015-05-01,5,47,5,47,52
CONCEPCION,internaciones,ingresos espontaneos,2015-05-01,11,57,11,57,68
CORIPATA,internaciones,ingresos espontaneos,2015-05-01,0,14,0,14,14
COROICO,internaciones,ingresos espontaneos,2015-05-01,28,58,28,58,86
COTAGAITA,internaciones,ingresos espontaneos,2015-05-01,3,7,3,7,10
COTOCA,internaciones,ingresos espontaneos,2015-05-01,46,85,46,85,131
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2015-05-01,20,26,20,26,46
CUEVO,internaciones,ingresos espontaneos,2015-05-01,2,5,2,5,7
CULPINA,internaciones,ingresos espontaneos,2015-05-01,13,30,13,30,43
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2015-05-01,0,5,0,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2015-05-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2015-05-01,855,2362,855,2362,3217
EL CHORO,internaciones,ingresos espontaneos,2015-05-01,0,4,0,4,4
EL PUENTE(STC),internaciones,ingresos espontaneos,2015-05-01,9,15,9,15,24
EL TORNO,internaciones,ingresos espontaneos,2015-05-01,312,516,312,516,828
EL VILLAR,internaciones,ingresos espontaneos,2015-05-01,0,5,0,5,5
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2015-05-01,9,39,9,39,48
ESCOMA,internaciones,ingresos espontaneos,2015-05-01,3,6,3,6,9
EUCALIPTUS,internaciones,ingresos espontaneos,2015-05-01,0,4,0,4,4
EXALTACION,internaciones,ingresos espontaneos,2015-05-01,0,6,0,6,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2015-05-01,7,9,7,9,16
FILADELFIA,internaciones,ingresos espontaneos,2015-05-01,0,2,0,2,2
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2015-05-01,9,25,9,25,34
GUANAY,internaciones,ingresos espontaneos,2015-05-01,17,46,17,46,63
GUAQUI,internaciones,ingresos espontaneos,2015-05-01,0,2,0,2,2
