,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
AYO AYO,internaciones,egresos,2018-04-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2018-04-01,17,37,17,37,54
AZURDUY,internaciones,egresos,2018-04-01,4,12,4,12,16
BATALLAS,internaciones,egresos,2018-04-01,0,9,0,9,9
BAURES,internaciones,egresos,2018-04-01,1,15,1,15,16
BELLA FLOR,internaciones,egresos,2018-04-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2018-04-01,58,161,58,161,219
BETANZOS,internaciones,egresos,2018-04-01,1,22,1,22,23
BOLIVAR,internaciones,egresos,2018-04-01,0,1,0,1,1
BOLPEBRA,internaciones,egresos,2018-04-01,0,1,0,1,1
BOYUIBE,internaciones,egresos,2018-04-01,6,18,6,18,24
BUENA VISTA,internaciones,egresos,2018-04-01,14,8,14,8,22
CABEZAS,internaciones,egresos,2018-04-01,9,21,9,21,30
CAIROMA,internaciones,egresos,2018-04-01,0,5,0,5,5
"CAIZA ""D""",internaciones,egresos,2018-04-01,0,2,0,2,2
CAJUATA,internaciones,egresos,2018-04-01,0,16,0,16,16
CALACOTO,internaciones,egresos,2018-04-01,0,1,0,1,1
CALAMARCA,internaciones,egresos,2018-04-01,1,3,1,3,4
CAMARGO,internaciones,egresos,2018-04-01,63,43,63,43,106
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2018-04-01,2,4,2,4,6
CAMIRI,internaciones,egresos,2018-04-01,152,349,152,349,501
CAPINOTA,internaciones,egresos,2018-04-01,14,42,14,42,56
CAQUIAVIRI,internaciones,egresos,2018-04-01,0,5,0,5,5
CARANAVI,internaciones,egresos,2018-04-01,29,146,29,146,175
CARAPARI,internaciones,egresos,2018-04-01,0,4,0,4,4
CARMEN RIVERO TORREZ,internaciones,egresos,2018-04-01,7,10,7,10,17
CHALLAPATA,internaciones,egresos,2018-04-01,26,93,26,93,119
CHAQUI,internaciones,egresos,2018-04-01,0,2,0,2,2
CHARAGUA,internaciones,egresos,2018-04-01,37,98,37,98,135
CHIMORE,internaciones,egresos,2018-04-01,13,29,13,29,42
CHUA COCANI,internaciones,egresos,2018-04-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2018-04-01,34,59,34,59,93
CHUMA,internaciones,egresos,2018-04-01,4,1,4,1,5
CKOCHAS,internaciones,egresos,2018-04-01,0,3,0,3,3
CLIZA,internaciones,egresos,2018-04-01,10,66,10,66,76
COBIJA,internaciones,egresos,2018-04-01,241,521,241,521,762
COCAPATA,internaciones,egresos,2018-04-01,0,20,0,20,20
COCHABAMBA,internaciones,egresos,2018-04-01,2970,5462,2970,5462,8432
COLCAPIRHUA,internaciones,egresos,2018-04-01,19,111,19,111,130
"COLCHA ""K""",internaciones,egresos,2018-04-01,1,2,1,2,3
COLLANA,internaciones,egresos,2018-04-01,0,1,0,1,1
COLOMI,internaciones,egresos,2018-04-01,2,25,2,25,27
COLPA BELGICA,internaciones,egresos,2018-04-01,5,25,5,25,30
COLQUECHACA,internaciones,egresos,2018-04-01,0,17,0,17,17
COLQUENCHA,internaciones,egresos,2018-04-01,0,6,0,6,6
COLQUIRI,internaciones,egresos,2018-04-01,0,3,0,3,3
COMARAPA,internaciones,egresos,2018-04-01,2,47,2,47,49
CONCEPCION,internaciones,egresos,2018-04-01,11,48,11,48,59
COPACABANA,internaciones,egresos,2018-04-01,2,8,2,8,10
CORIPATA,internaciones,egresos,2018-04-01,0,12,0,12,12
CORO CORO,internaciones,egresos,2018-04-01,0,3,0,3,3
COROICO,internaciones,egresos,2018-04-01,33,43,33,43,76
COTAGAITA,internaciones,egresos,2018-04-01,6,21,6,21,27
COTOCA,internaciones,egresos,2018-04-01,61,207,61,207,268
CUATRO CAÑADAS,internaciones,egresos,2018-04-01,11,26,11,26,37
CUEVO,internaciones,egresos,2018-04-01,2,3,2,3,5
CULPINA,internaciones,egresos,2018-04-01,9,43,9,43,52
CURAHUARA DE CARANGAS,internaciones,egresos,2018-04-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2018-04-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2018-04-01,1171,3008,1171,3008,4179
EL PUENTE(STC),internaciones,egresos,2018-04-01,22,27,22,27,49
EL TORNO,internaciones,egresos,2018-04-01,195,488,195,488,683
EL VILLAR,internaciones,egresos,2018-04-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,egresos,2018-04-01,3,12,3,12,15
ENTRE RIOS CBBA,internaciones,egresos,2018-04-01,3,39,3,39,42
ESCOMA,internaciones,egresos,2018-04-01,0,3,0,3,3
EUCALIPTUS,internaciones,egresos,2018-04-01,0,6,0,6,6
EXALTACION,internaciones,egresos,2018-04-01,2,4,2,4,6
FERNANDEZ ALONSO,internaciones,egresos,2018-04-01,15,22,15,22,37
FILADELFIA,internaciones,egresos,2018-04-01,5,4,5,4,9
GENERAL SAAVEDRA,internaciones,egresos,2018-04-01,11,32,11,32,43
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2018-04-01,0,2,0,2,2
GUANAY,internaciones,egresos,2018-04-01,1,31,1,31,32
GUAQUI,internaciones,egresos,2018-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2018-04-01,127,315,127,315,442
GUTIERREZ,internaciones,egresos,2018-04-01,0,6,0,6,6
HUACARETA,internaciones,egresos,2018-04-01,8,15,8,15,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2018-04-01,2,1,2,1,3
HUACHACALLA,internaciones,egresos,2018-04-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2018-04-01,99,102,99,102,201
HUARACAJE,internaciones,egresos,2018-04-01,5,22,5,22,27
HUARINA,internaciones,egresos,2018-04-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2018-04-01,1,1,1,1,2
HUMANATA,internaciones,egresos,2018-04-01,0,1,0,1,1
ICHOCA,internaciones,egresos,2018-04-01,0,2,0,2,2
ICLA,internaciones,egresos,2018-04-01,0,5,0,5,5
INCAHUASI,internaciones,egresos,2018-04-01,2,12,2,12,14
IRUPANA (VILLA DE LANZA),internaciones,egresos,2018-04-01,14,12,14,12,26
IXIAMAS,internaciones,egresos,2018-04-01,8,12,8,12,20
JESUS DE MACHACA,internaciones,egresos,2018-04-01,0,8,0,8,8
LA ASUNTA,internaciones,egresos,2018-04-01,0,59,0,59,59
LA GUARDIA,internaciones,egresos,2018-04-01,79,101,79,101,180
LA PAZ,internaciones,egresos,2018-04-01,2706,5362,2706,5362,8068
LAGUNILLAS,internaciones,egresos,2018-04-01,6,3,6,3,9
LAJA,internaciones,egresos,2018-04-01,0,5,0,5,5
LAS CARRERAS,internaciones,egresos,2018-04-01,0,3,0,3,3
LLALLAGUA,internaciones,egresos,2018-04-01,98,200,98,200,298
LLICA,internaciones,egresos,2018-04-01,0,4,0,4,4
MACHARETI,internaciones,egresos,2018-04-01,9,12,9,12,21
MAGDALENA,internaciones,egresos,2018-04-01,25,60,25,60,85
MAIRANA,internaciones,egresos,2018-04-01,2,27,2,27,29
MAPIRI,internaciones,egresos,2018-04-01,10,37,10,37,47
MECAPACA,internaciones,egresos,2018-04-01,0,3,0,3,3
MINEROS,internaciones,egresos,2018-04-01,15,30,15,30,45
MIZQUE,internaciones,egresos,2018-04-01,10,51,10,51,61
MOCOMOCO,internaciones,egresos,2018-04-01,0,2,0,2,2
MOJOCOYA,internaciones,egresos,2018-04-01,0,11,0,11,11
MONTEAGUDO,internaciones,egresos,2018-04-01,65,109,65,109,174
MONTERO,internaciones,egresos,2018-04-01,417,730,417,730,1147
MORO MORO,internaciones,egresos,2018-04-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2018-04-01,3,9,3,9,12
NAZACARA DE PACAJES,internaciones,egresos,2018-04-01,0,1,0,1,1
OCURI,internaciones,egresos,2018-04-01,1,12,1,12,13
OKINAWA,internaciones,egresos,2018-04-01,1,11,1,11,12
OMEREQUE,internaciones,egresos,2018-04-01,2,16,2,16,18
ORURO,internaciones,egresos,2018-04-01,1102,2045,1102,2045,3147
PADILLA,internaciones,egresos,2018-04-01,29,56,29,56,85
PAILON,internaciones,egresos,2018-04-01,17,94,17,94,111
PALCA,internaciones,egresos,2018-04-01,0,2,0,2,2
PALOS BLANCOS,internaciones,egresos,2018-04-01,11,50,11,50,61
PAMPA AULLAGAS,internaciones,egresos,2018-04-01,1,1,1,1,2
PASORAPA,internaciones,egresos,2018-04-01,5,3,5,3,8
PATACAMAYA,internaciones,egresos,2018-04-01,2,31,2,31,33
PAZÑA,internaciones,egresos,2018-04-01,0,1,0,1,1
PELECHUCO,internaciones,egresos,2018-04-01,0,1,0,1,1
POCOATA,internaciones,egresos,2018-04-01,0,7,0,7,7
POCONA,internaciones,egresos,2018-04-01,0,5,0,5,5
POJO (CBBA),internaciones,egresos,2018-04-01,0,11,0,11,11
POOPO,internaciones,egresos,2018-04-01,0,1,0,1,1
PORCO,internaciones,egresos,2018-04-01,0,20,0,20,20
POROMA,internaciones,egresos,2018-04-01,0,11,0,11,11
PORONGO,internaciones,egresos,2018-04-01,5,9,5,9,14
PORTACHUELO,internaciones,egresos,2018-04-01,58,171,58,171,229
PORVENIR,internaciones,egresos,2018-04-01,2,1,2,1,3
POSTRER VALLE,internaciones,egresos,2018-04-01,1,1,1,1,2
POTOSI,internaciones,egresos,2018-04-01,679,1404,679,1404,2083
PRESTO,internaciones,egresos,2018-04-01,1,4,1,4,5
PUCARANI,internaciones,egresos,2018-04-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,egresos,2018-04-01,0,4,0,4,4
PUERTO CARABUCO,internaciones,egresos,2018-04-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2018-04-01,0,4,0,4,4
PUERTO PEREZ,internaciones,egresos,2018-04-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,egresos,2018-04-01,12,24,12,24,36
PUERTO RICO,internaciones,egresos,2018-04-01,7,12,7,12,19
PUERTO SUAREZ,internaciones,egresos,2018-04-01,68,102,68,102,170
PUERTO VILLARROEL,internaciones,egresos,2018-04-01,86,242,86,242,328
PUNA,internaciones,egresos,2018-04-01,0,3,0,3,3
PUNATA,internaciones,egresos,2018-04-01,71,191,71,191,262
QUIABAYA,internaciones,egresos,2018-04-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2018-04-01,32,354,32,354,386
QUIME,internaciones,egresos,2018-04-01,0,3,0,3,3
QUIRUSILLAS,internaciones,egresos,2018-04-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,egresos,2018-04-01,0,2,0,2,2
RAVELO,internaciones,egresos,2018-04-01,0,3,0,3,3
REYES,internaciones,egresos,2018-04-01,10,41,10,41,51
RIBERALTA,internaciones,egresos,2018-04-01,290,667,290,667,957
ROBORE,internaciones,egresos,2018-04-01,47,83,47,83,130
RURRENABAQUE,internaciones,egresos,2018-04-01,36,98,36,98,134
SACABA,internaciones,egresos,2018-04-01,134,504,134,504,638
SACABAMBA,internaciones,egresos,2018-04-01,3,6,3,6,9
SACACA,internaciones,egresos,2018-04-01,2,12,2,12,14
SAIPINA,internaciones,egresos,2018-04-01,1,4,1,4,5
SALINAS DE GARCI MENDOZA,internaciones,egresos,2018-04-01,3,7,3,7,10
SAMAIPATA,internaciones,egresos,2018-04-01,8,16,8,16,24
SAN ANDRES,internaciones,egresos,2018-04-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2018-04-01,6,17,6,17,23
SAN BENITO,internaciones,egresos,2018-04-01,0,6,0,6,6
SAN BORJA,internaciones,egresos,2018-04-01,52,131,52,131,183
SAN BUENA VENTURA,internaciones,egresos,2018-04-01,19,6,19,6,25
SAN CARLOS,internaciones,egresos,2018-04-01,0,4,0,4,4
SAN IGNACIO,internaciones,egresos,2018-04-01,29,88,29,88,117
SAN IGNACIO DE VELASCO,internaciones,egresos,2018-04-01,151,322,151,322,473
SAN JAVIER(STC),internaciones,egresos,2018-04-01,17,0,17,0,17
SAN JOAQUIN,internaciones,egresos,2018-04-01,9,30,9,30,39
SAN JOSE DE CHIQUITOS,internaciones,egresos,2018-04-01,210,131,210,131,341
SAN JUAN DE YAPACANI,internaciones,egresos,2018-04-01,4,11,4,11,15
SAN JULIAN,internaciones,egresos,2018-04-01,87,201,87,201,288
SAN LORENZO(TJA),internaciones,egresos,2018-04-01,0,3,0,3,3
SAN LUCAS,internaciones,egresos,2018-04-01,3,25,3,25,28
SAN MATIAS,internaciones,egresos,2018-04-01,15,53,15,53,68
SAN MIGUEL DE VELASCO,internaciones,egresos,2018-04-01,13,31,13,31,44
SAN PEDRO,internaciones,egresos,2018-04-01,17,26,17,26,43
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2018-04-01,5,6,5,6,11
SAN PEDRO DE CURAHUARA,internaciones,egresos,2018-04-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,internaciones,egresos,2018-04-01,0,2,0,2,2
SAN RAFAEL,internaciones,egresos,2018-04-01,2,18,2,18,20
SAN RAMON BENI,internaciones,egresos,2018-04-01,6,24,6,24,30
SAN RAMON SCZ,internaciones,egresos,2018-04-01,10,31,10,31,41
SANTA ANA,internaciones,egresos,2018-04-01,30,93,30,93,123
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2018-04-01,4375,7774,4375,7774,12149
SANTA ROSA,internaciones,egresos,2018-04-01,17,41,17,41,58
SANTA ROSA DEL SARA,internaciones,egresos,2018-04-01,13,22,13,22,35
SANTIAGO DE CALLAPA,internaciones,egresos,2018-04-01,0,1,0,1,1
SANTIAGO DE HUARI,internaciones,egresos,2018-04-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2018-04-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2018-04-01,0,7,0,7,7
SANTIVAÑES,internaciones,egresos,2018-04-01,0,2,0,2,2
SAPAHAQUI,internaciones,egresos,2018-04-01,0,6,0,6,6
SENA,internaciones,egresos,2018-04-01,1,6,1,6,7
SHINAOTA,internaciones,egresos,2018-04-01,15,70,15,70,85
SICA SICA (VILLA AROMA),internaciones,egresos,2018-04-01,0,9,0,9,9
SICAYA,internaciones,egresos,2018-04-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2018-04-01,0,38,0,38,38
SOPACHUY,internaciones,egresos,2018-04-01,7,10,7,10,17
SORATA,internaciones,egresos,2018-04-01,1,11,1,11,12
SUCRE,internaciones,egresos,2018-04-01,1241,1893,1241,1893,3134
TACACOMA,internaciones,egresos,2018-04-01,0,6,0,6,6
TACOPAYA,internaciones,egresos,2018-04-01,0,2,0,2,2
TAPACARI,internaciones,egresos,2018-04-01,1,4,1,4,5
TARABUCO,internaciones,egresos,2018-04-01,32,50,32,50,82
TARACO,internaciones,egresos,2018-04-01,0,2,0,2,2
TARIJA,internaciones,egresos,2018-04-01,651,1539,651,1539,2190
TARVITA,internaciones,egresos,2018-04-01,2,25,2,25,27
TEOPONTE,internaciones,egresos,2018-04-01,0,8,0,8,8
TIAWANACU,internaciones,egresos,2018-04-01,0,5,0,5,5
TIPUANI,internaciones,egresos,2018-04-01,1,7,1,7,8
TIQUIPAYA,internaciones,egresos,2018-04-01,88,374,88,374,462
TIRAQUE (CBBA),internaciones,egresos,2018-04-01,0,26,0,26,26
TOCO,internaciones,egresos,2018-04-01,0,4,0,4,4
TOLATA,internaciones,egresos,2018-04-01,0,5,0,5,5
TOLEDO,internaciones,egresos,2018-04-01,0,3,0,3,3
TOMINA,internaciones,egresos,2018-04-01,2,4,2,4,6
TORO TORO,internaciones,egresos,2018-04-01,7,0,7,0,7
TOTORA(CBBA),internaciones,egresos,2018-04-01,10,40,10,40,50
TOTORA(ORR),internaciones,egresos,2018-04-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2018-04-01,1,0,1,0,1
TRINIDAD,internaciones,egresos,2018-04-01,365,913,365,913,1278
TUPIZA,internaciones,egresos,2018-04-01,120,221,120,221,341
UNCIA,internaciones,egresos,2018-04-01,0,13,0,13,13
URUBICHA,internaciones,egresos,2018-04-01,4,17,4,17,21
UYUNI,internaciones,egresos,2018-04-01,42,111,42,111,153
VACAS,internaciones,egresos,2018-04-01,0,8,0,8,8
VALLEGRANDE,internaciones,egresos,2018-04-01,65,101,65,101,166
VIACHA,internaciones,egresos,2018-04-01,25,90,25,90,115
VILLA CHARCAS,internaciones,egresos,2018-04-01,2,16,2,16,18
VILLA RIVERO,internaciones,egresos,2018-04-01,0,8,0,8,8
VILLA SERRANO,internaciones,egresos,2018-04-01,0,1,0,1,1
VILLA TUNARI,internaciones,egresos,2018-04-01,119,254,119,254,373
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2018-04-01,19,27,19,27,46
VILLAZON,internaciones,egresos,2018-04-01,53,129,53,129,182
VINTO,internaciones,egresos,2018-04-01,31,78,31,78,109
VITICHI,internaciones,egresos,2018-04-01,0,3,0,3,3
WARNES,internaciones,egresos,2018-04-01,11,15,11,15,26
YACO,internaciones,egresos,2018-04-01,0,2,0,2,2
YACUIBA,internaciones,egresos,2018-04-01,276,533,276,533,809
YAMPARAEZ,internaciones,egresos,2018-04-01,1,3,1,3,4
YANACACHI,internaciones,egresos,2018-04-01,0,1,0,1,1
YAPACANI,internaciones,egresos,2018-04-01,105,246,105,246,351
YOTALA,internaciones,egresos,2018-04-01,0,8,0,8,8
ZUDAÑEZ,internaciones,egresos,2018-04-01,6,11,6,11,17
ACACIO,internaciones,egresos,2018-05-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2018-05-01,5,44,5,44,49
ACHOCALLA,internaciones,egresos,2018-05-01,0,1,0,1,1
AIQUILE,internaciones,egresos,2018-05-01,19,63,19,63,82
ALALAY,internaciones,egresos,2018-05-01,0,1,0,1,1
ALCALA,internaciones,egresos,2018-05-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2018-05-01,0,9,0,9,9
ANCORAIMES,internaciones,egresos,2018-05-01,0,3,0,3,3
ANDAMARCA,internaciones,egresos,2018-05-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2018-05-01,8,11,8,11,19
APOLO,internaciones,egresos,2018-05-01,0,17,0,17,17
ARANI,internaciones,egresos,2018-05-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2018-05-01,0,7,0,7,7
ARQUE,internaciones,egresos,2018-05-01,1,4,1,4,5
ASCENCION DE GUARAYOS,internaciones,egresos,2018-05-01,64,132,64,132,196
ATOCHA,internaciones,egresos,2018-05-01,12,20,12,20,32
AUCAPATA,internaciones,egresos,2018-05-01,0,2,0,2,2
AYATA,internaciones,egresos,2018-05-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2018-05-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2018-05-01,7,23,7,23,30
AZURDUY,internaciones,egresos,2018-05-01,0,17,0,17,17
BATALLAS,internaciones,egresos,2018-05-01,0,5,0,5,5
BAURES,internaciones,egresos,2018-05-01,9,13,9,13,22
BELLA FLOR,internaciones,egresos,2018-05-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2018-05-01,68,176,68,176,244
BETANZOS,internaciones,egresos,2018-05-01,1,13,1,13,14
BOLIVAR,internaciones,egresos,2018-05-01,1,0,1,0,1
BOYUIBE,internaciones,egresos,2018-05-01,11,12,11,12,23
BUENA VISTA,internaciones,egresos,2018-05-01,28,38,28,38,66
CABEZAS,internaciones,egresos,2018-05-01,13,10,13,10,23
CAIROMA,internaciones,egresos,2018-05-01,0,4,0,4,4
"CAIZA ""D""",internaciones,egresos,2018-05-01,0,1,0,1,1
CAJUATA,internaciones,egresos,2018-05-01,0,12,0,12,12
CALAMARCA,internaciones,egresos,2018-05-01,0,6,0,6,6
CAMARGO,internaciones,egresos,2018-05-01,27,53,27,53,80
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2018-05-01,2,4,2,4,6
CAMIRI,internaciones,egresos,2018-05-01,149,299,149,299,448
CAPINOTA,internaciones,egresos,2018-05-01,6,26,6,26,32
CAQUIAVIRI,internaciones,egresos,2018-05-01,0,1,0,1,1
CARACOLLO,internaciones,egresos,2018-05-01,1,27,1,27,28
CARANAVI,internaciones,egresos,2018-05-01,20,130,20,130,150
CARAPARI,internaciones,egresos,2018-05-01,0,5,0,5,5
CARMEN RIVERO TORREZ,internaciones,egresos,2018-05-01,10,16,10,16,26
CHALLAPATA,internaciones,egresos,2018-05-01,34,80,34,80,114
CHAQUI,internaciones,egresos,2018-05-01,0,6,0,6,6
CHARAGUA,internaciones,egresos,2018-05-01,27,78,27,78,105
CHAYANTA,internaciones,egresos,2018-05-01,0,5,0,5,5
CHIMORE,internaciones,egresos,2018-05-01,7,41,7,41,48
CHUA COCANI,internaciones,egresos,2018-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2018-05-01,36,64,36,64,100
CHUMA,internaciones,egresos,2018-05-01,1,3,1,3,4
CKOCHAS,internaciones,egresos,2018-05-01,0,5,0,5,5
CLIZA,internaciones,egresos,2018-05-01,12,82,12,82,94
COBIJA,internaciones,egresos,2018-05-01,232,452,232,452,684
COCAPATA,internaciones,egresos,2018-05-01,0,10,0,10,10
COCHABAMBA,internaciones,egresos,2018-05-01,3209,5502,3209,5502,8711
COLCAPIRHUA,internaciones,egresos,2018-05-01,26,112,26,112,138
"COLCHA ""K""",internaciones,egresos,2018-05-01,0,1,0,1,1
COLLANA,internaciones,egresos,2018-05-01,0,2,0,2,2
COLOMI,internaciones,egresos,2018-05-01,0,23,0,23,23
COLQUECHACA,internaciones,egresos,2018-05-01,2,20,2,20,22
COLQUENCHA,internaciones,egresos,2018-05-01,0,3,0,3,3
COLQUIRI,internaciones,egresos,2018-05-01,0,4,0,4,4
COMARAPA,internaciones,egresos,2018-05-01,2,41,2,41,43
CONCEPCION,internaciones,egresos,2018-05-01,11,43,11,43,54
COPACABANA,internaciones,egresos,2018-05-01,0,5,0,5,5
CORIPATA,internaciones,egresos,2018-05-01,0,11,0,11,11
CORO CORO,internaciones,egresos,2018-05-01,0,3,0,3,3
COROICO,internaciones,egresos,2018-05-01,20,50,20,50,70
COTAGAITA,internaciones,egresos,2018-05-01,4,23,4,23,27
COTOCA,internaciones,egresos,2018-05-01,44,248,44,248,292
CUATRO CAÑADAS,internaciones,egresos,2018-05-01,15,19,15,19,34
CUEVO,internaciones,egresos,2018-05-01,2,8,2,8,10
CULPINA,internaciones,egresos,2018-05-01,3,39,3,39,42
CURAHUARA DE CARANGAS,internaciones,egresos,2018-05-01,0,5,0,5,5
CURVA,internaciones,egresos,2018-05-01,0,1,0,1,1
DESAGUADERO,internaciones,egresos,2018-05-01,0,1,0,1,1
EL ALTO,internaciones,egresos,2018-05-01,1151,3009,1151,3009,4160
EL PUENTE(STC),internaciones,egresos,2018-05-01,19,20,19,20,39
EL TORNO,internaciones,egresos,2018-05-01,157,275,157,275,432
ENTRE RIOS TRJ,internaciones,egresos,2018-05-01,6,24,6,24,30
ENTRE RIOS CBBA,internaciones,egresos,2018-05-01,3,50,3,50,53
ESCOMA,internaciones,egresos,2018-05-01,3,6,3,6,9
EUCALIPTUS,internaciones,egresos,2018-05-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2018-05-01,6,7,6,7,13
FERNANDEZ ALONSO,internaciones,egresos,2018-05-01,3,5,3,5,8
FILADELFIA,internaciones,egresos,2018-05-01,3,1,3,1,4
GENERAL SAAVEDRA,internaciones,egresos,2018-05-01,8,22,8,22,30
GUANAY,internaciones,egresos,2018-05-01,0,11,0,11,11
GUAQUI,internaciones,egresos,2018-05-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2018-05-01,178,354,178,354,532
GUTIERREZ,internaciones,egresos,2018-05-01,20,45,20,45,65
HUACARETA,internaciones,egresos,2018-05-01,2,21,2,21,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2018-05-01,1,2,1,2,3
HUANUNI,internaciones,egresos,2018-05-01,92,88,92,88,180
HUARACAJE,internaciones,egresos,2018-05-01,2,8,2,8,10
HUMANATA,internaciones,egresos,2018-05-01,0,2,0,2,2
ICLA,internaciones,egresos,2018-05-01,0,4,0,4,4
INCAHUASI,internaciones,egresos,2018-05-01,1,9,1,9,10
INQUISIVI,internaciones,egresos,2018-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,egresos,2018-05-01,5,15,5,15,20
IXIAMAS,internaciones,egresos,2018-05-01,2,14,2,14,16
JESUS DE MACHACA,internaciones,egresos,2018-05-01,0,4,0,4,4
LA ASUNTA,internaciones,egresos,2018-05-01,5,56,5,56,61
LA GUARDIA,internaciones,egresos,2018-05-01,36,118,36,118,154
LA PAZ,internaciones,egresos,2018-05-01,2866,5482,2866,5482,8348
LAGUNILLAS,internaciones,egresos,2018-05-01,0,5,0,5,5
LAJA,internaciones,egresos,2018-05-01,0,2,0,2,2
LAS CARRERAS,internaciones,egresos,2018-05-01,0,2,0,2,2
LLALLAGUA,internaciones,egresos,2018-05-01,69,207,69,207,276
LLICA,internaciones,egresos,2018-05-01,0,5,0,5,5
MACHARETI,internaciones,egresos,2018-05-01,5,7,5,7,12
MAGDALENA,internaciones,egresos,2018-05-01,48,53,48,53,101
MAIRANA,internaciones,egresos,2018-05-01,4,37,4,37,41
MAPIRI,internaciones,egresos,2018-05-01,0,29,0,29,29
MECAPACA,internaciones,egresos,2018-05-01,0,1,0,1,1
MINEROS,internaciones,egresos,2018-05-01,13,25,13,25,38
MIZQUE,internaciones,egresos,2018-05-01,6,47,6,47,53
MOCOMOCO,internaciones,egresos,2018-05-01,1,3,1,3,4
MOJOCOYA,internaciones,egresos,2018-05-01,0,7,0,7,7
MONTEAGUDO,internaciones,egresos,2018-05-01,61,136,61,136,197
MONTERO,internaciones,egresos,2018-05-01,296,630,296,630,926
MOROCHATA,internaciones,egresos,2018-05-01,4,12,4,12,16
OCURI,internaciones,egresos,2018-05-01,1,11,1,11,12
OKINAWA,internaciones,egresos,2018-05-01,2,10,2,10,12
OMEREQUE,internaciones,egresos,2018-05-01,1,6,1,6,7
ORURO,internaciones,egresos,2018-05-01,950,2025,950,2025,2975
PADILLA,internaciones,egresos,2018-05-01,21,42,21,42,63
PAILON,internaciones,egresos,2018-05-01,16,38,16,38,54
PALOS BLANCOS,internaciones,egresos,2018-05-01,17,50,17,50,67
PAMPA AULLAGAS,internaciones,egresos,2018-05-01,0,3,0,3,3
PAMPA GRANDE,internaciones,egresos,2018-05-01,0,6,0,6,6
PAPEL PAMPA,internaciones,egresos,2018-05-01,0,3,0,3,3
PASORAPA,internaciones,egresos,2018-05-01,1,3,1,3,4
PATACAMAYA,internaciones,egresos,2018-05-01,2,51,2,51,53
PAZÑA,internaciones,egresos,2018-05-01,0,1,0,1,1
PELECHUCO,internaciones,egresos,2018-05-01,0,2,0,2,2
POCOATA,internaciones,egresos,2018-05-01,0,4,0,4,4
POCONA,internaciones,egresos,2018-05-01,0,14,0,14,14
POJO (CBBA),internaciones,egresos,2018-05-01,4,9,4,9,13
POOPO,internaciones,egresos,2018-05-01,0,4,0,4,4
PORCO,internaciones,egresos,2018-05-01,0,14,0,14,14
POROMA,internaciones,egresos,2018-05-01,0,4,0,4,4
PORONGO,internaciones,egresos,2018-05-01,6,10,6,10,16
PORTACHUELO,internaciones,egresos,2018-05-01,50,135,50,135,185
PORVENIR,internaciones,egresos,2018-05-01,4,4,4,4,8
POSTRER VALLE,internaciones,egresos,2018-05-01,2,4,2,4,6
POTOSI,internaciones,egresos,2018-05-01,653,1328,653,1328,1981
