,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
ENTRE RIOS TRJ,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,2,1,2,3
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,19,23,19,23,42
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,1,1,1,2
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,2,1,2,3
ORURO,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,16,2,16,2,18
PATACAMAYA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,15,9,15,9,24
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,4,7,4,7,11
SACABA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,4,0,4,4
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,2,0,2,0,2
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,3,1,3,1,4
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,4,0,4,0,4
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,48,41,48,41,89
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,8,12,8,12,20
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,16,21,16,21,37
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,7,1,7,1,8
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,3,1,3,4
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,2,0,2,0,2
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,3,2,3,2,5
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,4,3,4,3,7
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2018-07-01,0,1,0,1,1
BOYUIBE,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,2,0,2,2
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,6,3,6,3,9
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,3,2,3,2,5
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,38,36,38,36,74
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,13,7,13,7,20
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,1,1,1,2
GENERAL SAAVEDRA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,2,1,2,3
LA ASUNTA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,18,19,18,19,37
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,1,1,1,2
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,4,2,4,2,6
ORURO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,20,7,20,7,27
PALOS BLANCOS,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,23,9,23,9,32
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
REYES,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,9,10,9,10,19
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,3,0,3,0,3
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,2,1,2,1,3
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
SAN PEDRO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,4,0,4,0,4
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,43,49,43,49,92
SORATA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,14,8,14,8,22
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,10,17,10,17,27
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,7,7,7,7,14
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,2,1,2,3
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,1,1,1,2
VINTO,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,3,3,3,3,6
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2018-08-01,1,1,1,1,2
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,1,1,1,2
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,3,2,3,2,5
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,2,2,2,2,4
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,2,1,2,1,3
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,41,32,41,32,73
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
COTAGAITA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,12,8,12,8,20
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,1,1,1,2
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,3,2,3,2,5
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,23,14,23,14,37
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,2,2,2,2,4
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,3,1,3,1,4
ORURO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,11,10,11,10,21
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
PATACAMAYA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,11,8,11,8,19
PUERTO QUIJARRO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,3,1,3,4
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,2,0,2,2
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,3,1,3,1,4
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,3,2,3,2,5
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,45,42,45,42,87
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,1,1,1,2
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,10,14,10,14,24
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,2,0,2,0,2
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,14,8,14,8,22
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,8,4,8,4,12
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,1,0,1,0,1
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,0,1,0,1,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2018-09-01,5,3,5,3,8
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
BAURES,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,3,2,3,2,5
BUENA VISTA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,2,3,2,3,5
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,3,2,3,2,5
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,41,24,41,24,65
CONCEPCION,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
CULPINA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,17,7,17,7,24
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,2,1,2,1,3
GENERAL SAAVEDRA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,4,1,4,5
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
HUARACAJE,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,22,15,22,15,37
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,3,4,3,4,7
ORURO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,18,11,18,11,29
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,12,4,12,4,16
PUERTO QUIJARRO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,2,0,2,0,2
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,2,2,2,2,4
REYES,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,6,2,6,2,8
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
SACABA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,3,1,3,1,4
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,6,1,6,1,7
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,40,44,40,44,84
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,6,9,6,9,15
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,7,15,7,15,22
TEOPONTE,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
TIPUANI,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
TOTORA(ORR),internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,7,4,7,4,11
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
VALLEGRANDE,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,1,1,1,2
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,0,1,0,1,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,3,3,3,3,6
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2018-10-01,3,0,3,0,3
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,2,1,2,3
CAMARGO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,2,1,2,1,3
CARMEN RIVERO TORREZ,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,1,1,1,2
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,1,1,1,2
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,31,38,31,38,69
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
CORIPATA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
COROICO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,13,8,13,8,21
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,3,0,3,0,3
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,2,1,2,1,3
GUTIERREZ,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,22,35,22,35,57
LLALLAGUA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,2,1,2,1,3
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,1,1,1,2
MINEROS,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,4,0,4,0,4
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,6,2,6,2,8
ORURO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,9,10,9,10,19
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,2,2,2,2,4
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,9,9,9,9,18
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,5,1,5,1,6
ROBORE,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
SAN BUENA VENTURA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,3,2,3,2,5
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,37,42,37,42,79
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,19,11,19,11,30
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,2,0,2,2
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,12,15,12,15,27
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,4,6,4,6,10
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,2,0,2,0,2
UYUNI,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,5,4,5,4,9
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2018-11-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
BAURES,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,2,0,2,0,2
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,2,1,2,1,3
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,2,1,2,3
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,3,1,3,1,4
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,4,6,4,6,10
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,39,41,39,41,80
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,2,1,2,3
COROICO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
COTAGAITA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,2,0,2,0,2
CULPINA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,2,1,2,1,3
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,4,13,4,13,17
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,0,1,0,1,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,4,1,4,1,5
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,37,42,37,42,79
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
MAPIRI,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
MONTEAGUDO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,4,1,4,1,5
ORURO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,23,10,23,10,33
PADILLA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,5,8,5,8,13
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,1,1,1,2
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,3,0,3,0,3
REYES,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,1,1,1,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,9,11,9,11,20
RURRENABAQUE,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,2,0,2,0,2
SACABA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
SAN BORJA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
SAN IGNACIO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
SAN LUCAS,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,41,32,41,32,73
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,11,12,11,12,23
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,19,13,19,13,32
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,14,7,14,7,21
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,3,2,3,2,5
VIACHA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,0,1,0,1,1
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,2,1,2,1,3
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2018-12-01,1,5,1,5,6
