,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
SOPACHUY,internaciones,ingresos espontaneos,2018-06-01,7,12,7,12,19
SORATA,internaciones,ingresos espontaneos,2018-06-01,3,11,3,11,14
SUCRE,internaciones,ingresos espontaneos,2018-06-01,1095,1772,1095,1772,2867
TACACOMA,internaciones,ingresos espontaneos,2018-06-01,0,3,0,3,3
TACOPAYA,internaciones,ingresos espontaneos,2018-06-01,1,3,1,3,4
TAPACARI,internaciones,ingresos espontaneos,2018-06-01,1,9,1,9,10
TARABUCO,internaciones,ingresos espontaneos,2018-06-01,24,37,24,37,61
TARACO,internaciones,ingresos espontaneos,2018-06-01,0,1,0,1,1
TARIJA,internaciones,ingresos espontaneos,2018-06-01,521,1348,521,1348,1869
TARVITA,internaciones,ingresos espontaneos,2018-06-01,4,23,4,23,27
TEOPONTE,internaciones,ingresos espontaneos,2018-06-01,1,9,1,9,10
TIAWANACU,internaciones,ingresos espontaneos,2018-06-01,1,4,1,4,5
TIPUANI,internaciones,ingresos espontaneos,2018-06-01,3,9,3,9,12
TIQUIPAYA,internaciones,ingresos espontaneos,2018-06-01,32,162,32,162,194
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2018-06-01,0,15,0,15,15
TOCO,internaciones,ingresos espontaneos,2018-06-01,0,2,0,2,2
TOLATA,internaciones,ingresos espontaneos,2018-06-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2018-06-01,0,4,0,4,4
TOMAVE,internaciones,ingresos espontaneos,2018-06-01,3,2,3,2,5
TOMINA,internaciones,ingresos espontaneos,2018-06-01,1,3,1,3,4
TORO TORO,internaciones,ingresos espontaneos,2018-06-01,0,7,0,7,7
TOTORA(CBBA),internaciones,ingresos espontaneos,2018-06-01,2,18,2,18,20
TOTORA(ORR),internaciones,ingresos espontaneos,2018-06-01,0,2,0,2,2
TRIGAL,internaciones,ingresos espontaneos,2018-06-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos espontaneos,2018-06-01,380,780,380,780,1160
TUPIZA,internaciones,ingresos espontaneos,2018-06-01,130,176,130,176,306
UMALA,internaciones,ingresos espontaneos,2018-06-01,0,3,0,3,3
UNCIA,internaciones,ingresos espontaneos,2018-06-01,0,7,0,7,7
URUBICHA,internaciones,ingresos espontaneos,2018-06-01,0,12,0,12,12
UYUNI,internaciones,ingresos espontaneos,2018-06-01,49,85,49,85,134
VACAS,internaciones,ingresos espontaneos,2018-06-01,0,4,0,4,4
VALLEGRANDE,internaciones,ingresos espontaneos,2018-06-01,29,76,29,76,105
VIACHA,internaciones,ingresos espontaneos,2018-06-01,21,109,21,109,130
VILA VILA,internaciones,ingresos espontaneos,2018-06-01,1,2,1,2,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2018-06-01,0,9,0,9,9
VILLA MONTES,internaciones,ingresos espontaneos,2018-06-01,41,128,41,128,169
VILLA RIVERO,internaciones,ingresos espontaneos,2018-06-01,0,6,0,6,6
VILLA TUNARI,internaciones,ingresos espontaneos,2018-06-01,72,210,72,210,282
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2018-06-01,9,17,9,17,26
VILLAZON,internaciones,ingresos espontaneos,2018-06-01,35,133,35,133,168
VINTO,internaciones,ingresos espontaneos,2018-06-01,63,97,63,97,160
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2018-06-01,0,3,0,3,3
WARNES,internaciones,ingresos espontaneos,2018-06-01,47,99,47,99,146
YACUIBA,internaciones,ingresos espontaneos,2018-06-01,199,416,199,416,615
YAMPARAEZ,internaciones,ingresos espontaneos,2018-06-01,0,4,0,4,4
YANACACHI,internaciones,ingresos espontaneos,2018-06-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2018-06-01,94,195,94,195,289
YOCALLA,internaciones,ingresos espontaneos,2018-06-01,0,1,0,1,1
YOTALA,internaciones,ingresos espontaneos,2018-06-01,3,9,3,9,12
ZUDAÑEZ,internaciones,ingresos espontaneos,2018-06-01,3,13,3,13,16
ACACIO,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos espontaneos,2018-07-01,11,43,11,43,54
AIQUILE,internaciones,ingresos espontaneos,2018-07-01,29,52,29,52,81
ALCALA,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
ANCORAIMES,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2018-07-01,14,8,14,8,22
APOLO,internaciones,ingresos espontaneos,2018-07-01,1,14,1,14,15
ARANI,internaciones,ingresos espontaneos,2018-07-01,0,9,0,9,9
ARBIETO,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
ARQUE,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2018-07-01,50,127,50,127,177
ATOCHA,internaciones,ingresos espontaneos,2018-07-01,38,45,38,45,83
AUCAPATA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2018-07-01,3,1,3,1,4
AYO AYO,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2018-07-01,6,25,6,25,31
AZURDUY,internaciones,ingresos espontaneos,2018-07-01,7,14,7,14,21
BATALLAS,internaciones,ingresos espontaneos,2018-07-01,0,9,0,9,9
BAURES,internaciones,ingresos espontaneos,2018-07-01,10,10,10,10,20
BELLA FLOR,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2018-07-01,78,173,78,173,251
BETANZOS,internaciones,ingresos espontaneos,2018-07-01,0,12,0,12,12
BOLIVAR,internaciones,ingresos espontaneos,2018-07-01,1,3,1,3,4
BOYUIBE,internaciones,ingresos espontaneos,2018-07-01,3,7,3,7,10
BUENA VISTA,internaciones,ingresos espontaneos,2018-07-01,29,31,29,31,60
CABEZAS,internaciones,ingresos espontaneos,2018-07-01,20,8,20,8,28
CAIROMA,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
"CAIZA ""D""",internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
CAJUATA,internaciones,ingresos espontaneos,2018-07-01,0,8,0,8,8
CALACOTO,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
CALAMARCA,internaciones,ingresos espontaneos,2018-07-01,1,5,1,5,6
CAMARGO,internaciones,ingresos espontaneos,2018-07-01,45,85,45,85,130
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
CAMIRI,internaciones,ingresos espontaneos,2018-07-01,114,271,114,271,385
CAPINOTA,internaciones,ingresos espontaneos,2018-07-01,15,34,15,34,49
CAQUIAVIRI,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos espontaneos,2018-07-01,1,21,1,21,22
CARANAVI,internaciones,ingresos espontaneos,2018-07-01,25,115,25,115,140
CARAPARI,internaciones,ingresos espontaneos,2018-07-01,1,7,1,7,8
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2018-07-01,1,14,1,14,15
CATACORA,internaciones,ingresos espontaneos,2018-07-01,1,1,1,1,2
CHALLAPATA,internaciones,ingresos espontaneos,2018-07-01,19,83,19,83,102
CHAQUI,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos espontaneos,2018-07-01,21,57,21,57,78
CHAYANTA,internaciones,ingresos espontaneos,2018-07-01,3,8,3,8,11
CHIMORE,internaciones,ingresos espontaneos,2018-07-01,6,21,6,21,27
CHIPAYA,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
CHUA COCANI,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2018-07-01,51,87,51,87,138
CHUMA,internaciones,ingresos espontaneos,2018-07-01,0,6,0,6,6
CKOCHAS,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
CLIZA,internaciones,ingresos espontaneos,2018-07-01,7,48,7,48,55
COBIJA,internaciones,ingresos espontaneos,2018-07-01,181,307,181,307,488
COCAPATA,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
COCHABAMBA,internaciones,ingresos espontaneos,2018-07-01,3152,5052,3152,5052,8204
COLCAPIRHUA,internaciones,ingresos espontaneos,2018-07-01,40,122,40,122,162
"COLCHA ""K""",internaciones,ingresos espontaneos,2018-07-01,2,0,2,0,2
COLOMI,internaciones,ingresos espontaneos,2018-07-01,0,26,0,26,26
COLPA BELGICA,internaciones,ingresos espontaneos,2018-07-01,4,17,4,17,21
COLQUECHACA,internaciones,ingresos espontaneos,2018-07-01,0,14,0,14,14
COLQUENCHA,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
COLQUIRI,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
COMARAPA,internaciones,ingresos espontaneos,2018-07-01,7,54,7,54,61
CONCEPCION,internaciones,ingresos espontaneos,2018-07-01,17,51,17,51,68
COPACABANA,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
CORIPATA,internaciones,ingresos espontaneos,2018-07-01,0,11,0,11,11
CORO CORO,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
COROICO,internaciones,ingresos espontaneos,2018-07-01,16,50,16,50,66
COTAGAITA,internaciones,ingresos espontaneos,2018-07-01,6,26,6,26,32
COTOCA,internaciones,ingresos espontaneos,2018-07-01,228,2,228,2,230
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2018-07-01,10,38,10,38,48
CUEVO,internaciones,ingresos espontaneos,2018-07-01,2,5,2,5,7
CULPINA,internaciones,ingresos espontaneos,2018-07-01,4,39,4,39,43
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
DESAGUADERO,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
EL ALTO,internaciones,ingresos espontaneos,2018-07-01,1252,2016,1252,2016,3268
EL PUENTE(STC),internaciones,ingresos espontaneos,2018-07-01,21,22,21,22,43
EL TORNO,internaciones,ingresos espontaneos,2018-07-01,139,287,139,287,426
EL VILLAR,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2018-07-01,3,24,3,24,27
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2018-07-01,3,46,3,46,49
ESCOMA,internaciones,ingresos espontaneos,2018-07-01,1,20,1,20,21
EUCALIPTUS,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
EXALTACION,internaciones,ingresos espontaneos,2018-07-01,2,0,2,0,2
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2018-07-01,15,16,15,16,31
FILADELFIA,internaciones,ingresos espontaneos,2018-07-01,2,6,2,6,8
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2018-07-01,6,28,6,28,34
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
GUANAY,internaciones,ingresos espontaneos,2018-07-01,3,22,3,22,25
GUAQUI,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
GUAYARAMERIN,internaciones,ingresos espontaneos,2018-07-01,154,270,154,270,424
GUTIERREZ,internaciones,ingresos espontaneos,2018-07-01,10,22,10,22,32
HUACARETA,internaciones,ingresos espontaneos,2018-07-01,3,13,3,13,16
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2018-07-01,1,4,1,4,5
HUANUNI,internaciones,ingresos espontaneos,2018-07-01,86,104,86,104,190
HUARACAJE,internaciones,ingresos espontaneos,2018-07-01,3,12,3,12,15
HUARINA,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
HUATAJATA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,ingresos espontaneos,2018-07-01,1,1,1,1,2
HUMANATA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
ICHOCA,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
INCAHUASI,internaciones,ingresos espontaneos,2018-07-01,1,13,1,13,14
INQUISIVI,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2018-07-01,4,28,4,28,32
IXIAMAS,internaciones,ingresos espontaneos,2018-07-01,3,14,3,14,17
JESUS DE MACHACA,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
LA ASUNTA,internaciones,ingresos espontaneos,2018-07-01,5,57,5,57,62
LA GUARDIA,internaciones,ingresos espontaneos,2018-07-01,47,97,47,97,144
LA PAZ,internaciones,ingresos espontaneos,2018-07-01,2804,4630,2804,4630,7434
LAGUNILLAS,internaciones,ingresos espontaneos,2018-07-01,3,7,3,7,10
LAJA,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
LAS CARRERAS,internaciones,ingresos espontaneos,2018-07-01,1,0,1,0,1
LLALLAGUA,internaciones,ingresos espontaneos,2018-07-01,105,198,105,198,303
LURIBAY,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
MACHARETI,internaciones,ingresos espontaneos,2018-07-01,0,8,0,8,8
MAGDALENA,internaciones,ingresos espontaneos,2018-07-01,26,44,26,44,70
MAIRANA,internaciones,ingresos espontaneos,2018-07-01,8,44,8,44,52
MAPIRI,internaciones,ingresos espontaneos,2018-07-01,6,31,6,31,37
MECAPACA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
MINEROS,internaciones,ingresos espontaneos,2018-07-01,17,39,17,39,56
MIZQUE,internaciones,ingresos espontaneos,2018-07-01,6,27,6,27,33
MOJOCOYA,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
MONTEAGUDO,internaciones,ingresos espontaneos,2018-07-01,39,105,39,105,144
MONTERO,internaciones,ingresos espontaneos,2018-07-01,259,465,259,465,724
MORO MORO,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
MOROCHATA,internaciones,ingresos espontaneos,2018-07-01,0,7,0,7,7
OCURI,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
OKINAWA,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
OMEREQUE,internaciones,ingresos espontaneos,2018-07-01,3,18,3,18,21
ORURO,internaciones,ingresos espontaneos,2018-07-01,1020,1694,1020,1694,2714
PADILLA,internaciones,ingresos espontaneos,2018-07-01,36,57,36,57,93
PAILON,internaciones,ingresos espontaneos,2018-07-01,23,87,23,87,110
PALOS BLANCOS,internaciones,ingresos espontaneos,2018-07-01,11,36,11,36,47
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2018-07-01,1,1,1,1,2
PAMPA GRANDE,internaciones,ingresos espontaneos,2018-07-01,1,5,1,5,6
PAPEL PAMPA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
PASORAPA,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
PATACAMAYA,internaciones,ingresos espontaneos,2018-07-01,6,41,6,41,47
PELECHUCO,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2018-07-01,0,9,0,9,9
POCONA,internaciones,ingresos espontaneos,2018-07-01,0,10,0,10,10
POJO (CBBA),internaciones,ingresos espontaneos,2018-07-01,4,15,4,15,19
POOPO,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
PORCO,internaciones,ingresos espontaneos,2018-07-01,0,16,0,16,16
POROMA,internaciones,ingresos espontaneos,2018-07-01,0,7,0,7,7
PORONGO,internaciones,ingresos espontaneos,2018-07-01,3,4,3,4,7
PORTACHUELO,internaciones,ingresos espontaneos,2018-07-01,47,148,47,148,195
PORVENIR,internaciones,ingresos espontaneos,2018-07-01,3,2,3,2,5
POSTRER VALLE,internaciones,ingresos espontaneos,2018-07-01,1,2,1,2,3
POTOSI,internaciones,ingresos espontaneos,2018-07-01,862,1596,862,1596,2458
PRESTO,internaciones,ingresos espontaneos,2018-07-01,2,1,2,1,3
PUCARANI,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
PUERTO ACOSTA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2018-07-01,2,5,2,5,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2018-07-01,10,13,10,13,23
PUERTO RICO,internaciones,ingresos espontaneos,2018-07-01,4,15,4,15,19
PUERTO SUAREZ,internaciones,ingresos espontaneos,2018-07-01,36,80,36,80,116
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2018-07-01,96,191,96,191,287
PUNA,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
PUNATA,internaciones,ingresos espontaneos,2018-07-01,72,125,72,125,197
QUIABAYA,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
QUILLACOLLO,internaciones,ingresos espontaneos,2018-07-01,37,284,37,284,321
QUIME,internaciones,ingresos espontaneos,2018-07-01,0,8,0,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2018-07-01,10,26,10,26,36
RIBERALTA,internaciones,ingresos espontaneos,2018-07-01,240,404,240,404,644
ROBORE,internaciones,ingresos espontaneos,2018-07-01,34,71,34,71,105
RURRENABAQUE,internaciones,ingresos espontaneos,2018-07-01,41,98,41,98,139
SACABA,internaciones,ingresos espontaneos,2018-07-01,131,402,131,402,533
SACABAMBA,internaciones,ingresos espontaneos,2018-07-01,1,5,1,5,6
SACACA,internaciones,ingresos espontaneos,2018-07-01,0,11,0,11,11
SAIPINA,internaciones,ingresos espontaneos,2018-07-01,1,10,1,10,11
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2018-07-01,1,8,1,8,9
SAMAIPATA,internaciones,ingresos espontaneos,2018-07-01,1,10,1,10,11
SAN ANDRES,internaciones,ingresos espontaneos,2018-07-01,0,11,0,11,11
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2018-07-01,3,12,3,12,15
SAN BENITO,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
SAN BORJA,internaciones,ingresos espontaneos,2018-07-01,41,135,41,135,176
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2018-07-01,19,49,19,49,68
SAN CARLOS,internaciones,ingresos espontaneos,2018-07-01,0,8,0,8,8
SAN IGNACIO,internaciones,ingresos espontaneos,2018-07-01,38,90,38,90,128
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2018-07-01,110,269,110,269,379
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
SAN JAVIER(STC),internaciones,ingresos espontaneos,2018-07-01,10,52,10,52,62
SAN JOAQUIN,internaciones,ingresos espontaneos,2018-07-01,2,18,2,18,20
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2018-07-01,97,136,97,136,233
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2018-07-01,2,9,2,9,11
SAN JULIAN,internaciones,ingresos espontaneos,2018-07-01,81,145,81,145,226
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2018-07-01,9,44,9,44,53
SAN MATIAS,internaciones,ingresos espontaneos,2018-07-01,15,32,15,32,47
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2018-07-01,11,20,11,20,31
SAN PEDRO,internaciones,ingresos espontaneos,2018-07-01,5,14,5,14,19
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2018-07-01,0,9,0,9,9
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2018-07-01,7,21,7,21,28
SAN RAMON BENI,internaciones,ingresos espontaneos,2018-07-01,3,21,3,21,24
SAN RAMON SCZ,internaciones,ingresos espontaneos,2018-07-01,14,32,14,32,46
SANTA ANA,internaciones,ingresos espontaneos,2018-07-01,30,87,30,87,117
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2018-07-01,4153,7069,4153,7069,11222
SANTA ROSA,internaciones,ingresos espontaneos,2018-07-01,22,35,22,35,57
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2018-07-01,19,27,19,27,46
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2018-07-01,1,2,1,2,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2018-07-01,0,9,0,9,9
SENA,internaciones,ingresos espontaneos,2018-07-01,2,9,2,9,11
SHINAOTA,internaciones,ingresos espontaneos,2018-07-01,16,54,16,54,70
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2018-07-01,0,7,0,7,7
SICAYA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2018-07-01,0,54,0,54,54
SOPACHUY,internaciones,ingresos espontaneos,2018-07-01,12,14,12,14,26
SORACACHI,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2018-07-01,0,15,0,15,15
SUCRE,internaciones,ingresos espontaneos,2018-07-01,1185,1989,1185,1989,3174
TACACOMA,internaciones,ingresos espontaneos,2018-07-01,1,5,1,5,6
TACOPAYA,internaciones,ingresos espontaneos,2018-07-01,2,7,2,7,9
TAPACARI,internaciones,ingresos espontaneos,2018-07-01,0,6,0,6,6
TARABUCO,internaciones,ingresos espontaneos,2018-07-01,27,78,27,78,105
TARACO,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
TARIJA,internaciones,ingresos espontaneos,2018-07-01,606,1557,606,1557,2163
TARVITA,internaciones,ingresos espontaneos,2018-07-01,11,18,11,18,29
TEOPONTE,internaciones,ingresos espontaneos,2018-07-01,0,9,0,9,9
TIPUANI,internaciones,ingresos espontaneos,2018-07-01,4,10,4,10,14
TIQUIPAYA,internaciones,ingresos espontaneos,2018-07-01,48,229,48,229,277
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2018-07-01,0,16,0,16,16
TOCO,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
TOLATA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
TOLEDO,internaciones,ingresos espontaneos,2018-07-01,0,3,0,3,3
TOMAVE,internaciones,ingresos espontaneos,2018-07-01,0,5,0,5,5
TOMINA,internaciones,ingresos espontaneos,2018-07-01,0,2,0,2,2
TORO TORO,internaciones,ingresos espontaneos,2018-07-01,1,4,1,4,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2018-07-01,4,22,4,22,26
TRIGAL,internaciones,ingresos espontaneos,2018-07-01,1,0,1,0,1
TRINIDAD,internaciones,ingresos espontaneos,2018-07-01,400,843,400,843,1243
TUPIZA,internaciones,ingresos espontaneos,2018-07-01,148,210,148,210,358
UNCIA,internaciones,ingresos espontaneos,2018-07-01,0,14,0,14,14
URUBICHA,internaciones,ingresos espontaneos,2018-07-01,12,20,12,20,32
UYUNI,internaciones,ingresos espontaneos,2018-07-01,47,121,47,121,168
VACAS,internaciones,ingresos espontaneos,2018-07-01,0,8,0,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2018-07-01,56,94,56,94,150
VIACHA,internaciones,ingresos espontaneos,2018-07-01,29,125,29,125,154
VILLA CHARCAS,internaciones,ingresos espontaneos,2018-07-01,0,13,0,13,13
VILLA MONTES,internaciones,ingresos espontaneos,2018-07-01,36,105,36,105,141
VILLA RIVERO,internaciones,ingresos espontaneos,2018-07-01,1,7,1,7,8
VILLA TUNARI,internaciones,ingresos espontaneos,2018-07-01,76,198,76,198,274
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2018-07-01,16,12,16,12,28
VILLAZON,internaciones,ingresos espontaneos,2018-07-01,42,116,42,116,158
VINTO,internaciones,ingresos espontaneos,2018-07-01,18,79,18,79,97
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2018-07-01,42,87,42,87,129
YACUIBA,internaciones,ingresos espontaneos,2018-07-01,204,412,204,412,616
YAMPARAEZ,internaciones,ingresos espontaneos,2018-07-01,0,4,0,4,4
YAPACANI,internaciones,ingresos espontaneos,2018-07-01,115,224,115,224,339
YOCALLA,internaciones,ingresos espontaneos,2018-07-01,0,1,0,1,1
YOTALA,internaciones,ingresos espontaneos,2018-07-01,1,12,1,12,13
ZUDAÑEZ,internaciones,ingresos espontaneos,2018-07-01,3,18,3,18,21
ACHACACHI,internaciones,ingresos espontaneos,2018-08-01,5,40,5,40,45
AIQUILE,internaciones,ingresos espontaneos,2018-08-01,35,55,35,55,90
ALTO BENI,internaciones,ingresos espontaneos,2018-08-01,0,6,0,6,6
ANCORAIMES,internaciones,ingresos espontaneos,2018-08-01,0,4,0,4,4
ANDAMARCA,internaciones,ingresos espontaneos,2018-08-01,0,3,0,3,3
ANZALDO,internaciones,ingresos espontaneos,2018-08-01,12,8,12,8,20
APOLO,internaciones,ingresos espontaneos,2018-08-01,2,20,2,20,22
ARANI,internaciones,ingresos espontaneos,2018-08-01,0,4,0,4,4
ARBIETO,internaciones,ingresos espontaneos,2018-08-01,0,4,0,4,4
ARQUE,internaciones,ingresos espontaneos,2018-08-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2018-08-01,64,124,64,124,188
ATOCHA,internaciones,ingresos espontaneos,2018-08-01,55,60,55,60,115
AUCAPATA,internaciones,ingresos espontaneos,2018-08-01,1,1,1,1,2
AYATA,internaciones,ingresos espontaneos,2018-08-01,1,2,1,2,3
AYO AYO,internaciones,ingresos espontaneos,2018-08-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2018-08-01,9,35,9,35,44
AZURDUY,internaciones,ingresos espontaneos,2018-08-01,3,17,3,17,20
BATALLAS,internaciones,ingresos espontaneos,2018-08-01,0,7,0,7,7
BAURES,internaciones,ingresos espontaneos,2018-08-01,4,23,4,23,27
BELLA FLOR,internaciones,ingresos espontaneos,2018-08-01,0,2,0,2,2
BERMEJO,internaciones,ingresos espontaneos,2018-08-01,86,182,86,182,268
BETANZOS,internaciones,ingresos espontaneos,2018-08-01,0,12,0,12,12
BOYUIBE,internaciones,ingresos espontaneos,2018-08-01,6,16,6,16,22
BUENA VISTA,internaciones,ingresos espontaneos,2018-08-01,30,51,30,51,81
CABEZAS,internaciones,ingresos espontaneos,2018-08-01,13,5,13,5,18
CAIROMA,internaciones,ingresos espontaneos,2018-08-01,1,0,1,0,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2018-08-01,0,5,0,5,5
