municipality,group,variable,month,Niñas(os) menores de 1 año con dosis completas de zinc (Talla Baja),TOTAL
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,166,166
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,14,14
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,18,18
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,30,30
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,86,86
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,60,60
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
POCOATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
POCONA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PORCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,10,10
POROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
POTOSI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,62,62
PRESTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
PUCARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PUERTO SILES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,12,12
PUNA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PUNATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
RAVELO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
REYES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,14,14
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SACABA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,27,27
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SACACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN BORJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN LORENZO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN LORENZO(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SAN LUCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,32,32
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,20,20
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,13,13
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,18,18
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,10,10
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,16,16
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,12,12
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,21,21
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,10,10
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,13,13
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,13,13
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,9,9
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,9,9
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,9,9
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,120,120
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,8,8
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,10,10
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,129,129
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,15,15
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,68,68
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,110,110
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,55,55
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,9,9
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,8,8
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
PAZÑA,micronutrientes,ninas(os) menores de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
