municipality,group,variable,month,Niñas(os) de 1 año con dosis completa de hierro,TOTAL
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,76,76
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,34,34
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
BOYUIBE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,21,21
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,69,69
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,28,28
CAJUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,26,26
CALACOTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,17,17
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,54,54
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,32,32
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,34,34
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,29,29
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,12,12
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
CHACARILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,44,44
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,12,12
CHARAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,53,53
CHARAÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,28,28
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,66,66
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,32,32
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,127,127
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,27,27
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,622,622
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,87,87
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,23,23
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,29,29
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,12,12
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,66,66
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,21,21
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,18,18
COMBAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,46,46
COPACABANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,18,18
CORO CORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,25,25
CORQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,96,96
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,35,35
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,7,7
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,19,19
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1303,1303
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,27,27
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,88,88
EL VILLAR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,29,29
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,57,57
ESCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,16,16
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,39,39
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,163,163
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,23,23
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,23,23
HUARACAJE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
HUARINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
HUATAJATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
HUMANATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
ICHOCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,21,21
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,19,19
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,22,22
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,262,262
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,618,618
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,27,27
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,7,7
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,90,90
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
MAGDALENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,45,45
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
MALLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,36,36
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,41,41
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,38,38
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
MOJINETE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,38,38
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,199,199
MORO MORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,19,19
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
OMEREQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,402,402
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,16,16
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,24,24
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,36,36
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,53,53
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,17,17
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
PASORAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,52,52
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,25,25
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,27,27
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,40,40
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,16,16
PORONGO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,23,23
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
PORVENIR,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,22,22
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,334,334
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
PUCARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,38,38
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,22,22
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,19,19
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,37,37
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,128,128
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,51,51
QUIABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,223,223
QUIME,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,12,12
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
REYES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,24,24
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,242,242
ROBORE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,47,47
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,116,116
SABAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,320,320
SACABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,28,28
SAIPINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,24,24
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,39,39
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,14,14
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,19,19
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,104,104
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,24,24
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,20,20
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,76,76
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,28,28
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,48,48
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,81,81
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,19,19
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,22,22
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,41,41
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,33,33
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,62,62
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,25,25
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2549,2549
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,32,32
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,33,33
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,2,2
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,8,8
SENA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,16,16
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,115,115
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,7,7
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,13,13
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,38,38
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,450,450
TACACHI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,24,24
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,9,9
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,7,7
TAHUA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,3,3
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,51,51
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,18,18
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,4,4
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,12,12
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,294,294
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,14,14
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,11,11
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,23,23
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,26,26
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,93,93
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,37,37
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
TOLATA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,14,14
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,21,21
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,31,31
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,5,5
TRIGAL,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,200,200
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,51,51
TURCO,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,7,7
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,6,6
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,44,44
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,22,22
URUBICHA,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,10,10
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,46,46
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completa de hierro,2018-07-01,15,15
