municipality,group,variable,month,Niñas(os) menores de 1 año que reciben alimento complementario,TOTAL
TARATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,67,67
TARIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,1089,1089
TARVITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,10,10
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,19,19
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,39,39
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,152,152
TIPUANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,154,154
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,139,139
TOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,34,34
TOLATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,40,40
TOLEDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,29,29
TOMAVE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,98,98
TOMINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,51,51
TORO TORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,96,96
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,43,43
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,34,34
TRIGAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,9,9
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,166,166
TUPIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,230,230
TURCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,3,3
UNCIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,149,149
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,8,8
URUBICHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,28,28
UYUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,191,191
VACAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,58,58
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,65,65
VIACHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,57,57
VILA VILA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,37,37
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,57,57
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,324,324
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,55,55
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,61,61
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,70,70
VILLAZON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,318,318
VINTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,291,291
VITICHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,52,52
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,17,17
WARNES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,640,640
YACO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,41,41
YACUIBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,48,48
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,38,38
YANACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,2,2
YAPACANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,7,7
YOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,61,61
YOTALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,38,38
YUNGUYO DE LITORAL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-03-01,55,55
ACACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,33,33
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,130,130
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,130,130
AIQUILE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,140,140
ALALAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,12,12
ALCALA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,20,20
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,59,59
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,2,2
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,21,21
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,14,14
ANZALDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,30,30
APOLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,88,88
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,41,41
ARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,81,81
ARBIETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,144,144
ARQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,88,88
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,16,16
ATOCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,56,56
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,33,33
AYATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,56,56
AYO AYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,59,59
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,87,87
AZURDUY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,76,76
BATALLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,85,85
BAURES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,38,38
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,10,10
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,5,5
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,34,34
BERMEJO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1,1
BETANZOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,220,220
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,32,32
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,11,11
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,37,37
CABEZAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,2,2
CAIROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,58,58
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,83,83
CAJUATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1,1
CALACOTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,12,12
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,92,92
CAMARGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,71,71
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,10,10
CAMIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,219,219
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,142,142
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,64,64
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,132,132
CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,4,4
CARAPARI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,112,112
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,45,45
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,39,39
CATACORA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,8,8
CHACARILLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,8,8
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,232,232
CHAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,57,57
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,2,2
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,4,4
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,104,104
CHIMORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,212,212
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,4,4
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,16,16
CHUMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,51,51
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,58,58
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,105,105
CLIZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,120,120
COBIJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,360,360
COCAPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,170,170
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1913,1913
COIPASA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,110,110
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,93,93
COLLANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,7,7
COLOMI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,160,160
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,31,31
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,324,324
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,17,17
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,147,147
COMANCHE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,12,12
COMARAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,47,47
COMBAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,10,10
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,116,116
CORO CORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,29,29
COROICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,39,39
CORQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,10,10
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,140,140
COTOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,2,2
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,154,154
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,12,12
CUEVO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,31,31
CULPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,126,126
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,26,26
CURVA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,9,9
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,28,28
EL ALTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,313,313
EL CHORO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,21,21
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,73,73
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,79,79
EL TORNO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,45,45
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,17,17
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,16,16
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,293,293
ESCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,4,4
ESCOMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,20,20
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,25,25
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,11,11
EXALTACION,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,13,13
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,99,99
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,61,61
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,39,39
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,47,47
GUANAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,102,102
GUAQUI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,44,44
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,320,320
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,68,68
HUACARETA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,64,64
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,12,12
HUACHACALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,3,3
HUANUNI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,123,123
HUARINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,23,23
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,14,14
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,14,14
HUMANATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,19,19
ICHOCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,23,23
ICLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,52,52
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,90,90
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1,1
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,40,40
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,3,3
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,30,30
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,250,250
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,201,201
LA PAZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,17,17
LA RIVERA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,2,2
LAJA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,129,129
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,9,9
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,17,17
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,254,254
LLICA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,24,24
LORETO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,15,15
LURIBAY,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,42,42
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,32,32
MACHARETI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,48,48
MAIRANA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,94,94
MALLA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,15,15
MAPIRI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,142,142
MECAPACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,20,20
MINEROS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,10,10
MIZQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,50,50
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,64,64
MOJINETE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,3,3
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,42,42
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,188,188
MONTERO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,869,869
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,71,71
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,27,27
NAZACARA DE PACAJES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,18,18
OCURI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,106,106
OKINAWA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,5,5
ORURO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1881,1881
PADCAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,100,100
PAILON,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,139,139
PALCA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,91,91
PALOS BLANCOS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,183,183
PAMPA AULLAGAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,17,17
PAMPA GRANDE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,61,61
PAPEL PAMPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,33,33
PASORAPA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,11,11
PATACAMAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,47,47
PAZÑA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,23,23
PELECHUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,47,47
POCOATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,155,155
POCONA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,104,104
POJO (CBBA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,61,61
POOPO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,36,36
PORCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,124,124
POROMA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,95,95
PORONGO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,25,25
PORVENIR,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,75,75
POSTRER VALLE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,8,8
POTOSI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,1703,1703
PRESTO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,48,48
PUCARA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,8,8
PUCARANI,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,193,193
PUERTO ACOSTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,17,17
PUERTO CARABUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,20,20
PUERTO GONZALO MORENO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,31,31
PUERTO PEREZ,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,28,28
PUERTO RICO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,97,97
PUERTO VILLARROEL,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,257,257
PUNA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,109,109
PUNATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,38,38
QUIABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,16,16
QUILLACOLLO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,648,648
QUIME,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,14,14
QUIRUSILLAS,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,8,8
RAQAYPAMPA(ETA),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,4,4
RAVELO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,94,94
RIBERALTA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,105,105
ROBORE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,13,13
RURRENABAQUE,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,78,78
SABAYA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,27,27
SACABA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,722,722
SACABAMBA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,14,14
SACACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,173,173
SAIPINA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,36,36
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,85,85
SAMAIPATA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,24,24
SAN AGUSTIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,7,7
SAN ANDRES,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,70,70
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,14,14
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,8,8
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,22,22
SAN BENITO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,62,62
SAN IGNACIO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,15,15
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,496,496
SAN JAVIER(BNI),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,6,6
SAN JAVIER(STC),micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,84,84
SAN JOAQUIN,micronutrientes,ninas(os) menores de 1 ano que reciben alimento complementario,2018-04-01,36,36
