municipality,group,variable,month,Niñas(os) RN con lactancia materna inmediata,TOTAL
CAMIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,39,39
CAPINOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,13,13
CAQUIAVIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
CARACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
CARANAVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,79,79
CARAPARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
CARIPUYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
CATACORA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
CHALLAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,41,41
CHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
CHARAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,18,18
CHARAÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
CHAYANTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,19,19
CHIMORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
CHOQUE COTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
CHUA COCANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,14,14
CHUMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
CKOCHAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
CLIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,38,38
COBIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
COCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,23,23
COCHABAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1134,1134
COIPASA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,73,73
"COLCHA ""K""",micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
COLLANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
COLOMI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
COLPA BELGICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
COLQUECHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,44,44
COLQUENCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
COLQUIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,25,25
COMANCHE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
COMARAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,28,28
COMBAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
CONCEPCION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,37,37
COPACABANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
CORIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
CORO CORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
COROICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
CORQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
COTAGAITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,19,19
COTOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
CUATRO CAÑADAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
CUEVO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
CULPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,33,33
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
DESAGUADERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
EL ALTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1044,1044
EL CHORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
EL PUENTE(STC),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
EL PUENTE(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,12,12
EL TORNO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,26,26
EL VILLAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,25,25
ENTRE RIOS CBBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,31,31
ESCOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
EXALTACION,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
FERNANDEZ ALONSO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
FILADELFIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
GENERAL SAAVEDRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
GUANAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
GUAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
GUTIERREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
HUACARETA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
HUACHACALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
HUANUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,18,18
HUARINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
HUMANATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
ICHOCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
ICLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
INCAHUASI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
INQUISIVI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,12,12
IXIAMAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,13,13
LA ASUNTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,56,56
LA GUARDIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,34,34
LA PAZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,904,904
LAGUNILLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
LAJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,14,14
LAS CARRERAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
LLALLAGUA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,67,67
LLICA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
LURIBAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
MACHACAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
MACHARETI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
MAGDALENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
MAIRANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
MALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
MAPIRI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,19,19
MECAPACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
MINEROS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
MIZQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,32,32
MOCOMOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
MOJINETE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
MOJOCOYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
MONTEAGUDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
MONTERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,48,48
MOROCHATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
OCURI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,18,18
OKINAWA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
OMEREQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
ORURO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,574,574
PADCAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
PADILLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
PAILON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,62,62
PALCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
PALOS BLANCOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,27,27
PAMPA AULLAGAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
PAPEL PAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
PASORAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
PATACAMAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,32,32
PAZÑA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
PELECHUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
POCOATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,36,36
POCONA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
POJO (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
POOPO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
PORCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,13,13
POROMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
PORONGO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
PORTACHUELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
PORVENIR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
POTOSI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,69,69
PRESTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
PUCARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,26,26
PUERTO ACOSTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
PUERTO CARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
PUERTO GONZALO MORENO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
PUERTO PEREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
PUERTO QUIJARRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
PUERTO RICO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
PUERTO SUAREZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,26,26
PUERTO VILLARROEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,126,126
PUNA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
PUNATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,71,71
QUIABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
QUILLACOLLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,181,181
QUIME,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
RAQAYPAMPA(ETA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,12,12
RAVELO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,12,12
REYES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
RIBERALTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,191,191
ROBORE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,20,20
RURRENABAQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
SABAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
SACABA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,179,179
SACACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,24,24
SAIPINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SAMAIPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
SAN ANDRES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
SAN BENITO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
SAN BORJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,18,18
SAN BUENA VENTURA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
SAN CARLOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
SAN IGNACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,44,44
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,59,59
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,23,23
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
SAN JULIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SAN LORENZO(PND),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
SAN LORENZO(TJA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
SAN LUCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,32,32
SAN MATIAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,13,13
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SAN PEDRO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,32,32
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,12,12
SANTA ANA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,37,37
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1287,1287
SANTA ROSA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
SANTA ROSA DEL SARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SANTIAGO DE HUATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
SANTIVAÑES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
SAPAHAQUI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
SENA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,12,12
SHINAOTA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,28,28
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
SICAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
SIPE SIPE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,29,29
SOPACHUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
SORACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
SORATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
SUCRE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,215,215
TACACOMA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
TACOBAMBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
TACOPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
TAPACARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,30,30
TARABUCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
TARACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
TARATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
TARIJA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,183,183
TARVITA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
TEOPONTE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
TIAWANACU,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,16,16
TIPUANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
TIQUIPAYA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,73,73
TIRAQUE (CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,15,15
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
TOCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
TOLATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
TOLEDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
TOMAVE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,11,11
TOMINA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
TORO TORO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,22,22
TOTORA(CBBA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
TOTORA(ORR),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
TRINIDAD,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
TUPIZA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,28,28
TURCO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
UMALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,7,7
UNCIA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,13,13
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
URUBICHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
UYUNI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,33,33
VACAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
VALLEGRANDE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,41,41
VIACHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,55,55
VILA VILA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
VILLA CHARCAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,17,17
VILLA MONTES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,23,23
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
VILLA RIVERO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,8,8
VILLA SERRANO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
VILLA TUNARI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,133,133
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,9,9
VILLAZON,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,43,43
VINTO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,38,38
VITICHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,5,5
WALDO BALLIVIAN,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
WARNES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,142,142
YACO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,10,10
YACUIBA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,139,139
YAMPARAEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,4,4
YANACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
YAPACANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,70,70
YOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
YOTALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,3,3
YUNCHARA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,2,2
YUNGUYO DE LITORAL,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-06-01,6,6
ACACIO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,4,4
ACHACACHI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,38,38
ACHOCALLA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,6,6
AIQUILE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,27,27
ALALAY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,1,1
ALCALA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,2,2
ALTO BENI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,9,9
ANCORAIMES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,8,8
ANDAMARCA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,1,1
ANZALDO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,3,3
APOLO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,21,21
ARAMPAMPA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,3,3
ARANI,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,8,8
ARBIETO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,7,7
ARQUE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,36,36
ATOCHA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,6,6
AUCAPATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,1,1
AYATA,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,4,4
AYO AYO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,23,23
AZURDUY,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,15,15
BATALLAS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,20,20
BAURES,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,7,7
BELLA FLOR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,1,1
BERMEJO,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,50,50
BETANZOS,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,22,22
BOLIVAR,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,6,6
BOYUIBE,micronutrientes,ninas(os) rn con lactancia materna inmediata,2018-07-01,1,1
