municipality,group,variable,month,Niñas(os) de 1 año con dosis completas de zinc (Talla Baja),TOTAL
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,15,15
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
FILADELFIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
GUAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,24,24
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
HUACARETA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
HUANUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
ICLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
INCAHUASI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
INQUISIVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
IXIAMAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,37,37
LA PAZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,141,141
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
LAJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,13,13
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,17,17
LLICA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
LURIBAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
MACHARETI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
MAIRANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
MAPIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
MECAPACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
MINEROS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,11,11
MIZQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
MONTERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
MOROCHATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
OCURI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
OKINAWA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
ORURO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,118,118
PADCAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
PADILLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
PAILON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
PALCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,14,14
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,13,13
PAZÑA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
PELECHUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
POCOATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,20,20
POCONA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
POOPO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
PORCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,11,11
POROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
POTOSI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,95,95
PRESTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
PUCARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,34,34
PUNA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
PUNATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,19,19
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,11,11
RAVELO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
REYES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
RIBERALTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,42,42
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SACABA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,49,49
SACACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,13,13
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SAN BENITO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN BORJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,25,25
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,8,8
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,30,30
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,14,14
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,57,57
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SENA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
SHINAOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,14,14
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
SICAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,11,11
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,20,20
SOPACHUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SORACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
SORATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
SUCRE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,46,46
TACACOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,6,6
TACOPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,11,11
TAPACARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,14,14
TARABUCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
TARACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
TARATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
TARIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,33,33
TARVITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TEOPONTE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TIAWANACU,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,9,9
TIPUANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,54,54
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,10,10
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
TOLEDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TOMAVE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
TOMINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
TORO TORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,10,10
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
TRINIDAD,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
TUPIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,9,9
UMALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
UNCIA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
UYUNI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
VACAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
VIACHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,10,10
VILA VILA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,5,5
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,4,4
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,28,28
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
VILLAZON,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,16,16
VINTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,23,23
VITICHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,13,13
YACO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
YACUIBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,20,20
YANACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
YAPACANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
YOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,7,7
YOTALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
YUNCHARA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-03-01,3,3
ACACIO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,11,11
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,18,18
AIQUILE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,20,20
ALALAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
ALCALA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ALTO BENI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
ANZALDO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
APOLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,12,12
ARANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
ARBIETO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
ARQUE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,6,6
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,14,14
ATOCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
AYATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
AYO AYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,15,15
AZURDUY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
BAURES,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
BERMEJO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
BETANZOS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,19,19
BOLIVAR,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,6,6
CABEZAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CAIROMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
CALAMARCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
CAMARGO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CAMIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CAPINOTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CARACOLLO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
CARANAVI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
CARAPARI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CARIPUYO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CATACORA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,13,13
CHAQUI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
CHAYANTA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CHIMORE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,5,5
CHIPAYA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CHUMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CKOCHAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CLIZA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,6,6
COBIJA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,20,20
COCAPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,12,12
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,191,191
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,20,20
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
COLLANA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,13,13
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,17,17
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
COLQUIRI,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
COMANCHE,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
COMARAPA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CORIPATA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
COROICO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,10,10
COTAGAITA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,11,11
COTOCA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,4,4
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
CUEVO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
CULPINA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
EL ALTO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,202,202
EL CHORO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
EL TORNO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,7,7
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,17,17
ESCOMA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
EXALTACION,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,6,6
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,1,1
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,6,6
GUANAY,micronutrientes,ninas(os) de 1 ano con dosis completas de zinc (talla baja),2018-04-01,3,3
