municipality,group,variable,month,Niñas(os) de 1 año con 2da. dosis de vitamina A,TOTAL
COBIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,136,136
COCAPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,29,29
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,548,548
COIPASA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,50,50
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
COLLANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
COLOMI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,36,36
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,59,59
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,15,15
COMANCHE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,21,21
COMBAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,33,33
COPACABANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
CORIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
CORO CORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
COROICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,16,16
CORQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,38,38
COTOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,98,98
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,31,31
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
CUEVO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
CULPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,16,16
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
CURVA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
EL ALTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1293,1293
EL CHORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,15,15
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
EL TORNO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,90,90
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,45,45
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,41,41
ESCOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
EXALTACION,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,24,24
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,12,12
GUANAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,30,30
GUAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,82,82
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,29,29
HUACARETA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,15,15
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,30,30
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
HUARINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
HUMANATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
ICHOCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
ICLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,19,19
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,23,23
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,18,18
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,18,18
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,50,50
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,187,187
LA PAZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,958,958
LA RIVERA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,13,13
LAJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,19,19
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,41,41
LLICA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
LORETO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
LURIBAY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,12,12
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
MACHARETI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,12,12
MAIRANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,31,31
MALLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
MAPIRI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,39,39
MECAPACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,18,18
MINEROS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,25,25
MIZQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,30,30
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,21,21
MOJINETE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,37,37
MONTERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,196,196
MORO MORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
OCURI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,28,28
OKINAWA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,18,18
ORURO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,409,409
PADCAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,23,23
PADILLA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
PAILON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,69,69
PALCA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,27,27
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,49,49
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
PASORAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,36,36
PAZÑA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
POCOATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,38,38
POCONA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,13,13
POOPO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
PORCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,21,21
POROMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,28,28
PORONGO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,32,32
PORVENIR,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,19,19
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
POTOSI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,537,537
PRESTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,12,12
PUCARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
PUCARANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,34,34
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,16,16
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,17,17
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,75,75
PUNA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,21,21
PUNATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,32,32
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,166,166
QUIME,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
RAVELO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,22,22
REYES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,24,24
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,183,183
ROBORE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,29,29
SABAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
SACABA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,200,200
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
SACACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,24,24
SAIPINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,74,74
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,27,27
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,36,36
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,81,81
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,30,30
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,36,36
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,64,64
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,16,16
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,33,33
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,48,48
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,23,23
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,23,23
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,5,5
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,25,25
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,51,51
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1075,1075
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,21,21
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,24,24
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,13,13
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
SENA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,32,32
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,30,30
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,18,18
SICAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,9,9
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,94,94
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
SORACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
SORATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,26,26
SUCRE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,523,523
TACACHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
TACACOMA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,11,11
TAHUA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
TAPACARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,46,46
TARABUCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,15,15
TARACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
TARATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
TARIJA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,331,331
TARVITA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,29,29
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,10,10
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,34,34
TIPUANI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,23,23
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,102,102
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,28,28
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
TOCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,20,20
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
TOLEDO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
TOMAVE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,19,19
TOMINA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
TORO TORO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,16,16
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,12,12
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
TRIGAL,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,4,4
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,68,68
TUPIZA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,77,77
TURCO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
UMALA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,8,8
UNCIA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,33,33
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,27,27
URUBICHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,3,3
UYUNI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,45,45
VACAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,16,16
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,34,34
VIACHA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,92,92
VILA VILA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,23,23
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,83,83
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,6,6
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,18,18
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,19,19
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,15,15
VILLAZON,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,62,62
VINTO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,69,69
VITICHI,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,14,14
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,158,158
YACO,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,7,7
YACUIBA,micronutrientes,ninas(os) de 1 ano con 2da. dosis de vitamina a,2018-03-01,126,126
