municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
EUREKA (SANTOS MERCADO),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
FERNANDEZ ALONSO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
FILADELFIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
GENERAL SAAVEDRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,9,9
GUANAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,25,25
GUAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
GUAYARAMERIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,127,127
GUTIERREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,28,28
HUACARETA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,15,15
HUACAYA (VILLA DE HUACAYA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
HUACHACALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
HUANUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,45,45
HUARACAJE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,9,9
HUARINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
HUATAJATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
HUAYLLAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
HUMANATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
ICHOCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,5,5
ICLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
INCAHUASI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,9,9
INGAVI (HUMAITA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,5,5
INQUISIVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,16,16
IRUPANA (VILLA DE LANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,21,21
IXIAMAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,24,24
JESUS DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
LA ASUNTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,85,85
LA GUARDIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,238,238
LA PAZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1368,1368
LAJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,21,21
LAS CARRERAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1,1
LICOMA PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
LLALLAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,94,94
LLICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
LORETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
LURIBAY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,16,16
MACHACAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
MACHARETI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,9,9
MAGDALENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,26,26
MAIRANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,26,26
MALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
MAPIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,45,45
MECAPACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,23,23
MINEROS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,50,50
MIZQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,43,43
MOCOMOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,18,18
MOJOCOYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
MONTEAGUDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,46,46
MONTERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,528,528
MORO MORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
MOROCHATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
OCURI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,17,17
OKINAWA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,8,8
OMEREQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,9,9
ORURO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,563,563
PADCAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,20,20
PADILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,11,11
PAILON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,41,41
PALCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,33,33
PALOS BLANCOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,56,56
PAMPA AULLAGAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1,1
PAMPA GRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,17,17
PAPEL PAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
PASORAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
PATACAMAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,53,53
PAZÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
PELECHUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,14,14
POCOATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,36,36
POCONA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,18,18
POJO (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,22,22
POOPO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,5,5
PORCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,35,35
POROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,22,22
PORONGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,16,16
PORTACHUELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,43,43
PORVENIR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
POSTRER VALLE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
POTOSI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,457,457
PRESTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
PUCARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
PUCARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,41,41
PUERTO ACOSTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
PUERTO CARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
PUERTO GONZALO MORENO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,19,19
PUERTO PEREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
PUERTO QUIJARRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,30,30
PUERTO RICO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,17,17
PUERTO SILES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
PUERTO SUAREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,90,90
PUERTO VILLARROEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,161,161
PUNA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
PUNATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,84,84
QUIABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,5,5
QUILLACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,413,413
QUIME,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
QUIRUSILLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
RAQAYPAMPA(ETA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,15,15
RAVELO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,15,15
REYES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,35,35
RIBERALTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,299,299
ROBORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,17,17
RURRENABAQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,58,58
SABAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
SACABA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,351,351
SACABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
SACACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,36,36
SAIPINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,18,18
SALINAS DE GARCI MENDOZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
SAMAIPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,14,14
SAN AGUSTIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
SAN ANDRES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,25,25
SAN ANDRES DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
SAN ANTONIO DE ESMORUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
SAN BENITO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,20,20
SAN BORJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,62,62
SAN BUENA VENTURA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,19,19
SAN CARLOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,49,49
SAN IGNACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,38,38
SAN IGNACIO DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,120,120
SAN JAVIER(BNI),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
SAN JOAQUIN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,20,20
SAN JOSE DE CHIQUITOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,30,30
SAN JUAN DE YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,11,11
SAN JULIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,97,97
SAN LORENZO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,20,20
SAN LORENZO(TJA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,32,32
SAN LUCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,27,27
SAN MATIAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,36,36
SAN MIGUEL DE VELASCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,31,31
SAN PABLO DE LIPEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
SAN PEDRO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,23,23
SAN PEDRO DE BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,48,48
SAN PEDRO DE CURAHUARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
SAN PEDRO(PND),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
SAN RAFAEL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
SAN RAMON BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
SAN RAMON SCZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,18,18
SANTA ANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
SANTA CRUZ DE LA SIERRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3318,3318
SANTA ROSA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
SANTA ROSA DEL SARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,36,36
SANTIAGO DE CALLAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
SANTIAGO DE HUARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
SANTIAGO DE HUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1,1
SANTIAGO DE MACHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
SANTIVAÑES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
SAPAHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
SENA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,24,24
SHINAOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,69,69
SICA SICA (VILLA AROMA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,31,31
SICAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
SIPE SIPE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,104,104
SOPACHUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
SORACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
SORATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,30,30
SUCRE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,575,575
TACACOMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,17,17
TACOBAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,14,14
TACOPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,8,8
TAHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,1,1
TAPACARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,39,39
TARABUCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,19,19
TARACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
TARATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,23,23
TARIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,308,308
TARVITA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,9,9
TEOPONTE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,19,19
TIAWANACU,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,20,20
TINGUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,26,26
TIPUANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,8,8
TIQUIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,104,104
TIRAQUE (CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,31,31
TOCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,16,16
TOLATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
TOLEDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
TOMAVE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,14,14
TOMINA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
TORO TORO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,19,19
TOTORA(CBBA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,5,5
TOTORA(ORR),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
TRIGAL,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
TRINIDAD,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,600,600
TUPIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,69,69
TURCO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
UMALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,3,3
UNCIA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,33,33
URIONDO (A. CONCEPCION),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
URUBICHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
UYUNI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,66,66
VACAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
VALLEGRANDE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,29,29
VIACHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,174,174
VILA VILA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,6,6
VILLA CHARCAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
VILLA MONTES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,92,92
VILLA NUEVA (LOMA ALTA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,2,2
VILLA RIVERO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
VILLA SERRANO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,14,14
VILLA TUNARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,255,255
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,10,10
VILLAZON,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,76,76
VINTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,109,109
VITICHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,14,14
WALDO BALLIVIAN,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,5,5
WARNES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,169,169
YACO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
YACUIBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,174,174
YAMPARAEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,8,8
YANACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,7,7
YAPACANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,116,116
YOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,16,16
YOTALA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,13,13
YUNCHARA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,4,4
ZUDAÑEZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-07-01,12,12
ACACIO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,7,7
ACHACACHI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,49,49
ACHOCALLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,28,28
AIQUILE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,45,45
ALTO BENI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,12,12
ANCORAIMES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,13,13
ANDAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,4,4
ANTEQUERA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,2,2
ANZALDO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,6,6
APOLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,37,37
ARAMPAMPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,7,7
ARANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,22,22
ARBIETO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,31,31
ARQUE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,75,75
ATOCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,20,20
AUCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,5,5
AYATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,6,6
AYO AYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,38,38
AZURDUY,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,12,12
BATALLAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,22,22
BAURES,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,16,16
BELLA FLOR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,13,13
BERMEJO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,196,196
BETANZOS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,41,41
BOLIVAR,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,8,8
BOLPEBRA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,3,3
BOYUIBE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,9,9
BUENA VISTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,27,27
CABEZAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,83,83
CAIROMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,8,8
"CAIZA ""D""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,18,18
CAJUATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,27,27
CALACOTO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,4,4
CALAMARCA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,18,18
CAMARGO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,15,15
CAMATAQUI (C. VILLA ABECIA),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,5,5
CAMIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,130,130
CAPINOTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,43,43
CAQUIAVIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,15,15
CARACOLLO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,29,29
CARANAVI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,90,90
CARAPARI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,24,24
CARIPUYO,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,9,9
CATACORA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,1,1
CHACARILLA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,2,2
CHALLAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,63,63
CHAQUI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,16,16
CHARAGUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,54,54
CHARAÑA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,1,1
CHAYANTA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,25,25
CHIMORE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,92,92
CHIPAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,3,3
CHUA COCANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,28,28
CHUMA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,12,12
CKOCHAS,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,19,19
CLIZA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,35,35
COBIJA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,144,144
COCAPATA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,33,33
COCHABAMBA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,1134,1134
COIPASA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,2,2
COLCAPIRHUA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,77,77
"COLCHA ""K""",micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,24,24
COLLANA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,2,2
COLOMI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,42,42
COLPA BELGICA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,9,9
COLQUECHACA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,62,62
COLQUENCHA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,14,14
COLQUIRI,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,31,31
COMANCHE,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,2,2
COMARAPA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,42,42
COMBAYA,micronutrientes,mujeres embarazadas con dosis completa de hierro,2018-08-01,1,1
