municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,15,15
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,8,8
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,44,44
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,13,13
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,52,52
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,16,16
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,63,63
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,18,18
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,19,19
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,134,134
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,21,21
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,697,697
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,118,118
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,11,11
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,43,43
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,15,15
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,59,59
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,11,11
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,44,44
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,28,28
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,37,37
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,26,26
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,20,20
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,6,6
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,26,26
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,21,21
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,123,123
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,48,48
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,25,25
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,8,8
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1446,1446
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,16,16
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,79,79
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,44,44
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,85,85
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,20,20
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,28,28
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,13,13
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,28,28
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,28,28
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,63,63
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,26,26
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
HUACHACALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,30,30
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,6,6
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,23,23
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,18,18
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,16,16
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,94,94
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,204,204
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,876,876
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,23,23
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,97,97
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,11,11
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,22,22
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,35,35
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,6,6
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,42,42
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,21,21
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,13,13
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,50,50
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,246,246
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,25,25
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,8,8
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,400,400
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,32,32
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,132,132
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,35,35
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,52,52
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
PASORAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,35,35
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,36,36
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,15,15
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,18,18
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,8,8
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,23,23
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,29,29
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,22,22
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,39,39
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,306,306
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,13,13
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,48,48
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,17,17
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,32,32
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,22,22
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,41,41
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,119,119
PUNA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,21,21
PUNATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,39,39
QUIABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,181,181
QUIME,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
RAVELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,26,26
REYES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,23,23
RIBERALTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,239,239
ROBORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,28,28
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,46,46
SABAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
SACABA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,279,279
SACABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
SACACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,35,35
SAIPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,15,15
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
SAMAIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
SAN ANDRES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,11,11
SAN BENITO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
SAN BORJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,121,121
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,16,16
SAN CARLOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,35,35
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,73,73
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,116,116
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,22,22
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,63,63
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
SAN JULIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,87,87
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,36,36
SAN LUCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,57,57
SAN MATIAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,41,41
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
SAN PEDRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,25,25
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,55,55
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,6,6
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,11,11
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,12,12
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,13,13
SANTA ANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,52,52
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1683,1683
SANTA ROSA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,37,37
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
SENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,20,20
SHINAOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,51,51
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,34,34
SICAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
SIPE SIPE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,93,93
SOPACHUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
SORACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,21,21
SORATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,32,32
SUCRE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,532,532
TACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,2,2
TACACOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,11,11
TACOBAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,13,13
TACOPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,7,7
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,28,28
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,14,14
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,8,8
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,320,320
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,25,25
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,23,23
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,15,15
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,20,20
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,9,9
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,118,118
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,36,36
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,10,10
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,15,15
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,6,6
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,19,19
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,24,24
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,5,5
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,3,3
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,199,199
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-06-01,94,94
