municipality,group,variable,month,Niñas(os) menores de 1 año con dosis única de vitamina A,TOTAL
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,64,64
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,6,6
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,10,10
SAN PEDRO(PND),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,1,1
SAN RAFAEL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,10,10
SAN RAMON BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,9,9
SAN RAMON SCZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,16,16
SANTA ANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,36,36
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,1801,1801
SANTA ROSA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,19,19
SANTA ROSA DEL SARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,20,20
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,15,15
SANTIAGO DE HUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,10,10
SANTIAGO DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,5,5
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,7,7
SAPAHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,18,18
SENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,24,24
SHINAOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,40,40
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,33,33
SICAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,7,7
SIPE SIPE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,99,99
SOPACHUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,7,7
SORACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,15,15
SORATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,39,39
SUCRE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,605,605
TACACOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,15,15
TACOBAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,10,10
TACOPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,11,11
TAHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,3,3
TAPACARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,34,34
TARABUCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,32,32
TARACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,4,4
TARATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,18,18
TARIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,331,331
TARVITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,15,15
TEOPONTE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,17,17
TIAWANACU,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,11,11
TINGUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,48,48
TIPUANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,18,18
TIQUIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,122,122
TIRAQUE (CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,33,33
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,4,4
TOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,8,8
TOLATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,17,17
TOLEDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,5,5
TOMAVE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,30,30
TOMINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,13,13
TORO TORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,20,20
TOTORA(CBBA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,8,8
TRIGAL,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,2,2
TRINIDAD,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,180,180
TUPIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,78,78
TURCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,3,3
UMALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,9,9
UNCIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,21,21
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,20,20
URUBICHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,7,7
UYUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,56,56
VACAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,8,8
VALLEGRANDE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,19,19
VIACHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,98,98
VILA VILA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,7,7
VILLA CHARCAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,21,21
VILLA MONTES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,86,86
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,4,4
VILLA RIVERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,19,19
VILLA SERRANO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,9,9
VILLA TUNARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,150,150
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,4,4
VILLAZON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,74,74
VINTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,178,178
VITICHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,15,15
WALDO BALLIVIAN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,5,5
WARNES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,277,277
YACO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,11,11
YACUIBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,165,165
YAMPARAEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,11,11
YANACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,10,10
YAPACANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,86,86
YOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,17,17
YOTALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,8,8
YUNCHARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,6,6
ZUDAÑEZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-03-01,7,7
ACACIO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,3,3
ACHACACHI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,44,44
ACHOCALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,35,35
AIQUILE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,34,34
ALALAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
ALCALA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,5,5
ALTO BENI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,20,20
ANCORAIMES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,16,16
ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
ANTEQUERA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,3,3
ANZALDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,4,4
APOLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,26,26
ARAMPAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,5,5
ARANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,22,22
ARBIETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,21,21
ARQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,18,18
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,47,47
ATOCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
AUCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
AYATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,11,11
AYO AYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,34,34
AZURDUY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,15,15
BATALLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,31,31
BAURES,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
BELEN DE ANDAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
BELEN DE URMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
BELLA FLOR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,6,6
BERMEJO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,63,63
BETANZOS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,37,37
BOLIVAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
BOLPEBRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
BOYUIBE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,8,8
BUENA VISTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,33,33
CABEZAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,72,72
CAIROMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,15,15
"CAIZA ""D""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,19,19
CAJUATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,16,16
CALACOTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,8,8
CALAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,13,13
CAMARGO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,30,30
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
CAMIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,50,50
CAPINOTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,25,25
CAQUIAVIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
CARACOLLO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,32,32
CARANAVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,81,81
CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
CARAPARI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,31,31
CARIPUYO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,10,10
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,14,14
CATACORA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
CHALLAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,50,50
CHAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
CHARAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,53,53
CHARAÑA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
CHAYANTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,21,21
CHIMORE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,45,45
CHIPAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
CHOQUE COTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
CHUA COCANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,27,27
CHUMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,13,13
CKOCHAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,27,27
CLIZA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,29,29
COBIJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,129,129
COCAPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,25,25
COCHABAMBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,797,797
COIPASA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
COLCAPIRHUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,48,48
"COLCHA ""K""",micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,18,18
COLLANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,3,3
COLOMI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,50,50
COLPA BELGICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
COLQUECHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,66,66
COLQUENCHA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,13,13
COLQUIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,43,43
COMANCHE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,4,4
COMARAPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,44,44
COMBAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,3,3
CONCEPCION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,61,61
COPACABANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,10,10
CORIPATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,16,16
CORO CORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,5,5
COROICO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,19,19
CORQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,4,4
COTAGAITA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,24,24
COTOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,127,127
CUATRO CAÑADAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,35,35
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
CUEVO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,6,6
CULPINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,24,24
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
CURVA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
DESAGUADERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,12,12
EL ALTO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1403,1403
EL CHORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
EL PUENTE(STC),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,12,12
EL PUENTE(TJA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,12,12
EL TORNO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,65,65
EL VILLAR,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,25,25
ENTRE RIOS CBBA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,56,56
ESCARA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
ESCOMA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
ESMERALDA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1,1
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,8,8
EXALTACION,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
FERNANDEZ ALONSO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,24,24
FILADELFIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,17,17
GENERAL SAAVEDRA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,37,37
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,8,8
GUANAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,16,16
GUAQUI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,11,11
GUAYARAMERIN,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,79,79
GUTIERREZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,30,30
HUACARETA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,12,12
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,2,2
HUANUNI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,25,25
HUARACAJE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
HUARINA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,11,11
HUATAJATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,4,4
HUMANATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
ICHOCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
ICLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
INCAHUASI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,26,26
INGAVI (HUMAITA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,5,5
INQUISIVI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,25,25
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,14,14
IXIAMAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,29,29
JESUS DE MACHACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
LA ASUNTA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,69,69
LA GUARDIA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,184,184
LA PAZ,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,1015,1015
LAGUNILLAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,13,13
LAJA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,22,22
LAS CARRERAS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,4,4
LLALLAGUA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,85,85
LLICA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
LORETO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
LURIBAY,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,16,16
MACHACAMARCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
MACHARETI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,10,10
MAGDALENA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,30,30
MAIRANA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,31,31
MALLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,6,6
MAPIRI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,36,36
MECAPACA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,17,17
MINEROS,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,38,38
MIZQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,63,63
MOCOMOCO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,16,16
MOJOCOYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,9,9
MONTEAGUDO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,35,35
MONTERO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,241,241
MORO MORO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,6,6
MOROCHATA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,12,12
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,7,7
OCURI,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,23,23
OKINAWA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,19,19
OMEREQUE,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,11,11
ORURO,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,455,455
PADCAYA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,26,26
PADILLA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,14,14
PAILON,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,72,72
PALCA,micronutrientes,ninas(os) menores de 1 ano con dosis unica de vitamina a,2018-04-01,25,25
