municipality,group,variable,month,Niñas(os) de 6 meses con lactancia materna exclusiva,TOTAL
CUEVO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
CULPINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
EL ALTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,807,807
EL CHORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
EL PUENTE(STC),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
EL PUENTE(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
EL TORNO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,63,63
EL VILLAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,24,24
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,54,54
ESCOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
EUCALIPTUS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
FILADELFIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,14,14
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
GUAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
GUAYARAMERIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,23,23
GUTIERREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
HUACARETA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
HUACHACALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
HUANUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,60,60
HUARACAJE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
ICHOCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
ICLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,11,11
INCAHUASI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,20,20
INGAVI (HUMAITA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
IXIAMAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,21,21
JESUS DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
LA ASUNTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,17,17
LA GUARDIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,172,172
LA PAZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1059,1059
LAGUNILLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
LAJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
LAS CARRERAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
LICOMA PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
LLALLAGUA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,71,71
LLICA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
LORETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
LURIBAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
MACHACAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
MACHARETI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
MAGDALENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
MAIRANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,12,12
MALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
MAPIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
MECAPACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
MINEROS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,20,20
MIZQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,29,29
MOCOMOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
MOJOCOYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
MONTEAGUDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,23,23
MONTERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,98,98
MORO MORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
MOROCHATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
OCURI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,21,21
OKINAWA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
ORURO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,375,375
PADCAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
PADILLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,10,10
PAILON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,18,18
PALCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
PALOS BLANCOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,12,12
PAMPA AULLAGAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
PAMPA GRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
PAPEL PAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
PASORAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
PATACAMAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,36,36
PAZÑA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
PELECHUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
POCOATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,32,32
POCONA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,12,12
POJO (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
POOPO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
PORCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,24,24
POROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,11,11
PORONGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,11,11
PORTACHUELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,24,24
PORVENIR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,21,21
POSTRER VALLE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
POTOSI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,340,340
PRESTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
PUCARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
PUCARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,20,20
PUERTO ACOSTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
PUERTO CARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,10,10
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
PUERTO PEREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
PUERTO QUIJARRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,202,202
PUERTO RICO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,18,18
PUERTO SILES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
PUERTO SUAREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,26,26
PUERTO VILLARROEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,101,101
PUNA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,15,15
PUNATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,141,141
QUIABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
QUILLACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,129,129
QUIME,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,12,12
RAVELO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,25,25
REYES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,31,31
RIBERALTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,130,130
ROBORE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,10,10
RURRENABAQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,14,14
SABAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
SACABA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,189,189
SACABAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
SACACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,28,28
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,11,11
SAMAIPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
SAN AGUSTIN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
SAN ANDRES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,155,155
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
SAN BENITO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
SAN BORJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,51,51
SAN BUENA VENTURA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,10,10
SAN CARLOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,17,17
SAN IGNACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,50,50
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,207,207
SAN JAVIER(BNI),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,27,27
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
SAN JULIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,41,41
SAN LORENZO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
SAN LORENZO(TJA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,15,15
SAN LUCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,31,31
SAN MATIAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
SAN PEDRO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,49,49
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
SAN PEDRO(PND),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
SAN RAFAEL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
SANTA ANA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1380,1380
SANTA ROSA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,12,12
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,13,13
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
SANTIVAÑES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
SAPAHAQUI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
SENA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,14,14
SHINAOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
SICAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
SIPE SIPE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,40,40
SOPACHUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
SORACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
SORATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,16,16
SUCRE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,260,260
TACACOMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
TACOBAMBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
TACOPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
TAPACARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,11,11
TARABUCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,12,12
TARATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,11,11
TARIJA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,229,229
TARVITA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
TEOPONTE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
TIAWANACU,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
TINGUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,35,35
TIPUANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
TIQUIPAYA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,13,13
TIRAQUE (CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
TOCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
TOLATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
TOLEDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
TOMAVE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,13,13
TOMINA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,18,18
TORO TORO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,19,19
TOTORA(CBBA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,19,19
TOTORA(ORR),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
TRINIDAD,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,371,371
TUPIZA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,35,35
TURCO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
UMALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,7,7
UNCIA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,25,25
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
URUBICHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,17,17
UYUNI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
VACAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
VALLEGRANDE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,4,4
VIACHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,73,73
VILA VILA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
VILLA CHARCAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
VILLA MONTES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,23,23
VILLA RIVERO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,5,5
VILLA SERRANO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,9,9
VILLA TUNARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,125,125
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
VILLAZON,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,64,64
VINTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,127,127
VITICHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
WALDO BALLIVIAN,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
WARNES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,62,62
YACO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,16,16
YACUIBA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,68,68
YAMPARAEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,8,8
YAPACANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,75,75
YOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
YOTALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,2,2
YUNCHARA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,3,3
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,1,1
ZUDAÑEZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-07-01,6,6
ACACIO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,1,1
ACHACACHI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,102,102
ACHOCALLA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,10,10
AIQUILE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,7,7
ALALAY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,3,3
ALCALA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,1,1
ALTO BENI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,11,11
ANCORAIMES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,4,4
ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,6,6
ANZALDO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,2,2
APOLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,17,17
ARAMPAMPA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,7,7
ARANI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,5,5
ARBIETO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,5,5
ARQUE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,8,8
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,38,38
ATOCHA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,13,13
AUCAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,1,1
AYATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,4,4
AYO AYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,17,17
AZURDUY,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,8,8
BATALLAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,8,8
BAURES,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,24,24
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,4,4
BERMEJO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,27,27
BETANZOS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,32,32
BOLIVAR,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,9,9
BOLPEBRA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,5,5
BOYUIBE,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,2,2
BUENA VISTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,17,17
CABEZAS,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,24,24
CAIROMA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,1,1
"CAIZA ""D""",micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,8,8
CALACOTO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,2,2
CALAMARCA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,6,6
CAMARGO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,18,18
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,1,1
CAMIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,44,44
CAPINOTA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,16,16
CAQUIAVIRI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,2,2
CARACOLLO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,23,23
CARANAVI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,29,29
CARAPARI,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,16,16
CARIPUYO,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,12,12
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,2,2
CHALLAPATA,micronutrientes,ninas(os) de 6 meses con lactancia materna exclusiva,2018-08-01,40,40
