,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
PATACAMAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,9,49,51,57,60,117
PAZÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,3,32,18,34,21,55
PELECHUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,7,2,34,31,41,33,74
POCOATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,8,48,48,52,56,108
POCONA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,16,5,60,57,76,62,138
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,4,65,68,67,72,139
POOPO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,3,11,17,14,20,34
PORCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,4,49,49,52,53,105
POROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,4,33,40,35,44,79
PORONGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,5,3,45,36,50,39,89
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,10,1,11,16,21,17,38
PORVENIR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,2,29,33,30,35,65
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,1,3,2,3,3,6
POTOSI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,126,133,746,755,872,888,1760
PRESTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,14,16,15,16,31
PUCARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,5,9,6,9,15
PUCARANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,19,18,134,138,153,156,309
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,2,27,20,30,22,52
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,6,35,26,43,32,75
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,4,28,33,29,37,66
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,2,16,13,16,15,31
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,60,69,61,69,130
PUERTO RICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,4,28,21,32,25,57
PUERTO SILES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,2,1,2,1,3
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,9,14,55,40,64,54,118
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,56,58,434,400,490,458,948
PUNA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,4,26,40,29,44,73
PUNATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,11,14,130,125,141,139,280
QUIABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,2,7,14,10,16,26
QUILLACOLLO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,87,63,430,419,517,482,999
QUIME,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,6,19,24,27,30,57
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,1,6,1,7,2,9
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,11,14,32,60,43,74,117
RAVELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,5,34,33,38,38,76
REYES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,5,46,51,54,56,110
RIBERALTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,54,61,313,311,367,372,739
ROBORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,12,17,57,65,69,82,151
RURRENABAQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,23,8,124,96,147,104,251
SABAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,21,14,21,14,35
SACABA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,52,46,674,582,726,628,1354
SACABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,1,13,15,16,16,32
SACACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,3,54,49,58,52,110
SAIPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,3,32,28,33,31,64
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,6,6,38,26,44,32,76
SAMAIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,8,34,41,42,49,91
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,2,5,11,6,13,19
SAN ANDRES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,9,6,22,20,31,26,57
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,9,12,10,12,22
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,6,7,6,7,13
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,6,25,31,28,37,65
SAN BENITO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,3,68,64,70,67,137
SAN BORJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,29,28,190,185,219,213,432
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,1,31,23,33,24,57
SAN CARLOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,14,7,101,80,115,87,202
SAN IGNACIO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,25,20,95,74,120,94,214
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,51,33,215,209,266,242,508
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,1,9,6,9,7,16
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,21,14,77,67,98,81,179
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,13,6,11,6,24,12,36
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,15,22,33,28,48,50,98
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,6,10,23,29,29,39,68
SAN JULIAN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,29,27,209,198,238,225,463
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,3,36,21,40,24,64
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,15,5,47,62,62,67,129
SAN LUCAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,10,10,104,89,114,99,213
SAN MATIAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,7,5,53,42,60,47,107
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,6,13,69,50,75,63,138
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,1,19,12,21,13,34
SAN PEDRO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,4,63,62,64,66,130
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,6,5,103,108,109,113,222
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,19,16,20,16,36
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,10,14,64,55,74,69,143
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,1,1,2,1,3
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,1,12,17,12,18,30
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,3,4,4,7,7,14
SAN RAFAEL,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,2,3,5,6,7,13
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,1,8,7,9,8,17
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,7,39,36,47,43,90
SANTA ANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,49,41,34,29,83,70,153
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,955,861,2144,1929,3099,2790,5889
SANTA ROSA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,2,49,50,53,52,105
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,10,84,61,92,71,163
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,1,12,12,12,13,25
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,1,32,19,32,20,52
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,1,17,9,19,10,29
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,19,12,20,12,32
SANTIVAÑES,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,5,6,36,34,41,40,81
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,10,7,10,7,17
SAPAHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,1,29,24,30,25,55
SENA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,0,29,26,30,26,56
SHINAOTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,19,17,212,200,231,217,448
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,7,7,66,58,73,65,138
SICAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,2,33,24,36,26,62
SIPE SIPE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,37,41,285,298,322,339,661
SOPACHUY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,1,9,11,10,12,22
SORACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,4,41,60,41,64,105
SORATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,27,20,49,49,76,69,145
SUCRE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,151,128,1058,1020,1209,1148,2357
TACACHI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,4,6,4,6,10
TACACOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,4,3,31,30,35,33,68
TACOBAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,4,16,38,18,42,60
TACOPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,28,21,28,21,49
TAHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,5,5,5,5,10
TAPACARI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,20,28,99,96,119,124,243
TARABUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,7,5,42,40,49,45,94
TARACO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,1,2,13,21,14,23,37
TARATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,3,10,45,56,48,66,114
TARIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,255,237,422,416,677,653,1330
TARVITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,2,31,22,33,24,57
TEOPONTE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,5,2,39,40,44,42,86
TIAHUANACU,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,14,5,54,44,68,49,117
TINGUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,5,3,33,34,38,37,75
TIPUANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,15,5,54,39,69,44,113
TIQUIPAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,40,39,169,185,209,224,433
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,7,6,89,69,96,75,171
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,2,2,5,2,7,4,11
TOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,8,0,35,37,43,37,80
TODOS SANTOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos dentro del establecimiento,2022-01-01,0,0,2,1,2,1,3
