,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,2,60,52,63,54,117
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,25,26,26,26,52
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,10,12,10,13,23
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,7,8,7,9,16
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,5,24,30,25,35,60
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,14,67,77,77,91,168
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,9,7,10,7,17
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,4,55,62,60,66,126
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,18,164,143,175,161,336
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,4,55,47,60,51,111
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,55,33,243,232,298,265,563
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,15,8,44,54,59,62,121
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,28,24,28,25,53
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,4,22,30,24,34,58
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,39,30,39,32,71
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,9,106,95,114,104,218
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,6,42,44,46,50,96
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,4,67,100,71,104,175
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,5,31,27,41,32,73
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,2,0,2,0,2
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,1,0,1,1,2
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,14,25,14,27,41
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,34,45,103,101,137,146,283
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,14,11,126,125,140,136,276
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,1,22,27,25,28,53
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,0,2,6,4,6,10
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,25,30,28,30,58
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,6,31,37,41,43,84
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,10,118,129,126,139,265
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,4,41,57,45,61,106
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,4,47,59,53,63,116
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,22,10,69,75,91,85,176
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,10,5,10,5,15
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,3,62,61,67,64,131
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,10,63,45,72,55,127
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,16,13,19,13,32
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,26,31,137,140,163,171,334
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,52,60,139,160,191,220,411
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,3,39,55,45,58,103
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,16,10,108,93,124,103,227
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,36,57,229,181,265,238,503
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,4,70,60,76,64,140
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,5,29,36,30,41,71
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,10,34,42,38,52,90
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,2,0,2,0,2
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,8,6,11,6,17
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,3,140,155,146,158,304
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,36,38,37,41,78
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,28,30,83,90,111,120,231
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,6,2,3,5,9,14
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,9,50,60,58,69,127
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,133,107,114,95,247,202,449
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,3,7,3,8,11
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,9,4,9,5,14
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,10,11,11,12,23
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,29,33,44,48,73,81,154
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,2,26,29,27,31,58
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,6,34,35,43,41,84
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,37,34,37,35,72
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,15,21,100,83,115,104,219
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,118,96,341,292,459,388,847
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,16,14,56,61,72,75,147
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1032,1024,2531,2328,3563,3352,6915
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,1,0,1,0,1
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,36,39,197,158,233,197,430
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,2,65,50,72,52,124
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,13,6,13,7,20
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,16,13,145,151,161,164,325
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,5,17,15,23,20,43
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,3,93,74,96,77,173
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,1,48,67,53,68,121
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,11,65,57,74,68,142
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,8,5,9,6,15
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,4,79,96,88,100,188
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,8,7,8,8,16
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,24,25,154,122,178,147,325
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,3,52,23,55,26,81
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,14,123,100,134,114,248
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,0,21,22,23,22,45
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,16,10,82,78,98,88,186
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,1,23,19,26,20,46
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,12,120,107,128,119,247
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,76,72,486,469,562,541,1103
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,23,30,132,138,155,168,323
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,6,7,6,9,15
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,3,20,16,22,19,41
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,19,10,67,76,86,86,172
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,3,18,6,18,9,27
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,2,9,2,9,11
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,1,26,30,31,31,62
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1043,977,3413,3169,4456,4146,8602
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,6,16,7,20,13,33
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,2,70,60,76,62,138
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,6,32,38,37,44,81
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,34,25,374,338,408,363,771
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,8,14,9,14,23
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,7,98,104,105,111,216
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,71,71,380,353,451,424,875
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,1,0,1,0,1
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,3,23,17,28,20,48
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,0,2,0,2,2
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,28,18,29,19,48
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,3,7,3,7,10
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,13,0,3,6,16,22
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,6,58,50,69,56,125
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,4,37,29,41,33,74
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,1,16,10,19,11,30
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,8,102,95,109,103,212
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,4,44,33,49,37,86
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,7,88,98,95,105,200
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,1,29,21,32,22,54
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,44,38,206,197,250,235,485
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,21,82,76,92,97,189
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,7,41,39,49,46,95
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,6,6,6,6,12
HUACHACALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,5,3,6,4,10
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,11,48,67,59,78,137
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,1,19,24,23,25,48
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,34,28,34,28,62
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,9,12,9,13,22
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,16,10,18,11,29
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,3,6,3,6,9
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,5,8,2,13,7,20
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,2,7,17,10,19,29
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,54,38,57,38,95
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,0,11,13,13,13,26
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,6,43,44,47,50,97
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,6,64,71,68,77,145
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,11,49,62,54,73,127
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,5,56,64,60,69,129
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,35,26,176,174,211,200,411
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,123,142,558,522,681,664,1345
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1584,1329,2309,2031,3893,3360,7253
LA RIVERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,1,1,1,1,2
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,3,34,18,38,21,59
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,5,102,87,111,92,203
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,15,8,15,9,24
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,12,19,12,21,33
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,14,7,134,139,148,146,294
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,3,9,9,14,12,26
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,1,13,11,16,12,28
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,33,40,34,43,77
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,14,12,16,13,29
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,20,41,22,43,65
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,14,18,90,87,104,105,209
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,12,15,88,97,100,112,212
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,5,7,5,7,12
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,44,34,130,123,174,157,331
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,28,23,46,36,74,59,133
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,19,13,133,114,152,127,279
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,45,67,93,84,138,151,289
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,30,28,31,29,60
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,3,3,3,3,6
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,3,26,17,29,20,49
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,22,26,137,119,159,145,304
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,94,87,719,710,813,797,1610
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,8,10,10,12,22
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,12,7,29,24,41,31,72
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,14,11,16,12,28
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,6,2,7,2,9
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,4,4,5,4,9
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,5,31,32,36,37,73
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,4,52,66,58,70,128
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,1,48,35,51,36,87
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,619,603,1643,1667,2262,2270,4532
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,7,82,63,90,70,160
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,13,12,46,40,59,52,111
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,33,33,111,114,144,147,291
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,34,40,88,77,122,117,239
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,71,43,127,110,198,153,351
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,16,15,17,16,33
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,5,59,55,65,60,125
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,11,13,12,13,25
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,7,6,8,6,14
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,12,104,103,113,115,228
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,2,18,15,22,17,39
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,35,38,36,41,77
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,4,67,68,74,72,146
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,13,46,54,56,67,123
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,28,16,43,51,71,67,138
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,1,23,20,29,21,50
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,9,95,582,106,591,697
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,3,45,45,53,48,101
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,1,59,53,67,54,121
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,21,13,109,91,130,104,234
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,31,38,33,40,73
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,3,7,8,10,11,21
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,237,197,1106,1045,1343,1242,2585
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,4,31,19,31,23,54
PUCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,3,5,6,5,11
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,6,164,150,174,156,330
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,4,23,24,24,28,52
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,3,43,34,43,37,80
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,3,24,46,29,49,78
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,20,18,20,18,38
PUERTO QUIJARRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,20,13,68,77,88,90,178
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,3,34,31,34,34,68
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,6,5,3,7,9,16
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,16,91,90,98,106,204
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,91,92,676,656,767,748,1515
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,8,43,34,51,42,93
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,49,45,173,192,222,237,459
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,2,15,21,16,23,39
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,198,176,582,571,780,747,1527
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,4,42,37,45,41,86
QUIRUSILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,3,11,3,12,15
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,5,30,37,36,42,78
