,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,8,12,10,12,22
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,1,1,1,2,3
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,4,18,17,21,21,42
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,4,16,14,20,18,38
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,0,2,0,2
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,19,17,21,18,39
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,16,13,16,14,30
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,7,42,23,45,30,75
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,6,8,6,8,14
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,3,0,3,1,4
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,6,2,76,71,82,73,155
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,18,14,20,14,34
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,4,17,15,19,19,38
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,6,5,7,6,13
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,2,0,4,1,5
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,2,2,2,4
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,5,12,36,30,41,42,83
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,3,0,0,0,3,3
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,3,28,26,30,29,59
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,0,0,1,1,2
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,4,3,4,7
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,2,2,2,3,5
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,37,42,39,43,82
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,8,6,10,6,16
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,8,7,9,9,18
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,0,2,0,2
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,2,3,2,5
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,12,7,13,9,22
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,18,11,19,13,32
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,1,1,1,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,4,2,5,2,7
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,8,4,9,5,14
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,5,4,5,9
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,5,3,24,27,29,30,59
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,2,0,3,0,3
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,2,3,2,4,6
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,2,4,3,4,7
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,47,52,873,949,920,1001,1921
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,3,7,4,7,11
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,9,8,9,9,18
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,3,8,5,9,14
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,2,4,2,6
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,6,9,6,10,16
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,12,13,12,14,26
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,9,11,11,11,22
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,3,10,13,12,16,28
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,4,3,5,3,8
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,2,2,4,2,6
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,0,2,0,2
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,1,3,2,3,5
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,3,7,4,7,11
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,2,3,2,5
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,4,17,21,19,25,44
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,3,9,6,11,9,20
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,4,1,6,1,7
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,5,8,5,8,13
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,3,12,19,15,22,37
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,16,15,16,16,32
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,38,35,40,36,76
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,2,2,3,2,5
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,2,26,31,28,33,61
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,2,7,12,10,14,24
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,1,4,2,6,8
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,1,26,22,30,23,53
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,1,1,2,1,3
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,3,0,0,3,3,6
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,19,9,20,11,31
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,6,1,0,3,6,9
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,0,1,0,1
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,3,1,3,4
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,21,36,125,142,146,178,324
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,2,1,2,3
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,1,0,1,1,2
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,3,5,4,5,9
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,0,3,0,3
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,5,7,5,8,13
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,2,11,8,11,10,21
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,7,4,7,11
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,2,13,9,15,11,26
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,5,5,6,5,11
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,3,9,12,11,15,26
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,2,13,9,16,11,27
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,0,1,8,3,8,11
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,5,8,5,8,13
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,7,4,7,11
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,0,2,0,2,2
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,1,29,23,32,24,56
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,1,3,1,4
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,3,37,54,39,57,96
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,16,12,16,12,28
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,8,3,23,18,31,21,52
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,4,3,4,7
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,12,12,13,12,25
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,6,10,4,14,10,24
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,8,6,13,8,21,14,35
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,0,5,4,8,4,12
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,0,0,1,1,2
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,0,2,0,2,2
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,1,2,1,3,4
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,5,2,5,2,7
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,1,1,1,2
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,3,2,4,2,6
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,5,3,6,4,10
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,10,11,72,79,82,90,172
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,3,4,3,7
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,3,1,3,4
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,2,1,2,2,4
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,10,6,11,7,18
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,5,0,41,24,46,24,70
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,0,4,0,4
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,0,1,0,1
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,2,0,3,0,3
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,17,28,43,84,60,112,172
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,14,18,16,19,35
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,12,4,28,23,40,27,67
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,5,1,12,5,17,6,23
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,8,4,6,3,14,7,21
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,1,3,1,4
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,10,6,12,7,19
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,2,1,2,3
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,0,5,7,8,7,15
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,3,47,54,48,57,105
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,63,35,64,37,101
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,0,2,0,2
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,10,9,250,238,260,247,507
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,1,1,2,1,3
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,0,3,0,3
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,1,43,40,50,41,91
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,0,2,0,2
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,5,5,9,7,14,12,26
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,1,1,1,2
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,5,0,5,1,6
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,0,1,0,1
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,5,137,146,144,151,295
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,1,1,1,2,3
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,8,6,83,56,91,62,153
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,3,1,3,4
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,11,16,11,16,27
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,1,0,2,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,5,2,5,2,7
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,0,2,0,2,2
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,7,4,7,11
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,0,0,1,1
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,11,6,16,18,27,24,51
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,3,4,3,7
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,3,1,0,4,3,7
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,8,15,12,22,20,42
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,6,53,47,60,53,113
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,5,3,6,3,9
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,1,0,1,2,2,4
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,8,10,13,14,21,35
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,3,1,3,4
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,17,16,18,16,34
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,3,7,5,9,8,17
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,15,84,66,91,81,172
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,11,7,11,7,18
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,14,14,77,87,91,101,192
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,0,1,0,1
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,2,4,60,59,62,63,125
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,0,2,0,2,2
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,0,6,0,6,6
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,6,2,6,2,8
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,2,1,2,1,3
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,18,5,97,36,115,41,156
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,7,13,7,13,20
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,3,3,4,3,7
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,1,0,2,2
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,16,10,16,10,26
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,0,0,1,1
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,1,1,2,1,3
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,0,5,0,5,5
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,3,1,3,1,4
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,4,8,9,12,13,25
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,4,22,13,26,17,43
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,2,2,4,2,6,8
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,2,6,5,7,7,14
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,3,1,4,2,6
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,23,26,24,26,50
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,20,17,20,17,37
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,3,7,12,8,15,23
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,9,24,26,25,35,60
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,3,28,18,28,21,49
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,1,17,23,21,24,45
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,2,17,15,17,17,34
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,1,2,2,3,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,6,15,18,21,24,36,60
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,22,37,23,38,61
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,0,0,0,1,1
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,1,3,1,3,4
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,9,50,48,57,57,114
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,3,2,36,23,39,25,64
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,0,4,4,4,4,8
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,1,0,1,1,2,3
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,14,5,44,50,58,55,113
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,7,4,65,59,72,63,135
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,28,20,28,21,49
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,5,3,5,4,9
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,1,1,1,2,3
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,0,1,13,12,13,13,26
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,4,1,10,7,14,8,22
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,6,2,46,51,52,53,105
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,14,4,7,10,21,14,35
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-06-01,1,0,1,0,2,0,2
